Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
2446R_RL_F_S2_week5_S44_L001_R1_001	2.9164225597645146	78.67410656873813
2446R_RL_F_S2_week5_S44_L001_R2_001	2.41415772401869	61.00410099595616
2446R_R_F_S2_Pellet_week9_S68_L001_R1_001	3.6152536168451874	80.02578345084433
2446R_R_F_S2_Pellet_week9_S68_L001_R2_001	4.140472059970397	63.456733141283756
2446R_R_F_S2_week5_S43_L001_R1_001	3.6085737541828706	77.81043682734919
2446R_R_F_S2_week5_S43_L001_R2_001	2.6557190661378054	61.33477176707709
2446R_S2_week15_S24_L001_R1_001	3.3137172481434773	77.78867560288326
2446R_S2_week15_S24_L001_R2_001	2.5353011691809506	63.48917223234163
2453R_0_F_S2_Pellet_week9_S70_L001_R1_001	3.9462624058043683	77.87158425624162
2453R_0_F_S2_Pellet_week9_S70_L001_R2_001	3.562106442907493	62.158794295910695
2453R_0_F_S2_week5_S45_L001_R1_001	3.255541917573501	78.03497730511644
2453R_0_F_S2_week5_S45_L001_R2_001	2.5240335109932204	61.11390277857867
2453R_L_F_S2_Pellet_week9_S71_L001_R1_001	1.97869101978691	79.81500995199626
2453R_L_F_S2_Pellet_week9_S71_L001_R2_001	2.8648577449947314	62.06679545720642
2453R_L_F_S2_diabetes_S13_L001_R1_001	2.255651220534649	78.66724710586567
2453R_L_F_S2_diabetes_S13_L001_R2_001	2.782883492954113	61.32393881740887
2453R_L_F_S2_week5_S46_L001_R1_001	3.196018695479403	78.05236500337452
2453R_L_F_S2_week5_S46_L001_R2_001	3.0938369254640756	61.51153329422674
2453R_R_F_S2_Pellet_week9_S72_L001_R1_001	2.9837659297346537	78.03590734576781
2453R_R_F_S2_Pellet_week9_S72_L001_R2_001	2.9931301024099977	62.95448160791357
2453R_R_F_S2_diabetes_S14_L001_R1_001	2.2312835054747167	77.81825457606303
2453R_R_F_S2_diabetes_S14_L001_R2_001	2.5348594926141343	61.50932461242316
2453R_R_F_S2_week5_S47_L001_R1_001	3.1886601776501253	78.24051912132333
2453R_R_F_S2_week5_S47_L001_R2_001	2.604471393365601	61.45329149158732
2453R_S2_week21_S28_L001_R1_001	2.6192582014102452	79.15628727452714
2453R_S2_week21_S28_L001_R2_001	2.258988485974635	61.17444681558897
2475R_RL_M_S5_Pellet_week9_S6_L001_R1_001	3.5322833911164317	79.21596368215668
2475R_RL_M_S5_Pellet_week9_S6_L001_R2_001	2.8303353492638483	62.601638656115426
3795R_L_F_S2_week5_S48_L001_R1_001	3.546619520513592	78.31841207744007
3795R_L_F_S2_week5_S48_L001_R2_001	2.5485254288293713	61.600336041729356
3795R_L_F_S2_week9_S73_L001_R1_001	5.254941235382486	77.98904238711008
3795R_L_F_S2_week9_S73_L001_R2_001	3.4146808447966066	61.11667501251878
3880R_0_F_S2_week5_S49_L001_R1_001	4.6343397613198976	76.98561601000625
3880R_0_F_S2_week5_S49_L001_R2_001	3.309413744415002	62.437219138250065
3880R_0_F_S2_week9_S74_L001_R1_001	6.090304737256096	78.67854152394003
3880R_0_F_S2_week9_S74_L001_R2_001	4.36933850955317	61.04767704447997
3880R_L_F_S2_week5_S50_L001_R1_001	3.8200129383670505	78.21642214217827
3880R_L_F_S2_week5_S50_L001_R2_001	3.2409810796348504	61.70163486650321
3880R_L_F_S2_week9_S75_L001_R1_001	5.266583500569507	77.77566849270488
3880R_L_F_S2_week9_S75_L001_R2_001	3.2852416336714216	60.879752671258885
3880R_R_F_S2_week5_S51_L001_R1_001	3.7442165050907916	78.06780263391711
3880R_R_F_S2_week5_S51_L001_R2_001	2.7977965131202245	61.44095405453432
3880R_R_F_S2_week9_S76_L001_R1_001	2.4542339623763407	78.38311915149804
3880R_R_F_S2_week9_S76_L001_R2_001	1.9949012583337669	61.10165523289952
3880R_S2_week15_S25_L001_R1_001	3.613469504942373	78.86961158278987
3880R_S2_week15_S25_L001_R2_001	2.339526680611952	61.54300479881875
3909R_0_M_S2_diabetes_S15_L001_R1_001	2.880118037624493	78.44264109184802
3909R_0_M_S2_diabetes_S15_L001_R2_001	2.302471412762818	62.54887495389155
3909R_L_M_S2_diabetes_S16_L001_R1_001	2.0032194598461817	77.81976794502685
3909R_L_M_S2_diabetes_S16_L001_R2_001	2.9788658039129707	60.679894530957014
3909R_L_M_S2_week5_S52_L001_R1_001	2.9307088018548995	77.96333979197236
3909R_L_M_S2_week5_S52_L001_R2_001	2.5626474474864	61.01306050312528
3909R_L_M_S2_week9_S77_L001_R1_001	3.3454496042395623	77.64038455005605
3909R_L_M_S2_week9_S77_L001_R2_001	2.246832217956993	61.12103814926793
3909R_S2_week21_S29_L001_R1_001	3.11822383166994	76.6377793515321
3909R_S2_week21_S29_L001_R2_001	2.3567376559659485	61.47230395198913
3918R_0_M_S2_diabetes_S17_L001_R1_001	2.3768915546805247	80.0073258396099
3918R_0_M_S2_diabetes_S17_L001_R2_001	2.8879833337148875	62.957578810008926
3918R_0_M_S2_week5_S53_L001_R1_001	2.672251714222517	79.21850807343509
3918R_0_M_S2_week5_S53_L001_R2_001	3.022008405220084	62.10393165228931
3918R_0_M_S2_week9_S78_L001_R1_001	2.970637682292685	78.57841029049537
3918R_0_M_S2_week9_S78_L001_R2_001	2.452203151268718	61.43722876021425
3918R_L_M_S2_week5_S54_L001_R1_001	2.8634248231888306	78.35684708124153
3918R_L_M_S2_week5_S54_L001_R2_001	2.7725457143904135	61.12792700355455
3918R_L_M_S2_week9_S79_L001_R1_001	2.425923149952531	78.63388797281767
3918R_L_M_S2_week9_S79_L001_R2_001	2.3447259281467048	61.39759156548244
3918R_RL_M_S2_week5_S55_L001_R1_001	2.7420867782116445	78.58249165594118
3918R_RL_M_S2_week5_S55_L001_R2_001	2.5784777818983007	61.13013823142311
3918R_RL_M_S2_week9_S80_L001_R1_001	3.6142437290684164	77.91811906226505
3918R_RL_M_S2_week9_S80_L001_R2_001	2.5001708700703986	60.75729615200601
3918R_RR_M_S2_week5_S56_L001_R1_001	3.1525235569881827	77.87749697387163
3918R_RR_M_S2_week5_S56_L001_R2_001	2.5673606141870247	61.458827935344516
3918R_RR_M_S2_week9_S81_L001_R1_001	2.173896007209749	80.0673954782336
3918R_RR_M_S2_week9_S81_L001_R2_001	2.4121311860820502	61.09870302887818
3918R_S2_week29_S32_L001_R1_001	2.253137325206167	77.91538185729652
3918R_S2_week29_S32_L001_R2_001	2.72427393330943	61.2341340982431
3969R_R_F_S2_Pellet_week9_S82_L001_R1_001	2.927402869976004	78.92707471645484
3969R_R_F_S2_Pellet_week9_S82_L001_R2_001	2.0994988822270684	61.3209546532853
3969R_R_F_S2_diabetes_S18_L001_R1_001	1.9006102877070619	78.85856079404466
3969R_R_F_S2_diabetes_S18_L001_R2_001	2.583327744618067	62.461940849037624
3969R_R_F_S2_week5_S57_L001_R1_001	3.45796889338026	78.32584126099128
3969R_R_F_S2_week5_S57_L001_R2_001	2.1215922686459674	61.732933756141755
3969R_S2_week18_S26_L001_R1_001	3.2742372214742765	78.53706869166653
3969R_S2_week18_S26_L001_R2_001	2.2440891282315034	61.67728077208163
3980R_0_F_S2_diabetes_S19_L001_R1_001	3.292695698242458	78.61503489826218
3980R_0_F_S2_diabetes_S19_L001_R2_001	2.106216387706448	64.32060814765076
3980R_0_F_S2_week5_S58_L001_R1_001	3.64276240627175	78.79344985620673
3980R_0_F_S2_week5_S58_L001_R2_001	2.45761710286142	61.28612887552363
3980R_L_F_S2_Pellet_week9_S83_L001_R1_001	3.2772567531036203	78.80249814579912
3980R_L_F_S2_Pellet_week9_S83_L001_R2_001	2.026797535125843	62.32125156827272
3980R_L_F_S2_week5_S59_L001_R1_001	2.629560830961673	78.761851201736
3980R_L_F_S2_week5_S59_L001_R2_001	2.152388418343871	61.28881996398485
3980R_R_F_S2_Pellet_week9_S84_L001_R1_001	2.722699023379698	79.61000953602314
3980R_R_F_S2_Pellet_week9_S84_L001_R2_001	2.049258491993029	62.18276281608628
3980R_R_F_S2_diabetes_S20_L001_R1_001	2.58092106724724	79.16990647146379
3980R_R_F_S2_diabetes_S20_L001_R2_001	2.464843489658543	63.56608090995935
3980R_R_F_S2_week5_S60_L001_R1_001	3.041969502265739	78.48874414055386
3980R_R_F_S2_week5_S60_L001_R2_001	2.632003371295087	61.328435937589425
3980R_S2_week14_S23_L001_R1_001	3.0239579005677886	78.8195540783825
3980R_S2_week14_S23_L001_R2_001	2.6694363661542724	63.74629552693533
NS6_defined_inocula_S86_L001_R1_001	2.623718795195875	76.90896895763902
NS6_defined_inocula_S86_L001_R2_001	1.5725544446540487	59.323188496929305
Negative_extraction_S85_L001_R1_001	6.817919492136777	68.54494300966671
Negative_extraction_S85_L001_R2_001	4.341364882412351	48.83241956427644
Negtive_Control_S90_L001_R1_001	0.44129503118767766	28.056180252047355
Negtive_Control_S90_L001_R2_001	0.39461959519667333	22.696991555989307
Positive_Control_S89_L001_R1_001	2.8529947226511188	79.83027216371305
Positive_Control_S89_L001_R2_001	1.3314359458898901	63.94925448805107
S2_defined_inocula_S88_L001_R1_001	1.0247069782962335	79.78949710106642
S2_defined_inocula_S88_L001_R2_001	1.4751887435173727	58.322094462133116
S5_defined_inocula_S87_L001_R1_001	2.41260327454188	77.81046515357721
S5_defined_inocula_S87_L001_R2_001	1.6528509043252733	57.44195317762534
