Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
2402R_R_F_S5_Pellet_week9_S5_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.25)	(35.0, 0.25)	(36.0, 0.0)	(37.0, 0.25)	(38.0, 0.25)	(39.0, 0.25)	(40.0, 0.0)	(41.0, 1.5)	(42.0, 1.75)	(43.0, 2.75)	(44.0, 8.25)	(45.0, 13.75)	(46.0, 74.25)	(47.0, 413.5)	(48.0, 2537.5)	(49.0, 4809.5)	(50.0, 1189.0)	(51.0, 509.25)	(52.0, 1075.0)	(53.0, 3483.0)	(54.0, 5966.0)	(55.0, 3442.75)	(56.0, 5704.5)	(57.0, 4251.25)	(58.0, 1215.75)	(59.0, 496.5)	(60.0, 299.5)	(61.0, 199.25)	(62.0, 161.25)	(63.0, 122.25)	(64.0, 100.25)	(65.0, 81.25)	(66.0, 62.5)	(67.0, 53.5)	(68.0, 41.25)	(69.0, 28.25)	(70.0, 11.0)	(71.0, 6.5)	(72.0, 5.5)	(73.0, 1.5)	(74.0, 0.75)	(75.0, 1.25)	(76.0, 1.0)	(77.0, 0.5)	(78.0, 0.0)	(79.0, 0.5)	(80.0, 0.75)	(81.0, 0.0)	(82.0, 0.25)	(83.0, 0.5)	(84.0, 0.25)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.25)	(89.0, 0.25)	(90.0, 0.5)	(91.0, 0.25)	(92.0, 0.25)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.25)	(99.0, 0.25)	(100.0, 0.0)
2404R_0_F_S2_week5_S40_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.25)	(33.0, 0.0)	(34.0, 0.25)	(35.0, 0.25)	(36.0, 0.75)	(37.0, 0.25)	(38.0, 0.25)	(39.0, 0.25)	(40.0, 0.25)	(41.0, 0.75)	(42.0, 2.5)	(43.0, 2.75)	(44.0, 4.0)	(45.0, 17.5)	(46.0, 636.75)	(47.0, 12376.25)	(48.0, 4415.0)	(49.0, 1312.75)	(50.0, 3094.25)	(51.0, 2200.5)	(52.0, 305.0)	(53.0, 2931.75)	(54.0, 14172.75)	(55.0, 5996.75)	(56.0, 591.25)	(57.0, 177.75)	(58.0, 83.5)	(59.0, 212.5)	(60.0, 112.5)	(61.0, 105.0)	(62.0, 25.5)	(63.0, 6.0)	(64.0, 3.75)	(65.0, 1.5)	(66.0, 5.0)	(67.0, 14.0)	(68.0, 5.25)	(69.0, 2.0)	(70.0, 0.25)	(71.0, 0.5)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_0_F_S2_week5_S40_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.25)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.25)	(32.0, 0.25)	(33.0, 0.0)	(34.0, 0.25)	(35.0, 0.75)	(36.0, 0.25)	(37.0, 0.0)	(38.0, 0.25)	(39.0, 0.75)	(40.0, 0.75)	(41.0, 1.5)	(42.0, 5.75)	(43.0, 8.75)	(44.0, 14.75)	(45.0, 21.5)	(46.0, 89.5)	(47.0, 634.25)	(48.0, 2939.25)	(49.0, 10226.0)	(50.0, 3431.5)	(51.0, 826.0)	(52.0, 1759.25)	(53.0, 4279.75)	(54.0, 4936.75)	(55.0, 3239.5)	(56.0, 7321.5)	(57.0, 5356.0)	(58.0, 1472.5)	(59.0, 624.5)	(60.0, 320.25)	(61.0, 254.5)	(62.0, 205.25)	(63.0, 145.5)	(64.0, 106.75)	(65.0, 84.5)	(66.0, 64.0)	(67.0, 49.25)	(68.0, 38.0)	(69.0, 24.0)	(70.0, 9.25)	(71.0, 6.0)	(72.0, 4.25)	(73.0, 1.25)	(74.0, 1.25)	(75.0, 0.5)	(76.0, 0.0)	(77.0, 0.25)	(78.0, 0.25)	(79.0, 0.25)	(80.0, 0.0)	(81.0, 0.25)	(82.0, 0.25)	(83.0, 0.25)	(84.0, 0.25)	(85.0, 0.25)	(86.0, 0.25)	(87.0, 0.75)	(88.0, 0.0)	(89.0, 0.25)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_0_F_S2_week9_S66_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 0.25)	(40.0, 0.0)	(41.0, 0.75)	(42.0, 0.5)	(43.0, 2.25)	(44.0, 7.0)	(45.0, 23.0)	(46.0, 785.5)	(47.0, 9752.25)	(48.0, 3052.5)	(49.0, 950.5)	(50.0, 2505.0)	(51.0, 1939.25)	(52.0, 252.25)	(53.0, 3021.5)	(54.0, 14649.5)	(55.0, 5521.25)	(56.0, 519.75)	(57.0, 175.0)	(58.0, 72.5)	(59.0, 143.25)	(60.0, 81.0)	(61.0, 59.5)	(62.0, 15.0)	(63.0, 5.75)	(64.0, 1.75)	(65.0, 0.75)	(66.0, 8.75)	(67.0, 31.0)	(68.0, 7.75)	(69.0, 1.25)	(70.0, 0.25)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.25)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_0_F_S2_week9_S66_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.5)	(37.0, 1.25)	(38.0, 0.75)	(39.0, 1.0)	(40.0, 0.75)	(41.0, 1.75)	(42.0, 3.5)	(43.0, 7.25)	(44.0, 10.75)	(45.0, 22.5)	(46.0, 118.25)	(47.0, 676.75)	(48.0, 3622.75)	(49.0, 7818.0)	(50.0, 2053.75)	(51.0, 718.75)	(52.0, 1758.5)	(53.0, 4073.25)	(54.0, 3554.5)	(55.0, 2687.75)	(56.0, 7373.0)	(57.0, 5447.0)	(58.0, 1488.0)	(59.0, 610.75)	(60.0, 320.75)	(61.0, 243.75)	(62.0, 197.5)	(63.0, 144.0)	(64.0, 116.75)	(65.0, 87.75)	(66.0, 69.25)	(67.0, 56.75)	(68.0, 55.25)	(69.0, 28.75)	(70.0, 16.25)	(71.0, 8.5)	(72.0, 3.75)	(73.0, 2.0)	(74.0, 1.25)	(75.0, 1.25)	(76.0, 1.75)	(77.0, 1.25)	(78.0, 1.5)	(79.0, 0.75)	(80.0, 0.75)	(81.0, 0.25)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.5)	(87.0, 0.5)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.25)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.25)	(100.0, 0.0)
2404R_L_F_S2_diabetes_S11_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.25)	(33.0, 0.25)	(34.0, 0.25)	(35.0, 0.5)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.75)	(39.0, 0.25)	(40.0, 0.0)	(41.0, 1.0)	(42.0, 1.75)	(43.0, 3.5)	(44.0, 10.25)	(45.0, 29.5)	(46.0, 1407.5)	(47.0, 13807.5)	(48.0, 4187.0)	(49.0, 1152.5)	(50.0, 2781.0)	(51.0, 2093.25)	(52.0, 270.25)	(53.0, 3639.25)	(54.0, 12217.5)	(55.0, 5810.75)	(56.0, 606.25)	(57.0, 187.0)	(58.0, 91.0)	(59.0, 96.75)	(60.0, 57.75)	(61.0, 36.75)	(62.0, 13.25)	(63.0, 5.0)	(64.0, 4.0)	(65.0, 2.5)	(66.0, 10.25)	(67.0, 41.5)	(68.0, 12.5)	(69.0, 2.25)	(70.0, 1.25)	(71.0, 0.25)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_L_F_S2_diabetes_S11_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.75)	(38.0, 0.5)	(39.0, 1.75)	(40.0, 3.5)	(41.0, 5.0)	(42.0, 10.0)	(43.0, 15.0)	(44.0, 22.0)	(45.0, 34.0)	(46.0, 219.25)	(47.0, 996.25)	(48.0, 5443.0)	(49.0, 10731.5)	(50.0, 2602.25)	(51.0, 897.0)	(52.0, 2164.25)	(53.0, 4771.0)	(54.0, 4301.5)	(55.0, 2845.0)	(56.0, 6176.0)	(57.0, 4278.75)	(58.0, 1008.25)	(59.0, 473.25)	(60.0, 288.5)	(61.0, 212.5)	(62.0, 151.75)	(63.0, 126.25)	(64.0, 98.0)	(65.0, 67.75)	(66.0, 53.75)	(67.0, 46.5)	(68.0, 44.75)	(69.0, 21.75)	(70.0, 12.75)	(71.0, 6.75)	(72.0, 4.0)	(73.0, 2.5)	(74.0, 0.5)	(75.0, 0.75)	(76.0, 1.0)	(77.0, 0.25)	(78.0, 0.5)	(79.0, 0.0)	(80.0, 0.5)	(81.0, 0.0)	(82.0, 0.25)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.5)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.25)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.5)	(96.0, 0.25)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_L_F_S2_week5_S41_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.25)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 0.5)	(34.0, 0.25)	(35.0, 0.0)	(36.0, 0.25)	(37.0, 0.5)	(38.0, 0.25)	(39.0, 0.5)	(40.0, 0.5)	(41.0, 0.75)	(42.0, 1.75)	(43.0, 6.25)	(44.0, 10.25)	(45.0, 35.75)	(46.0, 1214.0)	(47.0, 14151.75)	(48.0, 4634.25)	(49.0, 1477.25)	(50.0, 3339.0)	(51.0, 2386.0)	(52.0, 356.5)	(53.0, 4352.5)	(54.0, 12861.25)	(55.0, 5117.0)	(56.0, 874.5)	(57.0, 244.5)	(58.0, 110.5)	(59.0, 248.75)	(60.0, 136.0)	(61.0, 107.25)	(62.0, 27.25)	(63.0, 10.75)	(64.0, 4.75)	(65.0, 1.5)	(66.0, 10.25)	(67.0, 36.25)	(68.0, 11.5)	(69.0, 1.25)	(70.0, 0.5)	(71.0, 0.5)	(72.0, 0.25)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.25)	(91.0, 0.25)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_L_F_S2_week5_S41_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.25)	(25.0, 0.25)	(26.0, 0.0)	(27.0, 0.25)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.75)	(38.0, 1.75)	(39.0, 1.25)	(40.0, 1.0)	(41.0, 1.0)	(42.0, 4.5)	(43.0, 10.25)	(44.0, 19.5)	(45.0, 35.5)	(46.0, 171.5)	(47.0, 856.75)	(48.0, 4513.5)	(49.0, 11186.25)	(50.0, 3208.0)	(51.0, 1035.25)	(52.0, 2636.0)	(53.0, 5922.5)	(54.0, 5720.75)	(55.0, 3441.75)	(56.0, 5577.0)	(57.0, 3904.5)	(58.0, 1237.0)	(59.0, 622.75)	(60.0, 332.25)	(61.0, 257.25)	(62.0, 219.25)	(63.0, 150.75)	(64.0, 106.5)	(65.0, 74.5)	(66.0, 54.0)	(67.0, 53.25)	(68.0, 46.25)	(69.0, 28.0)	(70.0, 14.5)	(71.0, 9.25)	(72.0, 5.25)	(73.0, 1.75)	(74.0, 1.0)	(75.0, 1.75)	(76.0, 1.25)	(77.0, 0.75)	(78.0, 1.0)	(79.0, 0.5)	(80.0, 0.25)	(81.0, 0.5)	(82.0, 0.25)	(83.0, 0.25)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.5)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.25)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.25)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_L_F_S2_week9_S67_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.25)	(15.0, 0.25)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.25)	(33.0, 0.0)	(34.0, 0.25)	(35.0, 0.25)	(36.0, 0.0)	(37.0, 0.25)	(38.0, 0.25)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 1.0)	(43.0, 1.25)	(44.0, 5.0)	(45.0, 13.25)	(46.0, 678.25)	(47.0, 7047.75)	(48.0, 2166.0)	(49.0, 1297.0)	(50.0, 4037.5)	(51.0, 2860.5)	(52.0, 326.25)	(53.0, 3648.25)	(54.0, 16632.75)	(55.0, 5802.0)	(56.0, 492.75)	(57.0, 181.25)	(58.0, 87.5)	(59.0, 182.5)	(60.0, 100.5)	(61.0, 92.0)	(62.0, 19.5)	(63.0, 6.0)	(64.0, 3.75)	(65.0, 2.0)	(66.0, 20.25)	(67.0, 67.0)	(68.0, 15.25)	(69.0, 4.25)	(70.0, 1.5)	(71.0, 1.25)	(72.0, 0.5)	(73.0, 0.0)	(74.0, 0.25)	(75.0, 0.25)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
2404R_L_F_S2_week9_S67_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.25)	(37.0, 0.5)	(38.0, 0.25)	(39.0, 0.0)	(40.0, 0.5)	(41.0, 1.5)	(42.0, 3.75)	(43.0, 6.25)	(44.0, 8.5)	(45.0, 20.25)	(46.0, 88.5)	(47.0, 470.25)	(48.0, 2499.25)	(49.0, 5952.25)	(50.0, 2164.5)	(51.0, 773.25)	(52.0, 2120.75)	(53.0, 5306.0)	(54.0, 4612.0)	(55.0, 2892.25)	(56.0, 8522.5)	(57.0, 6093.5)	(58.0, 1639.25)	(59.0, 686.75)	(60.0, 380.25)	(61.0, 293.75)	(62.0, 246.5)	(63.0, 170.25)	(64.0, 143.75)	(65.0, 100.75)	(66.0, 74.25)	(67.0, 78.5)	(68.0, 80.75)	(69.0, 46.75)	(70.0, 23.25)	(71.0, 12.0)	(72.0, 6.0)	(73.0, 5.25)	(74.0, 1.75)	(75.0, 1.5)	(76.0, 0.25)	(77.0, 1.0)	(78.0, 0.5)	(79.0, 0.0)	(80.0, 0.25)	(81.0, 0.25)	(82.0, 0.25)	(83.0, 0.0)	(84.0, 0.25)	(85.0, 0.5)	(86.0, 0.25)	(87.0, 0.25)	(88.0, 0.25)	(89.0, 0.0)	(90.0, 0.25)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.25)	(96.0, 0.25)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.3333333333333333)
2404R_S2_week14_S22_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.25)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.25)	(36.0, 0.5)	(37.0, 0.25)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.5)	(41.0, 2.0)	(42.0, 3.0)	(43.0, 5.25)	(44.0, 10.0)	(45.0, 37.75)	(46.0, 1693.5)	(47.0, 14605.75)	(48.0, 4079.75)	(49.0, 1602.0)	(50.0, 3976.25)	(51.0, 2967.25)	(52.0, 420.0)	(53.0, 4579.75)	(54.0, 16947.25)	(55.0, 5837.25)	(56.0, 636.75)	(57.0, 213.25)	(58.0, 107.0)	(59.0, 130.25)	(60.0, 80.25)	(61.0, 62.0)	(62.0, 19.25)	(63.0, 7.0)	(64.0, 3.0)	(65.0, 1.75)	(66.0, 12.0)	(67.0, 52.0)	(68.0, 15.0)	(69.0, 3.25)	(70.0, 1.25)	(71.0, 0.5)	(72.0, 0.25)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
