pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
DTDPRHAMSYN-PWY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FASYN-ELONG-PWY	0.8009930648238345	0.3888379168608033	0.02656086625504042	5.442215470670901e-07	1.0	0.5484807583513034	0.021877785529462113	3.531752775899454e-05	0.0	0.0	5.344423997857785e-10	7.919999999995295e-13	6.5027683682855034e-09	1.0	1.0	1.1041103990857052e-09	2.0479999999996854e-13	0.0007728936818021524	0.0	0.0	0.0	0.9999990341526197	0.0	1.0399999999999918e-14	1.0	1.258757383646265e-06	1.0	0.0	0.0	1.0	0.8642464264398063	1.599999999999998e-15	0.30172661175844817	1.0	0.39209156576987614	0.0	0.08539055088819075	0.9964278515203128	0.025227732749265253	0.0	0.9999999970426103	0.0	0.9999999999990501	0.800884758921054	0.0	9.245551535889831e-09	0.9999987337884312	2.9699513144540417e-07	0.8010053802919294	1.502328398307257e-09	1.0	2.493999999995335e-12	0.898280271017365	0.00010855443084644213	0.0	1.5759999999998138e-13	0.00012062485623729075	0.0	0.0	3.039999999999931e-14	0.0	0.0	0.0	0.821789857595439	0.00019745992857470048	0.024874507063507502	3.668056823791592e-06	0.0	0.0	0.0	0.999828501251511	0.0	0.0	0.0	0.0	0.0	4e-16	1.0	0.0	0.06721877458790544	0.0	0.0	0.0	0.0	6.919999999999641e-14	0.0	0.0	0.0	0.00031062353019338106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.071199999967826e-11	0.17825959546609052	0.0	0.0	0.0	1.0	2.32435999995948e-11	0.0007020378047026256	0.0
FASYN-INITIAL-PWY	0.0040025646518148895	0.0	0.0	0.0	0.01172949453516009	0.0	0.0	0.0	0.0	0.0	3.340264986970339e-10	4.94999999999853e-13	0.0	0.9999999999996829	0.9999837077414895	0.0	0.0	0.0	0.0	0.0	0.0	2.129932499727803e-10	0.0	0.0	0.6029373446399529	0.0	0.0	0.0	0.0	0.9999999999507867	0.5777000596604596	0.0	8.014438420797018e-06	1.0	0.0	0.0	0.0	0.9942967860686848	0.0007956972681180162	0.0	0.9999999952681765	0.0	0.999999999824426	0.2841133147038982	0.0	0.0	2.4508857463958888e-09	0.0	0.0	9.389552494710178e-10	0.3770602081193012	1.5587319560601306e-12	0.6962201396232152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00672772071963449	0.00012342159441639457	0.015536140408861926	2.2925386683055347e-06	0.0	0.0	0.0	0.9997256302348604	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.178662233522324e-14	0.0	0.0	0.0	0.00019409460483262844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2944999999899456e-11	0.006038591111984653	0.0	0.0	0.0	0.0007336140256276587	1.4527249999873375e-11	1.3499999997923555e-13	0.0
FUCCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.480778750570796e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3837999999941905e-12	0.0	0.0	0.0	2.5999999999860084e-15	0.0	0.0	0.0	4.341452493020529e-06	0.0	6.046025997186894e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.115742733821101e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010932922914792338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.663599999970633e-12	0.0	0.0	0.0	0.0
GALACTUROCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09405657589346862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.499838558072438e-16	0.0	0.0	0.00023275329541333836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.499999999999907e-15	0.0	0.0	4.999999997893429e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.352733338940523e-05	0.0	0.0	0.0	0.2805210970261362	0.0	0.0	0.0	0.0	0.0	0.060518782867189994	0.0	0.0
GLUCOSE1PMETAB-PWY	0.0	0.0	0.0	0.0	0.9668207678047586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9999632196514601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051009586682841	0.0	0.0	0.0	0.0	0.9979787344846441	0.6719880275174934	0.0	2.78e-14	4.17079929e-07	0.0	0.0	0.0	6.69377158957e-05	0.0	0.0	0.0028323261537633	0.0	0.0	0.0	0.0	0.0	5.272436826550001e-05	0.0	0.0	0.0	2.37581e-09	0.0	5.27358e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32062e-11	0.0	2.8556000000000004e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.186e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.994704738418962	0.0	0.0	0.0
GLUTORN-PWY	0.9596861273496319	0.9999998011532472	0.9999999999997208	0.9999819779532699	0.026321913587809567	0.9999999994410194	0.9999998120199359	0.9999999999976972	0.9999975180055378	0.9999999999319389	0.9976328406236585	0.9990285670893505	0.9999967653564615	5.506571243737312e-06	0.00016461274660393394	0.9996491093742544	0.9999561626742824	0.9999961905769874	0.9999996542875175	0.9999999472339834	0.9999994800014429	0.6263647078118018	0.999928792119	0.9994105726519776	0.67606435251278	0.9999999973328444	0.725718056253458	0.999976111615185	0.9985903124717264	0.020542186300880123	0.6264798490229052	0.9999999994179294	0.9998549262722629	0.6603686918802621	0.999999987150321	0.9961557212149167	0.9999971900154727	0.626475621673086	0.9999628937555695	0.9999999611847763	0.6263823935738545	1.0	0.6263961674868971	0.9004593462094532	0.9999980265341144	0.9999999873433728	0.6899139416172377	0.9999999999239728	0.9460311551351993	0.9993647897607797	0.6839578713589994	0.9999915330372708	0.6265864307481565	0.9991659797392725	0.9999993380261373	0.9999999665877599	0.9999999999999918	0.9999864569095203	0.9999999999998886	0.999999693087485	0.9999788145178363	0.9999525543959321	0.9999999825721033	0.7745679761822623	0.9999745553465693	0.9709759071162862	0.999999795733307	0.9993986442998183	0.9999999988118681	0.9998658760618822	0.6743629282830677	0.9999999997932459	0.9999238563123612	0.9999918540795574	0.999999859647821	0.9933388412553747	0.9999998716154925	0.6262068141502819	0.9993216158972356	0.999969539007268	0.9979870461552285	0.9999963859423787	0.9999548979765305	0.9996841976330497	0.9997734432870311	0.9999995415821277	0.9999999269213383	0.9999839753705893	0.995529872590912	0.9999999991784252	0.9996368145226017	0.999999997638828	0.9999240005657302	0.9410490179279261	0.9999762321978425	0.9999999999996007	0.9980668960242918	0.6908869890206056	0.9999600045403882	0.9999999998058879	0.9998819558949751	0.9999999921598332	0.6265067355748949	0.726918042868136	0.9993993239931768	0.9999998957965506
GLYCOCAT-PWY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999690856	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999911	1.0	1.0	0.9999999999999758	1.0	1.0	1.0	0.9999999999547449	1.0	1.0	1.0	1.0	0.9999999999999907	1.0	1.0	1.0	1.0	1.0	0.9999999999999989	1.0	0.9999999999999996	1.0	1.0	1.0	1.0	0.9999999999999878	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HISTSYN-PWY	0.8333636340836091	0.9999945603275621	0.9999999999724437	0.9994544967987375	0.431322348138015	0.99999971684293	0.9999829918535174	0.9999999953776896	0.9998493094695349	0.9999999056669631	0.9399704717851013	0.9572190517036478	0.9999303642198132	0.19507710200644884	0.3713674416230678	0.9977205952602883	0.9987950726932388	0.9999324912075124	0.9999797373381805	0.9996557910964287	0.9997672656239235	0.2524162069730468	0.9961069327983196	0.9922010132311826	0.29038149798701773	0.9999998429702461	0.3874522962318452	0.9995850046678102	0.9649449547348835	0.16614383249717538	0.1519255065437671	0.9999993460062833	0.9868462381775435	0.10958597846654383	0.9999994062772508	0.9186822590126182	0.9999418221693867	0.22344945705560945	0.9982209107840871	0.9999939370929475	0.006059692295591426	0.9999999999999345	0.3100817074381482	0.5653659207281376	0.9995037025182626	0.9999995522218362	0.4504634269113349	0.9999999859287878	0.8332167987822457	0.9760284309453627	0.35025700749550615	0.9998189391448279	0.30896945862621134	0.9900469520182966	0.9999831675736214	0.9999927050725084	0.9999999999990479	0.9993796537132106	0.9999999993462309	0.9999786742214104	0.9990314451890921	0.9980260482605418	0.9999809139363096	0.5131368555295438	0.9995963391703802	0.7564095787803491	0.9999479987829912	0.9801791284971423	0.9999998911416464	0.9907309016154556	0.26826993574039754	0.9999991911886661	0.993913948479375	0.9986680794063756	0.9999964636418179	0.899390452098916	0.9999906947063736	0.248314314769371	0.9781905478876172	0.9971212181063731	0.915074306511858	0.9989537784317609	0.9963777215843244	0.9816474534120524	0.9940920527884587	0.9999260929425343	0.9999472627839326	0.9868061410907825	0.9083047508396761	0.9999234574786413	0.9844630162396144	0.9999952748992215	0.9827990441234191	0.3363045639535229	0.9958517604257962	0.9999999956462	0.9488442286611293	0.19844299033680377	0.9985905689023664	0.9999983156040542	0.9970414438946793	0.9999390434052453	0.34640627377217564	0.2405052894850515	0.9752198394224791	0.9999796372764099
ILEUSYN-PWY	0.9784324552788748	0.9999999231065498	0.9999999999999445	0.9999946235839514	0.7522837365174888	0.9999999999045115	0.9999999311039504	0.9999999999994238	0.9999998710306395	0.9999999999909752	0.9993208011431837	0.999688571119091	0.9999987346459818	0.7061600766906431	0.734262239440984	0.9998911293117031	0.9999875447669071	0.9999985543229847	0.9999999190419783	0.9999999986735961	0.9999997607962369	0.8141659835818037	0.9999796383205529	0.9997866165813678	0.7572814310524918	0.9999999995732067	0.834998248725405	0.9999921207062054	0.9996514011878069	0.7115029220982938	0.7841484713056622	0.9999999999219868	0.9999777319171176	0.8314610258319837	0.9999999987921324	0.9986476512660204	0.999999481422811	0.730276557339239	0.9999959982104293	0.9999999933321093	0.8230906328044836	1.0	0.7594495343481226	0.9449790018490002	0.9999999905209759	0.9999999978369387	0.7802763774447312	0.9999999999805413	0.9715076287644346	0.9995665781020147	0.8026738177217942	0.9999971333906306	0.746853907229504	0.9996963644283893	0.9999998027595831	0.9999999947424296	0.9999999999999998	0.9999956771449717	0.9999999999999962	0.9999999703769691	0.9999928992718569	0.9999975506216778	0.9999999946321361	0.9031383950365776	0.9999914054005548	0.991494347734932	0.9999999250294488	0.9999978424472505	0.9999999997454347	0.9999986427784395	0.7543389510814132	0.999999999954571	0.999993676804828	0.9999986563423673	0.999999964473205	0.9978374848161593	0.9999999737062502	0.7456196940899853	0.9998912157141997	0.9999913989408025	0.9995204349208776	0.9999988218102701	0.9999813798303391	0.9999111857214759	0.9999097983741445	0.9999998690689405	0.999999987904611	0.9999923504073496	0.9986278931738234	0.9999999998281388	0.999917701820664	0.9999999996790434	0.999994412392278	0.9674340287520459	0.9999970255468769	0.9999999999999787	0.999547145359001	0.7599174039229071	0.9999944333511835	0.9999999999769003	0.9999860858622361	0.9999999993647255	0.771856374478643	0.8167628345794552	0.9999133338314347	0.9999999797960517
NAGLIPASYN-PWY	0.0	3.963327462654594e-06	0.0014722497089011512	0.0	0.0	1.5924999999999493e-13	0.0	2.094345999122743e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.066624999994866e-12	4.124999999999996e-15	5.022749999994955e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.395237985903997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.492317499396689e-10	0.0	3.6898624999727694e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.849475850671338e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NONOXIPENT-PWY	0.0	0.0	0.0	0.0	0.0036234672517987876	0.0	0.0	0.0	0.0	0.0	0.0	0.0026350688691481098	0.0	1.0	0.8090210429431699	0.0	0.0	0.0	0.0	0.0	0.0	1.0861260168314442e-06	7.783999999996971e-13	0.0	7.54050994620523e-05	0.0	0.0	0.0	0.0	0.985424616843475	0.03661547960879337	0.0	7.066826541410914e-08	0.20582399531286033	0.0	0.0	0.0	0.9999985546751224	0.0	0.0	1.0	0.0	4.5191992409152e-05	7.249360628128077e-05	0.0	0.0	0.0	0.0	0.0	1.0	1.7910978289317453e-07	0.0	0.9993532730790572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15794796676557243	0.0	0.0	1.866666666666665e-15	3.965884525469213e-09	0.00012297358363943777	0.23890341184833064	0.0	0.0	0.0	0.8906710461825901	0.0	0.0	0.0	0.0	0.0014888355794702335	0.0	0.9716203635728745	0.0	0.0	0.0	1.7664746665106448e-10	0.0	0.99993625309908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.899839996039643e-10	0.0	2.2692142898088875e-08	1.0	8.375397831593022e-09	0.0	0.0	1.3681866666573072e-11	0.6780561315295642	1.0	0.0	0.0
P108-PWY	1.0	0.9999999999999725	1.0	1.0	0.9999999999978968	1.0	1.0	1.0	0.999999900393009	1.0	0.9999999999991932	1.0	1.0	0.9964839987596	0.9999999999781976	0.9999999815106094	0.9999999832655008	0.9999999849891991	1.0	0.6297976486809088	1.0	0.9999966738989259	1.0	0.9999993367298509	0.9999999999997158	0.999999999999984	0.9999999086293051	0.9999999999944046	0.9999999992974685	0.9999999999972555	0.7188424548476696	1.0	0.989412315885172	0.9999999937172352	1.0	0.9999989763352274	1.0	0.9999738187190076	0.9999997844140216	1.0	0.8155729210558403	1.0	0.9999999976852157	0.9999999999999986	0.9999999997916978	1.0	0.98164100294325	0.9999999999999879	0.9999930873426532	1.0	0.9999993928524418	1.0	0.931991440143248	0.9999997029450204	1.0	0.7658077820585331	1.0	0.9917725359658758	1.0	0.9999705582269888	1.0	0.9999999726726864	1.0	0.9999767608110164	1.0	0.9997667773784148	1.0	0.9998401731801765	1.0	0.9899636951982091	1.0	1.0	0.9999999999665272	0.9999999999757039	1.0	1.0	1.0	0.9999999999995093	0.9684997661332144	1.0	1.0	1.0	0.9999999999999996	1.0	1.0	1.0	1.0	1.0	0.9999999963282825	0.9068109846108132	0.9999999999879324	1.0	0.9983550676673493	1.0	0.11627095244950586	1.0	0.9939893577707644	1.0	0.9999482748910593	1.0	0.9998955188108383	0.9999999999996136	0.9978165739694269	1.0	0.9999997218560047	1.0
P42-PWY	1.0	1.0	1.0	0.9999999975234007	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999982122	0.9999999792417393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999962138631	1.0	0.10680649697617844	1.0	1.0	1.0	1.0	1.0	0.999999999999998	1.0	1.0	0.9999999999999984	1.0	1.0	0.9999985065937642	0.9999265033975087	0.9999975518204745	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999998929	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999986083	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.137954031992549e-06	1.0	0.9999925181081184	1.0	0.9999999524354823	1.0	0.9999999997939649	0.9999999930571104	1.0	1.0	1.0	0.9999999984263815	1.0	1.0	1.0	1.0	0.9999994634246522	1.0	1.0	1.0	0.9999025192602716	4.67032438442005e-09	1.0	0.9992175059346434	0.9998409887239863	1.0	1.0	0.8773675819004944	1.0	0.9190459832213539	0.9758329817031749	0.9999998067036164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999934833561	0.9999999999217343	0.6787032339301204	1.0	1.0	1.0	0.9995137046193674
PANTO-PWY	0.0	0.0051366047442970054	0.08494677164152797	0.0	0.0	1.9449046810867286e-08	1.7009999999985532e-12	0.00026171558432671845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.934580702595372e-08	2.2228079997529563e-10	8.599371160648841e-06	0.0	0.0	0.0	0.0	0.0	1.8422999999830298e-11	0.0	3.4180632491597624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-16	0.0	7.773999999996978e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0656841675104447e-07	0.0	2.0973922663377393e-05	0.0	0.0	0.0	0.0	0.0	0.0	4e-16	1.633453998665914e-09	0.0013546051969097089	2e-16	0.0	9.375419999560507e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.599999999999954e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PANTOSYN-PWY	0.0	2.447414363286501e-05	0.007458271791971091	0.0	0.0	1.4856943554538183e-12	0.0	2.6467239397959198e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.298848667486545e-11	1.8897519982899265e-13	6.330597331599522e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96958676071401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.720932681202258e-09	0.0	4.5716631211377174e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.715361242531402e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHOSLIPSYN-PWY	0.0	0.0002984598698445705	0.10382419223333493	0.0	0.0	1.1490749998943702e-10	4.999999999999998e-16	9.4573498446773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6692604942999845e-09	1.1931249998861163e-10	3.963680487431389e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.049779100388882e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999971e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.489762127274372e-07	0.0	7.989565939334657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.262360663669349e-08	0.19600147142840887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLYISOPRENSYN-PWY	0.0	1.2682537297372751e-05	0.004695988997926242	0.0	0.0	5.095999999998052e-13	0.0	6.70190716631333e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6213199999802795e-11	1.3199999999999867e-14	1.607279999980625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.686476105871345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7575415976832855e-09	0.0	1.180755999895436e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2318218401470155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
