Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1152R_R_M_S2_week9_S65_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.00045038079696375444)	(33.0, 0.0)	(34.0, 0.00045038079696375444)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0009007615939275089)	(38.0, 0.0009007615939275089)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0018015231878550178)	(42.0, 0.012310408450342623)	(43.0, 0.03963351013281039)	(44.0, 0.1192007842630737)	(45.0, 0.20507338955082946)	(46.0, 0.4850601183299662)	(47.0, 18.987604019197207)	(48.0, 20.463501890850058)	(49.0, 4.924013253204939)	(50.0, 4.971303236886154)	(51.0, 17.722484360523772)	(52.0, 22.578339986463313)	(53.0, 6.733042787676799)	(54.0, 1.6764674532314738)	(55.0, 0.574836023858071)	(56.0, 0.17504800308657892)	(57.0, 0.06755711954456313)	(58.0, 0.08977590552810846)	(59.0, 0.08467158982918592)	(60.0, 0.009608123668560094)	(61.0, 0.006305331157492563)	(62.0, 0.04383706423780539)	(63.0, 0.012910916179627625)	(64.0, 0.0057048234282075574)	(65.0, 0.003903300240352538)	(66.0, 0.0027022847817825264)	(67.0, 0.0006005077292850059)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_R_M_S2_week9_S65_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0009343087516701203)	(32.0, 0.0018686175033402405)	(33.0, 0.0009343087516701203)	(34.0, 0.0)	(35.0, 0.0009343087516701203)	(36.0, 0.0028029262550103603)	(37.0, 0.004671543758350601)	(38.0, 0.006228725011134135)	(39.0, 0.008408778765031082)	(40.0, 0.011834577521154854)	(41.0, 0.012768886272824975)	(42.0, 0.01930904753451582)	(43.0, 0.03768378631736152)	(44.0, 0.10308539893427009)	(45.0, 2.6942350035659817)	(46.0, 18.700033946552765)	(47.0, 10.126349686850496)	(48.0, 2.128666772555117)	(49.0, 1.0043819080453713)	(50.0, 0.827797553979719)	(51.0, 4.136963434269835)	(52.0, 4.945919095091187)	(53.0, 7.185301454720109)	(54.0, 6.14339147848214)	(55.0, 1.9156443771743397)	(56.0, 15.78670354071548)	(57.0, 17.193149648231675)	(58.0, 2.504258890726443)	(59.0, 0.971992537987477)	(60.0, 0.7857536601545687)	(61.0, 0.6698993749474749)	(62.0, 0.41062869635901805)	(63.0, 0.29866736428388185)	(64.0, 0.2753096454921287)	(65.0, 0.20803941537188)	(66.0, 0.15353807152445642)	(67.0, 0.14481785650886864)	(68.0, 0.13983487649996132)	(69.0, 0.12208301021822904)	(70.0, 0.09187369391422849)	(71.0, 0.06789310262136206)	(72.0, 0.06945028387414559)	(73.0, 0.03768378631736151)	(74.0, 0.020243356286185937)	(75.0, 0.011211705020041441)	(76.0, 0.006540161261690842)	(77.0, 0.0009343087516701203)	(78.0, 0.0009343087516701203)	(79.0, 0.0018686175033402405)	(80.0, 0.0009343087516701203)	(81.0, 0.0)	(82.0, 0.0009343087516701203)	(83.0, 0.0018686175033402405)	(84.0, 0.0009343087516701203)	(85.0, 0.0009343087516701203)	(86.0, 0.0009343087516701203)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_S2_week28_S31_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0008214410187743135)	(37.0, 0.0004693948678710363)	(38.0, 0.0004693948678710363)	(39.0, 0.0004693948678710363)	(40.0, 0.0011734871696775907)	(41.0, 0.003051066641161736)	(42.0, 0.009035851206517448)	(43.0, 0.040485307353876884)	(44.0, 0.14316543470066606)	(45.0, 0.2006663060148681)	(46.0, 0.41259808885864113)	(47.0, 17.30295096818536)	(48.0, 18.495918024881707)	(49.0, 4.441766285947067)	(50.0, 4.898135446234881)	(51.0, 19.559801492913284)	(52.0, 24.400905462702653)	(53.0, 6.962534075131062)	(54.0, 2.039403352182623)	(55.0, 0.5306508981282023)	(56.0, 0.1899875727708014)	(57.0, 0.08437372749981888)	(58.0, 0.09646064534749808)	(59.0, 0.07369499425575284)	(60.0, 0.013612451168260056)	(61.0, 0.010561384527098315)	(62.0, 0.05843966104994405)	(63.0, 0.018775794714841462)	(64.0, 0.0039898563769038085)	(65.0, 0.0025816717732907)	(66.0, 0.0018775794714841452)	(67.0, 0.0011734871696775907)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_S2_week28_S31_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0009691765512577728)	(30.0, 0.001211470689072216)	(31.0, 0.0014537648268866594)	(32.0, 0.001817206033608324)	(33.0, 0.002544088447051654)	(34.0, 0.0014537648268866594)	(35.0, 0.0007268824134433297)	(36.0, 0.0029075296537733187)	(37.0, 0.006541941720989966)	(38.0, 0.011872412752907716)	(39.0, 0.017445177922639915)	(40.0, 0.022291060678928776)	(41.0, 0.02665235515958875)	(42.0, 0.038767062050310906)	(43.0, 0.05936206376453859)	(44.0, 0.11072842098120046)	(45.0, 2.461708440194591)	(46.0, 17.123653601765252)	(47.0, 9.498414790599705)	(48.0, 2.3901105224704575)	(49.0, 1.081722178272596)	(50.0, 0.8184695975371867)	(51.0, 3.750470959229818)	(52.0, 4.7643507789147455)	(53.0, 6.365309294523872)	(54.0, 5.5995386719614135)	(55.0, 2.1090493226057854)	(56.0, 17.72199897509789)	(57.0, 18.799965594236188)	(58.0, 2.498294855004632)	(59.0, 1.0132740843400077)	(60.0, 0.7278515899945843)	(61.0, 0.586109519373137)	(62.0, 0.4111731518711103)	(63.0, 0.35059961741749945)	(64.0, 0.31025764347139484)	(65.0, 0.2207299595489578)	(66.0, 0.1943198985271834)	(67.0, 0.20183101679943116)	(68.0, 0.1671829550919658)	(69.0, 0.1272044223525827)	(70.0, 0.106609420638355)	(71.0, 0.08165312444346738)	(72.0, 0.09182947823167405)	(73.0, 0.04918570997633196)	(74.0, 0.03125594377806317)	(75.0, 0.02035270757641323)	(76.0, 0.009449471374763286)	(77.0, 0.004845882756288864)	(78.0, 0.0031498237915877614)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0004845882756288864)	(82.0, 0.0)	(83.0, 0.0004845882756288864)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.00036344120672166484)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_diabetes_S10_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0008299581701080653)	(36.0, 0.00047426181149032314)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0021341781517064543)	(42.0, 0.00604683809650162)	(43.0, 0.023120263310153252)	(44.0, 0.0901097441831614)	(45.0, 0.13504605082186946)	(46.0, 0.3612689349027568)	(47.0, 14.372859893573557)	(48.0, 14.96817703244784)	(49.0, 3.648258984889373)	(50.0, 4.031818224932331)	(51.0, 20.783338234046827)	(52.0, 26.150322023771455)	(53.0, 9.658223225545235)	(54.0, 4.2557883654087405)	(55.0, 0.7598859874603593)	(56.0, 0.3021047739193374)	(57.0, 0.12069963102428717)	(58.0, 0.09935784950722278)	(59.0, 0.07943885342462922)	(60.0, 0.022053174234300033)	(61.0, 0.01861477610099519)	(62.0, 0.07659328255568733)	(63.0, 0.019207603365358095)	(64.0, 0.005928272643629039)	(65.0, 0.004979749020648393)	(66.0, 0.002134178151706454)	(67.0, 0.00035569635861774234)	(68.0, 0.00035569635861774234)	(69.0, 0.00047426181149032314)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_diabetes_S10_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0004966667453054617)	(28.0, 0.0004966667453054617)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.001241666863263654)	(32.0, 0.0019866669812218466)	(33.0, 0.001490000235916385)	(34.0, 0.0019866669812218466)	(35.0, 0.002731667099180039)	(36.0, 0.005215000825707347)	(37.0, 0.008195001297540118)	(38.0, 0.005215000825707347)	(39.0, 0.00596000094366554)	(40.0, 0.018625002948954812)	(41.0, 0.026075004128536736)	(42.0, 0.027565004364453118)	(43.0, 0.037001672525256886)	(44.0, 0.08468168007458132)	(45.0, 2.7209887641557726)	(46.0, 14.543519802720661)	(47.0, 5.544911711277329)	(48.0, 1.8168069543273788)	(49.0, 0.9301326472708069)	(50.0, 0.7879617914271106)	(51.0, 3.798258934723553)	(52.0, 5.0014341252265115)	(53.0, 6.224351818855238)	(54.0, 5.507289205320274)	(55.0, 2.5996779116150153)	(56.0, 20.967779986570502)	(57.0, 20.73943745041578)	(58.0, 2.9334379644602415)	(59.0, 1.1798318534731336)	(60.0, 0.9800476551740043)	(61.0, 0.836883465839702)	(62.0, 0.5368967516752038)	(63.0, 0.4194350664104624)	(64.0, 0.3604558904054392)	(65.0, 0.24659503904416186)	(66.0, 0.20562003255646105)	(67.0, 0.1825250288997571)	(68.0, 0.16166502559692775)	(69.0, 0.1303750206426837)	(70.0, 0.09858834894313413)	(71.0, 0.07325834493255562)	(72.0, 0.10504501663210512)	(73.0, 0.05736500908278084)	(74.0, 0.02408833714731489)	(75.0, 0.016886669340385695)	(76.0, 0.011175001769372887)	(77.0, 0.00894000141549831)	(78.0, 0.006705001061623732)	(79.0, 0.004470000707749155)	(80.0, 0.001490000235916385)	(81.0, 0.0)	(82.0, 0.0004966667453054617)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0007450001179581925)	(89.0, 0.001490000235916385)	(90.0, 0.0007450001179581925)	(91.0, 0.0)	(92.0, 0.0007450001179581925)	(93.0, 0.0007450001179581925)	(94.0, 0.0004966667453054617)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0004966667453054617)	(100.0, 0.0007450001179581925)
1174R_0_M_S2_week5_S39_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0004107124766235394)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0008214249532470788)	(40.0, 0.0016428499064941576)	(41.0, 0.0016428499064941576)	(42.0, 0.007119016261474684)	(43.0, 0.0332677106065067)	(44.0, 0.12663634695892467)	(45.0, 0.19371938480743597)	(46.0, 0.4334385669967118)	(47.0, 20.178988497316094)	(48.0, 23.307111623445476)	(49.0, 5.578296857501583)	(50.0, 5.9543725819300395)	(51.0, 12.108762139970478)	(52.0, 17.488821775427077)	(53.0, 10.071217543442916)	(54.0, 3.236688124110975)	(55.0, 0.6429019300747072)	(56.0, 0.22561805382519712)	(57.0, 0.09145197812817493)	(58.0, 0.13745177551001106)	(59.0, 0.11390426018359506)	(60.0, 0.017523732335937684)	(61.0, 0.012868990934204232)	(62.0, 0.02245228205542017)	(63.0, 0.008214249532470788)	(64.0, 0.0008214249532470788)	(65.0, 0.0013690415887451315)	(66.0, 0.0008214249532470788)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0008214249532470788)	(77.0, 0.0008214249532470788)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_week5_S39_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0008308247042956719)	(36.0, 0.0016616494085913438)	(37.0, 0.0024924741128870154)	(38.0, 0.005815772930069703)	(39.0, 0.008031305474858162)	(40.0, 0.016339552517814875)	(41.0, 0.023263091720278812)	(42.0, 0.024093916424574483)	(43.0, 0.028248039946052846)	(44.0, 0.06369656066266818)	(45.0, 1.5464417162624013)	(46.0, 19.101767718034882)	(47.0, 14.673472044130953)	(48.0, 1.5871521267728856)	(49.0, 0.8702888777497061)	(50.0, 0.7780673355728892)	(51.0, 5.057229975048129)	(52.0, 6.057265977452439)	(53.0, 10.508132389145725)	(54.0, 9.150703293111816)	(55.0, 2.3162008047922393)	(56.0, 11.549848097547825)	(57.0, 10.74117871870066)	(58.0, 1.6202466441606427)	(59.0, 0.8032690182698619)	(60.0, 0.7215712556807888)	(61.0, 0.6171642845076337)	(62.0, 0.40461163099199254)	(63.0, 0.31945209880168585)	(64.0, 0.3090667899979903)	(65.0, 0.20909088391441064)	(66.0, 0.16602647007508503)	(67.0, 0.13113183249466687)	(68.0, 0.11105356880752149)	(69.0, 0.11271521821611284)	(70.0, 0.0991450813792835)	(71.0, 0.06923539202463933)	(72.0, 0.06618903477555521)	(73.0, 0.04569535873626195)	(74.0, 0.02741721524175717)	(75.0, 0.01800120192640622)	(76.0, 0.013016253700632191)	(77.0, 0.00913907174725239)	(78.0, 0.004984948225774031)	(79.0, 0.0016616494085913438)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0005538831361971145)	(83.0, 0.0005538831361971145)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0005538831361971145)	(91.0, 0.0013847078404927863)	(92.0, 0.0013847078404927863)	(93.0, 0.0005538831361971145)	(94.0, 0.0)	(95.0, 0.00041541235214783594)	(96.0, 0.0005538831361971145)	(97.0, 0.0005538831361971145)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0013847078404927863)
1174R_S2_week14_S21_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.00034801936379728996)	(34.0, 0.0006960387275945799)	(35.0, 0.0)	(36.0, 0.00034801936379728996)	(37.0, 0.00034801936379728996)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0004640258183963866)	(42.0, 0.011136619641513279)	(43.0, 0.039674207472891056)	(44.0, 0.12760710005900633)	(45.0, 0.1948908437264824)	(46.0, 0.5337456976104377)	(47.0, 17.92670944211521)	(48.0, 19.480383888563676)	(49.0, 5.536292039288208)	(50.0, 5.583622672764664)	(51.0, 13.83295766576033)	(52.0, 22.433212183934383)	(53.0, 10.90739088722187)	(54.0, 1.9743138508219717)	(55.0, 0.7752711360857545)	(56.0, 0.24129342556612166)	(57.0, 0.09094906040569192)	(58.0, 0.08526474413033618)	(59.0, 0.07749231167219668)	(60.0, 0.024593368375008497)	(61.0, 0.021925219919229282)	(62.0, 0.07354809221582741)	(63.0, 0.01902505855425186)	(64.0, 0.0030161678195765127)	(65.0, 0.002552142001180126)	(66.0, 0.0004640258183963866)	(67.0, 0.0)	(68.0, 0.0004640258183963866)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_S2_week14_S21_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.00048272974013451476)	(26.0, 0.00048272974013451476)	(27.0, 0.00048272974013451476)	(28.0, 0.00048272974013451476)	(29.0, 0.0)	(30.0, 0.00048272974013451476)	(31.0, 0.0007240946102017721)	(32.0, 0.0007240946102017721)	(33.0, 0.0007240946102017721)	(34.0, 0.0014481892204035443)	(35.0, 0.001206824350336287)	(36.0, 0.0009654594802690295)	(37.0, 0.0007240946102017721)	(38.0, 0.0028963784408070885)	(39.0, 0.008447770452354007)	(40.0, 0.016654176034640762)	(41.0, 0.021964203176120425)	(42.0, 0.027515595187667344)	(43.0, 0.03789428460055941)	(44.0, 0.08785681270448181)	(45.0, 3.3694535861388313)	(46.0, 18.06833280837175)	(47.0, 6.265590662076698)	(48.0, 1.624385575552669)	(49.0, 0.8718099106829348)	(50.0, 0.8095377742055798)	(51.0, 6.17700975476202)	(52.0, 7.856788567993768)	(53.0, 10.721306845949579)	(54.0, 9.192139711639893)	(55.0, 2.2116263044262294)	(56.0, 12.706532902253437)	(57.0, 13.336736577999922)	(58.0, 1.9908981307497446)	(59.0, 0.852500721077553)	(60.0, 0.8039863821940332)	(61.0, 0.7286805427330469)	(62.0, 0.41514757651568285)	(63.0, 0.3251184799805959)	(64.0, 0.29591333070245773)	(65.0, 0.21819384254080065)	(66.0, 0.1742654361885598)	(67.0, 0.16050763859472617)	(68.0, 0.1257510973050411)	(69.0, 0.09895959672757554)	(70.0, 0.08664998835414542)	(71.0, 0.07240946102017724)	(72.0, 0.10933828614046752)	(73.0, 0.051893447064460335)	(74.0, 0.023653757266591222)	(75.0, 0.018102365255044304)	(76.0, 0.010861419153026582)	(77.0, 0.005792756881614177)	(78.0, 0.003379108180941603)	(79.0, 0.001206824350336287)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.00048272974013451476)	(86.0, 0.00048272974013451476)	(87.0, 0.001206824350336287)	(88.0, 0.001206824350336287)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
