Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1152R_R_M_S2_week5_S38_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.3333333333333333)	(28.0, 0.3333333333333333)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.3333333333333333)	(32.0, 0.0)	(33.0, 0.5)	(34.0, 0.5)	(35.0, 1.0)	(36.0, 2.0)	(37.0, 1.0)	(38.0, 1.0)	(39.0, 1.8333333333333333)	(40.0, 1.8333333333333333)	(41.0, 8.833333333333332)	(42.0, 15.666666666666668)	(43.0, 17.666666666666668)	(44.0, 33.66666666666666)	(45.0, 672.3333333333402)	(46.0, 8488.999999997572)	(47.0, 6745.833333331685)	(48.0, 710.1666666666764)	(49.0, 436.74999999999596)	(50.0, 434.5833333333295)	(51.0, 2564.5000000000377)	(52.0, 3000.6666666668752)	(53.0, 5054.999999999918)	(54.0, 4459.833333333688)	(55.0, 1440.8333333333067)	(56.0, 8716.083333331537)	(57.0, 8617.749999998097)	(58.0, 1207.5833333333298)	(59.0, 515.416666666664)	(60.0, 452.58333333333144)	(61.0, 391.83333333333235)	(62.0, 255.08333333333354)	(63.0, 208.33333333333348)	(64.0, 185.8333333333336)	(65.0, 125.99999999999996)	(66.0, 105.16666666666666)	(67.0, 85.99999999999999)	(68.0, 73.66666666666667)	(69.0, 60.0)	(70.0, 37.5)	(71.0, 27.0)	(72.0, 31.499999999999996)	(73.0, 23.833333333333332)	(74.0, 15.333333333333334)	(75.0, 7.5)	(76.0, 2.333333333333333)	(77.0, 1.0)	(78.0, 0.0)	(79.0, 1.0)	(80.0, 2.5)	(81.0, 2.0)	(82.0, 0.5)	(83.0, 1.8333333333333333)	(84.0, 1.8333333333333333)	(85.0, 0.0)	(86.0, 0.8333333333333333)	(87.0, 1.0)	(88.0, 0.5)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_R_M_S2_week9_S65_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.25)	(33.0, 0.0)	(34.0, 0.25)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.5)	(38.0, 0.5)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 1.0)	(42.0, 6.833333333333333)	(43.0, 22.0)	(44.0, 66.16666666666669)	(45.0, 113.8333333333333)	(46.0, 269.2500000000015)	(47.0, 10539.750000001268)	(48.0, 11359.000000002727)	(49.0, 2733.2500000001173)	(50.0, 2759.500000000129)	(51.0, 9837.500000000018)	(52.0, 12532.916666671494)	(53.0, 3737.416666667217)	(54.0, 930.5833333333659)	(55.0, 319.0833333333328)	(56.0, 97.1666666666665)	(57.0, 37.49999999999998)	(58.0, 49.83333333333338)	(59.0, 47.00000000000005)	(60.0, 5.333333333333333)	(61.0, 3.5000000000000004)	(62.0, 24.33333333333331)	(63.0, 7.166666666666665)	(64.0, 3.166666666666667)	(65.0, 2.1666666666666665)	(66.0, 1.4999999999999998)	(67.0, 0.3333333333333333)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_R_M_S2_week9_S65_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.5)	(32.0, 1.0)	(33.0, 0.5)	(34.0, 0.0)	(35.0, 0.5)	(36.0, 1.5)	(37.0, 2.5)	(38.0, 3.3333333333333335)	(39.0, 4.5)	(40.0, 6.333333333333333)	(41.0, 6.833333333333332)	(42.0, 10.333333333333334)	(43.0, 20.166666666666668)	(44.0, 55.16666666666675)	(45.0, 1441.833333333286)	(46.0, 10007.41666666698)	(47.0, 5419.166666666226)	(48.0, 1139.1666666666808)	(49.0, 537.4999999999958)	(50.0, 442.99999999999596)	(51.0, 2213.916666666571)	(52.0, 2646.8333333334017)	(53.0, 3845.250000000561)	(54.0, 3287.6666666669576)	(55.0, 1025.1666666666863)	(56.0, 8448.3333333312)	(57.0, 9200.999999998996)	(58.0, 1340.1666666666474)	(59.0, 520.1666666666641)	(60.0, 420.4999999999987)	(61.0, 358.4999999999993)	(62.0, 219.7500000000001)	(63.0, 159.8333333333334)	(64.0, 147.33333333333331)	(65.0, 111.33333333333329)	(66.0, 82.16666666666667)	(67.0, 77.5)	(68.0, 74.83333333333333)	(69.0, 65.33333333333333)	(70.0, 49.166666666666664)	(71.0, 36.33333333333333)	(72.0, 37.16666666666666)	(73.0, 20.166666666666664)	(74.0, 10.833333333333332)	(75.0, 6.0)	(76.0, 3.5)	(77.0, 0.5)	(78.0, 0.5)	(79.0, 1.0)	(80.0, 0.5)	(81.0, 0.0)	(82.0, 0.5)	(83.0, 1.0)	(84.0, 0.5)	(85.0, 0.5)	(86.0, 0.5)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_S2_week28_S31_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.5833333333333333)	(37.0, 0.3333333333333333)	(38.0, 0.3333333333333333)	(39.0, 0.3333333333333333)	(40.0, 0.8333333333333333)	(41.0, 2.1666666666666665)	(42.0, 6.416666666666666)	(43.0, 28.75)	(44.0, 101.66666666666666)	(45.0, 142.50000000000003)	(46.0, 293.0000000000001)	(47.0, 12287.416666671104)	(48.0, 13134.58333333927)	(49.0, 3154.2500000002965)	(50.0, 3478.333333333771)	(51.0, 13890.083333340599)	(52.0, 17327.91666667495)	(53.0, 4944.3333333333185)	(54.0, 1448.249999999956)	(55.0, 376.8333333333303)	(56.0, 134.91666666666626)	(57.0, 59.916666666666735)	(58.0, 68.50000000000009)	(59.0, 52.33333333333342)	(60.0, 9.666666666666668)	(61.0, 7.499999999999998)	(62.0, 41.50000000000002)	(63.0, 13.333333333333337)	(64.0, 2.833333333333333)	(65.0, 1.8333333333333333)	(66.0, 1.3333333333333333)	(67.0, 0.8333333333333333)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1152R_S2_week28_S31_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.6666666666666666)	(30.0, 0.8333333333333333)	(31.0, 1.0)	(32.0, 1.25)	(33.0, 1.75)	(34.0, 1.0)	(35.0, 0.5)	(36.0, 2.0)	(37.0, 4.5)	(38.0, 8.166666666666666)	(39.0, 12.000000000000002)	(40.0, 15.333333333333334)	(41.0, 18.333333333333332)	(42.0, 26.66666666666666)	(43.0, 40.833333333333336)	(44.0, 76.1666666666666)	(45.0, 1693.3333333332287)	(46.0, 11778.833333336846)	(47.0, 6533.6666666652245)	(48.0, 1644.0833333332525)	(49.0, 744.0833333333431)	(50.0, 562.9999999999983)	(51.0, 2579.833333333369)	(52.0, 3277.2500000003038)	(53.0, 4378.500000000436)	(54.0, 3851.7500000004975)	(55.0, 1450.7499999999757)	(56.0, 12190.41666667009)	(57.0, 12931.916666671355)	(58.0, 1718.4999999999366)	(59.0, 697.0000000000042)	(60.0, 500.6666666666646)	(61.0, 403.16666666666595)	(62.0, 282.8333333333334)	(63.0, 241.16666666666677)	(64.0, 213.41666666666688)	(65.0, 151.83333333333337)	(66.0, 133.66666666666663)	(67.0, 138.83333333333331)	(68.0, 114.99999999999999)	(69.0, 87.5)	(70.0, 73.33333333333333)	(71.0, 56.16666666666668)	(72.0, 63.16666666666671)	(73.0, 33.83333333333333)	(74.0, 21.499999999999996)	(75.0, 14.0)	(76.0, 6.5)	(77.0, 3.333333333333333)	(78.0, 2.1666666666666665)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.3333333333333333)	(82.0, 0.0)	(83.0, 0.3333333333333333)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.25)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_diabetes_S10_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.5833333333333333)	(36.0, 0.3333333333333333)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 1.5)	(42.0, 4.25)	(43.0, 16.25)	(44.0, 63.333333333333336)	(45.0, 94.91666666666663)	(46.0, 253.91666666666887)	(47.0, 10101.916666667155)	(48.0, 10520.333333334565)	(49.0, 2564.1666666667106)	(50.0, 2833.750000000156)	(51.0, 14607.500000008535)	(52.0, 18379.666666671255)	(53.0, 6788.2499999983675)	(54.0, 2991.1666666668957)	(55.0, 534.0833333333256)	(56.0, 212.33333333333442)	(57.0, 84.83333333333329)	(58.0, 69.83333333333339)	(59.0, 55.8333333333334)	(60.0, 15.500000000000005)	(61.0, 13.083333333333337)	(62.0, 53.833333333333435)	(63.0, 13.500000000000005)	(64.0, 4.166666666666667)	(65.0, 3.5)	(66.0, 1.4999999999999998)	(67.0, 0.25)	(68.0, 0.25)	(69.0, 0.3333333333333333)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_diabetes_S10_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.3333333333333333)	(28.0, 0.3333333333333333)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.8333333333333333)	(32.0, 1.3333333333333333)	(33.0, 1.0)	(34.0, 1.3333333333333333)	(35.0, 1.8333333333333333)	(36.0, 3.5)	(37.0, 5.5)	(38.0, 3.5)	(39.0, 4.0)	(40.0, 12.5)	(41.0, 17.5)	(42.0, 18.5)	(43.0, 24.83333333333333)	(44.0, 56.83333333333341)	(45.0, 1826.166666666533)	(46.0, 9760.74999999987)	(47.0, 3721.4166666672236)	(48.0, 1219.3333333333335)	(49.0, 624.2500000000024)	(50.0, 528.8333333333305)	(51.0, 2549.16666666669)	(52.0, 3356.6666666670108)	(53.0, 4177.416666667248)	(54.0, 3696.1666666671113)	(55.0, 1744.7499999999347)	(56.0, 14072.333333339928)	(57.0, 13919.083333339571)	(58.0, 1968.7499999999052)	(59.0, 791.8333333333396)	(60.0, 657.7500000000015)	(61.0, 561.6666666666661)	(62.0, 360.33333333333314)	(63.0, 281.50000000000006)	(64.0, 241.91666666666694)	(65.0, 165.50000000000009)	(66.0, 137.99999999999997)	(67.0, 122.49999999999997)	(68.0, 108.49999999999999)	(69.0, 87.5)	(70.0, 66.16666666666666)	(71.0, 49.166666666666686)	(72.0, 70.49999999999999)	(73.0, 38.500000000000014)	(74.0, 16.166666666666668)	(75.0, 11.333333333333332)	(76.0, 7.5)	(77.0, 6.0)	(78.0, 4.5)	(79.0, 3.0)	(80.0, 1.0)	(81.0, 0.0)	(82.0, 0.3333333333333333)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.5)	(89.0, 1.0)	(90.0, 0.5)	(91.0, 0.0)	(92.0, 0.5)	(93.0, 0.5)	(94.0, 0.3333333333333333)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.3333333333333333)	(100.0, 0.5)
1174R_0_M_S2_week5_S39_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.25)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.5)	(40.0, 1.0)	(41.0, 1.0)	(42.0, 4.333333333333333)	(43.0, 20.25)	(44.0, 77.08333333333334)	(45.0, 117.91666666666659)	(46.0, 263.83333333333525)	(47.0, 12282.916666671066)	(48.0, 14187.000000007827)	(49.0, 3395.5000000004084)	(50.0, 3624.4166666671777)	(51.0, 7370.583333331151)	(52.0, 10645.416666668125)	(53.0, 6130.333333332256)	(54.0, 1970.1666666665053)	(55.0, 391.33333333332934)	(56.0, 137.333333333333)	(57.0, 55.66666666666676)	(58.0, 83.66666666666659)	(59.0, 69.33333333333341)	(60.0, 10.666666666666666)	(61.0, 7.83333333333333)	(62.0, 13.666666666666673)	(63.0, 5.0)	(64.0, 0.5)	(65.0, 0.8333333333333333)	(66.0, 0.5)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.5)	(77.0, 0.5)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_week5_S39_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.5)	(36.0, 1.0)	(37.0, 1.5)	(38.0, 3.5)	(39.0, 4.833333333333334)	(40.0, 9.833333333333332)	(41.0, 14.0)	(42.0, 14.5)	(43.0, 17.0)	(44.0, 38.333333333333336)	(45.0, 930.6666666667012)	(46.0, 11495.666666669671)	(47.0, 8830.666666664858)	(48.0, 955.166666666699)	(49.0, 523.7499999999939)	(50.0, 468.2499999999955)	(51.0, 3043.5000000002256)	(52.0, 3645.3333333338114)	(53.0, 6323.916666665534)	(54.0, 5506.999999999571)	(55.0, 1393.91666666664)	(56.0, 6950.833333331825)	(57.0, 6464.166666665533)	(58.0, 975.0833333333535)	(59.0, 483.4166666666645)	(60.0, 434.24999999999875)	(61.0, 371.416666666666)	(62.0, 243.5000000000002)	(63.0, 192.25000000000003)	(64.0, 186.00000000000023)	(65.0, 125.83333333333327)	(66.0, 99.91666666666664)	(67.0, 78.91666666666666)	(68.0, 66.83333333333334)	(69.0, 67.83333333333334)	(70.0, 59.666666666666664)	(71.0, 41.66666666666667)	(72.0, 39.83333333333334)	(73.0, 27.5)	(74.0, 16.5)	(75.0, 10.833333333333332)	(76.0, 7.833333333333333)	(77.0, 5.5)	(78.0, 3.0)	(79.0, 1.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.3333333333333333)	(83.0, 0.3333333333333333)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.3333333333333333)	(91.0, 0.8333333333333333)	(92.0, 0.8333333333333333)	(93.0, 0.3333333333333333)	(94.0, 0.0)	(95.0, 0.25)	(96.0, 0.3333333333333333)	(97.0, 0.3333333333333333)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.8333333333333333)
1174R_S2_week14_S21_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.25)	(34.0, 0.5)	(35.0, 0.0)	(36.0, 0.25)	(37.0, 0.25)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.3333333333333333)	(42.0, 7.999999999999999)	(43.0, 28.5)	(44.0, 91.66666666666667)	(45.0, 140.00000000000003)	(46.0, 383.4166666666623)	(47.0, 12877.66666667213)	(48.0, 13993.750000007449)	(49.0, 3977.0000000006603)	(50.0, 4011.000000000678)	(51.0, 9936.916666666846)	(52.0, 16114.916666677924)	(53.0, 7835.333333330753)	(54.0, 1418.249999999961)	(55.0, 556.9166666666606)	(56.0, 173.33333333333377)	(57.0, 65.33333333333344)	(58.0, 61.2500000000001)	(59.0, 55.66666666666675)	(60.0, 17.66666666666667)	(61.0, 15.750000000000009)	(62.0, 52.83333333333342)	(63.0, 13.666666666666671)	(64.0, 2.1666666666666665)	(65.0, 1.8333333333333333)	(66.0, 0.3333333333333333)	(67.0, 0.0)	(68.0, 0.3333333333333333)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
