	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
13	FASYN-ELONG-PWY	Yes	Yes	5	3	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana
14	PWY-4861	Yes	Yes	1	1	Carbohydrates-Biosynthesis	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate) // UDP-galacturonic acid biosynthesis // UDP-GalA biosynthesis // UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	Escherichia coli O113,Streptococcus pneumoniae,Vibrio cholerae O139,Arabidopsis thaliana
15	PWY0-1221	Yes	Yes	4	1	AMINE-DEG	putrescine degradation II	Escherichia coli
16	GLYCOGENSYNTH-PWY	Yes	Yes	4	4	Glycan-Pathways // Carbohydrates-Biosynthesis	glycogen biosynthesis I (from ADP-D-Glucose)	Escherichia coli
17	PWY-5344	Yes	Yes	2	1	Amino-Acid-Biosynthesis	L-homocysteine biosynthesis	Corynebacterium glutamicum,Agrobacterium fabrum,Leptospira meyeri,Saccharomyces cerevisiae,[Brevibacterium] flavum
18	CYANCAT-PWY	Yes	Yes	1	1	Noncarbon-Nutrients	cyanate degradation // cyanate catabolism	Escherichia coli,Pseudomonas fluorescens,Arabidopsis thaliana
19	ANAPHENOXI-PWY	Yes	No	3	1	Amino-Acid-Degradation	L-phenylalanine degradation II (anaerobic) // anaerobic L-phenylalanine oxidation	Aromatoleum aromaticum,Aromatoleum evansii,Saccharomyces cerevisiae,Thauera aromatica
20	P3-PWY	Yes	No	11	1	AROMATIC-COMPOUNDS-DEGRADATION	gallate degradation III (anaerobic)	Eubacterium oxidoreducens
21	PWY-6121	Yes	Yes	5	5	Nucleotide-Biosynthesis	5-aminoimidazole ribonucleotide biosynthesis I	Bacillus subtilis,Escherichia coli,Homo sapiens,Saccharomyces cerevisiae,Salmonella enterica,Arabidopsis thaliana
22	PWY-6952	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation	glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Pseudomonas putida,Saccharomyces cerevisiae,Synechocystis
23	PWY-6759	Yes	Yes	1	1	Energy-Metabolism	hydrogen production III	Caldanaerobacter subterraneus,Methanosarcina barkeri,Pyrococcus furiosus
24	PWY-2301	Yes	Yes	2	1	Cyclitols-Biosynthesis	<i>myo</i>-inositol biosynthesis	Archaeoglobus fulgidus,Bacteroides thetaiotaomicron,Homo sapiens,Methanocaldococcus jannaschii,Mycobacterium tuberculosis,Mycolicibacterium smegmatis,Novosphingobium aromaticivorans,Pantoea agglomerans,Pseudomonas syringae,Saccharolobus solfataricus,Thermotoga maritima,Thermotoga neapolitana,Arabidopsis thaliana
25	PWY-6823	Yes	Yes	6	4	Cofactor-Biosynthesis	molybdopterin biosynthesis	Escherichia coli,Homo sapiens,Staphylococcus aureus,Thermus thermophilus,Arabidopsis thaliana
26	RIBOKIN-PWY	Yes	Yes	2	1	Carbohydrates-Degradation	ribose phosphorylation // ribose catabolism	Escherichia coli
27	PWY-5686	Yes	Yes	6	5	Nucleotide-Biosynthesis	UMP biosynthesis I // uridine-5'-phosphate biosynthesis I // <i>de novo</i> biosynthesis of uridine-5'-phosphate I // <i>de novo</i> biosynthesis of uridine-5'-monophosphate I	Escherichia coli,Homo sapiens,Arabidopsis thaliana
28	PWY-8139	Yes	Yes	5	3	Carbohydrates-Biosynthesis	CDP-6-deoxy-D-gulose biosynthesis	Yersinia enterocolitica (type O:8)
29	PWY0-1296	Yes	Yes	4	3	NUCLEO-DEG	purine ribonucleosides degradation	Escherichia coli,Homo sapiens,Mycoplasmoides pneumoniae
30	PWY-6538	Yes	No	5	1	SECONDARY-METABOLITE-DEGRADATION	caffeine degradation III (bacteria, via demethylation) // caffeine degradation (bacteria)	Serratia marcescens,Pseudomonas putida
31	PWY-5971	Yes	Yes	9	6	Lipid-Biosynthesis	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Brassica napus,Escherichia coli,Spinacia oleracea,Arabidopsis thaliana
32	PWY-7308	Yes	Yes	2	1	Other-Degradation	acrylonitrile degradation I	Pseudomonas chlororaphis,Rhodococcus N-774
33	P221-PWY	Yes	Yes	5	3	Other-Degradation	octane oxidation	Ectopseudomonas oleovorans
34	PWY-6910	Yes	Yes	2	2	Cofactor-Biosynthesis	hydroxymethylpyrimidine salvage // HMP salvage	Saccharomyces cerevisiae,Bacillus subtilis,Escherichia coli,Pyrococcus furiosus,Arabidopsis thaliana
35	HOMOSERSYN-PWY	Yes	Yes	3	3	Amino-Acid-Biosynthesis	L-homoserine biosynthesis	Escherichia coli,Methanocaldococcus jannaschii
36	PWY-7385	Yes	No	9	4	Energy-Metabolism	1,3-propanediol biosynthesis (engineered) // 1,3-PDO biosynthesis	Escherichia coli,Klebsiella pneumoniae,Saccharomyces cerevisiae
37	P142-PWY	Yes	Yes	1	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate I // acetate fermentation // pyruvic acid fermentation to acetic acid I	Clostridium pasteurianum,Clostridium acetobutylicum,Anaerotignum propionicum
38	PWY-8187	Yes	Yes	4	2	Amino-Acid-Degradation // Energy-Metabolism	L-arginine degradation XIII (reductive Stickland reaction) // L-arginine fermentation	Acetoanaerobium sticklandii,Alkaliphilus metalliredigens,Alkaliphilus oremlandii,Caldanaerobacter subterraneus,Clostridioides difficile,Clostridium sporogenes,Cutibacterium acnes,Fervidobacterium nodosum,Natranaerobius thermophilus,Petrotoga mobilis,Thermoanaerobacter pseudethanolicus,Thermosipho melanesiensis
39	PWY-6902	Yes	No	4	1	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	chitin degradation II (Vibrio)	Nepenthes alata,Nepenthes rafflesiana,Serratia marcescens,Vibrio cholerae,Vibrio cholerae non-O1,Vibrio cholerae O1,Vibrio furnissii
40	PWY-7586	Yes	Yes	3	3	Carbohydrates-Degradation	&beta;-1,4-D-mannosyl-<i>N</i>-acetyl-D-glucosamine degradation	Alistipes finegoldii,Bacteroides fragilis,Bacteroides helcogenes,Phocaeicola salanitronis,Bacteroides thetaiotaomicron,Phocaeicola vulgatus,Parabacteroides distasonis,Prevotella dentalis,Prevotella denticola,Prevotella melaninogenica
41	PWY-8595	Yes	Yes	6	3	SECONDARY-METABOLITE-BIOSYNTHESIS	koreenceine B biosynthesis	Pseudomonas koreensis
42	FERMENTATION-PWY	Yes	Yes	16	8	Super-Pathways // Energy-Metabolism	mixed acid fermentation // fermentation	Escherichia coli
43	PWY-7247	Yes	Yes	2	2	CARBOXYLATES-DEG // Carbohydrates-Degradation	&beta;-D-glucuronide and D-glucuronate degradation // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Aquifex aeolicus,Bacillus subtilis,Clostridium acetobutylicum,Deinococcus radiodurans,Escherichia coli,Haemophilus influenzae,Pseudomonas aeruginosa,Thermotoga maritima
44	PWY-6638	Yes	No	4	1	Noncarbon-Nutrients	sulfolactate degradation III	Bilophila wadsworthia,Roseovarius nubinhibens,Ruegeria pomeroyi
45	PWY-6587	Yes	Yes	3	3	Energy-Metabolism	pyruvate fermentation to ethanol III // pyruvic acid fermentation to ethanol III	Clostridium acetobutylicum,Clostridium pasteurianum
46	PWY-7663	Yes	Yes	4	4	Lipid-Biosynthesis	gondoate biosynthesis (anaerobic) // <i>cis</i>-11-icosenoate biosynthesis // (11<i>Z</i>)-icos-11-enoate biosynthesis // (11<i>Z</i>)-icosenoate biosynthesis // gondoic acid biosynthesis // 11-eicosenoic acid biosynthesis	Aerococcus viridans
47	PWY-7821	Yes	No	9	1	SECONDARY-METABOLITE-BIOSYNTHESIS	tunicamycin biosynthesis	Streptomyces chartreusis,Streptomyces clavuligerus,Streptomyces lysosuperificus
48	PWY-2942	Yes	Yes	7	5	Amino-Acid-Biosynthesis	L-lysine biosynthesis III	Brevibacterium,Corynebacterium glutamicum,Lysinibacillus sphaericus,Paenibacillus macerans,Proteus vulgaris,Sporosarcina globispora,Sporosarcina pasteurii
49	PWY-8228	Yes	Yes	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Porphyromonas gingivalis</i> O-LPS antigen biosynthesis	Porphyromonas gingivalis
50	PWY-6151	Yes	Yes	4	4	Cofactor-Biosynthesis	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Aliivibrio fischeri,Bacillus subtilis,Escherichia coli,Salmonella enterica
51	PWY-622	Yes	Yes	7	6	Glycan-Pathways // Carbohydrates-Biosynthesis	starch biosynthesis	Chlamydomonas reinhardtii,Hordeum vulgare,Manihot esculenta,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum tuberosum,Triticum aestivum,Zea mays,Arabidopsis thaliana
52	HEME-BIOSYNTHESIS-II-1	Yes	Yes	4	1	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis	heme <i>b</i> biosynthesis V (aerobic)	Escherichia coli
53	PWY-7872	Yes	Yes	2	1	CARBOXYLATES-DEG	D-erythronate degradation I	Heliomicrobium modesticaldum
54	PWY-1722	Yes	Yes	3	3	C1-COMPOUNDS	formate assimilation into 5,10-methylenetetrahydrofolate	Homo sapiens,Methylorubrum extorquens,Saccharomyces cerevisiae,Arabidopsis thaliana,Hyphomicrobium zavarzinii
55	P161-PWY	Yes	Yes	5	3	Energy-Metabolism	acetylene degradation (anaerobic) // acetylene fermentation	Mycobacterium lacticola,Syntrophotalea acetylenica,Rhodococcus opacus,Rhodococcus rhodochrous,Rhodococcus ruber
56	PWY-7818	Yes	Yes	9	1	Cell-Structure-Biosynthesis	teichoic acid biosynthesis (<i>S. pneumoniae</i>)	Streptococcus pneumoniae
57	PWY-7380	Yes	Yes	2	1	Cofactor-Biosynthesis	biotin biosynthesis from 8-amino-7-oxononanoate II // biotin biosynthesis from 7-keto-8-aminopelargonate II	Bacillus subtilis
58	PWY-5384	Yes	Yes	4	3	Carbohydrates-Degradation	sucrose degradation IV (sucrose phosphorylase)	Bifidobacterium adolescentis,Bifidobacterium animalis,Bifidobacterium bifidum,Bifidobacterium longum
59	PWY-7664	Yes	Yes	6	4	Lipid-Biosynthesis	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Aerococcus viridans,Clostridium beijerinckii,Cereibacter sphaeroides
60	CODH-PWY	Yes	Yes	12	4	C1-COMPOUNDS	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) // Wood pathway // acetate synthesis // acetyl-CoA pathway // carbon monoxide dehydrogenase pathway // carbon fixation // CO<SUB>2</SUB> fixation // Ljungdahl-Wood pathway // Wood-Ljungdahl pathway // reductive acetyl CoA pathway	Acetitomaculum ruminis,Acetobacterium carbinolicum,Acetobacterium woodii,Blautia producta,Clostridium autoethanogenum,Clostridium formicaceticum,Eubacterium limosum,Neomoorella thermoacetica,Sporomusa malonica,Sporomusa termitida,Syntrophococcus sucromutans,[Butyribacterium] methylotrophicum
61	PWY-7013	Yes	Yes	5	3	Alcohol-Degradation // Energy-Metabolism	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Citrobacter freundii,Klebsiella oxytoca,Listeria innocua,Salmonella enterica
62	DARABITOLUTIL-PWY	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation	D-arabinitol degradation I // D-arabitol utilization // D-arabitol degradation	Escherichia coli,Klebsiella aerogenes,Klebsiella pneumoniae,Pseudomonas fluorescens
63	GALLATE-DEGRADATION-II-PWY	Yes	Yes	4	1	AROMATIC-COMPOUNDS-DEGRADATION	gallate degradation I	Comamonas testosteroni,Pseudomonas putida,Sphingomonas sp. SYK6
64	PWY-7440	Yes	No	6	2	Carbohydrates-Biosynthesis	dTDP-&beta;-L-4-<i>epi</i>-vancosamine biosynthesis	Amycolatopsis orientalis
65	GLUTDEG-PWY	Yes	Yes	2	1	Amino-Acid-Degradation	L-glutamate degradation II // L-glutamate - L-aspartate pathway // L-aspartate degradation	Escherichia coli,Klebsiella aerogenes
66	PWY-5526	Yes	Yes	6	1	Tetrapyrrole-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	bacteriochlorophyll <i>a</i> biosynthesis from chlorophyllide <i>a</i><sub>2</sub>	Acidiphilium,Allochromatium vinosum,Cereibacter sphaeroides,Chlorobaculum tepidum,Rhodobacter capsulatus
67	PWY-7514	Yes	No	3	1	Amino-Acid-Degradation	L-tyrosine degradation IV (to 4-methylphenol)	Clostridioides difficile
68	PWY-7962	Yes	Yes	3	3	Cofactor-Biosynthesis	adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	Acidianus ambivalens,Propionibacterium freudenreichii,Pseudomonas denitrificans (nom. rej.),Salmonella enterica
69	PWY-7181	Yes	Yes	3	3	NUCLEO-DEG	pyrimidine deoxyribonucleosides degradation	Escherichia coli,Geobacillus stearothermophilus,Homo sapiens
70	PWY-5886	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	3-(4-hydroxyphenyl)pyruvate biosynthesis // 4-hydroxyphenylpyruvic acid biosynthesis // 4-hydroxyphenylpyruvate biosynthesis	Bacillus subtilis,Anchusa officinalis,Homo sapiens,Pseudomonas aeruginosa,Arabidopsis thaliana
71	PWY-5189	Yes	Yes	4	3	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Cereibacter sphaeroides,Euglena gracilis,Homo sapiens,Plasmodium falciparum,Rhodobacter capsulatus,Saccharomyces cerevisiae,Streptomyces nodosus
72	PHESYN	Yes	No	3	1	Amino-Acid-Biosynthesis	L-phenylalanine biosynthesis I	Bacillus subtilis,Escherichia coli,Saccharomyces cerevisiae
73	PWY-5921	Yes	Yes	3	1	Aminoacyl-tRNAs-Charging	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	Bacillus subtilis,Deinococcus radiodurans,Geobacillus stearothermophilus,Helicobacter pylori,Methanothermobacter thermautotrophicus,Arabidopsis thaliana
74	PWY-5661	Yes	Yes	3	2	Carbohydrates-Biosynthesis	GDP-&alpha;-D-glucose biosynthesis // GDP-glucose biosynthesis	Homo sapiens,Sus scrofa,Arabidopsis thaliana
75	SERSYN-PWY	Yes	Yes	3	1	Amino-Acid-Biosynthesis	L-serine biosynthesis I	Escherichia coli,Homo sapiens,Methanocaldococcus jannaschii,Rattus norvegicus,Arabidopsis thaliana
76	TAURINEDEG-PWY	Yes	Yes	1	1	Noncarbon-Nutrients	taurine degradation III	Chromohalobacter israelensis,Klebsiella oxytoca,Achromobacter superficialis
77	PWY-7193	Yes	Yes	3	2	Nucleotide-Biosynthesis	pyrimidine ribonucleosides salvage I	Escherichia coli,Homo sapiens,Arabidopsis thaliana
78	PWY-6627	Yes	Yes	9	2	SECONDARY-METABOLITE-BIOSYNTHESIS	salinosporamide A biosynthesis	Salinispora tropica
79	PWY-6707	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana
80	GLYCOLATEMET-PWY	Yes	Yes	4	2	CARBOXYLATES-DEG	glycolate and glyoxylate degradation I // glycolate utilization I // glycolate degradation I	Synechocystis sp. PCC 6803,Escherichia coli
81	PWY-6785	Yes	Yes	1	1	Energy-Metabolism	hydrogen production VIII // photosynthetic hydrogen generation	Chlamydomonas reinhardtii,Tetradesmus obliquus
82	PWY-8457	Yes	Yes	3	2	Cofactor-Biosynthesis	thiamine diphosphate salvage V // thiamin salvage V	Arabidopsis thaliana,Escherichia coli,Ostreococcus sp. RCC422,Ostreococcus tauri
83	PWY-3461	Yes	No	4	1	Amino-Acid-Biosynthesis	L-tyrosine biosynthesis II // pretyrosine pathway	Synechocystis sp. PCC 6803,Nicotiana sylvestris,Sorghum bicolor,Arabidopsis thaliana
84	PWY0-1535	Yes	Yes	1	1	Amino-Acid-Degradation	D-serine degradation	Escherichia coli,Gallus gallus,Hordeum vulgare,Oryza sativa,Arabidopsis thaliana
85	PWY-8058	Yes	No	8	1	Carbohydrates-Degradation	2-deoxy-D-ribose degradation II // deoxyribose degradation II	Paraburkholderia bryophila,Paraburkholderia phytofirmans,Pseudomonas simiae
86	PWY-2622	Yes	Yes	1	1	Carbohydrates-Biosynthesis // Metabolic-Regulators	trehalose biosynthesis IV	Thermus caldophilus,Corynebacterium glutamicum,Mycobacterium leprae,Mycobacterium tuberculosis variant bovis,Mycolicibacterium smegmatis,Mycobacterium tuberculosis,Stutzerimonas stutzeri,Thermus aquaticus,Pseudomonas putida,Pimelobacter sp.
87	PWY0-901	Yes	Yes	3	3	Amino-Acid-Biosynthesis	L-selenocysteine biosynthesis I (bacteria)	Escherichia coli
88	PWY-7221	Yes	Yes	4	3	Nucleotide-Biosynthesis	guanosine ribonucleotides <i>de novo</i> biosynthesis	Glycine max,Saccharomyces cerevisiae,Escherichia coli,Homo sapiens,Salmonella enterica,Arabidopsis thaliana
89	PWY-6322	Yes	Yes	20	1	SECONDARY-METABOLITE-BIOSYNTHESIS	phosphinothricin tripeptide biosynthesis // PTT biosynthesis // bialaphos biosynthesis	Streptomyces hygroscopicus,Streptomyces viridochromogenes
90	PWY-8585	Yes	No	4	1	AROMATIC-COMPOUNDS-BIOSYN	skatole biosynthesis	Clostridium scatologenes,Enterobacter cloacae,Escherichia coli,Lacticaseibacillus casei,Lactobacillus acidophilus,Limosilactobacillus reuteri,Tractidigestivibacter scatoligenes
91	PWY8J2-29	Yes	Yes	3	2	Cofactor-Biosynthesis	coenzyme A salvage // CoA salvage	Bacillus subtilis
92	PWY-6969	Yes	No	9	3	Energy-Metabolism	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Desulfurella acetivorans,Halobacterium salinarum,Hippea maritima,Mycobacterium tuberculosis,Mycobacterium tuberculosis variant bovis,Mycolicibacterium smegmatis,Pyrobaculum islandicum,Thermosulfidibacter takaii
93	PWY-7814	Yes	Yes	6	3	Carbohydrates-Biosynthesis	dTDP-L-daunosamine biosynthesis	Streptomyces peucetius
94	P23-PWY	Yes	No	9	3	C1-COMPOUNDS	reductive TCA cycle I // reductive tricarboxylic acid cycle // reductive tricarboxylic acid pathway // reductive citric acid cycle // reverse citric acid cycle // carbon fixation // CO<SUB>2</SUB> fixation // reductive carboxylic acid cycle	Aquifex pyrophilus,Candidatus Arcobacter sulfidicus,Chlorobaculum tepidum,Chlorobaculum thiosulfatiphilum,Chlorobium limicola,Desulfobacter hydrogenophilus,Pyrobaculum islandicum,Pyrobaculum neutrophilum,Sulfurimonas denitrificans,Thermoproteus tenax
95	ARABCAT-PWY	Yes	Yes	3	2	Carbohydrates-Degradation	L-arabinose degradation I // L-arabinose catabolism	Escherichia coli
96	PWY-5386	Yes	Yes	3	1	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation I	Escherichia coli,Homo sapiens,Pseudomonas putida,Synechococcus sp. RS9916
97	PWY-7180	Yes	Yes	3	3	Carbohydrates-Degradation	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	Escherichia coli
98	GLUTSYNIII-PWY	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-glutamate biosynthesis III	Escherichia coli,Saccharomyces cerevisiae
99	PWY-6961	Yes	Yes	5	3	CARBOXYLATES-DEG	L-ascorbate degradation II (bacterial, aerobic)	Escherichia coli,Klebsiella pneumoniae
100	PWY-6953	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-3-acetamido-&alpha;-D-fucose biosynthesis // dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis	Shewanella denitrificans,Aneurinibacillus thermoaerophilus
101	PWY-5108	Yes	No	3	1	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis V	Bacteroides fragilis,Clostridium sporogenes,Methanobacterium bryantii,Methanobrevibacter ruminantium,Methanobrevibacter smithii,Methanospirillum hungatei,Xylanibacter ruminicola
102	PWY-6973	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-&alpha;-D-olivose, dTDP-&alpha;-D-oliose and dTDP-&alpha;-D-mycarose biosynthesis	Streptomyces argillaceus
103	PWY0-1507	Yes	Yes	2	2	Cofactor-Biosynthesis	biotin biosynthesis from 8-amino-7-oxononanoate I // biotin biosynthesis from 7-keto-8-aminopelargonate	Escherichia coli,Candidatus Nitrososphaera gargensis Ga9.2,Corynebacterium glutamicum,Mesorhizobium loti,Mycobacterium tuberculosis,Sinorhizobium meliloti Rm2011
104	PWY-6907	Yes	Yes	3	3	Cofactor-Biosynthesis	thiamine diphosphate biosynthesis III (Staphylococcus) // vitamin B<sub>1</sub> biosynthesis III // thiamin diphosphate biosynthesis III (Staphylococcus)	Anaerotruncus colihominis,Dorea longicatena,Syntrophomonas wolfei,Staphylococcus aureus
105	PWY-7218	Yes	Yes	4	3	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803
106	PWY-7184	Yes	No	9	4	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Chlamydia trachomatis,Escherichia coli,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Thermotoga maritima,Arabidopsis thaliana
107	PWY-5154	Yes	Yes	9	8	Amino-Acid-Biosynthesis	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Steroidobacter denitrificans,Bacteroides thetaiotaomicron,Cytophaga hutchinsonii,Tannerella forsythia,Xanthomonas axonopodis,Xanthomonas campestris,Xylanibacter ruminicola,Xylella fastidiosa
108	PWY-5766	Yes	Yes	1	1	Amino-Acid-Degradation	L-glutamate degradation X	Bacillus subtilis,Homo sapiens,Thermotoga maritima
109	PWY-7686	Yes	Yes	1	1	CARBOXYLATES-DEG	L-malate degradation II // (<i>S</i>)--malate degradation II	Enterococcus faecalis,Lacticaseibacillus casei,Saccharomyces cerevisiae,Streptococcus agalactiae,Streptococcus pyogenes,Streptococcus uberis
110	TCA	Yes	No	10	3	Energy-Metabolism	TCA cycle I (prokaryotic) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle	Pseudomonas putida,Azotobacter vinelandii,Bacillus subtilis,Escherichia coli
111	PWY-8561	Yes	Yes	3	2	Cofactor-Biosynthesis	nickel pincer cofactor biosynthesis II // pyridinium-3-thioamide-5-thiocarboxylate mononucleotide Ni pincer complex biosynthesis II // lactate racemase nickel cofactor biosynthesis II	Thermotoga maritima
