	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
24	PWY-5677	Yes	No	7	1	Energy-Metabolism	succinate fermentation to butanoate // succinate fermentation to butyrate // succinic acid fermentation to butanoic acid	Clostridium kluyveri
25	PWY-8245	Yes	Yes	6	6	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	lipid IV<sub>A</sub> biosynthesis (<i>P. gingivalis</i>) // lipid-A-precursor biosynthesis (<i>P. gingivalis</i>)	Porphyromonas gingivalis
26	PWY-5971	Yes	Yes	9	6	Lipid-Biosynthesis	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Brassica napus,Escherichia coli,Spinacia oleracea,Arabidopsis thaliana
27	P221-PWY	Yes	Yes	5	2	Other-Degradation	octane oxidation	Ectopseudomonas oleovorans
28	PWY-6910	Yes	Yes	2	2	Cofactor-Biosynthesis	hydroxymethylpyrimidine salvage // HMP salvage	Saccharomyces cerevisiae,Bacillus subtilis,Escherichia coli,Pyrococcus furiosus,Arabidopsis thaliana
29	HOMOSERSYN-PWY	Yes	Yes	3	2	Amino-Acid-Biosynthesis	L-homoserine biosynthesis	Escherichia coli,Methanocaldococcus jannaschii
30	PWY-7385	Yes	No	9	2	Energy-Metabolism	1,3-propanediol biosynthesis (engineered) // 1,3-PDO biosynthesis	Escherichia coli,Klebsiella pneumoniae,Saccharomyces cerevisiae
31	P142-PWY	Yes	Yes	1	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate I // acetate fermentation // pyruvic acid fermentation to acetic acid I	Clostridium pasteurianum,Clostridium acetobutylicum,Anaerotignum propionicum
32	PWY-8187	Yes	Yes	4	2	Amino-Acid-Degradation // Energy-Metabolism	L-arginine degradation XIII (reductive Stickland reaction) // L-arginine fermentation	Acetoanaerobium sticklandii,Alkaliphilus metalliredigens,Alkaliphilus oremlandii,Caldanaerobacter subterraneus,Clostridioides difficile,Clostridium sporogenes,Cutibacterium acnes,Fervidobacterium nodosum,Natranaerobius thermophilus,Petrotoga mobilis,Thermoanaerobacter pseudethanolicus,Thermosipho melanesiensis
33	PWY-6902	Yes	No	4	1	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	chitin degradation II (Vibrio)	Nepenthes alata,Nepenthes rafflesiana,Serratia marcescens,Vibrio cholerae,Vibrio cholerae non-O1,Vibrio cholerae O1,Vibrio furnissii
34	PWY-7586	Yes	Yes	3	1	Carbohydrates-Degradation	&beta;-1,4-D-mannosyl-<i>N</i>-acetyl-D-glucosamine degradation	Alistipes finegoldii,Bacteroides fragilis,Bacteroides helcogenes,Phocaeicola salanitronis,Bacteroides thetaiotaomicron,Phocaeicola vulgatus,Parabacteroides distasonis,Prevotella dentalis,Prevotella denticola,Prevotella melaninogenica
35	PWY-8595	Yes	Yes	6	4	SECONDARY-METABOLITE-BIOSYNTHESIS	koreenceine B biosynthesis	Pseudomonas koreensis
36	FERMENTATION-PWY	Yes	No	16	4	Super-Pathways // Energy-Metabolism	mixed acid fermentation // fermentation	Escherichia coli
37	PWY-6638	Yes	No	4	1	Noncarbon-Nutrients	sulfolactate degradation III	Bilophila wadsworthia,Roseovarius nubinhibens,Ruegeria pomeroyi
38	PWY-6587	Yes	Yes	3	2	Energy-Metabolism	pyruvate fermentation to ethanol III // pyruvic acid fermentation to ethanol III	Clostridium acetobutylicum,Clostridium pasteurianum
39	PWY-7044	Yes	Yes	4	1	AROMATIC-COMPOUNDS-DEGRADATION	5-nitroanthranilate degradation	Bradyrhizobium sp. JS329
40	PWY-6983	Yes	No	3	1	Cofactor-Biosynthesis	<i>threo</i>-tetrahydrobiopterin biosynthesis	Chlorobaculum tepidum
41	PWY-7663	Yes	Yes	4	4	Lipid-Biosynthesis	gondoate biosynthesis (anaerobic) // <i>cis</i>-11-icosenoate biosynthesis // (11<i>Z</i>)-icos-11-enoate biosynthesis // (11<i>Z</i>)-icosenoate biosynthesis // gondoic acid biosynthesis // 11-eicosenoic acid biosynthesis	Aerococcus viridans
42	PWY-7717	Yes	Yes	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	3-hydroxy-4-methyl-anthranilate biosynthesis I // 3-hydroxy-4-methyl-anthranilic acid biosynthesis I	Streptomyces anulatus
43	PWY-7821	Yes	No	9	1	SECONDARY-METABOLITE-BIOSYNTHESIS	tunicamycin biosynthesis	Streptomyces chartreusis,Streptomyces clavuligerus,Streptomyces lysosuperificus
44	PWY-2942	Yes	Yes	7	4	Amino-Acid-Biosynthesis	L-lysine biosynthesis III	Brevibacterium,Corynebacterium glutamicum,Lysinibacillus sphaericus,Paenibacillus macerans,Proteus vulgaris,Sporosarcina globispora,Sporosarcina pasteurii
45	PWY-6151	Yes	Yes	4	2	Cofactor-Biosynthesis	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Aliivibrio fischeri,Bacillus subtilis,Escherichia coli,Salmonella enterica
46	PWY-622	Yes	No	7	2	Glycan-Pathways // Carbohydrates-Biosynthesis	starch biosynthesis	Chlamydomonas reinhardtii,Hordeum vulgare,Manihot esculenta,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum tuberosum,Triticum aestivum,Zea mays,Arabidopsis thaliana
47	HEME-BIOSYNTHESIS-II-1	Yes	Yes	4	2	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis	heme <i>b</i> biosynthesis V (aerobic)	Escherichia coli
48	PWY-1722	Yes	Yes	3	3	C1-COMPOUNDS	formate assimilation into 5,10-methylenetetrahydrofolate	Homo sapiens,Methylorubrum extorquens,Saccharomyces cerevisiae,Arabidopsis thaliana,Hyphomicrobium zavarzinii
49	P161-PWY	Yes	No	5	1	Energy-Metabolism	acetylene degradation (anaerobic) // acetylene fermentation	Mycobacterium lacticola,Syntrophotalea acetylenica,Rhodococcus opacus,Rhodococcus rhodochrous,Rhodococcus ruber
50	PWY-5384	Yes	Yes	4	2	Carbohydrates-Degradation	sucrose degradation IV (sucrose phosphorylase)	Bifidobacterium adolescentis,Bifidobacterium animalis,Bifidobacterium bifidum,Bifidobacterium longum
51	PWY-7664	Yes	Yes	6	5	Lipid-Biosynthesis	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Aerococcus viridans,Clostridium beijerinckii,Cereibacter sphaeroides
52	CODH-PWY	Yes	No	12	4	C1-COMPOUNDS	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) // Wood pathway // acetate synthesis // acetyl-CoA pathway // carbon monoxide dehydrogenase pathway // carbon fixation // CO<SUB>2</SUB> fixation // Ljungdahl-Wood pathway // Wood-Ljungdahl pathway // reductive acetyl CoA pathway	Acetitomaculum ruminis,Acetobacterium carbinolicum,Acetobacterium woodii,Blautia producta,Clostridium autoethanogenum,Clostridium formicaceticum,Eubacterium limosum,Neomoorella thermoacetica,Sporomusa malonica,Sporomusa termitida,Syntrophococcus sucromutans,[Butyribacterium] methylotrophicum
53	PWY-7013	Yes	No	5	1	Alcohol-Degradation // Energy-Metabolism	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Citrobacter freundii,Klebsiella oxytoca,Listeria innocua,Salmonella enterica
54	DARABITOLUTIL-PWY	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation	D-arabinitol degradation I // D-arabitol utilization // D-arabitol degradation	Escherichia coli,Klebsiella aerogenes,Klebsiella pneumoniae,Pseudomonas fluorescens
55	PWY-5891	Yes	Yes	2	2	Cofactor-Biosynthesis	menaquinol-11 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-11 biosynthesis	Agromyces mediolanus,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides ovatus,Bacteroides thetaiotaomicron,Phocaeicola vulgatus,Leifsonia aquatica,Microbacterium barkeri,Microbacterium imperiale,Microbacterium lacticum,Microbacterium maritypicum,Microbacterium saperdae,Microbacterium testaceum,Prevotella intermedia,Prevotella melaninogenica,Hoylesella oralis,Xylanibacter ruminicola
56	GLUTDEG-PWY	Yes	Yes	2	2	Amino-Acid-Degradation	L-glutamate degradation II // L-glutamate - L-aspartate pathway // L-aspartate degradation	Escherichia coli,Klebsiella aerogenes
57	PWY-7514	Yes	No	3	1	Amino-Acid-Degradation	L-tyrosine degradation IV (to 4-methylphenol)	Clostridioides difficile
58	PWY-5886	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	3-(4-hydroxyphenyl)pyruvate biosynthesis // 4-hydroxyphenylpyruvic acid biosynthesis // 4-hydroxyphenylpyruvate biosynthesis	Bacillus subtilis,Anchusa officinalis,Homo sapiens,Pseudomonas aeruginosa,Arabidopsis thaliana
59	PWY-5189	Yes	Yes	4	2	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Cereibacter sphaeroides,Euglena gracilis,Homo sapiens,Plasmodium falciparum,Rhodobacter capsulatus,Saccharomyces cerevisiae,Streptomyces nodosus
60	PWY-7205	Yes	Yes	2	1	Nucleotide-Biosynthesis	CMP phosphorylation	Saccharomyces cerevisiae,Escherichia coli,Homo sapiens,Arabidopsis thaliana
61	PHESYN	Yes	No	3	1	Amino-Acid-Biosynthesis	L-phenylalanine biosynthesis I	Bacillus subtilis,Escherichia coli,Saccharomyces cerevisiae
62	BETSYN-PWY	Yes	Yes	2	1	Polyamine-Biosynthesis // Metabolic-Regulators	glycine betaine biosynthesis I (Gram-negative bacteria)	Chromohalobacter israelensis,Escherichia coli
63	PWY-5661	Yes	No	3	1	Carbohydrates-Biosynthesis	GDP-&alpha;-D-glucose biosynthesis // GDP-glucose biosynthesis	Homo sapiens,Sus scrofa,Arabidopsis thaliana
64	SERSYN-PWY	Yes	No	3	1	Amino-Acid-Biosynthesis	L-serine biosynthesis I	Escherichia coli,Homo sapiens,Methanocaldococcus jannaschii,Rattus norvegicus,Arabidopsis thaliana
65	PWY-8536	Yes	Yes	1	1	Cofactor-Biosynthesis	demethylmenaquinol biosynthesis (generic) // DMK biosynthesis // demethylmenaquinone biosynthesis	Haemophilus parainfluenzae,Micrococcus luteus
66	PWY-6707	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana
67	GLYCOLATEMET-PWY	Yes	Yes	4	2	CARBOXYLATES-DEG	glycolate and glyoxylate degradation I // glycolate utilization I // glycolate degradation I	Synechocystis sp. PCC 6803,Escherichia coli
68	PWY-8457	Yes	Yes	3	3	Cofactor-Biosynthesis	thiamine diphosphate salvage V // thiamin salvage V	Arabidopsis thaliana,Escherichia coli,Ostreococcus sp. RCC422,Ostreococcus tauri
69	PWY-5870	Yes	No	9	1	Cofactor-Biosynthesis	ubiquinol-8 biosynthesis (late decarboxylation) // ubiquinone-8 biosynthesis (eukaryotic) // ubiquinol-8 biosynthesis (eukaryotic)	Citeromyces matritensis,Clavispora fructus,Clavispora lusitaniae,Gaillardinia entomophila,Hyphopichia burtonii,Hyphopichia fennica,Hyphopichia homilentoma,Isabelozyma gotoi,Isabelozyma rhagii,Komagataella pastoris,Kuraishia capsulata,Metahyphopichia silvanorum,Nakazawaea anatomiae,Nakazawaea ernobii,Nakazawaea holstii,Nakazawaea ishiwadae,Nakazawaea populi,Ogataea methanolica,Soucietia sequanensis,Starmerella lactis-condensi,Starmerella stellata,Wickerhamiella galacta,Xanthomonas campestris,[Candida] incommunis,[Candida] karawaiewii
70	PWY-5890	Yes	Yes	2	2	Cofactor-Biosynthesis	menaquinol-10 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-10 biosynthesis	Nocardiopsis dassonvillei,Actinomyces bovis,Rathayibacter tritici,Rathayibacter iranicus,Leifsonia aquatica,Phocaeicola vulgatus,Bacteroides thetaiotaomicron,Hoylesella oralis,Bacteroides ovatus,Prevotella melaninogenica,Bacteroides fragilis,Bacteroides eggerthii,Parabacteroides distasonis,Porphyromonas asaccharolytica
71	PWY-8058	Yes	No	8	1	Carbohydrates-Degradation	2-deoxy-D-ribose degradation II // deoxyribose degradation II	Paraburkholderia bryophila,Paraburkholderia phytofirmans,Pseudomonas simiae
72	PWY0-901	Yes	No	3	1	Amino-Acid-Biosynthesis	L-selenocysteine biosynthesis I (bacteria)	Escherichia coli
73	PWY-7221	Yes	Yes	4	4	Nucleotide-Biosynthesis	guanosine ribonucleotides <i>de novo</i> biosynthesis	Glycine max,Saccharomyces cerevisiae,Escherichia coli,Homo sapiens,Salmonella enterica,Arabidopsis thaliana
74	PWY-8585	Yes	No	4	1	AROMATIC-COMPOUNDS-BIOSYN	skatole biosynthesis	Clostridium scatologenes,Enterobacter cloacae,Escherichia coli,Lacticaseibacillus casei,Lactobacillus acidophilus,Limosilactobacillus reuteri,Tractidigestivibacter scatoligenes
75	PWY8J2-29	Yes	Yes	3	2	Cofactor-Biosynthesis	coenzyme A salvage // CoA salvage	Bacillus subtilis
76	PWY-6969	Yes	No	9	2	Energy-Metabolism	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Desulfurella acetivorans,Halobacterium salinarum,Hippea maritima,Mycobacterium tuberculosis,Mycobacterium tuberculosis variant bovis,Mycolicibacterium smegmatis,Pyrobaculum islandicum,Thermosulfidibacter takaii
77	PWY-8073	Yes	Yes	6	6	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>) // lipid-A-precursor biosynthesis (<i>P. putida</i>)	Pseudomonas putida
78	PWY-7814	Yes	Yes	6	1	Carbohydrates-Biosynthesis	dTDP-L-daunosamine biosynthesis	Streptomyces peucetius
79	P23-PWY	Yes	No	9	4	C1-COMPOUNDS	reductive TCA cycle I // reductive tricarboxylic acid cycle // reductive tricarboxylic acid pathway // reductive citric acid cycle // reverse citric acid cycle // carbon fixation // CO<SUB>2</SUB> fixation // reductive carboxylic acid cycle	Aquifex pyrophilus,Candidatus Arcobacter sulfidicus,Chlorobaculum tepidum,Chlorobaculum thiosulfatiphilum,Chlorobium limicola,Desulfobacter hydrogenophilus,Pyrobaculum islandicum,Pyrobaculum neutrophilum,Sulfurimonas denitrificans,Thermoproteus tenax
80	PWY-5108	Yes	No	3	1	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis V	Bacteroides fragilis,Clostridium sporogenes,Methanobacterium bryantii,Methanobrevibacter ruminantium,Methanobrevibacter smithii,Methanospirillum hungatei,Xylanibacter ruminicola
81	NADPHOS-DEPHOS-PWY	Yes	No	3	1	Cofactor-Biosynthesis	NAD phosphorylation and dephosphorylation	Methanocaldococcus jannaschii,Escherichia coli,Homo sapiens
82	PWY-6907	Yes	Yes	3	2	Cofactor-Biosynthesis	thiamine diphosphate biosynthesis III (Staphylococcus) // vitamin B<sub>1</sub> biosynthesis III // thiamin diphosphate biosynthesis III (Staphylococcus)	Anaerotruncus colihominis,Dorea longicatena,Syntrophomonas wolfei,Staphylococcus aureus
83	PWY-7218	Yes	Yes	4	2	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803
84	PWY-5523	Yes	No	3	1	Cofactor-Biosynthesis	5,6-dimethylbenzimidazole biosynthesis I (aerobic) // DMB biosynthesis I	Bacillus subtilis,Prauserella rugosa,Priestia megaterium,Propionibacterium freudenreichii,Rhodobacter capsulatus,Sinorhizobium meliloti,Pseudomonas putida
85	PWY-7184	Yes	Yes	9	5	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Chlamydia trachomatis,Escherichia coli,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Thermotoga maritima,Arabidopsis thaliana
86	PWY-5844	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol-9 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-9 biosynthesis	Dermatophilus congolensis,Gordonia terrae,Gordonia rubripertincta,Gordonia bronchialis,Mycobacterium tuberculosis,Mycolicibacterium smegmatis,Mycolicibacterium phlei,Mycobacterium avium,Mycobacterium intracellulare,Mycolicibacterium farcinogenes,Mycobacterium tuberculosis variant bovis,Tsukamurella paurometabola,Corynebacterium diphtheriae,Curtobacterium luteum,Curtobacterium citreum,Clavibacter sepedonicus,Clavibacter nebraskensis,Clavibacter michiganensis,Curtobacterium flaccumfaciens,Glutamicibacter protophormiae,Brevibacterium fuscum,Lactococcus lactis,Lactococcus cremoris,Micrococcus luteus,Jonesia denitrificans,Liquorilactobacillus mali,Lederbergia lenta,Magnetospirillum molischianum,Magnetospirillum fulvum,Blastochloris viridis,Eisenibacter elegans,Myxococcus fulvus,Odoribacter splanchnicus,Porphyromonas levii,Porphyromonas asaccharolytica
87	PWY-5154	Yes	Yes	9	7	Amino-Acid-Biosynthesis	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Steroidobacter denitrificans,Bacteroides thetaiotaomicron,Cytophaga hutchinsonii,Tannerella forsythia,Xanthomonas axonopodis,Xanthomonas campestris,Xylanibacter ruminicola,Xylella fastidiosa
88	TCA	Yes	No	10	2	Energy-Metabolism	TCA cycle I (prokaryotic) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle	Pseudomonas putida,Azotobacter vinelandii,Bacillus subtilis,Escherichia coli
89	PWY-8561	Yes	No	3	1	Cofactor-Biosynthesis	nickel pincer cofactor biosynthesis II // pyridinium-3-thioamide-5-thiocarboxylate mononucleotide Ni pincer complex biosynthesis II // lactate racemase nickel cofactor biosynthesis II	Thermotoga maritima
90	THIOREDOX-PWY	Yes	Yes	2	1	Other-biosynthesis	thioredoxin pathway (NADPH)	Mycoplasmoides pneumoniae,Escherichia coli
91	PWY-8535	Yes	No	8	1	Cofactor-Biosynthesis	ubiquinol biosynthesis (early decarboxylation, generic) // ubiquinone biosynthesis (early decarboxylation, generic)	
92	UDPNAGSYN-PWY	Yes	Yes	5	5	Carbohydrates-Biosynthesis	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Mycobacterium tuberculosis,Sulfurisphaera tokodaii,Escherichia coli
93	PWY-7222	Yes	Yes	3	3	Nucleotide-Biosynthesis	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Escherichia coli,Salmonella enterica
94	ORNDEG-PWY	Yes	Yes	1	1	AMINE-DEG // Super-Pathways	superpathway of ornithine degradation	Escherichia coli
95	PWY4FS-7	Yes	Yes	2	2	Super-Pathways // Lipid-Biosynthesis	phosphatidylglycerol biosynthesis I (acyl-[acp] donor)	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Triticum aestivum,Vigna radiata,Arabidopsis thaliana
96	PWY-8558	Yes	Yes	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	avaroferrin biosynthesis	Shewanella algae
97	PWY-6559	Yes	No	4	1	Polyamine-Biosynthesis	spermidine biosynthesis II	Campylobacter jejuni,Vibrio alginolyticus,Vibrio cholerae,Vibrio parahaemolyticus,Vibrio vulnificus
98	PWY-6502	Yes	Yes	1	1	8-Oxo-GTP-Detoxification // Metabolic-Clusters	8-oxo-(d)GTP detoxification I // oxidized GTP and dGTP detoxification I // oxidized guanosine triphosphate and deoxyguanosine triphosphate detoxification I // 8-oxo-7,8-dihydro-guanosine-triphosphate and 8-oxo-7,8-dihydro-deoxyguanosine-triphosphate I	Escherichia coli,Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana
99	PWY-8171	Yes	Yes	3	2	Cofactor-Biosynthesis	molybdenum cofactor biosynthesis // moco biosynthesis // molybdopterin biosynthesis	Homo sapiens,Escherichia coli,Staphylococcus aureus,Thermus thermophilus,Arabidopsis thaliana
100	PWY-8271	Yes	Yes	4	1	Energy-Metabolism	NADPH to cytochrome <i>c</i> oxidase via plastocyanin (thylakoid membrane)	Parasynechococcus marenigrum,Synechocystis sp. PCC 6803
101	PWY0-1585	Yes	Yes	2	1	Energy-Metabolism	formate to nitrite electron transfer	Escherichia coli
102	PWY-6891	Yes	No	4	1	Cofactor-Biosynthesis	thiazole component of thiamine diphosphate biosynthesis II // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate biosynthesis	Bacillus subtilis
103	PWY-7977	Yes	No	4	1	Amino-Acid-Biosynthesis	L-methionine biosynthesis IV	Nitratidesulfovibrio vulgaris,Methanocaldococcus jannaschii,Methanococcus maripaludis,Methanosarcina acetivorans,Methanothermobacter thermautotrophicus
104	PWY0-1586	Yes	Yes	4	2	Cell-Structure-Biosynthesis	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Escherichia coli
105	PWY-5645	Yes	Yes	7	1	AROMATIC-COMPOUNDS-DEGRADATION	4-chloronitrobenzene degradation // 1-chloro-4-nitrobenzene degradation	Comamonas testosteroni,Pseudomonas putida
106	PWY-8247	Yes	Yes	4	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	(Kdo)<sub>2</sub>-lipid A biosynthesis (<i>P. gingivalis</i>)	Porphyromonas gingivalis
