	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
10	10	FASYN-ELONG-PWY	Yes	No	5	1	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
11	11	GLYCOGENSYNTH-PWY	Yes	Yes	4	3	Glycan-Pathways // Carbohydrates-Biosynthesis	glycogen biosynthesis I (from ADP-D-Glucose)	Escherichia coli	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
12	12	PWY-5344	Yes	Yes	2	1	Amino-Acid-Biosynthesis	L-homocysteine biosynthesis	Corynebacterium glutamicum,Agrobacterium fabrum,Leptospira meyeri,Saccharomyces cerevisiae,[Brevibacterium] flavum	Bacteria	Biosynthesis				Amino acid biosynthesis			
13	13	PWY-6637	Yes	No	4	1	Noncarbon-Nutrients	sulfolactate degradation II // 3-sulfolactate degradation II	Roseovarius nubinhibens	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
14	14	CYANCAT-PWY	Yes	Yes	1	1	Noncarbon-Nutrients	cyanate degradation // cyanate catabolism	Escherichia coli,Pseudomonas fluorescens,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
15	15	ANAPHENOXI-PWY	Yes	No	3	1	Amino-Acid-Degradation	L-phenylalanine degradation II (anaerobic) // anaerobic L-phenylalanine oxidation	Aromatoleum aromaticum,Aromatoleum evansii,Saccharomyces cerevisiae,Thauera aromatica	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
16	16	P3-PWY	Yes	No	11	2	AROMATIC-COMPOUNDS-DEGRADATION	gallate degradation III (anaerobic)	Eubacterium oxidoreducens	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
17	17	PWY-6121	Yes	Yes	5	5	Nucleotide-Biosynthesis	5-aminoimidazole ribonucleotide biosynthesis I	Bacillus subtilis,Escherichia coli,Homo sapiens,Saccharomyces cerevisiae,Salmonella enterica,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
18	18	PWY-6952	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Pseudomonas putida,Saccharomyces cerevisiae,Synechocystis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
19	19	PWY-2301	Yes	Yes	2	2	Cyclitols-Biosynthesis	<i>myo</i>-inositol biosynthesis	Archaeoglobus fulgidus,Bacteroides thetaiotaomicron,Homo sapiens,Methanocaldococcus jannaschii,Mycobacterium tuberculosis,Mycolicibacterium smegmatis,Novosphingobium aromaticivorans,Pantoea agglomerans,Pseudomonas syringae,Saccharolobus solfataricus,Thermotoga maritima,Thermotoga neapolitana,Arabidopsis thaliana	Bacteria	Biosynthesis				Cyclitol biosynthesis			
20	20	PWY-6823	Yes	No	6	1	Cofactor-Biosynthesis	molybdopterin biosynthesis	Escherichia coli,Homo sapiens,Staphylococcus aureus,Thermus thermophilus,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
21	21	RIBOKIN-PWY	Yes	Yes	2	1	Carbohydrates-Degradation	ribose phosphorylation // ribose catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
22	22	PWY-7290	Yes	No	8	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:86 <i>O</i> antigen biosynthesis // &alpha;-D-galactosyl-(1&rarr;3)-&alpha;-L-fucosyl-(1&rarr;2)-&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol biosynthesis // &alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;2)-&beta;-D-Gal-(1&rarr;3)-&alpha;-D-GalNAc-(1&rarr;3)-&alpha;-D-GalNAc-diphospho-ditrans,octacis-undecaprenol biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
23	23	PWY-5686	Yes	Yes	6	6	Nucleotide-Biosynthesis	UMP biosynthesis I // uridine-5'-phosphate biosynthesis I // <i>de novo</i> biosynthesis of uridine-5'-phosphate I // <i>de novo</i> biosynthesis of uridine-5'-monophosphate I	Escherichia coli,Homo sapiens,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
24	24	PWY-8139	Yes	No	5	1	Carbohydrates-Biosynthesis	CDP-6-deoxy-D-gulose biosynthesis	Yersinia enterocolitica (type O:8)	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
25	25	PWY0-1312	Yes	Yes	2	1	Energy-Metabolism	acetate and ATP formation from acetyl-CoA I // acetic acid formation from acetyl-CoA I // phosphotransacetylase (Pta)-acetate kinase (AckA) // Pta-AckA	Anaerotignum propionicum,Chlamydomonas reinhardtii,Clostridium acetobutylicum,Clostridium kluyveri,Escherichia coli,Methanosarcina thermophila,Mycoplasmoides pneumoniae,Syntrophotalea acetylenica,Thermotoga maritima	Bacteria	Generation of precursor metabolites and energy							
26	26	PWY1YI0-3	Yes	No	3	1	Energy-Metabolism	succinate to cytochrome <i>c</i> oxidase via plastocyanin (thylakoid membrane)	Parasynechococcus marenigrum	Bacteria	Generation of precursor metabolites and energy							
27	27	PWY-5971	Yes	No	9	2	Lipid-Biosynthesis	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Brassica napus,Escherichia coli,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
28	28	P221-PWY	Yes	No	5	1	Other-Degradation	octane oxidation	Ectopseudomonas oleovorans	Bacteria	Degradation/utilization/assimilation				Other degradation			
29	29	PWY-6910	Yes	Yes	2	2	Cofactor-Biosynthesis	hydroxymethylpyrimidine salvage // HMP salvage	Saccharomyces cerevisiae,Bacillus subtilis,Escherichia coli,Pyrococcus furiosus,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
30	30	HOMOSERSYN-PWY	Yes	Yes	3	2	Amino-Acid-Biosynthesis	L-homoserine biosynthesis	Escherichia coli,Methanocaldococcus jannaschii	Bacteria	Biosynthesis				Amino acid biosynthesis			
31	31	PWY-7385	Yes	No	9	3	Energy-Metabolism	1,3-propanediol biosynthesis (engineered) // 1,3-PDO biosynthesis	Escherichia coli,Klebsiella pneumoniae,Saccharomyces cerevisiae	Bacteria	Generation of precursor metabolites and energy							
32	32	PWY-8187	Yes	Yes	4	2	Amino-Acid-Degradation // Energy-Metabolism	L-arginine degradation XIII (reductive Stickland reaction) // L-arginine fermentation	Acetoanaerobium sticklandii,Alkaliphilus metalliredigens,Alkaliphilus oremlandii,Caldanaerobacter subterraneus,Clostridioides difficile,Clostridium sporogenes,Cutibacterium acnes,Fervidobacterium nodosum,Natranaerobius thermophilus,Petrotoga mobilis,Thermoanaerobacter pseudethanolicus,Thermosipho melanesiensis	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amino acid degradation			
33	33	PWY-6902	Yes	No	4	1	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	chitin degradation II (Vibrio)	Nepenthes alata,Nepenthes rafflesiana,Serratia marcescens,Vibrio cholerae,Vibrio cholerae non-O1,Vibrio cholerae O1,Vibrio furnissii	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Glycan pathways		Polymeric compound degradation	Carbohydrate degradation		
34	34	PWY-8595	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	koreenceine B biosynthesis	Pseudomonas koreensis	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
35	35	FERMENTATION-PWY	Yes	Yes	16	11	Super-Pathways // Energy-Metabolism	mixed acid fermentation // fermentation	Escherichia coli	Bacteria	Generation of precursor metabolites and energy	Superpathways						
36	36	PWY-6638	Yes	No	4	1	Noncarbon-Nutrients	sulfolactate degradation III	Bilophila wadsworthia,Roseovarius nubinhibens,Ruegeria pomeroyi	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
37	37	PWY-6587	Yes	Yes	3	2	Energy-Metabolism	pyruvate fermentation to ethanol III // pyruvic acid fermentation to ethanol III	Clostridium acetobutylicum,Clostridium pasteurianum	Bacteria	Generation of precursor metabolites and energy							
38	38	PWY-8204	Yes	No	3	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Salmonella enterica</i> serotype O:54 O antigen biosynthesis // group O:54 <i>Salmonella</i> O antigen biosynthesis	Salmonella enterica	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
39	39	PWY-6983	Yes	No	3	1	Cofactor-Biosynthesis	<i>threo</i>-tetrahydrobiopterin biosynthesis	Chlorobaculum tepidum	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
40	40	PWY-7663	Yes	No	4	1	Lipid-Biosynthesis	gondoate biosynthesis (anaerobic) // <i>cis</i>-11-icosenoate biosynthesis // (11<i>Z</i>)-icos-11-enoate biosynthesis // (11<i>Z</i>)-icosenoate biosynthesis // gondoic acid biosynthesis // 11-eicosenoic acid biosynthesis	Aerococcus viridans	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
41	41	PWY-2942	Yes	Yes	7	5	Amino-Acid-Biosynthesis	L-lysine biosynthesis III	Brevibacterium,Corynebacterium glutamicum,Lysinibacillus sphaericus,Paenibacillus macerans,Proteus vulgaris,Sporosarcina globispora,Sporosarcina pasteurii	Bacteria	Biosynthesis				Amino acid biosynthesis			
42	42	PWY1G-0	Yes	No	5	1	Other-biosynthesis	mycothiol biosynthesis // MSH biosynthesis	Corynebacterium glutamicum,Nocardiopsis,Actinomadura,Micromonospora,Streptomyces,Mycobacterium,Nocardia,Mycobacterium tuberculosis variant bovis,Mycobacterium leprae,Mycolicibacterium smegmatis,Mycobacterium tuberculosis,Mycolicibacterium vaccae,Rhodococcus <high G+C Gram-positive bacteria>,Mycobacterium gastri	Bacteria	Biosynthesis				Other biosynthesis			
43	43	PWY-6151	Yes	Yes	4	4	Cofactor-Biosynthesis	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Aliivibrio fischeri,Bacillus subtilis,Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
44	44	PWY-622	Yes	Yes	7	5	Glycan-Pathways // Carbohydrates-Biosynthesis	starch biosynthesis	Chlamydomonas reinhardtii,Hordeum vulgare,Manihot esculenta,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum tuberosum,Triticum aestivum,Zea mays,Arabidopsis thaliana	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
45	45	PWY-1722	Yes	Yes	3	3	C1-COMPOUNDS	formate assimilation into 5,10-methylenetetrahydrofolate	Homo sapiens,Methylorubrum extorquens,Saccharomyces cerevisiae,Arabidopsis thaliana,Hyphomicrobium zavarzinii	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
46	46	P161-PWY	Yes	Yes	5	4	Energy-Metabolism	acetylene degradation (anaerobic) // acetylene fermentation	Mycobacterium lacticola,Syntrophotalea acetylenica,Rhodococcus opacus,Rhodococcus rhodochrous,Rhodococcus ruber	Bacteria	Generation of precursor metabolites and energy							
47	47	PWY-5384	Yes	Yes	4	4	Carbohydrates-Degradation	sucrose degradation IV (sucrose phosphorylase)	Bifidobacterium adolescentis,Bifidobacterium animalis,Bifidobacterium bifidum,Bifidobacterium longum	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
48	48	PWY-7664	Yes	No	6	1	Lipid-Biosynthesis	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Aerococcus viridans,Clostridium beijerinckii,Cereibacter sphaeroides	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
49	49	CODH-PWY	Yes	No	12	3	C1-COMPOUNDS	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) // Wood pathway // acetate synthesis // acetyl-CoA pathway // carbon monoxide dehydrogenase pathway // carbon fixation // CO<SUB>2</SUB> fixation // Ljungdahl-Wood pathway // Wood-Ljungdahl pathway // reductive acetyl CoA pathway	Acetitomaculum ruminis,Acetobacterium carbinolicum,Acetobacterium woodii,Blautia producta,Clostridium autoethanogenum,Clostridium formicaceticum,Eubacterium limosum,Neomoorella thermoacetica,Sporomusa malonica,Sporomusa termitida,Syntrophococcus sucromutans,[Butyribacterium] methylotrophicum	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
50	50	PWY-7013	Yes	No	5	2	Alcohol-Degradation // Energy-Metabolism	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Citrobacter freundii,Klebsiella oxytoca,Listeria innocua,Salmonella enterica	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Alcohol degradation			
51	51	DARABITOLUTIL-PWY	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation	D-arabinitol degradation I // D-arabitol utilization // D-arabitol degradation	Escherichia coli,Klebsiella aerogenes,Klebsiella pneumoniae,Pseudomonas fluorescens	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
52	52	PWY-5891	Yes	Yes	2	1	Cofactor-Biosynthesis	menaquinol-11 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-11 biosynthesis	Agromyces mediolanus,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides ovatus,Bacteroides thetaiotaomicron,Phocaeicola vulgatus,Leifsonia aquatica,Microbacterium barkeri,Microbacterium imperiale,Microbacterium lacticum,Microbacterium maritypicum,Microbacterium saperdae,Microbacterium testaceum,Prevotella intermedia,Prevotella melaninogenica,Hoylesella oralis,Xylanibacter ruminicola	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
53	53	PWY-6580	Yes	No	3	1	Lipid-Biosynthesis	phosphatidylinositol biosynthesis I (bacteria) // L-1-phosphatidyl-inositol biosynthesis I (bacteria)	Corynebacterium glutamicum,Mycolicibacterium smegmatis,Mycobacterium tuberculosis,Cutibacterium acnes,Prescottella equi,Streptomyces avermitilis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
54	54	PWY-7440	Yes	Yes	6	1	Carbohydrates-Biosynthesis	dTDP-&beta;-L-4-<i>epi</i>-vancosamine biosynthesis	Amycolatopsis orientalis	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
55	55	GLUTDEG-PWY	Yes	Yes	2	1	Amino-Acid-Degradation	L-glutamate degradation II // L-glutamate - L-aspartate pathway // L-aspartate degradation	Escherichia coli,Klebsiella aerogenes	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
56	56	PWY-5530	Yes	Yes	3	1	Carbohydrates-Biosynthesis	sorbitol biosynthesis II	Zymomonas mobilis	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
57	57	PWY-7514	Yes	No	3	1	Amino-Acid-Degradation	L-tyrosine degradation IV (to 4-methylphenol)	Clostridioides difficile	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
58	58	PWY-5886	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	3-(4-hydroxyphenyl)pyruvate biosynthesis // 4-hydroxyphenylpyruvic acid biosynthesis // 4-hydroxyphenylpyruvate biosynthesis	Bacillus subtilis,Anchusa officinalis,Homo sapiens,Pseudomonas aeruginosa,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
59	59	PHESYN	Yes	No	3	1	Amino-Acid-Biosynthesis	L-phenylalanine biosynthesis I	Bacillus subtilis,Escherichia coli,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Amino acid biosynthesis			
60	60	PWY-5661	Yes	Yes	3	2	Carbohydrates-Biosynthesis	GDP-&alpha;-D-glucose biosynthesis // GDP-glucose biosynthesis	Homo sapiens,Sus scrofa,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
61	61	PWY-8221	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:111/<i>Salmonella enterica</i> serotype O:35 O antigen biosynthesis // <i>Salmonella enterica</i> Group O O antigen biosynthesis	Escherichia coli O111,Salmonella enterica	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
62	62	SERSYN-PWY	Yes	Yes	3	3	Amino-Acid-Biosynthesis	L-serine biosynthesis I	Escherichia coli,Homo sapiens,Methanocaldococcus jannaschii,Rattus norvegicus,Arabidopsis thaliana	Bacteria	Biosynthesis				Amino acid biosynthesis			
63	63	PWY-6627	Yes	Yes	9	1	SECONDARY-METABOLITE-BIOSYNTHESIS	salinosporamide A biosynthesis	Salinispora tropica	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
64	64	PWY-7905	Yes	No	7	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:9a O antigen biosynthesis // polymannose O-polysaccharide biosynthesis	Escherichia coli,Klebsiella pneumoniae	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
65	65	PWY-8536	Yes	Yes	1	1	Cofactor-Biosynthesis	demethylmenaquinol biosynthesis (generic) // DMK biosynthesis // demethylmenaquinone biosynthesis	Haemophilus parainfluenzae,Micrococcus luteus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
66	66	PWY-6707	Yes	Yes	1	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
67	67	GLYCOLATEMET-PWY	Yes	No	4	1	CARBOXYLATES-DEG	glycolate and glyoxylate degradation I // glycolate utilization I // glycolate degradation I	Synechocystis sp. PCC 6803,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
68	68	PWY-5537	Yes	Yes	2	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate V // acetate fermentation // acetate:succinate CoA transferase/SCoAS cycle // ASCT cycle // pyruvic acid fermentation to acetic acid V // acetic acid fermentation // SCACT/SCS pathway	Crithidia fasciculata,Cutibacterium granulosum,Fasciola hepatica,Leishmania infantum,Leishmania mexicana,Phytomonas,Trypanosoma brucei,Trypanosoma cruzi	Bacteria	Generation of precursor metabolites and energy	Superpathways						
69	69	PWY-8457	Yes	Yes	3	2	Cofactor-Biosynthesis	thiamine diphosphate salvage V // thiamin salvage V	Arabidopsis thaliana,Escherichia coli,Ostreococcus sp. RCC422,Ostreococcus tauri	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
70	70	PWY-3461	Yes	No	4	1	Amino-Acid-Biosynthesis	L-tyrosine biosynthesis II // pretyrosine pathway	Synechocystis sp. PCC 6803,Nicotiana sylvestris,Sorghum bicolor,Arabidopsis thaliana	Bacteria	Biosynthesis				Amino acid biosynthesis			
71	71	PWY0-1535	Yes	Yes	1	1	Amino-Acid-Degradation	D-serine degradation	Escherichia coli,Gallus gallus,Hordeum vulgare,Oryza sativa,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
72	72	PWY-5890	Yes	Yes	2	1	Cofactor-Biosynthesis	menaquinol-10 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-10 biosynthesis	Nocardiopsis dassonvillei,Actinomyces bovis,Rathayibacter tritici,Rathayibacter iranicus,Leifsonia aquatica,Phocaeicola vulgatus,Bacteroides thetaiotaomicron,Hoylesella oralis,Bacteroides ovatus,Prevotella melaninogenica,Bacteroides fragilis,Bacteroides eggerthii,Parabacteroides distasonis,Porphyromonas asaccharolytica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
73	73	PWY-1281	Yes	Yes	2	1	Noncarbon-Nutrients	sulfoacetaldehyde degradation I	Rhodococcus opacus,Paracoccus denitrificans,Castellaniella denitrificans,Bilophila wadsworthia,Desulfonispora thiosulfatigenes,Achromobacter xylosoxidans	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
74	74	PWY-8058	Yes	No	8	1	Carbohydrates-Degradation	2-deoxy-D-ribose degradation II // deoxyribose degradation II	Paraburkholderia bryophila,Paraburkholderia phytofirmans,Pseudomonas simiae	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
75	75	PWY-2622	Yes	Yes	1	1	Carbohydrates-Biosynthesis // Metabolic-Regulators	trehalose biosynthesis IV	Thermus caldophilus,Corynebacterium glutamicum,Mycobacterium leprae,Mycobacterium tuberculosis variant bovis,Mycolicibacterium smegmatis,Mycobacterium tuberculosis,Stutzerimonas stutzeri,Thermus aquaticus,Pseudomonas putida,Pimelobacter sp.	Bacteria	Biosynthesis	Biosynthesis			Carbohydrate biosynthesis	Metabolic regulator biosynthesis		
76	76	PWY0-901	Yes	No	3	1	Amino-Acid-Biosynthesis	L-selenocysteine biosynthesis I (bacteria)	Escherichia coli	Bacteria	Biosynthesis				Amino acid biosynthesis			
77	77	PWY-7221	Yes	Yes	4	3	Nucleotide-Biosynthesis	guanosine ribonucleotides <i>de novo</i> biosynthesis	Glycine max,Saccharomyces cerevisiae,Escherichia coli,Homo sapiens,Salmonella enterica,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
78	78	PWY-6322	Yes	Yes	20	1	SECONDARY-METABOLITE-BIOSYNTHESIS	phosphinothricin tripeptide biosynthesis // PTT biosynthesis // bialaphos biosynthesis	Streptomyces hygroscopicus,Streptomyces viridochromogenes	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
79	79	PWY-8585	Yes	No	4	1	AROMATIC-COMPOUNDS-BIOSYN	skatole biosynthesis	Clostridium scatologenes,Enterobacter cloacae,Escherichia coli,Lacticaseibacillus casei,Lactobacillus acidophilus,Limosilactobacillus reuteri,Tractidigestivibacter scatoligenes	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
80	80	PWY8J2-29	Yes	Yes	3	2	Cofactor-Biosynthesis	coenzyme A salvage // CoA salvage	Bacillus subtilis	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
