sample	weighted_NSTI
plate2_3971R_L_F_NS1_week9_S12_L	0.0009531710279592837
plate2_3975R_0_F_NS1_week9_S13_L	0.0009080223139359612
plate2_3975R_R_F_NS1_week5_S14_L	0.0008955408632756293
plate2_3975R_R_F_NS1_week6_S15_L	0.0007956968931654983
plate2_3975R_R_F_NS1_week7_S16_L	0.0005547363410089365
plate2_3975R_R_F_NS1_week9_S17_L	0.0007980095196915386
plate4_036R_0_M_NS1_week9_S62_L001	0.0009983984331619227
plate4_036R_0_M_NS1_week5_S41_L0	0.0011975230722024782
plate4_036R_L_M_NS1_week9_S63_L001	0.0009304035008680257
plate4_036R_L_M_NS1_week5_S42_L0	0.0011611939849544843
plate4_036R_NS1_week18_S34_L001	0.0011311813321776434
plate4_036R_RL_M_NS1_week9_S64_L001	0.0007842189500434089
plate4_036R_RL_M_NS1_week5_S43_L	0.0011352274481641659
plate4_036R_RR_M_NS1_week9_S65_L001	0.0009312210577325737
plate4_036R_RR_M_NS1_week5_S44_L	0.0011031352735379244
plate4_1030R_RR_M_NS1_week5_S45_	0.0011948533640506593
plate4_1030R_RR_M_NS1_week9_S66_	0.0007526096396159744
plate4_1121R_L_M_NS1_week5_S46_L	0.0010511958626236995
plate4_1121R_L_M_NS1_week9_S67_L	0.0007144136138624779
plate4_1121R_NS1_week19_S35_L001	0.0008457350347505188
plate4_1121R_R_M_NS1_week5_S47_L	0.0009877224167409843
plate4_1121R_R_M_NS1_week9_S68_L	0.0008633719560266604
plate4_1121R_RL_M_NS1_diabetes_S	0.0010395124089195927
plate4_1121R_RL_M_NS1_week5_S48_	0.0009199693258459202
plate4_1121R_RL_M_NS1_week9_S69_	0.0007502456210137909
plate4_1121R_RR_M_NS1_week5_S49_	0.0010241950803122348
plate4_1121R_RR_M_NS1_week9_S70_	0.0007530506412315599
plate4_1151R_0_M_NS1_week5_S50_L	0.001330778189890416
plate4_1151R_0_M_NS1_week9_S71_L	0.0007066506659758334
plate4_1151R_NS1_week21_S36_L001	0.0009053685649115382
plate4_1151R_R_M_NS1_diabetes_S2	0.0008679835320970293
plate4_1193R_0_F_NS1_week5_S51_L	0.001117570415141619
plate4_1193R_0_F_NS1_week9_S72_L	0.000907260659655497
plate4_1193R_L_F_NS1_diabetes_S2	0.0010071287715902489
plate4_1193R_L_F_NS1_week5_S52_L	0.0012583957348285654
plate4_1193R_L_F_NS1_week9_S73_L	0.0008364067267623154
plate4_1193R_NS1_week24_S38_L001	0.0008767430909223167
plate4_2529R_0_F_NS1_week5_S53_L	0.0011980934218523416
plate4_2529R_0_F_NS1_week9_S74_L	0.0007131880816562602
plate4_2529R_L_F_NS1_diabetes_S2	0.0008447958097224831
plate4_2529R_L_F_NS1_week5_S54_L	0.0011084193033876464
plate4_2529R_L_F_NS1_week9_S75_L	0.0007574441552557631
plate4_2529R_NS1_week22_S37_L001	0.00080221348421446
plate4_2529R_RL_F_NS1_week5_S55_	0.0012135561430249684
plate4_2529R_RL_F_NS1_week9_S76_	0.0007250551616988702
plate4_3861R_0_M_NS1_week5_S56_L	0.0011550230593369104
plate4_3861R_0_M_NS1_week9_S77_L	0.0008649467862095355
plate4_3861R_L_M_NS1_diabetes_S2	0.0010844052884562978
plate4_3861R_L_M_NS1_week5_S57_L	0.0009448541234625584
plate4_3861R_L_M_NS1_week9_S78_L	0.0007764704165017313
plate4_3861R_NS1_week28_S39_L001	0.0008178083601934233
plate4_3861R_R_M_NS1_week5_S58_L	0.0009031445633872437
plate4_3971R_0_F_NS1_week5_S59_L	0.0008877751610164193
plate4_3971R_0_F_NS1_week9_S79_L	0.0007838675228572786
plate4_3971R_NS1_week30_S40_L001	0.0007170130291782898
plate4_3971R_R_F_NS1_diabetes_S2	0.0008511287442023375
plate4_3971R_R_F_NS1_week9_S80_L	0.0009906321622832166
plate4_3971R_RL_F_NS1_diabetes_S	0.0010198421621936613
plate4_3971R_RL_F_NS1_week9_S81_	0.0007291545003249798
plate4_3975R_0_F_NS1_week5_S60_L	0.0008820942911230866
plate4_3975R_L_F_NS1_diabetes_S3	0.0008809498347240729
plate4_3975R_L_F_NS1_week5_S61_L	0.0009066557763508528
plate4_3975R_L_F_NS1_week9_S82_L	0.0007362886091501752
plate4_3975R_NS1_week14_S33_L001	0.000964173936377645
plate4_3975R_R_F_NS1_diabetes_S3	0.0009209252121985122
plate4_3975R_RL_F_NS1_diabetes_S	0.000823992294299655
plate4_3975R_RL_F_NS1_week9_S83_	0.0008593052165535332
plate4_NS1_defined_inocula_S88_L	0.0005778410517551569
plate5_2808_NS1_0_Female_week5_S	0.0009459860077023984
plate5_2808_NS1_0_Female_week9_S	0.0007879996982692672
plate5_2808_NS1_L_Female_week5_S	0.0008580797678153693
plate5_2808_NS1_L_Female_week9_S	0.0007378831462715805
plate5_2808_NS1_R_Female_week5_S	0.0008722814593453778
plate5_2808_NS1_R_Female_week9_S	0.0006845710546019715
plate5_2808_NS1_RR_Female_week5_	0.0009211873793260012
plate5_2808_NS1_RR_Female_week9_	0.0006608372176851312
plate5_2824_NS1_0_Male_week5_S43	0.001092544863068375
plate5_2824_NS1_0_Male_week9_S55	0.000791740985269614
plate5_2824_NS1_L_Male_week5_S44	0.0010894815276128826
plate5_2824_NS1_L_Male_week9_S56	0.0006131465417210548
plate5_2824_NS1_R_Male_week5_S45	0.0011079001378975694
plate5_2824_NS1_R_Male_week9_S57	0.000658976304777668
plate5_2864_NS1_R_Male_week5_S46	0.000952167264560912
plate5_2864_NS1_R_Male_week9_S58	0.0006866714985276967
plate5_2893_NS1_0_Male_week5_S47	0.0009344093319767617
plate5_2893_NS1_0_Male_week9_S59	0.0006755741628888849
plate5_2893_NS1_R_Male_week5_S48	0.001075194055478403
plate5_2893_NS1_R_Male_week9_S60	0.0006708070392566588
plate5_2999_NS1_0_Female_week5_S	0.0010181208131700961
plate5_2999_NS1_0_Female_week9_S	0.0005970976749751346
plate5_2999_NS1_R_Female_week5_S	0.0008820877182679
plate5_2999_NS1_R_Female_week9_S	0.0006687918542006868
plate5_NS1_mouse_inoculum_S35_L0	0.0005562436339277346
