	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
10	PWY0-845	Week_and_consortia	NS1_w5w6	0.467452216047135	0.0232000593747002	45	45	3.07989675632004e-23	8.56771279485392e-22	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
11	PYRIDOXSYN-PWY	Week_and_consortia	NS1_w5w6	0.557266268618861	0.0310343841653137	45	45	1.34213582653425e-21	3.42244635766235e-20	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Biosynthesis						
12	PWY-7332	Week_and_consortia	NS1_w5w6	1.55420959661549	0.0865267841005969	45	33	2.33278594029514e-21	5.491019213310111e-20	PWY-7332	superpathway of UDP-<I>N</i>-acetylglucosamine-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
13	PWY-5154	Week_and_consortia	NS1_w5w6	0.486991927067857	0.0281328892433266	45	45	5.37891848688191e-21	1.17567789784705e-19	PWY-5154	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Biosynthesis						
14	PWY-5177	Week_and_consortia	NS1_w5w6	1.6040525923182	0.0920025341861324	45	33	6.40242392411973e-21	1.30609448052042e-19	PWY-5177	glutaryl-CoA degradation	Degradation/utilization/assimilation						
15	PWY-7090	Week_and_consortia	NS1_w5w6	1.69391564351008	0.0987084089095876	45	33	1.2847115426734801e-20	2.45701082536304e-19	PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis // UDP-ManNAc(3NAc)A biosynthesis // Wbp pathway	Biosynthesis						
16	PWY-6749	Week_and_consortia	NS1_w5w6	-2.10517249490945	0.131003405543783	45	45	8.66420678675447e-20	1.5595572216158001e-18	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
17	PWY-7111	Week_and_consortia	NS1_w5w6	-0.279595942591251	0.0181759727578436	45	45	4.31801182102194e-19	7.340620095737289e-18	PWY-7111	pyruvate fermentation to isobutanol (engineered) // isobutanol biosynthesis // pyruvic acid fermentation to isobutanol (engineered)	Generation of precursor metabolites and energy						
18	PWY-7371	Week_and_consortia	NS1_w5w6	-3.70516869196832	0.247852108659152	45	45	1.22174794564026e-18	1.9676572177153702e-17	PWY-7371	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Biosynthesis						
19	PWY-7374	Week_and_consortia	NS1_w5w6	-3.62174141292717	0.245167263316647	45	45	1.8772024846334798e-18	2.87211980148922e-17	PWY-7374	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Biosynthesis						
20	GALACT-GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.61620197545725	0.041566278655929	45	45	2.5881171684451797e-18	3.7712564454487e-17	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
21	PWY-7399	Week_and_consortia	NS1_w5w6	-2.08374848208466	0.148816583642461	45	45	1.2744985622799501e-17	1.77271163662575e-16	PWY-7399	methylphosphonate degradation II	Degradation/utilization/assimilation						
22	MET-SAM-PWY	Week_and_consortia	NS1_w5w6	0.320119639509818	0.0227129306179143	45	45	1.49582702419777e-17	1.90717945585215e-16	MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis from L-aspartate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
23	PENTOSE-P-PWY	Week_and_consortia	NS1_w5w6	0.71471674424416	0.0512378607160828	45	45	1.45815903379262e-17	1.90717945585215e-16	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
24	P42-PWY	Week_and_consortia	NS1_w5w6	0.260602609661288	0.0189310947416987	45	45	2.3251842204322702e-17	2.8460254858091005e-16	P42-PWY	incomplete reductive TCA cycle // citric acid cycle variant // tricarboxylic acid cycle variant // TCA cycle variation I // incomplete reductive tricarboxylic acid cycle	Degradation/utilization/assimilation						
25	NONOXIPENT-PWY	Week_and_consortia	NS1_w5w6	0.349547265183287	0.0254773778036108	45	45	3.8596173254743e-17	4.1840972136514197e-16	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	Generation of precursor metabolites and energy						
26	PWY-5855	Week_and_consortia	NS1_w5w6	-0.858093196014593	0.0633636167442483	45	45	4.13136703007571e-17	4.1840972136514197e-16	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation) // ubiquinone-7 biosynthesis (prokaryotic) // ubiquinol-7 biosynthesis (prokaryotic)	Biosynthesis						
27	PWY-5856	Week_and_consortia	NS1_w5w6	-0.858093196014593	0.0633636167442483	45	45	4.13136703007571e-17	4.1840972136514197e-16	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation) // Q9 biosynthesis // ubiquinone-9 biosynthesis (prokaryotic) // ubiquinol-9 biosynthesis (prokaryotic)	Biosynthesis						
28	PWY-5857	Week_and_consortia	NS1_w5w6	-0.858093196014593	0.0633636167442483	45	45	4.13136703007571e-17	4.1840972136514197e-16	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Biosynthesis						
29	PWY-6708	Week_and_consortia	NS1_w5w6	-0.858093196014593	0.0633636167442483	45	45	4.13136703007571e-17	4.1840972136514197e-16	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Biosynthesis						
30	THRESYN-PWY	Week_and_consortia	NS1_w5w6	0.424620825251884	0.0313779986398768	45	45	4.23879129487562e-17	4.1840972136514197e-16	THRESYN-PWY	superpathway of L-threonine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
31	PWY-7254	Week_and_consortia	NS1_w5w6	0.64343951145102	0.0480470544982811	45	45	6.10487049310738e-17	5.83778240903394e-16	PWY-7254	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Generation of precursor metabolites and energy						
32	UBISYN-PWY	Week_and_consortia	NS1_w5w6	-0.838868057340004	0.0628799835540251	45	45	6.97435691261459e-17	6.467130955333529e-16	UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
33	X3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	Week_and_consortia	NS1_w5w6	1.78119644929869	0.133062641270103	45	33	8.223795808363081e-17	7.40141622752677e-16									
34	PWY-5179	Week_and_consortia	NS1_w5w6	4.6575190931025	0.350379063657361	45	33	1.0627175557003799e-16	9.29118777269478e-16	PWY-5179	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	Degradation/utilization/assimilation	Superpathways					
35	PWY-6147	Week_and_consortia	NS1_w5w6	0.503712676198931	0.0384248197579714	45	45	1.28109319989012e-16	1.0889292199066102e-15	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Biosynthesis						
36	PWY-5484	Week_and_consortia	NS1_w5w6	0.252319272629611	0.0192952185206321	45	45	1.95168983680732e-16	1.6141002434136201e-15	PWY-5484	glycolysis II (from fructose 6-phosphate)	Generation of precursor metabolites and energy						
37	PWY-7539	Week_and_consortia	NS1_w5w6	0.567305432939414	0.0442048728016248	45	45	2.66228076875518e-16	2.14383661905022e-15	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
38	ARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.8578659966507	0.145507325050063	45	33	3.17112485697098e-16	2.4259105155828e-15	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
39	ORNARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.8578659966507	0.145507325050063	45	33	3.17112485697098e-16	2.4259105155828e-15	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
40	GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.660786598140861	0.0514493154116139	45	45	3.74914604969527e-16	2.7981431492847603e-15	GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
41	PWY-6385	Week_and_consortia	NS1_w5w6	0.275867894880361	0.0217205067756623	45	45	5.36099245416259e-16	3.90586593088989e-15	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	Superpathways	Biosynthesis	Cell structure biosynthesis				
42	PWY-6071	Week_and_consortia	NS1_w5w6	1.90237709512955	0.150426618067639	45	33	5.76564803386278e-16	4.10299604270235e-15	PWY-6071	superpathway of phenylethylamine degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Aromatic compound degradation	Superpathways			
43	PWY-6612	Week_and_consortia	NS1_w5w6	0.153837701244839	0.0122750522066208	45	45	5.98444675286832e-16	4.16191069631297e-15	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
44	SULFATE-CYS-PWY	Week_and_consortia	NS1_w5w6	0.202443026644452	0.0161850263018602	45	45	6.39557882888186e-16	4.348993603639671e-15	SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	Degradation/utilization/assimilation	Superpathways					
45	REDCITCYC	Week_and_consortia	NS1_w5w6	-1.4818512676112	0.118608252045978	45	45	6.65016291078916e-16	4.4238040232641004e-15	REDCITCYC	TCA cycle VI (Helicobacter) // Krebs cycle // tricarboxylic acid cycle // TCA cycle // citric acid cycle	Generation of precursor metabolites and energy						
46	GLYCOLYSIS	Week_and_consortia	NS1_w5w6	0.183536493625651	0.0145677318294497	45	45	7.04828052460604e-16	4.58888051176478e-15	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate) // Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis (plastidic)	Generation of precursor metabolites and energy						
47	PWY0-321	Week_and_consortia	NS1_w5w6	1.9252250575417	0.154466318786502	45	33	9.40728427580287e-16	5.997143725824331e-15	PWY0-321	phenylacetate degradation I (aerobic)	Degradation/utilization/assimilation						
48	PWY-6387	Week_and_consortia	NS1_w5w6	0.308681000843715	0.024804053809505	45	45	1.0567532189070601e-15	6.59931602011346e-15	PWY-6387	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
49	KETOGLUCONMET-PWY	Week_and_consortia	NS1_w5w6	1.87286653353256	0.152527746034865	45	33	1.1949471970753502e-15	7.23588416051594e-15	KETOGLUCONMET-PWY	ketogluconate metabolism	Degradation/utilization/assimilation	Superpathways					
50	PEPTIDOGLYCANSYN-PWY	Week_and_consortia	NS1_w5w6	0.253339603694591	0.0204364904725459	45	45	1.2059806934193202e-15	7.23588416051594e-15	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Superpathways	Biosynthesis	Cell structure biosynthesis				
51	PWY-5941	Week_and_consortia	NS1_w5w6	0.50996844020644	0.0418418230169657	45	45	1.5337719354786801e-15	9.025657928009161e-15	PWY-5941	glycogen degradation II // glycogenolysis II	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
52	PWY-3001	Week_and_consortia	NS1_w5w6	0.259507387762118	0.0213107100144342	45	45	1.5795770989555101e-15	9.11982249585632e-15	PWY-3001	superpathway of L-isoleucine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
53	ORNDEG-PWY	Week_and_consortia	NS1_w5w6	1.80297951696109	0.147391767136344	45	33	1.7313972111536501e-15	9.811250863204e-15	ORNDEG-PWY	superpathway of ornithine degradation	Degradation/utilization/assimilation	Superpathways					
54	PWY-7228	Week_and_consortia	NS1_w5w6	-0.495716744246459	0.0407935318282569	45	45	2.32859825805193e-15	1.2955473944798e-14	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
55	PWY0-862	Week_and_consortia	NS1_w5w6	-1.00112292747911	0.0825201296187261	45	45	2.3744612458295603e-15	1.29747346647115e-14	PWY0-862	(5Z)-dodecenoate biosynthesis I // (5Z)-dodec-5-enoate biosynthesis I // <i>cis</i>-dodecenoate biosynthesis I	Biosynthesis						
56	PWY-6282	Week_and_consortia	NS1_w5w6	-1.0091810029031	0.0841796654909305	45	45	3.5034681426750905e-15	1.8808092134361e-14	PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Biosynthesis						
57	COBALSYN-PWY	Week_and_consortia	NS1_w5w6	0.209963907277733	0.0178930125204852	45	45	5.41863780235348e-15	2.81034435172909e-14	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
58	PWY-7373	Week_and_consortia	NS1_w5w6	-2.93723128468941	0.250231798588864	45	45	5.36356400661175e-15	2.81034435172909e-14	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II // superpathway of demethylmenaquinone-6 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
59	PWY-7664	Week_and_consortia	NS1_w5w6	-0.923662824691968	0.0783125910676684	45	45	5.96271624769973e-15	3.04098528632686e-14	PWY-7664	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Biosynthesis						
60	PWY-6125	Week_and_consortia	NS1_w5w6	-0.558426137733857	0.0473239326725861	45	45	6.104273672242231e-15	3.06214384214118e-14	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
61	PWY-4984	Week_and_consortia	NS1_w5w6	-1.09535463995554	0.0937995037254615	45	45	6.3580637469490204e-15	3.0882023913752403e-14	PWY-4984	urea cycle // Krebs ornithine cycle // Krebs-Henseleit cycle	Degradation/utilization/assimilation						
62	PWYG-321	Week_and_consortia	NS1_w5w6	-0.916504969428735	0.077843207178656	45	45	6.3126690840012905e-15	3.0882023913752403e-14	PWYG-321	mycolate biosynthesis	Biosynthesis						
63	PWY-7220	Week_and_consortia	NS1_w5w6	-0.703201110918961	0.0597513020987919	45	45	6.6898339454962505e-15	3.1493679804951604e-14	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
64	PWY-7222	Week_and_consortia	NS1_w5w6	-0.703201110918961	0.0597513020987919	45	45	6.6898339454962505e-15	3.1493679804951604e-14	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
65	FOLSYN-PWY	Week_and_consortia	NS1_w5w6	0.151565813712034	0.0130394853822276	45	45	7.40508239107127e-15	3.43326547222395e-14	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
66	SALVADEHYPOX-PWY	Week_and_consortia	NS1_w5w6	1.27729496914032	0.110982839875952	45	45	1.02475009200991e-14	4.68020191276167e-14	SALVADEHYPOX-PWY	adenosine nucleotides degradation II // purine ribonucleotide/ribonucleoside metabolism	Degradation/utilization/assimilation						
67	PWY-181	Week_and_consortia	NS1_w5w6	5.03182904251654	0.440536114327278	45	33	1.3122474848028401e-14	5.819532323908261e-14	PWY-181	photorespiration I // C2 photorespiratory carbon oxidation cycle // PCO cycle	Generation of precursor metabolites and energy						
68	PWY-5265	Week_and_consortia	NS1_w5w6	5.16798826054609	0.45232058896565	45	33	1.2994353156071801e-14	5.819532323908261e-14	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	Superpathways	Biosynthesis	Cell structure biosynthesis				
69	PWY-7294	Week_and_consortia	NS1_w5w6	-1.35991016667961	0.119975889266847	45	45	1.68355252628581e-14	7.35952961490653e-14	PWY-7294	D-xylose degradation IV // Dahms pathway	Degradation/utilization/assimilation						
70	ARGORNPROST-PWY	Week_and_consortia	NS1_w5w6	1.38326856844473	0.121882559696032	45	45	2.07942216513073e-14	8.96201665535217e-14									
71	ASPASN-PWY	Week_and_consortia	NS1_w5w6	0.570186232736263	0.0506465142866175	45	45	2.63582008352537e-14	1.12022353549828e-13	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
72	PWY-5989	Week_and_consortia	NS1_w5w6	-0.9791779520988	0.087215986508241	45	45	2.91788661368393e-14	1.2231141147771e-13	PWY-5989	stearate biosynthesis II (bacteria and plants) // stearic acid biosynthesis	Biosynthesis						
73	PWY-6609	Week_and_consortia	NS1_w5w6	0.330469421994404	0.0294384442043619	45	45	3.03374985049237e-14	1.2544965597982e-13	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
74	PWY-5347	Week_and_consortia	NS1_w5w6	0.302025281454397	0.0269496064720658	45	45	3.14075932888168e-14	1.28142980618372e-13	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
75	PWY-7197	Week_and_consortia	NS1_w5w6	-0.686661969647913	0.0613190078311086	45	45	3.2898254015692503e-14	1.32458759589499e-13	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
76	P108-PWY	Week_and_consortia	NS1_w5w6	0.233556837706775	0.0210820192085569	45	45	3.5226695407962e-14	1.39991802530343e-13	P108-PWY	pyruvate fermentation to propanoate I // succinate-propionate fermentation pathway // pyruvate fermentation to propionate I // succinate-propanoate fermentation pathway // pyruvic acid fermentation to propanoic acid I	Generation of precursor metabolites and energy						
77	ANAGLYCOLYSIS-PWY	Week_and_consortia	NS1_w5w6	0.190001764840808	0.0171824147457266	45	45	4.75364157681221e-14	1.8648901570571e-13	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
78	PWY-6386	Week_and_consortia	NS1_w5w6	0.371135890489856	0.033784177598471	45	45	5.994982449697e-14	2.32210712608517e-13	PWY-6386	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	Biosynthesis						
79	PWY-1622	Week_and_consortia	NS1_w5w6	5.21271138193332	0.478993943898177	45	33	6.22765714822322e-14	2.38207885919538e-13	PWY-1622	formaldehyde assimilation I (serine pathway)	Degradation/utilization/assimilation						
80	P164-PWY	Week_and_consortia	NS1_w5w6	1.17370907464663	0.108090020337323	45	45	6.68027078966372e-14	2.52365785387296e-13	P164-PWY	purine nucleobases degradation I (anaerobic) // purine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
81	PWY-5971	Week_and_consortia	NS1_w5w6	-0.734300583849249	0.0678680849957809	45	45	9.26327420303531e-14	3.4567828123521997e-13	PWY-5971	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Biosynthesis						
82	GALLATE-DEGRADATION-II-PWY	Week_and_consortia	NS1_w5w6	2.02331156217216	0.189529982811525	45	36	1.14410221756662e-13	4.21362312080882e-13	GALLATE-DEGRADATION-II-PWY	gallate degradation I	Degradation/utilization/assimilation						
83	PWY-6892	Week_and_consortia	NS1_w5w6	0.30326852845483	0.0284179912260956	45	45	1.15668085669262e-13	4.21362312080882e-13	PWY-6892	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Biosynthesis						
84	PWY-7199	Week_and_consortia	NS1_w5w6	0.495570900724622	0.0471226790585664	45	45	1.83035781292791e-13	6.58928812654049e-13	PWY-7199	pyrimidine deoxyribonucleosides salvage	Biosynthesis						
85	PWY-5705	Week_and_consortia	NS1_w5w6	1.81157684500774	0.173041439094753	45	45	2.58884742828074e-13	9.21148038434773e-13	PWY-5705	allantoin degradation to glyoxylate III	Degradation/utilization/assimilation	Superpathways					
86	PWY-622	Week_and_consortia	NS1_w5w6	-0.477873512675463	0.0460359489455857	45	45	2.74563749323065e-13	9.65706980377676e-13	PWY-622	starch biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
87	PWY-6344	Week_and_consortia	NS1_w5w6	0.929876231545337	0.0908597694470716	45	45	4.2554164931801797e-13	1.4797243714921998e-12	PWY-6344	L-arginine degradation XIV (oxidative Stickland reaction) // L-arginine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
88	PWY-6731	Week_and_consortia	NS1_w5w6	-0.752748246965075	0.0738361083640577	45	45	4.78995131736582e-13	1.64688213833027e-12	PWY-6731	starch degradation III	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
89	PPGPPMET-PWY	Week_and_consortia	NS1_w5w6	0.392286382175015	0.0387955124458359	45	45	6.15620501879748e-13	2.09310970639114e-12	PPGPPMET-PWY	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Biosynthesis						
90	PWY-6126	Week_and_consortia	NS1_w5w6	-0.414996242992508	0.041095760884896	45	45	8.05778372598851e-13	2.70954046170603e-12	PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
91	GLUCONEO-PWY	Week_and_consortia	NS1_w5w6	0.127015835292283	0.012758671075128	45	45	9.88945672965156e-13	3.28931930355802e-12	GLUCONEO-PWY	gluconeogenesis I	Biosynthesis						
92	HOMOSER-METSYN-PWY	Week_and_consortia	NS1_w5w6	0.420791245770235	0.0420256094179086	45	45	1.02469345976989e-12	3.3715720289202996e-12	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Biosynthesis						
93	PWY-7210	Week_and_consortia	NS1_w5w6	-1.0942711227965	0.109461075016665	45	45	1.05628146575913e-12	3.43853328215207e-12	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
94	PWY-621	Week_and_consortia	NS1_w5w6	-0.661729353299882	0.0668935054968978	45	45	1.19797634312837e-12	3.85874485260295e-12	PWY-621	sucrose degradation III (sucrose invertase) // sucrose mobilization	Degradation/utilization/assimilation						
95	PWY-5695	Week_and_consortia	NS1_w5w6	0.271780284338509	0.0274161184187461	45	45	1.39458262290592e-12	4.4452321105126195e-12	PWY-5695	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Degradation/utilization/assimilation						
