	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
10	PWY-6470	Week_and_consortia	S2_w9w10	1.39418827526467	0.0594994423816339	76	76	1.04600694976577e-35	2.83372791845636e-34	PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance) // penicillin resistance // &beta;-lactam resistance	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
11	PWY-7315	Week_and_consortia	S2_w9w10	-0.458590374972143	0.0217927334183287	76	76	1.00782050200614e-32	2.50275424664858e-31	PWY-7315	dTDP-<i>N</i>-acetylthomosamine biosynthesis // dTDP-4-acetamido-&alpha;-D-fucose biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-galactose biosynthesis	Biosynthesis						
12	PWY-6143	Week_and_consortia	S2_w9w10	1.84643115634901	0.08939852953143	76	56	1.90767351227507e-32	4.372974666599761e-31	PWY-6143	CMP-pseudaminate biosynthesis // CMP-pseudaminic acid biosynthesis	Biosynthesis						
13	PWY0-1277	Week_and_consortia	S2_w9w10	-2.0138352956105	0.0983663791674503	76	20	3.32643381308265e-32	7.080551973561641e-31	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
14	PWY-7316	Week_and_consortia	S2_w9w10	1.87106640169872	0.0941650001432382	76	56	2.16987803603382e-31	4.310824364920519e-30	PWY-7316	dTDP-<i>N</i>-acetylviosamine biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-glucose biosynthesis	Biosynthesis						
15	CRNFORCAT-PWY	Week_and_consortia	S2_w9w10	2.03892793780966	0.104470050090281	76	56	6.6329257330663995e-31	1.23538241778362e-29	CRNFORCAT-PWY	creatinine degradation I // creatinine catabolism	Degradation/utilization/assimilation						
16	PWY490-3	Week_and_consortia	S2_w9w10	2.28128508079274	0.122734201825937	76	76	2.10515282679502e-29	3.6902090728524497e-28	PWY490-3	nitrate reduction VI (assimilatory) // nitrate assimilation	Degradation/utilization/assimilation						
17	HCAMHPDEG-PWY	Week_and_consortia	S2_w9w10	-2.15314085792641	0.120630745766311	76	20	1.56968963106454e-28	2.46193426345912e-27	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	Degradation/utilization/assimilation						
18	PWY-6690	Week_and_consortia	S2_w9w10	-2.15314085792641	0.120630745766311	76	20	1.56968963106454e-28	2.46193426345912e-27	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	Degradation/utilization/assimilation						
19	PWY-7210	Week_and_consortia	S2_w9w10	1.128057593326	0.064797164245142	76	76	1.04040318612358e-27	1.55020074732413e-26	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
20	SO4ASSIM-PWY	Week_and_consortia	S2_w9w10	-0.955841855015783	0.0558655988731314	76	76	2.91084649625596e-27	4.1306297899251296e-26	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
21	PWY-6545	Week_and_consortia	S2_w9w10	1.1840961004546	0.0714471358156299	76	76	1.85928323516417e-26	2.5184836549042e-25	PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
22	PWY-6353	Week_and_consortia	S2_w9w10	1.01617105966104	0.0620522431899225	76	76	3.73634039107876e-26	4.8409975501803e-25	PWY-6353	purine nucleotides degradation II (aerobic) // purine nucleotides catabolism	Degradation/utilization/assimilation	Superpathways					
23	PWY-7198	Week_and_consortia	S2_w9w10	1.26244939051102	0.0776484167577394	76	76	5.60712030826124e-26	6.9621743827577105e-25	PWY-7198	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis IV	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
24	SALVADEHYPOX-PWY	Week_and_consortia	S2_w9w10	1.33117085887846	0.0822146514526998	76	76	7.14808982759947e-26	8.52052307449857e-25	SALVADEHYPOX-PWY	adenosine nucleotides degradation II // purine ribonucleotide/ribonucleoside metabolism	Degradation/utilization/assimilation						
25	P221-PWY	Week_and_consortia	S2_w9w10	2.31508679206482	0.14381847780997	76	76	9.97733837838975e-26	1.14355647567698e-24	P221-PWY	octane oxidation	Degradation/utilization/assimilation						
26	P164-PWY	Week_and_consortia	S2_w9w10	0.887106048275868	0.0585147680426733	76	76	2.91068772345525e-24	3.21253682070246e-23	P164-PWY	purine nucleobases degradation I (anaerobic) // purine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
27	FASYN-INITIAL-PWY	Week_and_consortia	S2_w9w10	0.618255610148737	0.0412919038003618	76	76	5.87039276302514e-24	6.2477751549339e-23	FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
28	PWY-6344	Week_and_consortia	S2_w9w10	1.07448791684678	0.0731197439281396	76	76	1.61185876306364e-23	1.65632383238953e-22	PWY-6344	L-arginine degradation XIV (oxidative Stickland reaction) // L-arginine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
29	MET-SAM-PWY	Week_and_consortia	S2_w9w10	-0.761035670531769	0.0540353773863519	76	76	1.6363589021463098e-22	1.62544984279867e-21	MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis from L-aspartate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
30	P125-PWY	Week_and_consortia	S2_w9w10	-1.57590415430437	0.12216467118397	76	76	1.6401488384577702e-20	1.57665920600134e-19	P125-PWY	superpathway of (<i>R,R</i>)-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
31	HOMOSER-METSYN-PWY	Week_and_consortia	S2_w9w10	-0.840090160485392	0.065307362584301	76	76	1.8805234544071902e-20	1.75123746691669e-19	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Biosynthesis						
32	NAD-BIOSYNTHESIS-II	Week_and_consortia	S2_w9w10	-1.4853164347039	0.115781689193609	76	76	2.17318099148485e-20	1.96244828928025e-19	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Biosynthesis						
33	PWY-7013	Week_and_consortia	S2_w9w10	0.936025414544076	0.0757927661512831	76	76	1.44763058483541e-19	1.2688056302380898e-18	PWY-7013	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
34	PWY-5347	Week_and_consortia	S2_w9w10	-0.568364983839557	0.0466998933900971	76	76	3.0172610266284303e-19	2.5689822455293498e-18	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
35	PWY-7294	Week_and_consortia	S2_w9w10	-0.942550162754857	0.0790730967506857	76	76	8.40121372056268e-19	6.954338024243549e-18	PWY-7294	D-xylose degradation IV // Dahms pathway	Degradation/utilization/assimilation						
36	PWY-6317	Week_and_consortia	S2_w9w10	0.690201988506351	0.0585812443535415	76	76	1.46995403202586e-18	1.1839089230911e-17	PWY-6317	D-galactose degradation I (Leloir pathway) // Leloir pathway	Degradation/utilization/assimilation						
37	PWY-6608	Week_and_consortia	S2_w9w10	0.706089277399366	0.0607304272402465	76	76	2.7887134044487198e-18	2.1869384066466302e-17	PWY-6608	guanosine nucleotides degradation III	Degradation/utilization/assimilation						
38	PWY-5022	Week_and_consortia	S2_w9w10	-1.19071592541236	0.107060540389537	76	76	2.24652099733711e-17	1.71657245437553e-16	PWY-5022	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
39	COBALSYN-PWY	Week_and_consortia	S2_w9w10	0.103306313429339	0.0093226156842906	76	76	2.65096277412347e-17	1.93920308472579e-16	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
40	PWY-7399	Week_and_consortia	S2_w9w10	-1.19115165676502	0.107909709169979	76	76	2.66803108972341e-17	1.93920308472579e-16	PWY-7399	methylphosphonate degradation II	Degradation/utilization/assimilation						
41	P562-PWY	Week_and_consortia	S2_w9w10	-1.72014111375744	0.16026629633083	76	76	1.1248369068276e-16	7.98098567225299e-16	P562-PWY	<I>myo</I>-inositol degradation I	Degradation/utilization/assimilation						
42	PWY-5855	Week_and_consortia	S2_w9w10	-0.532616235039831	0.0504243143566524	76	76	1.9924147120289e-16	1.29073822648828e-15	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation) // ubiquinone-7 biosynthesis (prokaryotic) // ubiquinol-7 biosynthesis (prokaryotic)	Biosynthesis						
43	PWY-5856	Week_and_consortia	S2_w9w10	-0.532616235039831	0.0504243143566524	76	76	1.9924147120289e-16	1.29073822648828e-15	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation) // Q9 biosynthesis // ubiquinone-9 biosynthesis (prokaryotic) // ubiquinol-9 biosynthesis (prokaryotic)	Biosynthesis						
44	PWY-5857	Week_and_consortia	S2_w9w10	-0.532616235039831	0.0504243143566524	76	76	1.9924147120289e-16	1.29073822648828e-15	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Biosynthesis						
45	PWY-6708	Week_and_consortia	S2_w9w10	-0.532616235039831	0.0504243143566524	76	76	1.9924147120289e-16	1.29073822648828e-15	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Biosynthesis						
46	POLYAMINSYN3-PWY	Week_and_consortia	S2_w9w10	-1.32491437357265	0.125267498784792	76	76	2.1995031729037002e-16	1.3945786075006501e-15	POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II // polyamn	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
47	UBISYN-PWY	Week_and_consortia	S2_w9w10	-0.480052073879878	0.0471883826910607	76	76	1.04944766688926e-15	6.515320931937491e-15	UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
48	PWY-6749	Week_and_consortia	S2_w9w10	-0.790388509287617	0.0795724195235659	76	76	3.3692483056049305e-15	2.04905305116382e-14	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
49	GALLATE-DEGRADATION-II-PWY	Week_and_consortia	S2_w9w10	-1.46401304298569	0.149854831789859	76	14	5.939904075254211e-15	3.54018282885151e-14	GALLATE-DEGRADATION-II-PWY	gallate degradation I	Degradation/utilization/assimilation						
50	PWY-6737	Week_and_consortia	S2_w9w10	0.0956968512121806	0.0100993928664554	76	76	2.11451785840164e-14	1.23554180745821e-13	PWY-6737	starch degradation V	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
51	PWY-6700	Week_and_consortia	S2_w9w10	-0.139342335171893	0.014696035443947	76	76	2.32525028493684e-14	1.33254727867534e-13	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
52	PWY-6478	Week_and_consortia	S2_w9w10	-0.435270348652996	0.0471514231089822	76	76	6.81000979614508e-14	3.82902437594572e-13	PWY-6478	GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose biosynthesis	Biosynthesis						
53	PWY-6609	Week_and_consortia	S2_w9w10	0.313174736078941	0.0341482317677269	76	76	8.8874067352629e-14	4.90453186501545e-13	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
54	SULFATE-CYS-PWY	Week_and_consortia	S2_w9w10	-0.377068841019996	0.0417694860926721	76	76	1.6443181193283799e-13	8.90921453745196e-13	SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	Degradation/utilization/assimilation	Superpathways					
55	P4-PWY	Week_and_consortia	S2_w9w10	-0.432274344436994	0.0488316948637993	76	76	3.49597558069032e-13	1.8603584340102e-12	P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
56	PWY-6612	Week_and_consortia	S2_w9w10	-0.12634485914504	0.0142982126663626	76	76	3.72505783510474e-13	1.94748637694949e-12	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
57	DTDPRHAMSYN-PWY	Week_and_consortia	S2_w9w10	-0.140421514123225	0.0163951287608032	76	76	1.1057584426627099e-12	5.681310619198039e-12	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis	Biosynthesis						
58	PWY-7234	Week_and_consortia	S2_w9w10	-0.556636832547472	0.0650873759286527	76	76	1.2782177692113999e-12	6.45608296991522e-12	PWY-7234	inosine-5'-phosphate biosynthesis III // IMP biosynthesis I	Biosynthesis						
59	OANTIGEN-PWY	Week_and_consortia	S2_w9w10	-0.617539906067743	0.0736475954666884	76	76	2.42021862346881e-12	1.2020419163228399e-11	OANTIGEN-PWY	<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)	Superpathways	Metabolic clusters		Biosynthesis	Carbohydrate biosynthesis		
60	P163-PWY	Week_and_consortia	S2_w9w10	0.673156449502957	0.0816034209321898	76	76	4.778247181488199e-12	2.3342912460385e-11	P163-PWY	L-lysine fermentation to acetate and butanoate // 3-keto-5-aminohexanoate pathway // L-lysine fermentation to acetate and butyrate // L-lysine fermentation to acetic acid and butanoic acid	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
61	UDPNAGSYN-PWY	Week_and_consortia	S2_w9w10	-0.656342523118952	0.081958140392763	76	76	1.2495332569463099e-11	6.00582113822583e-11	UDPNAGSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Biosynthesis						
62	PWY-181	Week_and_consortia	S2_w9w10	2.61623623237752	0.33343367802741	76	47	2.5277569674251297e-11	1.17698683795733e-10	PWY-181	photorespiration I // C2 photorespiratory carbon oxidation cycle // PCO cycle	Generation of precursor metabolites and energy						
63	PWY-7371	Week_and_consortia	S2_w9w10	-0.811020070046198	0.103112982043733	76	76	2.4968100174245496e-11	1.17698683795733e-10	PWY-7371	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Biosynthesis						
64	PWY0-845	Week_and_consortia	S2_w9w10	0.162443580148466	0.0209580285824401	76	76	4.1212944687931095e-11	1.88945500261592e-10	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
65	PWY-1622	Week_and_consortia	S2_w9w10	2.7226162204482	0.358617894923804	76	47	7.63135102943822e-11	3.4456706163221e-10	PWY-1622	formaldehyde assimilation I (serine pathway)	Degradation/utilization/assimilation						
66	PWY-6263	Week_and_consortia	S2_w9w10	-0.65598253048564	0.0877659346880205	76	76	1.35194280343548e-10	6.01311873766824e-10	PWY-6263	superpathway of menaquinol-8 biosynthesis II // vitamin K<sub>2</sub> biosynthesis II // superpathway of menaquinone-8 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
67	PWY-5695	Week_and_consortia	S2_w9w10	0.25842229181493	0.0347635261488384	76	76	1.62027123946347e-10	7.10060043176639e-10	PWY-5695	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Degradation/utilization/assimilation						
68	FOLSYN-PWY	Week_and_consortia	S2_w9w10	-0.0963332838621963	0.0130112757874295	76	76	1.83394427621694e-10	7.92051296105286e-10	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
69	PWY0-1296	Week_and_consortia	S2_w9w10	0.588272334162084	0.0804304857628549	76	76	2.7076424783969005e-10	1.1526820836604e-09	PWY0-1296	purine ribonucleosides degradation	Degradation/utilization/assimilation						
70	PWY-7374	Week_and_consortia	S2_w9w10	-0.717143580329756	0.0992021014878637	76	76	3.88085776491826e-10	1.62886706189527e-09	PWY-7374	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Biosynthesis						
71	ARG-POLYAMINE-SYN	Week_and_consortia	S2_w9w10	-0.720795367446129	0.100290952935725	76	76	4.66572900617061e-10	1.9310933942206103e-09									
72	POLYAMSYN-PWY	Week_and_consortia	S2_w9w10	-0.755845694683776	0.105515317638621	76	76	5.16283526342903e-10	2.1075683678107503e-09	POLYAMSYN-PWY	superpathway of polyamine biosynthesis I // spermidine biosynthesis // putrescine biosynthesis // polyamine biosynthesis I // aminopropylcadaverine biosynthesis	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
73	HEXITOLDEGSUPER-PWY	Week_and_consortia	S2_w9w10	0.544633997658448	0.0765378573636776	76	76	6.33078244835794e-10	2.54942320217658e-09	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
74	PWY-7237	Week_and_consortia	S2_w9w10	-0.756847427483919	0.107538484112352	76	76	8.35272259425848e-10	3.31881511078537e-09	PWY-7237	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation	Degradation/utilization/assimilation						
75	GLYCOLYSIS-E-D	Week_and_consortia	S2_w9w10	0.346836582892383	0.0498540491750626	76	76	1.24853922178761e-09	4.895588001219841e-09	GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	Superpathways	Generation of precursor metabolites and energy					
76	PWY-6572	Week_and_consortia	S2_w9w10	-0.971582155848064	0.14016619420773	76	10	1.3178337733885502e-09	5.100187850257e-09	PWY-6572	chondroitin sulfate degradation I (bacterial)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
77	PWY0-1297	Week_and_consortia	S2_w9w10	0.561338317086079	0.0824538695794548	76	76	2.3558086087883803e-09	9.000396992550491e-09	PWY0-1297	superpathway of purine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
78	FUCCAT-PWY	Week_and_consortia	S2_w9w10	0.240386132315739	0.0356249719887297	76	76	2.89302099113366e-09	1.09129146247827e-08	FUCCAT-PWY	L-fucose degradation I // L-fucose catabolism	Degradation/utilization/assimilation						
79	GOLPDLCAT-PWY	Week_and_consortia	S2_w9w10	0.485110624352713	0.0718718565018977	76	76	3.00437013740104e-09	1.11912787618189e-08	GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
80	PWY0-1298	Week_and_consortia	S2_w9w10	0.547886898545618	0.081884848250785	76	76	3.86870389710788e-09	1.42330093992364e-08	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
81	PWY-6383	Week_and_consortia	S2_w9w10	0.892992898121375	0.133839897962799	76	76	3.99161514547368e-09	1.45061135774531e-08	PWY-6383	<i>trans</i>,octa-<i>cis</i> decaprenyl phosphate biosynthesis // mono-<i>trans</i>,poly-<i>cis</i> decaprenyl phosphate biosynthesis	Biosynthesis	Biosynthesis	Polyprenyl biosynthesis				
82	PWY-6147	Week_and_consortia	S2_w9w10	-0.283111544713643	0.0463447888469747	76	76	4.27768306463171e-08	1.53584283525331e-07	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Biosynthesis						
83	P461-PWY	Week_and_consortia	S2_w9w10	0.309243072094748	0.0545207093633982	76	76	2.66314786027483e-07	9.44783407573688e-07	P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways		Generation of precursor metabolites and energy	
84	PWY-5419	Week_and_consortia	S2_w9w10	0.646248354585717	0.116762582219423	76	76	4.50334008136616e-07	1.57881805205543e-06	PWY-5419	catechol degradation to 2-hydroxypentadienoate II // catechol degradation, <I>meta</I>-cleavage	Degradation/utilization/assimilation						
85	PWY-6676	Week_and_consortia	S2_w9w10	0.714831070371839	0.131595581423098	76	75	6.97463416913007e-07	2.41679184000089e-06	PWY-6676	superpathway of sulfide oxidation (phototrophic sulfur bacteria)	Degradation/utilization/assimilation	Superpathways					
86	PWY-5677	Week_and_consortia	S2_w9w10	-0.435666808855538	0.0829820968742223	76	76	1.43631373876771e-06	4.91978728911239e-06	PWY-5677	succinate fermentation to butanoate // succinate fermentation to butyrate // succinic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
87	PWY-7539	Week_and_consortia	S2_w9w10	-0.261752546710545	0.0501685859504952	76	76	1.63011474259092e-06	5.52016128741015e-06	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
88	PENTOSE-P-PWY	Week_and_consortia	S2_w9w10	0.309274012580343	0.0594275007450856	76	76	1.72103044360395e-06	5.76255137296604e-06	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
89	FUC-RHAMCAT-PWY	Week_and_consortia	S2_w9w10	0.208059703021871	0.0415409957635347	76	76	3.68865238184024e-06	1.22135378865377e-05	FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation // fucose and rhamnose catabolism	Superpathways						
90	PWY-3001	Week_and_consortia	S2_w9w10	0.0806339703865401	0.0162363255880544	76	76	4.33986958072678e-06	1.42118806050174e-05	PWY-3001	superpathway of L-isoleucine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
91	PWY-6969	Week_and_consortia	S2_w9w10	0.0827326393870302	0.0166992608412779	76	76	4.54410249345815e-06	1.47189406853318e-05	PWY-6969	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Generation of precursor metabolites and energy						
92	THRESYN-PWY	Week_and_consortia	S2_w9w10	0.133970604335301	0.027126826835167	76	76	4.82640374377437e-06	1.54652507058576e-05	THRESYN-PWY	superpathway of L-threonine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
93	PWY-7184	Week_and_consortia	S2_w9w10	0.112216163712463	0.0230342109842919	76	76	6.12105271440885e-06	1.94050394563174e-05	PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
94	PWY-5484	Week_and_consortia	S2_w9w10	-0.107700599976043	0.0228259478101922	76	76	1.11497834104583e-05	3.49751100664903e-05	PWY-5484	glycolysis II (from fructose 6-phosphate)	Generation of precursor metabolites and energy						
95	GLCMANNANAUT-PWY	Week_and_consortia	S2_w9w10	-0.274180646892907	0.0583060055070643	76	76	1.16453770866443e-05	3.61491913731251e-05	GLCMANNANAUT-PWY	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Degradation/utilization/assimilation	Superpathways					
