Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1121R_RL_M_NS1_diabetes_S23_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.3333333333333333)	(32.0, 0.3333333333333333)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.5)	(41.0, 2.5)	(42.0, 6.999999999999999)	(43.0, 24.333333333333336)	(44.0, 99.16666666666666)	(45.0, 247.00000000000114)	(46.0, 665.2500000000044)	(47.0, 10547.833333334607)	(48.0, 17124.833333342525)	(49.0, 3369.1666666670685)	(50.0, 1376.8333333333044)	(51.0, 3497.3333333337905)	(52.0, 6777.833333331666)	(53.0, 5246.333333333047)	(54.0, 1903.9166666665187)	(55.0, 629.7500000000013)	(56.0, 111.24999999999966)	(57.0, 42.916666666666664)	(58.0, 25.999999999999986)	(59.0, 35.83333333333331)	(60.0, 7.666666666666663)	(61.0, 11.833333333333337)	(62.0, 101.99999999999964)	(63.0, 14.833333333333341)	(64.0, 3.3333333333333335)	(65.0, 1.6666666666666665)	(66.0, 1.8333333333333333)	(67.0, 1.0)	(68.0, 1.0)	(69.0, 0.5)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_diabetes_S23_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.5)	(34.0, 0.5)	(35.0, 0.75)	(36.0, 0.8333333333333333)	(37.0, 0.3333333333333333)	(38.0, 2.583333333333333)	(39.0, 5.0)	(40.0, 9.500000000000002)	(41.0, 13.166666666666668)	(42.0, 19.0)	(43.0, 32.66666666666666)	(44.0, 65.50000000000006)	(45.0, 451.49999999999255)	(46.0, 6252.16666666546)	(47.0, 5573.749999999413)	(48.0, 6739.2499999983775)	(49.0, 9154.999999998754)	(50.0, 1103.3333333333599)	(51.0, 3107.583333333619)	(52.0, 3745.583333333904)	(53.0, 4176.666666667322)	(54.0, 4208.583333333952)	(55.0, 610.9166666666647)	(56.0, 3575.5833333338005)	(57.0, 3328.666666667034)	(58.0, 361.0833333333314)	(59.0, 138.41666666666643)	(60.0, 134.41666666666637)	(61.0, 126.74999999999972)	(62.0, 67.00000000000003)	(63.0, 53.500000000000014)	(64.0, 56.833333333333385)	(65.0, 24.16666666666666)	(66.0, 13.000000000000002)	(67.0, 25.833333333333332)	(68.0, 24.5)	(69.0, 11.5)	(70.0, 7.833333333333333)	(71.0, 18.999999999999996)	(72.0, 90.99999999999979)	(73.0, 18.166666666666668)	(74.0, 1.6666666666666665)	(75.0, 0.5)	(76.0, 0.3333333333333333)	(77.0, 0.25)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.3333333333333333)	(81.0, 0.3333333333333333)	(82.0, 0.0)	(83.0, 0.3333333333333333)	(84.0, 0.3333333333333333)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.3333333333333333)	(88.0, 0.3333333333333333)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.3333333333333333)	(92.0, 0.3333333333333333)	(93.0, 0.3333333333333333)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.8333333333333333)	(97.0, 0.5)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week5_S48_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.5)	(31.0, 0.5)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 1.0)	(38.0, 1.3333333333333333)	(39.0, 1.6666666666666665)	(40.0, 1.3333333333333333)	(41.0, 2.1666666666666665)	(42.0, 7.0)	(43.0, 18.0)	(44.0, 64.66666666666667)	(45.0, 101.33333333333324)	(46.0, 246.41666666666868)	(47.0, 5251.916666666371)	(48.0, 13022.250000005764)	(49.0, 1722.4999999998931)	(50.0, 1729.4166666665587)	(51.0, 8663.833333331218)	(52.0, 9396.499999999216)	(53.0, 3015.750000000243)	(54.0, 1611.8333333332498)	(55.0, 491.4166666666573)	(56.0, 106.91666666666639)	(57.0, 45.91666666666669)	(58.0, 30.249999999999982)	(59.0, 23.083333333333325)	(60.0, 6.166666666666665)	(61.0, 4.833333333333333)	(62.0, 29.3333333333333)	(63.0, 4.333333333333334)	(64.0, 1.3333333333333333)	(65.0, 1.3333333333333333)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week5_S48_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.5)	(31.0, 0.5)	(32.0, 0.5)	(33.0, 1.0)	(34.0, 1.0)	(35.0, 2.0)	(36.0, 2.5)	(37.0, 2.5)	(38.0, 6.5)	(39.0, 8.0)	(40.0, 5.5)	(41.0, 8.083333333333332)	(42.0, 15.166666666666668)	(43.0, 24.83333333333333)	(44.0, 40.33333333333333)	(45.0, 234.08333333333536)	(46.0, 3093.6666666669516)	(47.0, 2753.5000000001305)	(48.0, 4520.833333333692)	(49.0, 8810.999999998141)	(50.0, 951.2500000000324)	(51.0, 1187.916666666678)	(52.0, 1361.4166666666415)	(53.0, 2005.0833333331666)	(54.0, 3059.750000000263)	(55.0, 838.0000000000194)	(56.0, 7902.083333330755)	(57.0, 7712.249999997604)	(58.0, 718.4166666666747)	(59.0, 242.000000000001)	(60.0, 205.16666666666717)	(61.0, 169.7500000000001)	(62.0, 66.33333333333334)	(63.0, 42.666666666666664)	(64.0, 39.33333333333333)	(65.0, 27.166666666666657)	(66.0, 21.416666666666664)	(67.0, 18.333333333333336)	(68.0, 13.833333333333334)	(69.0, 8.833333333333332)	(70.0, 6.333333333333333)	(71.0, 5.5)	(72.0, 24.16666666666666)	(73.0, 9.999999999999998)	(74.0, 3.1666666666666665)	(75.0, 1.8333333333333333)	(76.0, 0.5)	(77.0, 0.3333333333333333)	(78.0, 0.5)	(79.0, 0.5)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.5)	(84.0, 0.5)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.3333333333333333)	(88.0, 0.3333333333333333)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.3333333333333333)	(93.0, 0.3333333333333333)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week9_S69_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 1.1666666666666665)	(41.0, 1.25)	(42.0, 6.666666666666666)	(43.0, 25.499999999999996)	(44.0, 76.08333333333334)	(45.0, 221.2500000000009)	(46.0, 617.8333333333323)	(47.0, 8764.166666664722)	(48.0, 14630.000000008678)	(49.0, 2415.416666666645)	(50.0, 1109.2500000000264)	(51.0, 8590.499999997763)	(52.0, 10234.33333333405)	(53.0, 2640.2500000000787)	(54.0, 1225.4166666666672)	(55.0, 535.1666666666584)	(56.0, 103.16666666666642)	(57.0, 47.16666666666671)	(58.0, 28.83333333333331)	(59.0, 31.16666666666664)	(60.0, 13.500000000000002)	(61.0, 12.500000000000002)	(62.0, 107.49999999999957)	(63.0, 23.66666666666665)	(64.0, 5.166666666666666)	(65.0, 0.3333333333333333)	(66.0, 0.5)	(67.0, 0.5)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week9_S69_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 0.5)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.5)	(37.0, 2.25)	(38.0, 5.25)	(39.0, 7.583333333333333)	(40.0, 8.416666666666664)	(41.0, 5.333333333333334)	(42.0, 10.333333333333334)	(43.0, 25.33333333333333)	(44.0, 47.83333333333336)	(45.0, 408.3333333333282)	(46.0, 5524.333333332785)	(47.0, 4703.166666666859)	(48.0, 5523.83333333279)	(49.0, 8067.7499999972)	(50.0, 951.0000000000318)	(51.0, 1487.9166666666147)	(52.0, 1697.2499999999031)	(53.0, 2587.4166666667147)	(54.0, 2762.500000000124)	(55.0, 601.3333333333305)	(56.0, 7771.666666664207)	(57.0, 8200.416666663852)	(58.0, 688.9166666666711)	(59.0, 212.66666666666737)	(60.0, 163.75)	(61.0, 130.83333333333306)	(62.0, 72.25)	(63.0, 50.666666666666664)	(64.0, 41.499999999999986)	(65.0, 24.333333333333336)	(66.0, 20.5)	(67.0, 29.5)	(68.0, 26.333333333333332)	(69.0, 12.333333333333332)	(70.0, 12.416666666666668)	(71.0, 23.583333333333325)	(72.0, 99.49999999999973)	(73.0, 30.166666666666643)	(74.0, 5.0)	(75.0, 1.5)	(76.0, 1.0)	(77.0, 1.8333333333333333)	(78.0, 1.3333333333333333)	(79.0, 0.0)	(80.0, 0.3333333333333333)	(81.0, 0.5)	(82.0, 0.5)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.3333333333333333)	(88.0, 0.3333333333333333)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.5)
1121R_RR_M_NS1_week5_S49_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.6666666666666666)	(41.0, 0.3333333333333333)	(42.0, 5.0)	(43.0, 17.0)	(44.0, 54.83333333333335)	(45.0, 99.99999999999987)	(46.0, 233.33333333333513)	(47.0, 3364.2500000004075)	(48.0, 9573.833333332861)	(49.0, 1336.9166666666447)	(50.0, 1115.583333333358)	(51.0, 5866.666666665818)	(52.0, 6352.1666666653855)	(53.0, 2025.916666666494)	(54.0, 1297.7499999999861)	(55.0, 393.6666666666622)	(56.0, 84.74999999999994)	(57.0, 31.416666666666647)	(58.0, 15.500000000000004)	(59.0, 12.833333333333336)	(60.0, 4.333333333333333)	(61.0, 5.833333333333333)	(62.0, 21.166666666666664)	(63.0, 4.5)	(64.0, 1.0)	(65.0, 1.1666666666666665)	(66.0, 0.8333333333333333)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RR_M_NS1_week5_S49_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.5)	(32.0, 0.5)	(33.0, 0.5)	(34.0, 2.0)	(35.0, 2.5)	(36.0, 3.8333333333333335)	(37.0, 5.333333333333334)	(38.0, 3.5)	(39.0, 4.5)	(40.0, 6.0)	(41.0, 9.166666666666666)	(42.0, 15.583333333333334)	(43.0, 24.58333333333333)	(44.0, 40.83333333333334)	(45.0, 202.00000000000105)	(46.0, 2063.833333333156)	(47.0, 1576.3333333332564)	(48.0, 3267.000000000357)	(49.0, 6883.749999998249)	(50.0, 794.4166666666832)	(51.0, 835.6666666666888)	(52.0, 898.0833333333628)	(53.0, 1435.5833333332914)	(54.0, 2086.166666666505)	(55.0, 571.8333333333277)	(56.0, 5404.499999999606)	(57.0, 5252.833333333072)	(58.0, 535.4999999999928)	(59.0, 174.41666666666688)	(60.0, 146.99999999999977)	(61.0, 122.49999999999964)	(62.0, 48.75000000000001)	(63.0, 37.333333333333336)	(64.0, 26.499999999999993)	(65.0, 15.250000000000002)	(66.0, 14.5)	(67.0, 18.499999999999996)	(68.0, 11.833333333333334)	(69.0, 3.5)	(70.0, 6.0)	(71.0, 6.499999999999999)	(72.0, 18.08333333333334)	(73.0, 6.333333333333333)	(74.0, 3.0)	(75.0, 2.5)	(76.0, 2.5)	(77.0, 1.0)	(78.0, 1.0)	(79.0, 1.0)	(80.0, 0.5)	(81.0, 0.3333333333333333)	(82.0, 0.3333333333333333)	(83.0, 0.0)	(84.0, 0.3333333333333333)	(85.0, 0.5)	(86.0, 0.8333333333333333)	(87.0, 0.3333333333333333)	(88.0, 0.3333333333333333)	(89.0, 0.0)	(90.0, 0.25)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.3333333333333333)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RR_M_NS1_week9_S70_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.25)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.25)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.3333333333333333)	(37.0, 0.3333333333333333)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.5)	(41.0, 3.1666666666666665)	(42.0, 8.666666666666666)	(43.0, 24.916666666666664)	(44.0, 73.08333333333334)	(45.0, 115.99999999999982)	(46.0, 335.24999999999886)	(47.0, 7984.249999997235)	(48.0, 12967.750000005673)	(49.0, 2357.6666666666215)	(50.0, 1136.9166666666886)	(51.0, 8218.583333330433)	(52.0, 10211.333333334007)	(53.0, 3269.083333333687)	(54.0, 1477.1666666666147)	(55.0, 634.5833333333354)	(56.0, 103.16666666666639)	(57.0, 39.416666666666664)	(58.0, 28.66666666666664)	(59.0, 33.3333333333333)	(60.0, 7.999999999999999)	(61.0, 12.66666666666667)	(62.0, 129.16666666666595)	(63.0, 28.999999999999964)	(64.0, 10.166666666666666)	(65.0, 3.5)	(66.0, 1.3333333333333333)	(67.0, 1.6666666666666665)	(68.0, 0.5)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RR_M_NS1_week9_S70_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.5)	(30.0, 0.5)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 1.0)	(35.0, 1.5)	(36.0, 0.5)	(37.0, 1.5)	(38.0, 3.5)	(39.0, 4.25)	(40.0, 7.5)	(41.0, 11.083333333333334)	(42.0, 12.75)	(43.0, 25.333333333333325)	(44.0, 51.16666666666669)	(45.0, 368.1666666666636)	(46.0, 4996.499999999928)	(47.0, 4531.916666667015)	(48.0, 5105.499999999837)	(49.0, 6370.333333332037)	(50.0, 838.0833333333541)	(51.0, 1996.5833333331707)	(52.0, 2376.6666666666265)	(53.0, 2713.333333333438)	(54.0, 2848.5000000001623)	(55.0, 644.1666666666674)	(56.0, 7363.416666664564)	(57.0, 7816.583333330833)	(58.0, 714.7500000000077)	(59.0, 205.91666666666723)	(60.0, 162.91666666666666)	(61.0, 136.49999999999974)	(62.0, 72.16666666666667)	(63.0, 63.58333333333334)	(64.0, 62.50000000000005)	(65.0, 27.83333333333333)	(66.0, 15.0)	(67.0, 38.24999999999999)	(68.0, 36.83333333333333)	(69.0, 14.416666666666668)	(70.0, 13.0)	(71.0, 26.666666666666647)	(72.0, 110.83333333333286)	(73.0, 29.999999999999968)	(74.0, 4.166666666666666)	(75.0, 1.5)	(76.0, 1.25)	(77.0, 1.5833333333333333)	(78.0, 0.8333333333333333)	(79.0, 0.0)	(80.0, 0.3333333333333333)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.3333333333333333)	(84.0, 0.3333333333333333)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.5833333333333333)	(94.0, 0.3333333333333333)	(95.0, 0.0)	(96.0, 0.5)	(97.0, 0.5)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.5)
