Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1121R_NS1_week19_S35_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.001338183505104021)	(29.0, 0.002676367010208042)	(30.0, 0.001338183505104021)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.004014550515312063)	(39.0, 0.01338183505104021)	(40.0, 0.022749119586768354)	(41.0, 0.03211640412249651)	(42.0, 0.03880732164801661)	(43.0, 0.05352734020416083)	(44.0, 0.12311288246957003)	(45.0, 0.7832834116542219)	(46.0, 10.748735974165745)	(47.0, 10.890360395122643)	(48.0, 12.860166514634106)	(49.0, 14.752804052017874)	(50.0, 1.6742905954693128)	(51.0, 3.906826743151061)	(52.0, 4.600451859963156)	(53.0, 5.423434715601944)	(54.0, 5.5817864303726115)	(55.0, 0.9795503257361383)	(56.0, 12.41990414145531)	(57.0, 12.692670545912105)	(58.0, 0.9728594082106169)	(59.0, 0.3019834109851402)	(60.0, 0.2622839670003877)	(61.0, 0.18377720136761908)	(62.0, 0.09545709003075349)	(63.0, 0.08073707147460925)	(64.0, 0.057987951887840915)	(65.0, 0.03568489346944056)	(66.0, 0.035238832301072553)	(67.0, 0.038807321648016604)	(68.0, 0.02765579243881643)	(69.0, 0.016504263229616258)	(70.0, 0.019626691408192308)	(71.0, 0.03925338281638463)	(72.0, 0.164596571127795)	(73.0, 0.03523883230107256)	(74.0, 0.008029101030624127)	(75.0, 0.004906672852048077)	(76.0, 0.002676367010208042)	(77.0, 0.001338183505104021)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0015612140892880245)	(88.0, 0.0006690917525520105)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0008921223367360139)	(97.0, 0.001338183505104021)	(98.0, 0.001338183505104021)	(99.0, 0.0008921223367360139)	(100.0, 0.001338183505104021)
1121R_RL_M_NS1_diabetes_S23_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0006424846165088495)	(32.0, 0.0006424846165088495)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0009637269247632742)	(41.0, 0.004818634623816371)	(42.0, 0.013492176946685837)	(43.0, 0.046901377005146024)	(44.0, 0.1911391734113827)	(45.0, 0.47608110083305966)	(46.0, 1.282238673397545)	(47.0, 20.330461962500234)	(48.0, 33.00732593085161)	(49.0, 6.4939132613639705)	(50.0, 2.653782708489747)	(51.0, 6.74094859641173)	(52.0, 13.063960949779476)	(53.0, 10.11206537923223)	(54.0, 3.669711508344136)	(55.0, 1.2138140617393463)	(56.0, 0.2144292407598279)	(57.0, 0.08271989437551437)	(58.0, 0.05011380008769023)	(59.0, 0.06906709627470127)	(60.0, 0.014777146179703533)	(61.0, 0.022808203886064166)	(62.0, 0.19660029265170728)	(63.0, 0.02859056543464382)	(64.0, 0.0064248461650884955)	(65.0, 0.0032124230825442473)	(66.0, 0.003533665390798672)	(67.0, 0.0019274538495265485)	(68.0, 0.0019274538495265485)	(69.0, 0.0009637269247632742)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_diabetes_S23_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0009370490451470525)	(34.0, 0.0009370490451470525)	(35.0, 0.001405573567720579)	(36.0, 0.0015617484085784208)	(37.0, 0.0006246993634313684)	(38.0, 0.004841420066593104)	(39.0, 0.009370490451470525)	(40.0, 0.017803931857794)	(41.0, 0.02467562485553905)	(42.0, 0.035607863715587995)	(43.0, 0.06122053761627408)	(44.0, 0.12275342491426398)	(45.0, 0.8461552877677745)	(46.0, 11.717173610198198)	(47.0, 10.445754230775668)	(48.0, 12.630015555011505)	(49.0, 17.157368016640195)	(50.0, 2.067754892957879)	(51.0, 5.823915990430325)	(52.0, 7.0195905720384975)	(53.0, 7.827483023796273)	(54.0, 7.887297987844759)	(55.0, 1.1449177583288366)	(56.0, 6.700993896688306)	(57.0, 6.238247843226333)	(58.0, 0.6767055854370261)	(59.0, 0.25940641066487524)	(60.0, 0.25191001830369875)	(61.0, 0.23754193294477727)	(62.0, 0.1255645720497051)	(63.0, 0.10026424783073463)	(64.0, 0.10651124146504841)	(65.0, 0.04529070384877419)	(66.0, 0.02436327517382337)	(67.0, 0.048414200665931044)	(68.0, 0.04591540321220557)	(69.0, 0.021552128038382207)	(70.0, 0.014680435040637155)	(71.0, 0.03560786371558799)	(72.0, 0.17054292621676317)	(73.0, 0.03404611530700958)	(74.0, 0.0031234968171568417)	(75.0, 0.0009370490451470525)	(76.0, 0.0006246993634313684)	(77.0, 0.00046852452257352623)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0006246993634313684)	(81.0, 0.0006246993634313684)	(82.0, 0.0)	(83.0, 0.0006246993634313684)	(84.0, 0.0006246993634313684)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0006246993634313684)	(88.0, 0.0006246993634313684)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0006246993634313684)	(92.0, 0.0006246993634313684)	(93.0, 0.0006246993634313684)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0015617484085784208)	(97.0, 0.0009370490451470525)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week5_S48_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0010963750187296796)	(31.0, 0.0010963750187296796)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0021927500374593592)	(38.0, 0.002923666716612479)	(39.0, 0.0036545833957655986)	(40.0, 0.002923666716612479)	(41.0, 0.004750958414495278)	(42.0, 0.015349250262215517)	(43.0, 0.039469500674268465)	(44.0, 0.14179783575570523)	(45.0, 0.2221986704625482)	(46.0, 0.5403301550639482)	(47.0, 11.51614046756612)	(48.0, 28.554539175317785)	(49.0, 3.777011939523512)	(50.0, 3.792178460615937)	(51.0, 18.997620866203675)	(52.0, 20.60417572698515)	(53.0, 6.612785925468595)	(54.0, 3.5343476020447273)	(55.0, 1.0775539142414663)	(56.0, 0.23444152483836256)	(57.0, 0.10068377255334231)	(58.0, 0.06633068863314558)	(59.0, 0.05061598003135352)	(60.0, 0.013521958564332713)	(61.0, 0.010598291847720237)	(62.0, 0.06432066776547447)	(63.0, 0.00950191682899056)	(64.0, 0.002923666716612479)	(65.0, 0.002923666716612479)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week5_S48_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0010827627775032156)	(31.0, 0.0010827627775032156)	(32.0, 0.0010827627775032156)	(33.0, 0.002165525555006431)	(34.0, 0.002165525555006431)	(35.0, 0.004331051110012862)	(36.0, 0.005413813887516077)	(37.0, 0.005413813887516077)	(38.0, 0.014075916107541801)	(39.0, 0.01732420444005145)	(40.0, 0.01191039055253537)	(41.0, 0.017504664902968647)	(42.0, 0.03284380425093087)	(43.0, 0.05377721794932635)	(44.0, 0.08734286405192604)	(45.0, 0.5069134403344264)	(46.0, 6.699414225338845)	(47.0, 5.96277461571049)	(48.0, 9.789980113259016)	(49.0, 19.080445665157637)	(50.0, 2.0599561841999376)	(51.0, 2.5724638988847475)	(52.0, 2.948182582678284)	(53.0, 4.342059198250451)	(54.0, 6.625966816931496)	(55.0, 1.8147104150954312)	(56.0, 17.11216339611815)	(57.0, 16.70107446159316)	(58.0, 1.5557496508092208)	(59.0, 0.5240571843115585)	(60.0, 0.4442936597021538)	(61.0, 0.3675979629623419)	(62.0, 0.14364652848209328)	(63.0, 0.09239575701360771)	(64.0, 0.08517733849691961)	(65.0, 0.05883011091100802)	(66.0, 0.04637833896972105)	(67.0, 0.03970130184178457)	(68.0, 0.02995643684425563)	(69.0, 0.019128809069223467)	(70.0, 0.013714995181707395)	(71.0, 0.01191039055253537)	(72.0, 0.05233353424598874)	(73.0, 0.021655255550064305)	(74.0, 0.006857497590853697)	(75.0, 0.003970130184178456)	(76.0, 0.0010827627775032156)	(77.0, 0.0007218418516688102)	(78.0, 0.0010827627775032156)	(79.0, 0.0010827627775032156)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0010827627775032156)	(84.0, 0.0010827627775032156)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0007218418516688102)	(88.0, 0.0007218418516688102)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0007218418516688102)	(93.0, 0.0007218418516688102)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week9_S69_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0022667696427730623)	(41.0, 0.0024286817601139954)	(42.0, 0.012952969387274643)	(43.0, 0.0495451079063255)	(44.0, 0.1478257631322719)	(45.0, 0.429876671540179)	(46.0, 1.2004164379656757)	(47.0, 17.02829738074215)	(48.0, 28.425291320391068)	(49.0, 4.693022721126902)	(50.0, 2.155212193925211)	(51.0, 16.690872528203077)	(52.0, 19.88475095487606)	(53.0, 5.129861613712934)	(54.0, 2.3809176854984213)	(55.0, 1.039799617563456)	(56.0, 0.2004472012680746)	(57.0, 0.09164225841496818)	(58.0, 0.05602159259996278)	(59.0, 0.0605551318855089)	(60.0, 0.026229763009231154)	(61.0, 0.02428681760113996)	(62.0, 0.2088666313698028)	(63.0, 0.045983041324824954)	(64.0, 0.010038551275137848)	(65.0, 0.0006476484693637321)	(66.0, 0.0009714727040455982)	(67.0, 0.0009714727040455982)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RL_M_NS1_week9_S69_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0009605563542405407)	(33.0, 0.0009605563542405407)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0009605563542405407)	(37.0, 0.0043225035940824335)	(38.0, 0.010085841719525679)	(39.0, 0.014568438039314865)	(40.0, 0.01616936529638243)	(41.0, 0.010245934445232434)	(42.0, 0.019851497987637842)	(43.0, 0.04866818861485406)	(44.0, 0.09189322455567843)	(45.0, 0.7844543559630983)	(46.0, 10.612866972551267)	(47.0, 9.035313253438309)	(48.0, 10.611906416197037)	(49.0, 15.499057053842865)	(50.0, 1.8269781857655696)	(51.0, 2.8584556174940423)	(52.0, 3.2606085444693296)	(53.0, 4.9707190404691834)	(54.0, 5.307073857179226)	(55.0, 1.1552291086999515)	(56.0, 14.930247599407412)	(57.0, 15.753924673167994)	(58.0, 1.3234865634177666)	(59.0, 0.40855663600364467)	(60.0, 0.31458220601377707)	(61.0, 0.25134557935960766)	(62.0, 0.13880039318775814)	(63.0, 0.09733637722970812)	(64.0, 0.07972617740196485)	(65.0, 0.04674707590637298)	(66.0, 0.039382810523862166)	(67.0, 0.0566728249001919)	(68.0, 0.05058930132333514)	(69.0, 0.0236937234046)	(70.0, 0.023853816130306765)	(71.0, 0.04530624137501215)	(72.0, 0.19115071449386706)	(73.0, 0.05795356670584591)	(74.0, 0.009605563542405408)	(75.0, 0.002881669062721622)	(76.0, 0.0019211127084810813)	(77.0, 0.003522039965548649)	(78.0, 0.002561483611308108)	(79.0, 0.0)	(80.0, 0.000640370902827027)	(81.0, 0.0009605563542405407)	(82.0, 0.0009605563542405407)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.000640370902827027)	(88.0, 0.000640370902827027)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0009605563542405407)
1121R_RR_M_NS1_week5_S49_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.002088472934696217)	(41.0, 0.0010442364673481086)	(42.0, 0.015663547010221632)	(43.0, 0.05325605983475355)	(44.0, 0.17177689887876393)	(45.0, 0.31327094020443225)	(46.0, 0.7309655271436818)	(47.0, 10.539217605828902)	(48.0, 29.992037696937228)	(49.0, 4.188171411416358)	(50.0, 3.49479839709736)	(51.0, 18.37856182532406)	(52.0, 19.89949224001522)	(53.0, 6.346608189424427)	(54.0, 4.065473626502982)	(55.0, 1.2332432679381025)	(56.0, 0.26549712182325647)	(57.0, 0.09841928704755919)	(58.0, 0.04855699573168707)	(59.0, 0.040203103992902195)	(60.0, 0.013575074075525414)	(61.0, 0.018274138178591904)	(62.0, 0.0663090156766049)	(63.0, 0.014097192309199468)	(64.0, 0.0031327094020443267)	(65.0, 0.0036548276357183805)	(66.0, 0.002610591168370272)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RR_M_NS1_week5_S49_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0015337933009022414)	(32.0, 0.0015337933009022414)	(33.0, 0.0015337933009022414)	(34.0, 0.0061351732036089655)	(35.0, 0.007668966504511207)	(36.0, 0.011759081973583852)	(37.0, 0.016360461876290578)	(38.0, 0.01073655310631569)	(39.0, 0.013804139708120174)	(40.0, 0.018405519610826898)	(41.0, 0.028119543849874425)	(42.0, 0.04780322454478653)	(43.0, 0.07541150396102686)	(44.0, 0.12525978624034975)	(45.0, 0.6196524935645088)	(46.0, 6.330987481690274)	(47.0, 4.835539013310897)	(48.0, 10.021805428096341)	(49.0, 21.11649927016624)	(50.0, 2.4369419229168954)	(51.0, 2.5634798702413475)	(52.0, 2.7549484006373333)	(53.0, 4.403776199107023)	(54.0, 6.39949691579729)	(55.0, 1.7541482717985126)	(56.0, 16.578771789451118)	(57.0, 16.113521154844513)	(58.0, 1.6426926252662784)	(59.0, 0.5350382297980659)	(60.0, 0.4509352304652583)	(61.0, 0.37577935872104806)	(62.0, 0.14954484683796856)	(63.0, 0.11452323313403404)	(64.0, 0.08129104494781877)	(65.0, 0.04678069567751837)	(66.0, 0.044480005726165)	(67.0, 0.05675035213338292)	(68.0, 0.03629977478801972)	(69.0, 0.01073655310631569)	(70.0, 0.018405519610826898)	(71.0, 0.019939312911729134)	(72.0, 0.055472191049297744)	(73.0, 0.019428048478095056)	(74.0, 0.009202759805413449)	(75.0, 0.007668966504511207)	(76.0, 0.007668966504511207)	(77.0, 0.0030675866018044827)	(78.0, 0.0030675866018044827)	(79.0, 0.0030675866018044827)	(80.0, 0.0015337933009022414)	(81.0, 0.001022528867268161)	(82.0, 0.001022528867268161)	(83.0, 0.0)	(84.0, 0.001022528867268161)	(85.0, 0.0015337933009022414)	(86.0, 0.0025563221681704023)	(87.0, 0.001022528867268161)	(88.0, 0.001022528867268161)	(89.0, 0.0)	(90.0, 0.0007668966504511207)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.001022528867268161)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1121R_RR_M_NS1_week9_S70_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.000507916728745368)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.000507916728745368)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.000677222304993824)	(37.0, 0.000677222304993824)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.001015833457490736)	(41.0, 0.006433611897441329)	(42.0, 0.017607779929839425)	(43.0, 0.05062236729828835)	(44.0, 0.14848099036989595)	(45.0, 0.2356733621378504)	(46.0, 0.6811163332475363)	(47.0, 16.2213365659352)	(48.0, 26.34614863676251)	(49.0, 4.789993363221226)	(50.0, 2.30983597675773)	(51.0, 16.697423846345586)	(52.0, 20.746028091182176)	(53.0, 6.641688450651399)	(54.0, 3.0011106445800255)	(55.0, 1.2892619631319968)	(56.0, 0.20960030339558797)	(57.0, 0.0800815375655197)	(58.0, 0.05824111822946881)	(59.0, 0.06772223049938234)	(60.0, 0.016253335319851778)	(61.0, 0.02573444758976532)	(62.0, 0.2624236431851054)	(63.0, 0.05891834053446262)	(64.0, 0.020655280302311632)	(65.0, 0.007110834202435154)	(66.0, 0.002708889219975296)	(67.0, 0.00338611152496912)	(68.0, 0.001015833457490736)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
