Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
1121R_RL_M_NS1_week9_S69_L001_R1_001	97.96878209077839	49.0	279.4802526186075	282	45.45454545454545	0.09738
1121R_RL_M_NS1_week9_S69_L001_R2_001	94.94043951530088	52.0	268.92719244197986	277	45.45454545454545	0.09738
1121R_RR_M_NS1_week5_S49_L001_R1_001	97.73207176131143	49.0	279.27632618191785	282	45.45454545454545	0.062039
1121R_RR_M_NS1_week5_S49_L001_R2_001	93.64754428665839	52.0	267.44297941617367	277	45.45454545454545	0.062039
1121R_RR_M_NS1_week9_S70_L001_R1_001	97.91458161089595	49.0	279.3134545929246	282	45.45454545454545	0.09192399999999999
1121R_RR_M_NS1_week9_S70_L001_R2_001	94.37905226056307	52.0	268.6252556459684	277	45.45454545454545	0.09192399999999999
1121R_R_M_NS1_week5_S47_L001_R1_001	97.68130099988507	49.0	279.4607660039076	282	45.45454545454545	0.069608
1121R_R_M_NS1_week5_S47_L001_R2_001	94.31818181818181	52.0	268.4308269164464	277	45.45454545454545	0.069608
1121R_R_M_NS1_week9_S68_L001_R1_001	97.77589282373046	49.0	279.6400014968753	282	45.45454545454545	0.080167
1121R_R_M_NS1_week9_S68_L001_R2_001	94.69232976162262	51.0	269.46657602255294	277	45.45454545454545	0.080167
1136R_0_F_S5_week5_S14_L001_R1_001	97.75654736441847	49.0	279.30475149325855	282	45.45454545454545	0.06311699999999999
1136R_0_F_S5_week5_S14_L001_R2_001	94.1220273460399	52.0	268.6528510543911	277	45.45454545454545	0.06311699999999999
1151R_0_M_NS1_week5_S50_L001_R1_001	98.11600016599118	48.0	280.12236316102525	282	45.45454545454545	0.072293
1151R_0_M_NS1_week5_S50_L001_R2_001	94.44759520285504	51.0	269.6226882270759	277	45.45454545454545	0.072293
1151R_0_M_NS1_week9_S71_L001_R1_001	97.84286609221896	49.0	279.50486389371537	282	45.45454545454545	0.084603
1151R_0_M_NS1_week9_S71_L001_R2_001	94.58884436722101	52.0	268.36710282141297	277	45.45454545454545	0.084603
1151R_NS1_week21_S36_L001_R1_001	98.0227917795941	49.0	280.1434516314902	282	45.45454545454545	0.093718
1151R_NS1_week21_S36_L001_R2_001	95.44911329733883	51.0	270.38441921509207	277	45.45454545454545	0.093718
1151R_R_M_NS1_diabetes_S24_L001_R1_001	97.99910584757438	49.0	279.8772365215646	282	45.45454545454545	0.10960099999999999
1151R_R_M_NS1_diabetes_S24_L001_R2_001	94.62231184022043	52.0	268.66414540013324	277	45.45454545454545	0.10960099999999999
1184R_0_M_NS6_week5_S4_L001_R1_001	97.04645608369496	49.0	279.46124735089313	282	45.45454545454545	0.059454
1184R_0_M_NS6_week5_S4_L001_R2_001	93.52945134053218	51.0	269.1268207353584	277	45.45454545454545	0.059454
1186R_0_M_NS6_week5_S5_L001_R1_001	97.47540534055462	49.0	279.74839749083054	282	45.45454545454545	0.058345999999999995
1186R_0_M_NS6_week5_S5_L001_R2_001	93.50255373118979	51.0	269.6518013231413	277	45.45454545454545	0.058345999999999995
1186R_RR_M_NS6_week5_S6_L001_R1_001	97.57824030844303	48.0	280.0487213470285	282	45.45454545454545	0.066398
1186R_RR_M_NS6_week5_S6_L001_R2_001	93.563059128287	51.0	270.2737431850357	277	45.45454545454545	0.066398
1193R_0_F_NS1_week5_S51_L001_R1_001	97.86292636276697	49.0	279.8539496334077	282	45.45454545454545	0.078425
1193R_0_F_NS1_week5_S51_L001_R2_001	94.30666241632133	52.0	268.8243927319095	277	36.36363636363637	0.078425
1193R_0_F_NS1_week9_S72_L001_R1_001	97.72367962699965	49.0	280.05091240386935	282	45.45454545454545	0.074638
1193R_0_F_NS1_week9_S72_L001_R2_001	94.67295479514456	51.0	269.61332029261234	277	36.36363636363637	0.074638
1193R_L_F_NS1_diabetes_S25_L001_R1_001	97.59182639533901	49.0	279.49073714430466	282	45.45454545454545	0.059215
1193R_L_F_NS1_diabetes_S25_L001_R2_001	92.64882208899772	52.0	266.93130119057673	277	45.45454545454545	0.059215
1193R_L_F_NS1_week5_S52_L001_R1_001	97.84772426433153	49.0	279.53716525812035	282	45.45454545454545	0.078568
1193R_L_F_NS1_week5_S52_L001_R2_001	94.19611037572548	51.0	269.13530954078	277	45.45454545454545	0.078568
1193R_L_F_NS1_week9_S73_L001_R1_001	97.63413603717787	49.0	279.7642585551331	282	45.45454545454545	0.066276
1193R_L_F_NS1_week9_S73_L001_R2_001	93.79564246484398	51.0	269.4248747661295	277	45.45454545454545	0.066276
1193R_NS1_week24_S38_L001_R1_001	97.83851375491247	49.0	279.8677652733119	282	45.45454545454545	0.067176
1193R_NS1_week24_S38_L001_R2_001	94.8091580326307	52.0	269.7274026438014	277	45.45454545454545	0.067176
184R_0_M_NS6_week5_S7_L001_R1_001	97.33288378613383	49.0	279.53722073359006	282	45.45454545454545	0.056353
184R_0_M_NS6_week5_S7_L001_R2_001	93.64718825971998	51.0	269.15264493460865	277	45.45454545454545	0.056353
2402R_0_F_S5_week5_S15_L001_R1_001	98.05910025634525	50.0	278.73011915828613	282	45.45454545454545	0.07099799999999999
2402R_0_F_S5_week5_S15_L001_R2_001	94.98436575678188	53.0	266.0000985943266	277	45.45454545454545	0.07099799999999999
2402R_R_F_S5_week5_S16_L001_R1_001	97.7575793816899	50.0	279.31909645398554	282	45.45454545454545	0.066892
2402R_R_F_S5_week5_S16_L001_R2_001	94.99192728577408	53.0	267.7241374155355	277	45.45454545454545	0.066892
2403R_0_F_NS6_week5_S8_L001_R1_001	97.664589710521	48.0	280.02114766070514	282	45.45454545454545	0.064357
2403R_0_F_NS6_week5_S8_L001_R2_001	93.86391534720389	51.0	269.3384868778843	277	45.45454545454545	0.064357
2433R_0_F_S5_week5_S17_L001_R1_001	98.1321824660009	50.0	279.23611180809957	282	45.45454545454545	0.099635
2433R_0_F_S5_week5_S17_L001_R2_001	94.50494304210368	53.0	267.2828323380338	277	45.45454545454545	0.099635
2475R_0_M_S5_week5_S18_L001_R1_001	98.19457757688215	50.0	279.62030726478065	282	45.45454545454545	0.113713
2475R_0_M_S5_week5_S18_L001_R2_001	94.92846024640983	53.0	267.5027217644421	277	45.45454545454545	0.113713
2475R_RL_M_S5_week5_S19_L001_R1_001	98.21985446985447	50.0	279.5149341649342	282	45.45454545454545	0.11544
2475R_RL_M_S5_week5_S19_L001_R2_001	95.01386001386001	53.0	268.0132969507969	277	45.45454545454545	0.11544
2476R_R_F_NS6_week5_S9_L001_R1_001	97.5644836513568	48.0	280.02892575190975	282	45.45454545454545	0.06257399999999999
2476R_R_F_NS6_week5_S9_L001_R2_001	93.94796560871927	50.0	271.0414389362994	277	45.45454545454545	0.06257399999999999
2518R_0_M_S5_week5_S20_L001_R1_001	97.86654387782511	50.0	279.12920967473747	282	45.45454545454545	0.078183
2518R_0_M_S5_week5_S20_L001_R2_001	94.26217975774784	53.0	267.13528516429403	277	45.45454545454545	0.078183
2529R_0_F_NS1_week5_S53_L001_R1_001	98.01306574068624	49.0	279.4561826849509	282	45.45454545454545	0.084955
2529R_0_F_NS1_week5_S53_L001_R2_001	94.30051203578365	51.0	268.86492849155434	277	45.45454545454545	0.084955
2529R_0_F_NS1_week9_S74_L001_R1_001	97.90706910246227	49.0	279.6583399523431	282	45.45454545454545	0.07554
2529R_0_F_NS1_week9_S74_L001_R2_001	94.3155943870797	52.0	268.14524755096636	277	45.45454545454545	0.07554
2529R_L_F_NS1_diabetes_S26_L001_R1_001	97.63233178966003	49.0	279.5989663184182	282	45.45454545454545	0.06326899999999999
2529R_L_F_NS1_diabetes_S26_L001_R2_001	93.03766457506836	52.0	266.9315778659375	277	45.45454545454545	0.06326899999999999
2529R_L_F_NS1_week5_S54_L001_R1_001	97.89681826352687	49.0	279.68620970975815	282	45.45454545454545	0.072319
2529R_L_F_NS1_week5_S54_L001_R2_001	93.93658651253475	51.0	268.88401388293534	277	45.45454545454545	0.072319
2529R_L_F_NS1_week9_S75_L001_R1_001	97.7502399367696	49.0	279.7652712696889	282	45.45454545454545	0.070852
2529R_L_F_NS1_week9_S75_L001_R2_001	94.11166939535934	52.0	268.6492406706938	277	45.45454545454545	0.070852
2529R_NS1_week22_S37_L001_R1_001	97.86882667505505	49.0	279.83543042885606	282	45.45454545454545	0.076296
2529R_NS1_week22_S37_L001_R2_001	95.05871867463563	51.0	269.9159195763867	277	45.45454545454545	0.076296
2529R_RL_F_NS1_week5_S55_L001_R1_001	97.96442075249489	49.0	279.86721626479886	282	45.45454545454545	0.080665
2529R_RL_F_NS1_week5_S55_L001_R2_001	94.33831277505733	51.0	269.27045186884027	277	45.45454545454545	0.080665
2529R_RL_F_NS1_week9_S76_L001_R1_001	97.53957472762053	49.0	279.3479249258407	282	45.45454545454545	0.072142
2529R_RL_F_NS1_week9_S76_L001_R2_001	94.08389010562502	52.0	268.4202822211749	277	45.45454545454545	0.072142
2562R_0_F_NS6_week5_S10_L001_R1_001	97.57932358403696	49.0	280.0250183384577	282	45.45454545454545	0.06407299999999999
2562R_0_F_NS6_week5_S10_L001_R2_001	94.3142977541242	51.0	270.44986187629735	277	45.45454545454545	0.06407299999999999
2562R_RL_F_NS6_week5_S11_L001_R1_001	97.61685715296699	48.0	280.1976044725947	282	45.45454545454545	0.056521999999999996
2562R_RL_F_NS6_week5_S11_L001_R2_001	94.25356498354623	51.0	270.6730122784049	277	45.45454545454545	0.056521999999999996
3861R_0_M_NS1_week5_S56_L001_R1_001	97.8123812145282	49.0	279.9393784488747	282	45.45454545454545	0.076293
3861R_0_M_NS1_week5_S56_L001_R2_001	93.93915562371384	51.0	268.8258293683562	277	45.45454545454545	0.076293
3861R_0_M_NS1_week9_S77_L001_R1_001	97.65333168002232	49.0	279.82294589023047	282	45.45454545454545	0.06451699999999999
3861R_0_M_NS1_week9_S77_L001_R2_001	93.88068261078476	51.0	269.41032596059955	277	45.45454545454545	0.06451699999999999
3861R_L_M_NS1_diabetes_S27_L001_R1_001	97.7191086244715	48.0	280.18175604793845	282	45.45454545454545	0.062914
3861R_L_M_NS1_diabetes_S27_L001_R2_001	93.13030486060336	51.0	268.31797374193343	277	45.45454545454545	0.062914
3861R_L_M_NS1_week5_S57_L001_R1_001	97.38962763538464	49.0	279.3452422098121	282	45.45454545454545	0.054972999999999994
3861R_L_M_NS1_week5_S57_L001_R2_001	92.72733887544794	52.0	267.3421134011242	277	45.45454545454545	0.054972999999999994
3861R_L_M_NS1_week9_S78_L001_R1_001	97.57278015073545	49.0	279.74493053632085	282	45.45454545454545	0.06859699999999999
3861R_L_M_NS1_week9_S78_L001_R2_001	93.72567313439363	51.0	269.9277082088138	277	45.45454545454545	0.06859699999999999
3861R_NS1_week28_S39_L001_R1_001	97.81750550368177	49.0	279.76248133809054	282	45.45454545454545	0.079038
3861R_NS1_week28_S39_L001_R2_001	94.43305751663756	52.0	267.7458817277765	277	45.45454545454545	0.079038
3861R_R_M_NS1_week5_S58_L001_R1_001	97.83379231286153	50.0	279.528994768951	282	45.45454545454545	0.075893
3861R_R_M_NS1_week5_S58_L001_R2_001	93.37751834820075	52.0	266.87168777094064	277	45.45454545454545	0.075893
3924R_L_F_S5_week5_S21_L001_R1_001	98.24474543504144	50.0	279.7832278294491	282	45.45454545454545	0.08483099999999999
3924R_L_F_S5_week5_S21_L001_R2_001	95.67964541264396	53.0	268.50302365880395	277	45.45454545454545	0.08483099999999999
3929R_0_F_S5_week5_S22_L001_R1_001	98.1596445945557	49.0	279.5369462382099	282	45.45454545454545	0.10421899999999999
3929R_0_F_S5_week5_S22_L001_R2_001	94.72552989378137	52.0	269.0864045903338	277	45.45454545454545	0.10421899999999999
3971R_0_F_NS1_week5_S59_L001_R1_001	97.80776416856965	49.0	279.57937858971695	282	45.45454545454545	0.072255
3971R_0_F_NS1_week5_S59_L001_R2_001	93.3471732060065	52.0	266.9155490969483	277	45.45454545454545	0.072255
3971R_0_F_NS1_week9_S79_L001_R1_001	97.6894628705606	49.0	279.19968300557673	282	45.45454545454545	0.085175
3971R_0_F_NS1_week9_S79_L001_R2_001	94.51717053125917	52.0	268.32383915468154	277	45.45454545454545	0.085175
3971R_NS1_week30_S40_L001_R1_001	97.89692915435725	50.0	279.7350221286518	282	45.45454545454545	0.088347
3971R_NS1_week30_S40_L001_R2_001	95.08642059153112	52.0	268.54786240619376	277	45.45454545454545	0.088347
3971R_RL_F_NS1_diabetes_S29_L001_R1_001	97.77169836297048	48.0	279.71439497565785	282	45.45454545454545	0.067989
3971R_RL_F_NS1_diabetes_S29_L001_R2_001	92.9209136772125	51.0	268.36241156657695	277	45.45454545454545	0.067989
3971R_RL_F_NS1_week9_S81_L001_R1_001	97.67929868157658	49.0	279.2577897425278	282	45.45454545454545	0.072435
3971R_RL_F_NS1_week9_S81_L001_R2_001	93.93525229516118	52.0	268.3573410644026	277	45.45454545454545	0.072435
3971R_R_F_NS1_diabetes_S28_L001_R1_001	97.39090879552913	49.0	279.26280989050264	282	45.45454545454545	0.061554
3971R_R_F_NS1_diabetes_S28_L001_R2_001	92.66985086265719	52.0	266.87393183221235	277	45.45454545454545	0.061554
3971R_R_F_NS1_week9_S80_L001_R1_001	97.74702004104266	49.0	280.0866116520398	282	45.45454545454545	0.06870899999999999
3971R_R_F_NS1_week9_S80_L001_R2_001	94.28313612481625	51.0	269.6449518985868	277	45.45454545454545	0.06870899999999999
3975R_0_F_NS1_week5_S60_L001_R1_001	97.19185735801389	49.0	279.17248862329757	282	45.45454545454545	0.061749
3975R_0_F_NS1_week5_S60_L001_R2_001	92.82579474971254	52.0	267.2705145022591	277	45.45454545454545	0.061749
3975R_L_F_NS1_diabetes_S30_L001_R1_001	97.8576992988834	49.0	279.4110360945209	282	45.45454545454545	0.07701999999999999
3975R_L_F_NS1_diabetes_S30_L001_R2_001	92.94988314723449	51.0	267.3511944949364	277	45.45454545454545	0.07701999999999999
3975R_L_F_NS1_week5_S61_L001_R1_001	97.55787052880864	49.0	279.04292891267744	282	45.45454545454545	0.07305099999999999
3975R_L_F_NS1_week5_S61_L001_R2_001	92.91864587753761	52.0	267.0951116343376	277	45.45454545454545	0.07305099999999999
3975R_L_F_NS1_week9_S82_L001_R1_001	97.79230192758946	49.0	279.55796896691527	282	45.45454545454545	0.081397
3975R_L_F_NS1_week9_S82_L001_R2_001	94.27865891863337	52.0	268.63477769450964	277	45.45454545454545	0.081397
3975R_NS1_week14_S33_L001_R1_001	97.62658723937922	48.0	279.92378115692117	282	45.45454545454545	0.06379
3975R_NS1_week14_S33_L001_R2_001	94.69352563097664	51.0	269.31942310707007	277	45.45454545454545	0.06379
3975R_RL_F_NS1_diabetes_S32_L001_R1_001	97.32362752127693	49.0	279.4499953237522	282	45.45454545454545	0.064154
3975R_RL_F_NS1_diabetes_S32_L001_R2_001	92.73778719955108	52.0	266.96562957882594	277	45.45454545454545	0.064154
3975R_RL_F_NS1_week9_S83_L001_R1_001	97.75519259033305	49.0	279.72220681622804	282	45.45454545454545	0.07212199999999999
3975R_RL_F_NS1_week9_S83_L001_R2_001	94.35539779817532	52.0	269.2949030808907	277	45.45454545454545	0.07212199999999999
3975R_R_F_NS1_diabetes_S31_L001_R1_001	97.558494404883	49.0	279.5732027806036	282	45.45454545454545	0.07077599999999999
3975R_R_F_NS1_diabetes_S31_L001_R2_001	92.76590934780151	51.0	267.4546739007573	277	45.45454545454545	0.07077599999999999
NS1_defined_inocula_S88_L001_R1_001	96.94320059892927	50.0	279.0416566609693	282	45.45454545454545	0.070793
NS1_defined_inocula_S88_L001_R2_001	93.29594733942622	52.0	269.32894495218454	277	45.45454545454545	0.070793
NS6_defined_inocula_S86_L001_R1_001	96.63451544505882	50.0	277.91936556770463	282	45.45454545454545	0.09621199999999999
NS6_defined_inocula_S86_L001_R2_001	93.28462146094043	52.0	269.87721905791375	277	45.45454545454545	0.09621199999999999
Negative_extraction_S85_L001_R1_001	95.097199816145	53.0	246.70261452634804	282	36.36363636363637	0.110957
Negative_extraction_S85_L001_R2_001	93.56417350865651	53.0	246.42557927845922	277	54.54545454545454	0.110957
Negtive_Control_S90_L001_R1_001	70.8955223880597	51.0	213.59141791044777	232	54.54545454545454	0.009648
Negtive_Control_S90_L001_R2_001	71.63142620232172	54.0	184.5061152570481	232	54.54545454545454	0.009648
Pooled_GF_pellet_S84_L001_R1_001	92.67313565165993	51.0	256.19488227760814	282	45.45454545454545	0.12181199999999999
Pooled_GF_pellet_S84_L001_R2_001	91.95727842905461	52.0	254.2261025186353	277	54.54545454545454	0.12181199999999999
Positive_Control_S89_L001_R1_001	97.77647493105769	52.0	278.219182246542	282	45.45454545454545	0.092106
Positive_Control_S89_L001_R2_001	94.69741384926064	54.0	269.4909669294074	277	45.45454545454545	0.092106
S5_defined_inocula_S87_L001_R1_001	97.21579695690002	52.0	278.5405852768287	282	45.45454545454545	0.094246
S5_defined_inocula_S87_L001_R2_001	93.8331600280118	54.0	268.4627464295567	277	45.45454545454545	0.094246
