	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
10	10	METH-ACETATE-PWY	Yes	No	6	2	Acetate-Degradation // Energy-Metabolism	methanogenesis from acetate // aceticlastic pathway // aceticlastic methanogenesis // acetoclastic methanogenesis // methanogenesis from acetic acid	Methanosarcina,Methanosarcina acetivorans,Methanosarcina barkeri,Methanosarcina thermophila,Methanothrix,Methanothrix thermoacetophila,Methanosarcina TM-1	Non-Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Acetate degradation			
11	11	PWY-6142	Yes	No	18	6	Super-Pathways // Carbohydrates-Biosynthesis	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>) // carbohydrate biosynthesis (<i>Methanobacterium thermoautotrophicum</i>)	Methanothermobacter marburgensis,Methanothermobacter thermautotrophicus	Non-Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
12	12	PWY-6146	Yes	Yes	58	20	Super-Pathways	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	Methanothermobacter thermautotrophicus,Methanothermobacter marburgensis	Non-Bacteria	Superpathways							
13	13	P4-PWY	Yes	Yes	18	17	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
14	14	PWY-7237	Yes	Yes	10	1	CYCLITOLS-DEG // Super-Pathways	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation	Bacillus subtilis	Bacteria	Degradation/utilization/assimilation				Cyclitol degradation			
15	15	PWY-7234	Yes	Yes	6	5	Nucleotide-Biosynthesis	inosine-5'-phosphate biosynthesis III // IMP biosynthesis I	Methanocaldococcus jannaschii	Non-Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
16	16	PWY-7153	Yes	No	8	2	SECONDARY-METABOLITE-BIOSYNTHESIS	grixazone biosynthesis	Streptomyces griseus	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
17	17	P441-PWY	Yes	Yes	22	17	CARBOXYLATES-DEG // Super-Pathways	superpathway of <i>N</i>-acetylneuraminate degradation // <i>N</i>-acetylneuraminate catabolism // sialic acid degradation	Clostridium perfringens,Abiotrophia defectiva,Escherichia coli,Streptococcus anginosus,Streptococcus constellatus,Streptococcus gordonii,Streptococcus intermedius,Streptococcus mitis,Streptococcus oralis,Streptococcus sanguinis	Bacteria	Degradation/utilization/assimilation	Superpathways			Carboxylic acid degradation			
18	18	P184-PWY	Yes	No	8	1	AROMATIC-COMPOUNDS-DEGRADATION	protocatechuate degradation I (<I>meta</I>-cleavage pathway) // protocatechuate degradation via <I>meta</I>-cleavage // protocatechuate 4,5-cleavage	Comamonas testosteroni,Delftia acidovorans,Phytopseudomonas straminea,Sphingomonas sp. SYK6	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
19	19	PWY0-1415	Yes	Yes	6	1	Super-Pathways // Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis	superpathway of heme <i>b</i> biosynthesis from uroporphyrinogen-III	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Cofactor, carrier, and vitamin biosynthesis	Tetrapyrrole biosynthesis		
20	20	ANAEROFRUCAT-PWY	Yes	Yes	12	11	Super-Pathways // Energy-Metabolism	homolactic fermentation // anaerobic fructose catabolism // anaerobic fructose degradation // fructose fermentation to lactate // fructose fermentation to lactic acid	Enterococcus faecalis,Enterococcus faecium,Homo sapiens,Lactobacillus acidophilus,Lacticaseibacillus casei,Lactobacillus delbrueckii,Lapidilactobacillus dextrinicus,Lactiplantibacillus plantarum,Ligilactobacillus salivarius,Lactococcus lactis,Pediococcus acidilactici,Pediococcus damnosus,Rattus norvegicus,Streptococcus equinus,Streptococcus thermophilus	Bacteria	Generation of precursor metabolites and energy	Superpathways						
21	21	PWY-1541	Yes	No	6	1	Noncarbon-Nutrients // Super-Pathways	superpathway of taurine degradation	Rhodococcus opacus,Escherichia coli,Bilophila wadsworthia,Achromobacter superficialis,Desulfonispora thiosulfatigenes,Paracoccus denitrificans	Bacteria	Degradation/utilization/assimilation	Superpathways			Inorganic nutrient metabolism			
22	22	PWY-5178	Yes	No	13	4	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	toluene degradation IV (aerobic) (via catechol)	Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
23	23	PWY-5179	Yes	No	7	2	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
24	24	PWY-6977	Yes	No	19	2	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of erythromycin biosynthesis	Saccharopolyspora erythraea	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
25	25	FASYN-INITIAL-PWY	Yes	Yes	5	3	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis initiation	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
26	26	HEMESYN2-PWY	Yes	No	4	1	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis	heme <i>b</i> biosynthesis II (oxygen-independent)	Aquifex aeolicus,Bacillus subtilis,Bradyrhizobium japonicum,Cupriavidus necator,Escherichia coli,Halorhodospira halophila,Helicobacter pylori,Lactococcus lactis,Mycobacterium tuberculosis,Nitrosococcus oceani,Nitrosospira multiformis,Penicillium janthinellum,Pseudomonas aeruginosa,Salmonella enterica,Streptococcus sanguinis,Synechocystis sp. PCC 6803,Tetrahymena thermophila,Trichormus variabilis	Bacteria	Biosynthesis	Biosynthesis			Cofactor, carrier, and vitamin biosynthesis	Tetrapyrrole biosynthesis		
27	27	PWY-3781	Yes	Yes	4	1	Energy-Metabolism	aerobic respiration I (cytochrome c)	Homo sapiens,Pseudomonas putida,Solanum tuberosum,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
28	28	GLCMANNANAUT-PWY	Yes	Yes	6	3	AMINE-DEG // Super-Pathways	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Clostridium perfringens,Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
29	29	PWY-6151	Yes	Yes	4	3	Cofactor-Biosynthesis	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Aliivibrio fischeri,Bacillus subtilis,Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
30	30	PWY-7527	Yes	Yes	11	3	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine salvage cycle III // 5'-methylthioadenosine cycle // MTA cycle	Bacillus subtilis,Homo sapiens,Klebsiella oxytoca,Mus musculus,Rattus norvegicus,Rhodospirillum rubrum	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
31	31	PWY-7524	Yes	No	8	3	SECONDARY-METABOLITE-BIOSYNTHESIS	mevalonate pathway III (Thermoplasma)	Thermoplasma acidophilum	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
32	32	GALACTARDEG-PWY	Yes	No	4	1	CARBOXYLATES-DEG	D-galactarate degradation I // D-galactarate catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
33	33	ARO-PWY	Yes	Yes	7	7	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Toxoplasma gondii,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carboxylic acid biosynthesis			
34	34	PWY-7286	Yes	Yes	4	1	Nucleic-Acid-Processing	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis // yW-72 biosynthesis	Methanocaldococcus jannaschii,Pyrococcus abyssi,Pyrococcus horikoshii	Non-Bacteria	Macromolecule modification				Nucleic acid processing			
35	35	PWY-7208	Yes	Yes	4	4	Super-Pathways // Nucleotide-Biosynthesis	superpathway of pyrimidine nucleobases salvage	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
36	36	PWY-7209	Yes	Yes	5	2	NUCLEO-DEG // Super-Pathways	superpathway of pyrimidine ribonucleosides degradation	Bacillus subtilis,Brevibacillus agri,Escherichia coli,Geobacillus stearothermophilus,Homo sapiens,Rattus norvegicus	Bacteria	Degradation/utilization/assimilation	Superpathways			Nucleoside and nucleotide degradation			
37	37	PWY-7200	Yes	Yes	9	8	Super-Pathways // Nucleotide-Biosynthesis	superpathway of pyrimidine deoxyribonucleoside salvage	Bacillus anthracis,Bacillus subtilis,Homo sapiens,Methanocaldococcus jannaschii,Mycobacterium tuberculosis,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
38	38	UDPNAGSYN-PWY	Yes	Yes	5	5	Carbohydrates-Biosynthesis	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Mycobacterium tuberculosis,Sulfurisphaera tokodaii,Escherichia coli	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
39	39	BENZCOA-PWY	Yes	No	27	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>)	Thauera aromatica	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
40	40	P23-PWY	Yes	No	11	4	C1-COMPOUNDS	reductive TCA cycle I // reductive tricarboxylic acid cycle // reductive tricarboxylic acid pathway // reductive citric acid cycle // reverse citric acid cycle // carbon fixation // CO<SUB>2</SUB> fixation // reductive carboxylic acid cycle	Aquifex pyrophilus,Candidatus Arcobacter sulfidicus,Chlorobaculum tepidum,Chlorobaculum thiosulfatiphilum,Chlorobium limicola,Desulfobacter hydrogenophilus,Pyrobaculum islandicum,Pyrobaculum neutrophilum,Sulfurimonas denitrificans,Thermoproteus tenax	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
41	41	ARGSYN-PWY	Yes	Yes	9	8	Super-Pathways // Amino-Acid-Biosynthesis	L-arginine biosynthesis I (via L-ornithine)	Escherichia coli,Moritella sp.,Myxococcus xanthus,Salmonella enterica,Vibrionaceae	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
42	42	PWY-6630	Yes	Yes	10	8	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-tyrosine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
43	43	1CMET2-PWY	Yes	Yes	9	7	Cofactor-Biosynthesis	folate transformations III (<i>E. coli</i>) // <i>N</i><sup>10</sup>-formyl-THF biosynthesis // <i>N</i><sup>10</sup>-formyl-tetrahydrofolate biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
44	44	DTDPRHAMSYN-PWY	Yes	Yes	4	4	Carbohydrates-Biosynthesis	dTDP-L-rhamnose biosynthesis	Mycobacterium tuberculosis,Caenorhabditis elegans,Escherichia coli,Haloferax volcanii,Saccharopolyspora spinosa,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
45	45	PWY-6895	Yes	Yes	11	3	Super-Pathways // Cofactor-Biosynthesis	superpathway of thiamine diphosphate biosynthesis II // superpathway of thiamine diphosphate biosynthesis (Bacillus) // superpathway of vitamin B<sub>1</sub> biosynthesis (Bacillus)	Bacillus subtilis	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
46	46	PWY-6891	Yes	No	7	1	Cofactor-Biosynthesis	thiazole component of thiamine diphosphate biosynthesis II // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate biosynthesis	Bacillus subtilis	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
47	47	PWY-6892	Yes	No	6	1	Cofactor-Biosynthesis	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
48	48	P181-PWY	Yes	Yes	17	1	Other-Degradation	nicotine degradation I (pyridine pathway)	Paenarthrobacter nicotinovorans,Nocardioides sp. JS614,Rhodococcus opacus	Bacteria	Degradation/utilization/assimilation				Other degradation			
49	49	PWY0-1586	Yes	Yes	7	3	Cell-Structure-Biosynthesis	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Escherichia coli	Bacteria	Biosynthesis				Cell structure biosynthesis			
50	50	PWY-6942	Yes	No	6	2	Carbohydrates-Biosynthesis	dTDP-D-desosamine biosynthesis	Micromonospora megalomicea,Saccharopolyspora erythraea,Streptomyces venezuelae	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
51	51	PWY-6947	Yes	No	47	1	Fatty-Acid-and-Lipid-Degradation // Super-Pathways	superpathway of cholesterol degradation II (cholesterol dehydrogenase)	Mycobacterium tuberculosis,Streptomyces sp. SA-COO	Bacteria	Degradation/utilization/assimilation	Superpathways			Fatty acid and lipid degradation			
52	52	PWY-6944	Yes	No	25	1	Fatty-Acid-and-Lipid-Degradation	androstenedione degradation I (aerobic)	Comamonas testosteroni,Mycobacterium tuberculosis,Prescottella equi,Rhodococcus jostii,Rhodococcus rhodochrous,Rhodococcus sp. SQ1	Bacteria	Degradation/utilization/assimilation				Fatty acid and lipid degradation			
53	53	PHOTOALL-PWY	Yes	Yes	17	9	Super-Pathways // Energy-Metabolism	oxygenic photosynthesis // C3 photosynthesis	Synechococcus elongatus,Synechocystis sp. PCC 6803	Bacteria	Generation of precursor metabolites and energy	Superpathways						
54	54	ASPASN-PWY	Yes	Yes	4	2	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
55	55	GLUTORN-PWY	Yes	Yes	5	4	Amino-Acid-Biosynthesis	L-ornithine biosynthesis I	Escherichia coli,Myxococcus xanthus,Saccharolobus solfataricus,Salmonella enterica,Vibrionaceae	Bacteria	Biosynthesis				Amino acid biosynthesis			
56	56	PWY-2504	Yes	No	35	6	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of aromatic compound degradation (via 3-oxoadipate)	Acinetobacter baylyi,Delftia acidovorans,Pseudomonas aeruginosa,Pseudomonas fluorescens,Ectopseudomonas oleovorans,Pseudomonas putida,Pseudomonas sp. NCIB9816-4	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
57	57	PWY-5973	Yes	Yes	5	4	Lipid-Biosynthesis	<i>cis</i>-vaccenate biosynthesis // <i>cis</i> vaccenic acid acid biosynthesis	Asclepias syriaca,Dolichandra unguis-cati,Escherichia coli	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
58	58	PWY-5971	Yes	Yes	31	22	Lipid-Biosynthesis	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Brassica napus,Escherichia coli,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
59	59	PWY-7328	Yes	Yes	6	4	Super-Pathways // Carbohydrates-Biosynthesis	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Escherichia coli,Escherichia coli O113,Mycobacterium tuberculosis,Streptococcus pneumoniae,Streptococcus thermophilus,Vibrio cholerae O139	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
60	60	PWY-7323	Yes	No	14	3	Super-Pathways // Carbohydrates-Biosynthesis	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Aggregatibacter actinomycetemcomitans,Escherichia coli,Pseudomonas aeruginosa,Vibrio cholerae O1,Yersinia pseudotuberculosis	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
61	61	HOMOSER-METSYN-PWY	Yes	Yes	5	4	Amino-Acid-Biosynthesis	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Escherichia coli	Bacteria	Biosynthesis				Amino acid biosynthesis			
62	62	PWY-6317	Yes	Yes	5	5	Carbohydrates-Degradation	D-galactose degradation I (Leloir pathway) // Leloir pathway	Escherichia coli,Glycine max,Mycoplasmoides pneumoniae,Streptococcus thermophilus,Vicia faba,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
63	63	PWY-7211	Yes	Yes	18	16	Super-Pathways // Nucleotide-Biosynthesis	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	Escherichia coli,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
64	64	PWY-7210	Yes	Yes	8	6	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides biosynthesis from CTP	Homo sapiens,Saccharomyces cerevisiae,Streptococcus mutans	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
65	65	PWY-7219	Yes	Yes	3	3	Nucleotide-Biosynthesis	adenosine ribonucleotides <i>de novo</i> biosynthesis	Escherichia coli,Homo sapiens,Salmonella enterica	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
66	66	PWY-7218	Yes	No	26	12	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Storage compound biosynthesis			
67	67	UBISYN-PWY	Yes	No	12	3	Super-Pathways // Cofactor-Biosynthesis	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Acinetobacter calcoaceticus,Acinetobacter lwoffii,Aeromonas caviae,Aeromonas hydrophila,Allochromatium vinosum,Azotobacter chroococcum,Azotobacter vinelandii,Bordetella pertussis,Citrobacter freundii,Cupriavidus necator,Escherichia coli,Halorhodospira halophila,Klebsiella aerogenes,Proteus mirabilis,Proteus vulgaris,Rubrivivax gelatinosus,Salinivibrio costicola,Serratia marcescens,Stenotrophomonas maltophilia,Xanthomonas campestris,Xanthomonas citri,Xanthomonas oryzae	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
68	68	PWY-6404	Yes	Yes	33	15	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis	Carbohydrate biosynthesis		
69	69	P163-PWY	Yes	No	10	3	Amino-Acid-Degradation // Energy-Metabolism	L-lysine fermentation to acetate and butanoate // 3-keto-5-aminohexanoate pathway // L-lysine fermentation to acetate and butyrate // L-lysine fermentation to acetic acid and butanoic acid	Acetoanaerobium sticklandii,Clostridium peptidivorans,Clostridium subterminale,Fusobacterium nucleatum,Porphyromonas gingivalis,Clostridium SB4	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amino acid degradation			
70	70	PWY-7596	Yes	Yes	6	2	Super-Pathways // Lipid-Biosynthesis	superpathway of stearidonate biosynthesis (cyanobacteria)	Limnospira platensis,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
71	71	PWY-5899	Yes	Yes	10	2	Super-Pathways // Cofactor-Biosynthesis	superpathway of menaquinol-13 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-13 biosynthesis	Hoylesella oralis,Microbacterium lacticum,Microbacterium maritypicum,Microbacterium saperdae,Microbacterium testaceum,Xylanibacter brevis,Xylanibacter ruminicola	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
72	72	PWY-5898	Yes	Yes	10	2	Super-Pathways // Cofactor-Biosynthesis	superpathway of menaquinol-12 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-12 biosynthesis	Agromyces mediolanus,Hoylesella oralis,Microbacterium barkeri,Microbacterium imperiale,Microbacterium lacticum,Microbacterium maritypicum,Microbacterium saperdae,Microbacterium testaceum,Xylanibacter brevis,Xylanibacter ruminicola	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
73	73	PWY-6629	Yes	Yes	13	11	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-tryptophan biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
74	74	PWY-6628	Yes	Yes	10	9	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-phenylalanine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
75	75	PWY-841	Yes	Yes	21	20	Super-Pathways // Nucleotide-Biosynthesis	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Saccharomyces cerevisiae,Homo sapiens,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
76	76	PHOSLIPSYN-PWY	Yes	Yes	12	7	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis III (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
77	77	PWY-7663	Yes	Yes	4	3	Lipid-Biosynthesis	gondoate biosynthesis (anaerobic) // <i>cis</i>-11-icosenoate biosynthesis // (11<i>Z</i>)-icos-11-enoate biosynthesis // (11<i>Z</i>)-icosenoate biosynthesis // gondoic acid biosynthesis // 11-eicosenoic acid biosynthesis	Aerococcus viridans	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
78	78	PWY-7664	Yes	Yes	14	10	Lipid-Biosynthesis	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Aerococcus viridans,Clostridium beijerinckii,Cereibacter sphaeroides	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
