sample	weighted_NSTI
Plate4_1121R_RL_M_NS1_week5_S48_L001	0.000808281376515652
Plate4_1121R_RL_M_NS1_week9_S69_L001	0.0006732267381938983
Plate4_1121R_RR_M_NS1_week5_S49_L001	0.0008905126135764141
Plate4_1121R_RR_M_NS1_week9_S70_L001	0.0006847465883134965
Plate4_1121R_R_M_NS1_week5_S47_L001	0.000861663659369624
Plate4_1121R_R_M_NS1_week9_S68_L001	0.0007691228647526053
Plate4_1151R_0_M_NS1_week5_S50_L001	0.0011602983389203973
Plate4_1151R_0_M_NS1_week9_S71_L001	0.0006430407543896231
Plate4_1193R_0_F_NS1_week5_S51_L001	0.0009720579774345361
Plate4_1193R_0_F_NS1_week9_S72_L001	0.0008037657391886302
Plate4_1193R_L_F_NS1_week5_S52_L001	0.0010991325899853098
Plate4_1193R_L_F_NS1_week9_S73_L001	0.0007707652291050071
Plate4_2529R_0_F_NS1_week5_S53_L001	0.0010341242714036992
Plate4_2529R_0_F_NS1_week9_S74_L001	0.0006494737873469186
Plate4_2529R_L_F_NS1_week5_S54_L001	0.0009677863499814352
Plate4_2529R_L_F_NS1_week9_S75_L001	0.0006961942417023798
Plate4_2529R_RL_F_NS1_week5_S55_L001	0.0010661910527966453
Plate4_2529R_RL_F_NS1_week9_S76_L001	0.0006581147706618531
Plate4_3861R_0_M_NS1_week5_S56_L001	0.0010105852212213726
Plate4_3861R_0_M_NS1_week9_S77_L001	0.0007971125707142004
Plate4_3861R_L_M_NS1_week5_S57_L001	0.0008295630787672381
Plate4_3861R_L_M_NS1_week9_S78_L001	0.0007284195659460205
Plate4_3861R_R_M_NS1_week5_S58_L001	0.0007920902497131849
Plate4_3971R_0_F_NS1_week5_S59_L001	0.0007818748915509337
Plate4_3971R_0_F_NS1_week9_S79_L001	0.0007004833169358065
Plate4_3971R_RL_F_NS1_week9_S81_L001	0.0006514797613419494
Plate4_3971R_R_F_NS1_week9_S80_L001	0.000886913034749663
Plate4_3975R_0_F_NS1_week5_S60_L001	0.0007938403510580424
Plate4_3975R_L_F_NS1_week5_S61_L001	0.0008130679357520206
Plate4_3975R_L_F_NS1_week9_S82_L001	0.0006688615828477279
Plate4_3975R_RL_F_NS1_week9_S83_L001	0.0007621807164711481
Plate5_2808_NS1_0_Female_week5_S37_L001	0.0008302114020246539
Plate5_2808_NS1_0_Female_week9_S49_L001	0.0007168206809714914
Plate5_2808_NS1_L_Female_week5_S38_L001	0.0007659427095366693
Plate5_2808_NS1_L_Female_week9_S50_L001	0.0006815665150100041
Plate5_2808_NS1_RR_Female_week5_S40_L001	0.0008008762368029565
Plate5_2808_NS1_RR_Female_week9_S52_L001	0.0005914241843930735
Plate5_2808_NS1_R_Female_week5_S39_L001	0.0007765510946019292
Plate5_2808_NS1_R_Female_week9_S51_L001	0.0006129262597157788
Plate5_2824_NS1_0_Male_week5_S43_L001	0.0009550100633456942
Plate5_2824_NS1_0_Male_week9_S55_L001	0.0007194326630632545
Plate5_2824_NS1_L_Male_week5_S44_L001	0.0009453694696433946
Plate5_2824_NS1_L_Male_week9_S56_L001	0.000571418406550827
Plate5_2824_NS1_R_Male_week5_S45_L001	0.0009572289519996434
Plate5_2824_NS1_R_Male_week9_S57_L001	0.0005906794546612879
Plate5_2864_NS1_R_Male_week5_S46_L001	0.0008529742458801815
Plate5_2864_NS1_R_Male_week9_S58_L001	0.000658802455775234
Plate5_2893_NS1_0_Male_week5_S47_L001	0.0008112535008122654
Plate5_2893_NS1_0_Male_week9_S59_L001	0.0006091404647922625
Plate5_2893_NS1_R_Male_week5_S48_L001	0.0009374396251815436
Plate5_2893_NS1_R_Male_week9_S60_L001	0.0006266859937675953
Plate5_2999_NS1_0_Female_week5_S41_L001	0.0008834402853048369
Plate5_2999_NS1_0_Female_week9_S53_L001	0.0005456589469147331
Plate5_2999_NS1_R_Female_week5_S42_L001	0.0007794514362681237
Plate5_2999_NS1_R_Female_week9_S54_L001	0.000601391085349288
