	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
10	HOMOSER-METSYN-PWY	Week_and_consortia	NS1_w5w6	1.2558303510525	0.0328517334697204	75	75	7.438953365689309e-50	2.08966962727091e-48	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Biosynthesis						
11	PWY-7210	Week_and_consortia	NS1_w5w6	-2.11147772891843	0.0558700442132684	75	75	1.1212332826439e-49	2.88717570280804e-48	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
12	PWY-5347	Week_and_consortia	NS1_w5w6	0.858169760650969	0.0230576446557991	75	75	4.95233371031854e-49	1.17713162806802e-47	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
13	PWY-7198	Week_and_consortia	NS1_w5w6	-2.22622394505054	0.0627227040880137	75	75	8.67990669479151e-48	1.91577940620755e-46	PWY-7198	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis IV	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
14	PWY-6151	Week_and_consortia	NS1_w5w6	0.93328487841506	0.0265707294699288	75	75	2.06875909542628e-47	4.2616437365781404e-46	PWY-6151	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Biosynthesis						
15	PWY-7332	Week_and_consortia	NS1_w5w6	1.55438479479988	0.0464278900283772	75	33	7.1000136602418e-46	1.3711901381342e-44	PWY-7332	superpathway of UDP-<I>N</i>-acetylglucosamine-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
16	PWY-6545	Week_and_consortia	NS1_w5w6	-2.0584095215999	0.063695252928874	75	75	5.43652932877646e-45	9.88169154465838e-44	PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
17	PWY-6478	Week_and_consortia	NS1_w5w6	-1.707518749402	0.0549605539220882	75	75	7.95837704867598e-44	1.3661880600227099e-42	PWY-6478	GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose biosynthesis	Biosynthesis						
18	PWY-5484	Week_and_consortia	NS1_w5w6	0.366522601566	0.0127093904583094	75	75	1.34891166821313e-41	2.1937563446203098e-40	PWY-5484	glycolysis II (from fructose 6-phosphate)	Generation of precursor metabolites and energy						
19	PWY-7111	Week_and_consortia	NS1_w5w6	-0.260264322582288	0.0093627912145959	75	75	1.43047520403325e-40	2.21008419023137e-39	PWY-7111	pyruvate fermentation to isobutanol (engineered) // isobutanol biosynthesis // pyruvic acid fermentation to isobutanol (engineered)	Generation of precursor metabolites and energy						
20	PWY0-1277	Week_and_consortia	NS1_w5w6	1.69893108787592	0.0617846311654186	75	33	2.97322343835567e-40	4.37488591643763e-39	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
21	PWY-6612	Week_and_consortia	NS1_w5w6	0.245567004808164	0.0089067924898003	75	75	3.68551216534865e-40	5.17646935951242e-39	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
22	CRNFORCAT-PWY	Week_and_consortia	NS1_w5w6	-2.29388694194788	0.0852858918509256	75	42	1.82277664273655e-39	2.44886079393737e-38	CRNFORCAT-PWY	creatinine degradation I // creatinine catabolism	Degradation/utilization/assimilation						
23	PWY0-862	Week_and_consortia	NS1_w5w6	-1.11265559892903	0.0420348315765376	75	75	3.70733966251675e-39	4.77319981549032e-38	PWY0-862	(5Z)-dodecenoate biosynthesis I // (5Z)-dodec-5-enoate biosynthesis I // <i>cis</i>-dodecenoate biosynthesis I	Biosynthesis						
24	PWY-6470	Week_and_consortia	NS1_w5w6	1.09286691863633	0.0417211386086788	75	75	7.4020750190402e-39	9.14896472353368e-38	PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance) // penicillin resistance // &beta;-lactam resistance	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
25	GALLATE-DEGRADATION-II-PWY	Week_and_consortia	NS1_w5w6	1.59062174762556	0.0610286173160486	75	33	1.03080475140452e-38	1.22507180070768e-37	GALLATE-DEGRADATION-II-PWY	gallate degradation I	Degradation/utilization/assimilation						
26	PWY-6282	Week_and_consortia	NS1_w5w6	-1.12059477705761	0.0431579201205894	75	75	1.3235617689114e-38	1.51474291330971e-37	PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Biosynthesis						
27	FOLSYN-PWY	Week_and_consortia	NS1_w5w6	0.224258729349475	0.0086255917790999	75	75	1.64834105089013e-38	1.81906208830375e-37	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
28	PWY-7664	Week_and_consortia	NS1_w5w6	-1.02411873053756	0.0400576327023762	75	75	3.6690091042525e-38	3.9093924593587e-37	PWY-7664	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Biosynthesis						
29	PWYG-321	Week_and_consortia	NS1_w5w6	-1.01811087968279	0.0399006818959604	75	75	4.17306045450638e-38	4.29825226814157e-37	PWYG-321	mycolate biosynthesis	Biosynthesis						
30	X3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	Week_and_consortia	NS1_w5w6	1.7813352394	0.0704897621525554	75	33	7.89501569171748e-38	7.86954789916355e-37									
31	PWY-5179	Week_and_consortia	NS1_w5w6	4.65727669176068	0.18584216956703	75	33	1.36491625527728e-37	1.31799725900212e-36	PWY-5179	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	Degradation/utilization/assimilation	Superpathways					
32	ARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.85791698760396	0.077063672980816	75	33	1.71382950029191e-36	1.51444099821408e-35	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
33	FUC-RHAMCAT-PWY	Week_and_consortia	NS1_w5w6	-0.626009025014019	0.0259692954275275	75	75	1.7153862439318e-36	1.51444099821408e-35	FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation // fucose and rhamnose catabolism	Superpathways						
34	ORNARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.85791698760396	0.077063672980816	75	33	1.71382950029191e-36	1.51444099821408e-35	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
35	FASYN-INITIAL-PWY	Week_and_consortia	NS1_w5w6	-1.00444876150698	0.0418760269782123	75	75	2.36852655356564e-36	2.03298529181051e-35	FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
36	PWY-5941	Week_and_consortia	NS1_w5w6	0.494772339520777	0.0205609224305283	75	75	2.60056772958699e-36	2.1718254822766998e-35	PWY-5941	glycogen degradation II // glycogenolysis II	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
37	PWY-6071	Week_and_consortia	NS1_w5w6	1.90249164070838	0.0797671050996119	75	33	3.4243418138327395e-36	2.78453058019557e-35	PWY-6071	superpathway of phenylethylamine degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Aromatic compound degradation	Superpathways			
38	SULFATE-CYS-PWY	Week_and_consortia	NS1_w5w6	0.525823908852262	0.0220461952587041	75	75	3.64416708702631e-36	2.88730161510546e-35	SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	Degradation/utilization/assimilation	Superpathways					
39	PWY0-321	Week_and_consortia	NS1_w5w6	1.92533911355362	0.0819159301523184	75	33	8.83578848054774e-36	6.82564660122313e-35	PWY0-321	phenylacetate degradation I (aerobic)	Degradation/utilization/assimilation						
40	HCAMHPDEG-PWY	Week_and_consortia	NS1_w5w6	1.94436868704174	0.0832723153655203	75	33	1.35168742539552e-35	9.94455748683844e-35	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	Degradation/utilization/assimilation						
41	PWY-6690	Week_and_consortia	NS1_w5w6	1.94436868704174	0.0832723153655203	75	33	1.35168742539552e-35	9.94455748683844e-35	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	Degradation/utilization/assimilation						
42	PWY-5989	Week_and_consortia	NS1_w5w6	-1.08018407205881	0.0463118061210894	75	75	1.44814182130571e-35	1.0406414483336399e-34	PWY-5989	stearate biosynthesis II (bacteria and plants) // stearic acid biosynthesis	Biosynthesis						
43	PWY-5971	Week_and_consortia	NS1_w5w6	-0.813033372645018	0.0350120131927471	75	75	1.9240112112173e-35	1.3511806006048798e-34	PWY-5971	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Biosynthesis						
44	ORNDEG-PWY	Week_and_consortia	NS1_w5w6	1.80313946508218	0.0780690975370367	75	33	2.73412533689223e-35	1.8774327313326599e-34	ORNDEG-PWY	superpathway of ornithine degradation	Degradation/utilization/assimilation	Superpathways					
45	PWY-6317	Week_and_consortia	NS1_w5w6	-0.987948635072581	0.0431216654079648	75	75	4.5769088750823803e-35	3.0744887878270797e-34	PWY-6317	D-galactose degradation I (Leloir pathway) // Leloir pathway	Degradation/utilization/assimilation						
46	PEPTIDOGLYCANSYN-PWY	Week_and_consortia	NS1_w5w6	0.284599176761882	0.0125235408230588	75	75	1.03055251864967e-34	6.77533464388825e-34	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Superpathways	Biosynthesis	Cell structure biosynthesis				
47	GLYCOLYSIS	Week_and_consortia	NS1_w5w6	0.191959148885785	0.0085501405430941	75	75	1.98933143807343e-34	1.2806321132597699e-33	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate) // Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis (plastidic)	Generation of precursor metabolites and energy						
48	PWY-6385	Week_and_consortia	NS1_w5w6	0.300590898818595	0.0135222863076946	75	75	4.146000511299799e-34	2.6145186897788498e-33	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	Superpathways	Biosynthesis	Cell structure biosynthesis				
49	PWY-7220	Week_and_consortia	NS1_w5w6	-0.730085415958579	0.033248140091205	75	75	8.19962968711327e-34	4.96801092807451e-33	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
50	PWY-7222	Week_and_consortia	NS1_w5w6	-0.730085415958579	0.033248140091205	75	75	8.19962968711327e-34	4.96801092807451e-33	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
51	PWY-6147	Week_and_consortia	NS1_w5w6	0.635238041933299	0.0292379354694732	75	75	1.82728949214668e-33	1.08583164052562e-32	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Biosynthesis						
52	PWY-5265	Week_and_consortia	NS1_w5w6	5.16798826054608	0.23955735372839	75	33	2.11617459851821e-33	1.23376971875873e-32	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	Superpathways	Biosynthesis	Cell structure biosynthesis				
53	PWY-7228	Week_and_consortia	NS1_w5w6	-0.49172545281112	0.0228287551097917	75	75	2.67649184337231e-33	1.53154811037416e-32	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
54	P161-PWY	Week_and_consortia	NS1_w5w6	-0.945812723789649	0.0446429260908329	75	75	6.66609876842505e-33	3.74513548989698e-32	P161-PWY	acetylene degradation (anaerobic) // acetylene fermentation	Generation of precursor metabolites and energy						
55	ANAGLYCOLYSIS-PWY	Week_and_consortia	NS1_w5w6	0.20421399418034	0.0096460145742153	75	75	6.93647040257279e-33	3.82744527570534e-32	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
56	PWY-6387	Week_and_consortia	NS1_w5w6	0.333677852254487	0.01572023539371	75	75	7.52711418773134e-33	4.08048821755962e-32	PWY-6387	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
57	PWY-6148	Week_and_consortia	NS1_w5w6	-1.84021660356357	0.0874080229954687	75	42	9.84606785630323e-33	5.24557753034086e-32	PWY-6148	tetrahydromethanopterin biosynthesis // H<sub>4</sub>MPT biosynthesis	Biosynthesis						
58	PWY-6125	Week_and_consortia	NS1_w5w6	-0.556303115553921	0.0264900241935999	75	75	1.33715357174028e-32	6.966669441984641e-32	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
59	PWY-2201	Week_and_consortia	NS1_w5w6	-1.90406105756596	0.0908993996175178	75	42	1.35275134795818e-32	6.966669441984641e-32	PWY-2201	folate transformations I	Biosynthesis						
60	GALACT-GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.5819293408793	0.0278392650394665	75	75	2.22259778065145e-32	1.1258733020021302e-31	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
61	PYRIDOXSYN-PWY	Week_and_consortia	NS1_w5w6	0.339207600603851	0.0163347421694756	75	75	2.57465325439707e-32	1.28317396065918e-31	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Biosynthesis						
62	PWY-7539	Week_and_consortia	NS1_w5w6	0.679239470031508	0.0326539101664237	75	75	2.74395532664291e-32	1.3458447554486701e-31	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
63	PWY0-1297	Week_and_consortia	NS1_w5w6	-0.957365361465111	0.0480079064239945	75	75	2.89230986008465e-31	1.3964433543221198e-30	PWY0-1297	superpathway of purine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
64	PWY-7197	Week_and_consortia	NS1_w5w6	-0.682726745875654	0.0344729327779125	75	75	5.20127589366063e-31	2.4726065402171297e-30	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
65	PWY-7374	Week_and_consortia	NS1_w5w6	-2.79793345478876	0.141819348652065	75	75	5.62961435276888e-31	2.6356830833417897e-30	PWY-7374	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Biosynthesis						
66	PWY-7371	Week_and_consortia	NS1_w5w6	-2.81134550011059	0.142606310495795	75	75	5.90590936674795e-31	2.7237701407837597e-30	PWY-7371	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Biosynthesis						
67	PWY0-1296	Week_and_consortia	NS1_w5w6	-0.948869761387389	0.0485545571463179	75	75	1.0067409076695199e-30	4.574749124557069e-30	PWY0-1296	purine ribonucleosides degradation	Degradation/utilization/assimilation						
68	GLUCONEO-PWY	Week_and_consortia	NS1_w5w6	0.141638199294693	0.0073282353305927	75	75	2.04277990073086e-30	9.14810129457731e-30	GLUCONEO-PWY	gluconeogenesis I	Biosynthesis						
69	DTDPRHAMSYN-PWY	Week_and_consortia	NS1_w5w6	-0.260726670515146	0.0135985142041754	75	75	3.2584868113064695e-30	1.43838917813386e-29	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis	Biosynthesis						
70	PWY-7315	Week_and_consortia	NS1_w5w6	-0.548307302480197	0.0287187098623595	75	75	4.3061258373565595e-30	1.87407448414532e-29	PWY-7315	dTDP-<i>N</i>-acetylthomosamine biosynthesis // dTDP-4-acetamido-&alpha;-D-fucose biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-galactose biosynthesis	Biosynthesis						
71	PWY-6126	Week_and_consortia	NS1_w5w6	-0.440513557144919	0.0230960205845031	75	75	5.00448436945151e-30	2.14775787522294e-29	PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
72	BIOTIN-BIOSYNTHESIS-PWY	Week_and_consortia	NS1_w5w6	-0.501553753396636	0.0264265481192256	75	75	6.019186779199159e-30	2.54784755448293e-29	BIOTIN-BIOSYNTHESIS-PWY	superpathway of biotin biosynthesis I // vitamin H biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
73	PWY-6519	Week_and_consortia	NS1_w5w6	-0.643891064385885	0.0341914772397737	75	75	9.66356337397319e-30	4.03519065210502e-29	PWY-6519	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Biosynthesis						
74	PWY-5154	Week_and_consortia	NS1_w5w6	0.394146473314961	0.0209212607278617	75	75	1.0751711700358999e-29	4.42970522054789e-29	PWY-5154	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Biosynthesis						
75	GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.609390839628388	0.0323077770885388	75	75	1.17050103696935e-29	4.75901079504643e-29	GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
76	FERMENTATION-PWY	Week_and_consortia	NS1_w5w6	-0.599273758178504	0.03196297693736	75	75	1.26295989076969e-29	5.06824163958228e-29	FERMENTATION-PWY	mixed acid fermentation // fermentation	Superpathways	Generation of precursor metabolites and energy					
77	PWY-7229	Week_and_consortia	NS1_w5w6	-0.325537237066571	0.017370677964703	75	75	1.39947025282509e-29	5.54405523234555e-29	PWY-7229	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
78	P108-PWY	Week_and_consortia	NS1_w5w6	0.228161839411457	0.012295551204984	75	75	2.3585530129098e-29	9.22522634163452e-29	P108-PWY	pyruvate fermentation to propanoate I // succinate-propionate fermentation pathway // pyruvate fermentation to propionate I // succinate-propanoate fermentation pathway // pyruvic acid fermentation to propanoic acid I	Generation of precursor metabolites and energy						
79	PWY-7328	Week_and_consortia	NS1_w5w6	-0.658686620608589	0.035538510303648	75	75	2.98258281225733e-29	1.1520226112343898e-28	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
80	PWY-6386	Week_and_consortia	NS1_w5w6	0.397026392769966	0.0220323248143958	75	75	1.66123151337412e-28	6.33729058805682e-28	PWY-6386	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	Biosynthesis						
81	PWY-5659	Week_and_consortia	NS1_w5w6	0.125091209026419	0.007000176261985	75	75	2.26625650805847e-28	8.53991781695204e-28	PWY-5659	GDP-mannose biosynthesis	Biosynthesis						
82	SO4ASSIM-PWY	Week_and_consortia	NS1_w5w6	0.755895009290275	0.0423394006446795	75	75	2.39445097341816e-28	8.914281334773629e-28	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
83	PWY-7254	Week_and_consortia	NS1_w5w6	0.527698712575187	0.0295261189312876	75	75	2.6643548621990597e-28	9.80101967166083e-28	PWY-7254	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Generation of precursor metabolites and energy						
84	PWY0-845	Week_and_consortia	NS1_w5w6	0.240242862990459	0.0138758826303821	75	75	1.9251210820276e-27	6.99838134525327e-27	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
85	PWY-6143	Week_and_consortia	NS1_w5w6	-3.16100235023949	0.18660796581588	75	62	5.54127296944416e-27	1.9704578438628198e-26	PWY-6143	CMP-pseudaminate biosynthesis // CMP-pseudaminic acid biosynthesis	Biosynthesis						
86	RHAMCAT-PWY	Week_and_consortia	NS1_w5w6	-0.623739537318406	0.0368491869237059	75	75	5.54789101670113e-27	1.9704578438628198e-26	RHAMCAT-PWY	L-rhamnose degradation I // rhamnose catabolism // rhamnose degradation	Degradation/utilization/assimilation						
87	PWY-622	Week_and_consortia	NS1_w5w6	-0.39802492837843	0.0236817977014719	75	75	8.3878279650385e-27	2.94527141045102e-26	PWY-622	starch biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
88	PWY0-1298	Week_and_consortia	NS1_w5w6	-0.804305863703744	0.0478850127584512	75	75	8.70152027490684e-27	3.02108962353507e-26	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
89	PWY0-1586	Week_and_consortia	NS1_w5w6	0.119607378183697	0.0073734280506787	75	75	7.16007316956149e-26	2.4582917882161102e-25	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
90	FUCCAT-PWY	Week_and_consortia	NS1_w5w6	-0.429504404284086	0.0268841126203926	75	75	1.5595778950833102e-25	5.295709555832331e-25	FUCCAT-PWY	L-fucose degradation I // L-fucose catabolism	Degradation/utilization/assimilation						
91	PWY-7373	Week_and_consortia	NS1_w5w6	-2.43273578570038	0.152911158208908	75	75	2.25500766632851e-25	7.57388444451642e-25	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II // superpathway of demethylmenaquinone-6 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
92	PWY-841	Week_and_consortia	NS1_w5w6	-0.263552760405923	0.0166222663676409	75	75	2.5043943815307303e-25	8.32105229992467e-25	PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
93	P42-PWY	Week_and_consortia	NS1_w5w6	0.187344105062126	0.0118434076239198	75	75	2.7363511878189404e-25	8.995026776979291e-25	P42-PWY	incomplete reductive TCA cycle // citric acid cycle variant // tricarboxylic acid cycle variant // TCA cycle variation I // incomplete reductive tricarboxylic acid cycle	Degradation/utilization/assimilation						
94	GLYCOCAT-PWY	Week_and_consortia	NS1_w5w6	0.129288073014285	0.0082532187812592	75	75	4.74815495319591e-25	1.5443998742500401e-24	GLYCOCAT-PWY	glycogen degradation I // glycogen catabolism I	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
95	PWY-6700	Week_and_consortia	NS1_w5w6	0.165163545355217	0.0105907631471747	75	75	6.1158185262268005e-25	1.96852908812925e-24	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
96	PWY-7196	Week_and_consortia	NS1_w5w6	-0.279729686531358	0.0179681633247392	75	75	6.749301401125991e-25	2.15003518860611e-24	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
