Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1136R_0_F_S5_week9_S69_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0004822174286237836)	(36.0, 0.0)	(37.0, 0.0004822174286237836)	(38.0, 0.0028933045717427015)	(39.0, 0.003375522000366485)	(40.0, 0.004822174286237836)	(41.0, 0.008679913715228105)	(42.0, 0.019288697144951343)	(43.0, 0.023146436573941612)	(44.0, 0.03182635028916971)	(45.0, 0.06558157029283457)	(46.0, 0.14514744601575885)	(47.0, 0.5887874803496398)	(48.0, 14.916431719619498)	(49.0, 22.51666061215895)	(50.0, 3.0982469789078095)	(51.0, 0.9475572472457348)	(52.0, 2.7168129928663967)	(53.0, 14.4703805981425)	(54.0, 19.88857562615933)	(55.0, 5.44471698659114)	(56.0, 8.25508016061055)	(57.0, 4.978412733111941)	(58.0, 0.9408062032450019)	(59.0, 0.3086191543192215)	(60.0, 0.14755853315887776)	(61.0, 0.10608783429723238)	(62.0, 0.08487026743778592)	(63.0, 0.06317048314971564)	(64.0, 0.03375522000366485)	(65.0, 0.02700417600293188)	(66.0, 0.029897480574674583)	(67.0, 0.03664852457540755)	(68.0, 0.05063283000549727)	(69.0, 0.02121756685944648)	(70.0, 0.005786609143485403)	(71.0, 0.004822174286237836)	(72.0, 0.0028933045717427015)	(73.0, 0.0014466522858713508)	(74.0, 0.0014466522858713508)	(75.0, 0.0009644348572475672)	(76.0, 0.0004822174286237836)	(77.0, 0.0004822174286237836)	(78.0, 0.0)	(79.0, 0.0009644348572475672)	(80.0, 0.0)	(81.0, 0.0004822174286237836)	(82.0, 0.0004822174286237836)	(83.0, 0.0009644348572475672)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0004822174286237836)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0006429565714983781)
1151R_R_M_NS1_week5_S30_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0007123826349608902)	(29.0, 0.0007123826349608902)	(30.0, 0.0014247652699217804)	(31.0, 0.0014247652699217804)	(32.0, 0.0021371479048826704)	(33.0, 0.0007123826349608902)	(34.0, 0.0021371479048826704)	(35.0, 0.0028495305398435608)	(36.0, 0.0035619131748044507)	(37.0, 0.0035619131748044507)	(38.0, 0.0028495305398435608)	(39.0, 0.004986678444726231)	(40.0, 0.0056990610796871215)	(41.0, 0.009260974254491572)	(42.0, 0.009973356889452462)	(43.0, 0.014960035334178693)	(44.0, 0.021371479048826705)	(45.0, 0.06411443714648012)	(46.0, 0.47943351332867906)	(47.0, 11.011298388590479)	(48.0, 14.302506162109793)	(49.0, 32.265234302648636)	(50.0, 5.372789832875034)	(51.0, 2.038126718623107)	(52.0, 0.5271631498710587)	(53.0, 4.796472281191674)	(54.0, 19.203698690640717)	(55.0, 8.663285223759386)	(56.0, 0.49011925285309244)	(57.0, 0.129653639562882)	(58.0, 0.05841537606679299)	(59.0, 0.15102511861170873)	(60.0, 0.06055252397167566)	(61.0, 0.024933392223631157)	(62.0, 0.0071238263496089015)	(63.0, 0.0014247652699217804)	(64.0, 0.0007123826349608902)	(65.0, 0.0056990610796871215)	(66.0, 0.03348198384316184)	(67.0, 0.1674099192158092)	(68.0, 0.04772963654237964)	(69.0, 0.007836208984569791)	(70.0, 0.0014247652699217804)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week5_S30_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0006891513789919093)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.003445756894959547)	(39.0, 0.004134908273951456)	(40.0, 0.003445756894959547)	(41.0, 0.007580665168911003)	(42.0, 0.011715573442862458)	(43.0, 0.012404724821854368)	(44.0, 0.03101181205463592)	(45.0, 0.07511750031011812)	(46.0, 0.10888591788072169)	(47.0, 0.26739073504886085)	(48.0, 5.478064311606688)	(49.0, 11.328270367869006)	(50.0, 21.55114192383499)	(51.0, 21.367827657023142)	(52.0, 4.713106280925668)	(53.0, 8.216751891720534)	(54.0, 7.726076109878297)	(55.0, 3.169407191983791)	(56.0, 8.596474301545078)	(57.0, 5.313357132027622)	(58.0, 1.0137416784970987)	(59.0, 0.31011812054635923)	(60.0, 0.15230245475721196)	(61.0, 0.0813198627210453)	(62.0, 0.06202362410927184)	(63.0, 0.04479483963447411)	(64.0, 0.03239011481261974)	(65.0, 0.017917935853789643)	(66.0, 0.027566055159676375)	(67.0, 0.07718495444709385)	(68.0, 0.11095337201769741)	(69.0, 0.04548399101346602)	(70.0, 0.02136369274874919)	(71.0, 0.006891513789919094)	(72.0, 0.002756605515967637)	(73.0, 0.0)	(74.0, 0.0006891513789919093)	(75.0, 0.0006891513789919093)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0013783027579838186)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0006891513789919093)	(83.0, 0.0006891513789919093)	(84.0, 0.0006891513789919093)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0006891513789919093)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0006891513789919093)	(95.0, 0.0006891513789919093)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week6_S31_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0006649024588092927)	(27.0, 0.0006649024588092927)	(28.0, 0.0)	(29.0, 0.0013298049176185855)	(30.0, 0.001994707376427878)	(31.0, 0.001994707376427878)	(32.0, 0.001994707376427878)	(33.0, 0.0013298049176185855)	(34.0, 0.0033245122940464638)	(35.0, 0.0033245122940464638)	(36.0, 0.004654317211665048)	(37.0, 0.005984122129283634)	(38.0, 0.004654317211665048)	(39.0, 0.005984122129283634)	(40.0, 0.0073139270469022195)	(41.0, 0.00997353688213939)	(42.0, 0.011303341799757977)	(43.0, 0.01529275655261373)	(44.0, 0.025931195893562412)	(45.0, 0.055186904081171294)	(46.0, 0.4541283793667469)	(47.0, 11.190308381760396)	(48.0, 13.99686166039442)	(49.0, 23.21905876407931)	(50.0, 4.877724437824972)	(51.0, 2.0538836952619053)	(52.0, 0.6170294817750236)	(53.0, 4.832511070625939)	(54.0, 26.24303514674397)	(55.0, 11.028072181810929)	(56.0, 0.5904333834226518)	(57.0, 0.1629011024082767)	(58.0, 0.058511416375217756)	(59.0, 0.14029441880876076)	(60.0, 0.04986768441069695)	(61.0, 0.05718161145759917)	(62.0, 0.021276878681897368)	(63.0, 0.005319219670474342)	(64.0, 0.0033245122940464638)	(65.0, 0.003989414752855756)	(66.0, 0.03258022048165534)	(67.0, 0.14694344339685367)	(68.0, 0.041223952446176146)	(69.0, 0.008643731964520805)	(70.0, 0.001994707376427878)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week6_S31_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0006440186765416197)	(34.0, 0.0006440186765416197)	(35.0, 0.0006440186765416197)	(36.0, 0.0012880373530832394)	(37.0, 0.0006440186765416197)	(38.0, 0.0019320560296248591)	(39.0, 0.0045081307357913375)	(40.0, 0.006440186765416197)	(41.0, 0.005152149412332958)	(42.0, 0.009016261471582675)	(43.0, 0.02576074706166479)	(44.0, 0.040573176622122044)	(45.0, 0.06440186765416198)	(46.0, 0.1107712123651586)	(47.0, 0.32651746900660117)	(48.0, 5.489615198840767)	(49.0, 12.590565126388665)	(50.0, 16.817259700531313)	(51.0, 14.538721622927063)	(52.0, 3.6026404765738205)	(53.0, 7.475768797295121)	(54.0, 8.837868298180647)	(55.0, 4.758654000966028)	(56.0, 13.718241829013042)	(57.0, 8.755433907583319)	(58.0, 1.5965222991466754)	(59.0, 0.42247625181130255)	(60.0, 0.1603606504588633)	(61.0, 0.11012719368861698)	(62.0, 0.0978908388343262)	(63.0, 0.06118177427145387)	(64.0, 0.04765738206407986)	(65.0, 0.0392851392690388)	(66.0, 0.030912896473997746)	(67.0, 0.07019803574303655)	(68.0, 0.09273868942199323)	(69.0, 0.048301400740621475)	(70.0, 0.01996457897279021)	(71.0, 0.008372242795041056)	(72.0, 0.0019320560296248591)	(73.0, 0.0006440186765416197)	(74.0, 0.0012880373530832394)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0012880373530832394)	(80.0, 0.0012880373530832394)	(81.0, 0.0006440186765416197)	(82.0, 0.0006440186765416197)	(83.0, 0.0006440186765416197)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0006440186765416197)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0006440186765416197)	(94.0, 0.0006440186765416197)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week7_S32_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0006631035900428365)	(31.0, 0.0006631035900428365)	(32.0, 0.0006631035900428365)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.001326207180085673)	(36.0, 0.0006631035900428365)	(37.0, 0.0)	(38.0, 0.00198931077012851)	(39.0, 0.0)	(40.0, 0.001326207180085673)	(41.0, 0.00397862154025702)	(42.0, 0.004641725130299855)	(43.0, 0.006631035900428365)	(44.0, 0.015251382570985239)	(45.0, 0.03448138668222749)	(46.0, 0.6359163428510801)	(47.0, 14.019999204275694)	(48.0, 15.167168415049801)	(49.0, 18.73864435102052)	(50.0, 4.0522260387517735)	(51.0, 1.6398551781759345)	(52.0, 0.43963768019840055)	(53.0, 4.125167433656486)	(54.0, 28.994204474623025)	(55.0, 10.736973329973608)	(56.0, 0.5782263305173534)	(57.0, 0.174396244181266)	(58.0, 0.07360449849475485)	(59.0, 0.1942893518825511)	(60.0, 0.07095208413458351)	(61.0, 0.042438629762741535)	(62.0, 0.019893107701285093)	(63.0, 0.004641725130299855)	(64.0, 0.0)	(65.0, 0.001326207180085673)	(66.0, 0.031165868732013314)	(67.0, 0.14190416826916702)	(68.0, 0.03580759386231317)	(69.0, 0.006631035900428365)	(70.0, 0.00198931077012851)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0006631035900428365)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week7_S32_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0006457820743811794)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0012915641487623588)	(35.0, 0.001937346223143538)	(36.0, 0.0006457820743811794)	(37.0, 0.0)	(38.0, 0.0012915641487623588)	(39.0, 0.0012915641487623588)	(40.0, 0.0025831282975247176)	(41.0, 0.00904094904133651)	(42.0, 0.007103602818192972)	(43.0, 0.0187276801570542)	(44.0, 0.02841441127277189)	(45.0, 0.060057732917449674)	(46.0, 0.11688655546299345)	(47.0, 0.3616379616534604)	(48.0, 6.015460022860685)	(49.0, 14.63665071584943)	(50.0, 16.409322510025767)	(51.0, 11.356723560067419)	(52.0, 3.1565827795752046)	(53.0, 6.342225752497563)	(54.0, 7.0719594965482955)	(55.0, 4.38098559260192)	(56.0, 16.00635449561191)	(57.0, 10.549495967090945)	(58.0, 2.0761893691354913)	(59.0, 0.5179172236537058)	(60.0, 0.21310808454578917)	(61.0, 0.1336768893969041)	(62.0, 0.10267934982660751)	(63.0, 0.06586977158688029)	(64.0, 0.041975834834776654)	(65.0, 0.038101142388489585)	(66.0, 0.03487223201658369)	(67.0, 0.06522398951249911)	(68.0, 0.09492996493403336)	(69.0, 0.04455896313230138)	(70.0, 0.014852987710767124)	(71.0, 0.007749384892574152)	(72.0, 0.0025831282975247176)	(73.0, 0.001937346223143538)	(74.0, 0.0012915641487623588)	(75.0, 0.0)	(76.0, 0.0006457820743811794)	(77.0, 0.0006457820743811794)	(78.0, 0.0006457820743811794)	(79.0, 0.0006457820743811794)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0006457820743811794)	(86.0, 0.0006457820743811794)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0006457820743811794)	(97.0, 0.0006457820743811794)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week9_S33_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0007172880772375802)	(26.0, 0.0)	(27.0, 0.0007172880772375802)	(28.0, 0.0007172880772375802)	(29.0, 0.0007172880772375802)	(30.0, 0.0)	(31.0, 0.0007172880772375802)	(32.0, 0.002869152308950321)	(33.0, 0.004303728463425481)	(34.0, 0.002869152308950321)	(35.0, 0.002869152308950321)	(36.0, 0.0014345761544751604)	(37.0, 0.002869152308950321)	(38.0, 0.0021518642317127404)	(39.0, 0.005738304617900642)	(40.0, 0.005021016540663061)	(41.0, 0.005738304617900642)	(42.0, 0.007890168849613381)	(43.0, 0.012193897313038863)	(44.0, 0.026539658857790468)	(45.0, 0.04949287732939304)	(46.0, 0.7452623122498457)	(47.0, 14.05597716154762)	(48.0, 15.023598777741116)	(49.0, 18.162451403732767)	(50.0, 4.839542657121953)	(51.0, 2.099502202074397)	(52.0, 0.514295551379345)	(53.0, 5.180254493809803)	(54.0, 27.403273702784514)	(55.0, 10.250763911802258)	(56.0, 0.5336623294647597)	(57.0, 0.14345761544751603)	(58.0, 0.06240406271966947)	(59.0, 0.22235930394364986)	(60.0, 0.11978710889867589)	(61.0, 0.07818440041889624)	(62.0, 0.03801626809359175)	(63.0, 0.007890168849613381)	(64.0, 0.0014345761544751604)	(65.0, 0.0007172880772375802)	(66.0, 0.05523118194729368)	(67.0, 0.25463726741934095)	(68.0, 0.06168677464243189)	(69.0, 0.008607456926850962)	(70.0, 0.0007172880772375802)	(71.0, 0.0007172880772375802)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1151R_R_M_NS1_week9_S33_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0007019136505827054)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0007019136505827054)	(38.0, 0.0035095682529135267)	(39.0, 0.004913395554078937)	(40.0, 0.0014038273011654108)	(41.0, 0.00912487745757517)	(42.0, 0.013336359361071403)	(43.0, 0.026672718722142805)	(44.0, 0.04281673268554503)	(45.0, 0.06457605585360889)	(46.0, 0.13195976630954862)	(47.0, 0.36429318465242405)	(48.0, 6.140340615297506)	(49.0, 15.164142507188766)	(50.0, 15.64776101244025)	(51.0, 11.274137055659414)	(52.0, 4.050743677512793)	(53.0, 8.407521706679645)	(54.0, 8.161150015325115)	(55.0, 4.087945100993676)	(56.0, 14.051609371015179)	(57.0, 9.08065689758846)	(58.0, 1.7428515943968574)	(59.0, 0.490637641757311)	(60.0, 0.17688223994684174)	(61.0, 0.11511383869556367)	(62.0, 0.10037365203332688)	(63.0, 0.07931624251584571)	(64.0, 0.051941610143120195)	(65.0, 0.04843204189020667)	(66.0, 0.044922473637293146)	(67.0, 0.12494062980372156)	(68.0, 0.15442100312819518)	(69.0, 0.07650858791351489)	(70.0, 0.026672718722142805)	(71.0, 0.011230618409323287)	(72.0, 0.0035095682529135267)	(73.0, 0.0014038273011654108)	(74.0, 0.0028076546023308216)	(75.0, 0.004211481903496232)	(76.0, 0.0007019136505827054)	(77.0, 0.0014038273011654108)	(78.0, 0.0007019136505827054)	(79.0, 0.0007019136505827054)	(80.0, 0.0007019136505827054)	(81.0, 0.0)	(82.0, 0.0007019136505827054)	(83.0, 0.0007019136505827054)	(84.0, 0.0007019136505827054)	(85.0, 0.0007019136505827054)	(86.0, 0.002105740951748116)	(87.0, 0.0007019136505827054)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0007019136505827054)	(91.0, 0.0007019136505827054)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0007019136505827054)	(100.0, 0.0018717697348872144)
1152R_0_M_S2_week9_S60_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0005573421467704809)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.001672026440311443)	(36.0, 0.0022293685870819237)	(37.0, 0.0039013950273933664)	(38.0, 0.0022293685870819237)	(39.0, 0.001672026440311443)	(40.0, 0.0022293685870819237)	(41.0, 0.001672026440311443)	(42.0, 0.006688105761245772)	(43.0, 0.013376211522491544)	(44.0, 0.020064317283737313)	(45.0, 0.06966776834631011)	(46.0, 2.116228131287516)	(47.0, 25.88798537534207)	(48.0, 6.610635202844674)	(49.0, 2.64235911783885)	(50.0, 6.707055394235968)	(51.0, 4.833828438940381)	(52.0, 0.4759701933419907)	(53.0, 6.953400623108521)	(54.0, 32.370431884429536)	(55.0, 9.987013927980248)	(56.0, 0.6587784174827085)	(57.0, 0.14658098460063648)	(58.0, 0.05963560970444146)	(59.0, 0.15605580109573466)	(60.0, 0.08583069060265407)	(61.0, 0.09140411207035887)	(62.0, 0.021179001577278273)	(63.0, 0.001672026440311443)	(64.0, 0.0005573421467704809)	(65.0, 0.001672026440311443)	(66.0, 0.007802790054786733)	(67.0, 0.04291534530132703)	(68.0, 0.012261527228950578)	(69.0, 0.0022293685870819237)	(70.0, 0.0005573421467704809)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
