Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
1067R_R_M_S2_week5_S56_L001_R1_001	3.54663733262527	85.30288662140121
1067R_R_M_S2_week5_S56_L001_R2_001	3.9851306755680307	80.66760232143534
1067R_R_M_S2_week6_S57_L001_R1_001	3.2877133630632014	84.86852222051361
1067R_R_M_S2_week6_S57_L001_R2_001	2.822543441488544	78.82208211594649
1067R_R_M_S2_week7_S58_L001_R1_001	7.73470692183329	80.33688009925932
1067R_R_M_S2_week7_S58_L001_R2_001	4.805805165996166	77.69372485618679
1067R_R_M_S2_week9_S59_L001_R1_001	3.520597895422589	84.47625338171026
1067R_R_M_S2_week9_S59_L001_R2_001	3.136960396666697	79.54687344486568
1075R_L_M_NS6_week9_S84_L001_R1_001	7.648951112319333	80.83729781160798
1075R_L_M_NS6_week9_S84_L001_R2_001	4.149336233066014	81.76793076888225
1076R_0_M_S5_week9_S76_L001_R1_001	4.277402937480862	85.36855776236182
1076R_0_M_S5_week9_S76_L001_R2_001	2.3071156303124374	82.52821861108471
1121R_0_M_NS1_week5_S26_L001_R1_001	6.028606604141852	81.92418949623149
1121R_0_M_NS1_week5_S26_L001_R2_001	2.8996967179476916	77.26485631637424
1121R_0_M_NS1_week6_S27_L001_R1_001	5.889518301378546	82.10762953573126
1121R_0_M_NS1_week6_S27_L001_R2_001	2.9789256853113613	78.4889478688005
1121R_0_M_NS1_week7_S28_L001_R1_001	5.279414614130869	83.04592133307499
1121R_0_M_NS1_week7_S28_L001_R2_001	2.411753308182409	80.51905125545665
1121R_0_M_NS1_week9_S29_L001_R1_001	2.573518254377712	84.677248034961
1121R_0_M_NS1_week9_S29_L001_R2_001	2.1425753391399347	79.02339837941184
1136R_0_F_S5_week9_S69_L001_R1_001	3.6614329496430966	85.2039587983056
1136R_0_F_S5_week9_S69_L001_R2_001	2.8064262150010086	81.2204342705439
1151R_R_M_NS1_week5_S30_L001_R1_001	4.135202162342909	86.06087626902965
1151R_R_M_NS1_week5_S30_L001_R2_001	3.233297108516547	79.35278327342306
1151R_R_M_NS1_week6_S31_L001_R1_001	4.478606732625274	85.34368589160975
1151R_R_M_NS1_week6_S31_L001_R2_001	2.341443991447887	79.562353389251
1151R_R_M_NS1_week7_S32_L001_R1_001	3.864436772436287	85.98220017001786
1151R_R_M_NS1_week7_S32_L001_R2_001	2.0992002220641557	78.72261064173071
1151R_R_M_NS1_week9_S33_L001_R1_001	3.350338051278183	85.72829541061208
1151R_R_M_NS1_week9_S33_L001_R2_001	1.9792737319540967	80.7730388782544
1152R_0_M_S2_week9_S60_L001_R1_001	4.753575244814614	84.00983649750428
1152R_0_M_S2_week9_S60_L001_R2_001	3.1507531068401713	80.33871510751351
1184R_0_M_NS6_week9_S85_L001_R1_001	5.206920216416362	82.95641348931484
1184R_0_M_NS6_week9_S85_L001_R2_001	3.905389661171138	80.7204302791388
1186R_0_M_NS6_week9_S86_L001_R1_001	4.145635360959778	85.30297594713878
1186R_0_M_NS6_week9_S86_L001_R2_001	3.389759805107583	80.58834816996354
1186R_RR_M_NS6_week9_S87_L001_R1_001	6.617344841759146	82.53104776641442
1186R_RR_M_NS6_week9_S87_L001_R2_001	3.25185561277532	81.78799674411484
1193R_R_F_NS1_week5_S1_L001_R1_001	7.176152276071582	82.54711159633551
1193R_R_F_NS1_week5_S1_L001_R2_001	4.05848008734039	79.47595765889781
1193R_R_F_NS1_week6_S2_L001_R1_001	5.243402033013149	84.6183437470857
1193R_R_F_NS1_week6_S2_L001_R2_001	3.040193975566539	79.57078243029004
1193R_R_F_NS1_week7_S3_L001_R1_001	4.934149508439992	83.72014359444391
1193R_R_F_NS1_week7_S3_L001_R2_001	2.5194496273746005	79.99388959813197
1193R_R_F_NS1_week9_S4_L001_R1_001	2.3609961020338095	87.67899339567386
1193R_R_F_NS1_week9_S4_L001_R2_001	1.726819219194959	80.84139518914223
184R_0_M_NS6_week9_S88_L001_R1_001	5.196970140087152	83.9967244757699
184R_0_M_NS6_week9_S88_L001_R2_001	3.1592723656888837	81.84423712455767
2402R_0_F_S5_week9_S70_L001_R1_001	3.389666516158163	85.89789073082629
2402R_0_F_S5_week9_S70_L001_R2_001	2.863155518286783	82.51225569244662
2403R_0_F_NS6_week9_S80_L001_R1_001	5.253687315634218	82.64159292035397
2403R_0_F_NS6_week9_S80_L001_R2_001	3.231563421828908	80.10693215339234
2404R_R_F_S2_week5_S35_L001_R1_001	4.919501807307766	83.50365992408301
2404R_R_F_S2_week5_S35_L001_R2_001	3.2722842557818743	80.96940162506671
2404R_R_F_S2_week6_S36_L001_R1_001	5.331129340216393	82.790290644226
2404R_R_F_S2_week6_S36_L001_R2_001	2.646559649246871	81.83473587440776
2404R_R_F_S2_week7_S37_L001_R1_001	3.756926211517596	84.77517248233764
2404R_R_F_S2_week7_S37_L001_R2_001	2.784564797866437	81.66759154194655
2404R_R_F_S2_week9_S38_L001_R1_001	2.2466539196940727	86.24547414669867
2404R_R_F_S2_week9_S38_L001_R2_001	3.3104837069281157	80.26117733208577
2433R_0_F_S5_week9_S71_L001_R1_001	4.953272500906182	84.64690400769074
2433R_0_F_S5_week9_S71_L001_R2_001	2.393109860841883	82.86605834239515
2446R_L_F_S2_week5_S39_L001_R1_001	6.275504696102773	81.56428802763683
2446R_L_F_S2_week5_S39_L001_R2_001	2.650329266976142	81.19507718881572
2446R_L_F_S2_week6_S40_L001_R1_001	4.759256450444074	82.60528843723141
2446R_L_F_S2_week6_S40_L001_R2_001	2.5346748234659655	80.32424962502317
2446R_L_F_S2_week7_S41_L001_R1_001	4.701634115717022	83.82106295423925
2446R_L_F_S2_week7_S41_L001_R2_001	2.293077691525144	78.64101694604577
2446R_L_F_S2_week9_S42_L001_R1_001	5.726143668476565	83.40614533275084
2446R_L_F_S2_week9_S42_L001_R2_001	2.6763610643033973	79.45453410722088
2475R_0_M_S5_week9_S77_L001_R1_001	2.8250730274518663	86.5952261833675
2475R_0_M_S5_week9_S77_L001_R2_001	2.1851750238045287	81.3485467133612
2476R_R_F_NS6_week9_S81_L001_R1_001	6.822313575838971	80.92683885549567
2476R_R_F_NS6_week9_S81_L001_R2_001	4.162503889807884	78.63389947098614
2518R_0_M_S5_week9_S78_L001_R1_001	3.0891446792431965	86.03618133058087
2518R_0_M_S5_week9_S78_L001_R2_001	2.338054907887825	81.3001686496051
2529R_R_F_NS1_week5_S5_L001_R1_001	5.069274300210316	84.54825350707921
2529R_R_F_NS1_week5_S5_L001_R2_001	3.7900305717569007	77.83113982784415
2529R_R_F_NS1_week6_S6_L001_R1_001	4.198990534931119	85.53028928750547
2529R_R_F_NS1_week6_S6_L001_R2_001	3.25568491031127	79.14483582854032
2529R_R_F_NS1_week7_S7_L001_R1_001	5.866805954557326	83.38156176547402
2529R_R_F_NS1_week7_S7_L001_R2_001	2.593888743797336	79.41603551841212
2529R_R_F_NS1_week9_S8_L001_R1_001	4.176336683138082	84.31736161234801
2529R_R_F_NS1_week9_S8_L001_R2_001	2.298595302870468	79.46810282605075
2562R_0_F_NS6_week9_S82_L001_R1_001	5.324330502365002	82.64932918359094
2562R_0_F_NS6_week9_S82_L001_R2_001	3.0155967013064657	81.33934694308171
2562R_RL_F_NS6_week9_S83_L001_R1_001	5.432687627762095	82.9076219215419
2562R_RL_F_NS6_week9_S83_L001_R2_001	3.229825756838314	81.58376326292223
3795R_0_F_S2_week5_S43_L001_R1_001	4.862253029421437	83.353150008011
3795R_0_F_S2_week5_S43_L001_R2_001	2.483408805349659	79.87637768052147
3795R_0_F_S2_week6_S44_L001_R1_001	7.7223583072894675	80.11339640172312
3795R_0_F_S2_week6_S44_L001_R2_001	3.423008700059127	78.7196976095954
3795R_0_F_S2_week7_S45_L001_R1_001	3.331350976310834	85.43165824164933
3795R_0_F_S2_week7_S45_L001_R2_001	2.3818019625334523	79.34284864704132
3795R_0_F_S2_week9_S46_L001_R1_001	3.2393706909546744	85.82229873931912
3795R_0_F_S2_week9_S46_L001_R2_001	2.296041826995549	78.74852232968114
3861R_R_M_NS1_week9_S34_L001_R1_001	2.7295623884982687	86.3763249029279
3861R_R_M_NS1_week9_S34_L001_R2_001	1.3149333613180816	80.99905551474447
3909R_0_M_S2_week5_S61_L001_R1_001	3.2214049231877437	84.14716923631023
3909R_0_M_S2_week5_S61_L001_R2_001	2.9415838978237683	80.07314133732287
3909R_0_M_S2_week6_S62_L001_R1_001	3.9491704272468064	84.63045284120248
3909R_0_M_S2_week6_S62_L001_R2_001	3.696032868592982	78.31211692597832
3909R_0_M_S2_week7_S63_L001_R1_001	5.937954831640747	82.21393645030989
3909R_0_M_S2_week7_S63_L001_R2_001	3.252710592160134	79.26049485682513
3909R_0_M_S2_week9_S64_L001_R1_001	4.388588881716706	83.56188107120929
3909R_0_M_S2_week9_S64_L001_R2_001	2.971645386274541	79.1976951052474
3918R_R_M_S2_week5_S65_L001_R1_001	3.28592659155319	85.85228450957351
3918R_R_M_S2_week5_S65_L001_R2_001	3.214211654109352	81.45866454689984
3918R_R_M_S2_week6_S66_L001_R1_001	4.362638482974241	84.65217834568068
3918R_R_M_S2_week6_S66_L001_R2_001	2.299836878950588	80.8986950316047
3918R_R_M_S2_week7_S67_L001_R1_001	4.1770031760077115	84.48654542007047
3918R_R_M_S2_week7_S67_L001_R2_001	2.386746093194495	81.66053059870116
3918R_R_M_S2_week9_S68_L001_R1_001	4.268590334653143	83.96376850897651
3918R_R_M_S2_week9_S68_L001_R2_001	2.6468514400390517	81.50241362477627
3924R_L_F_S5_week9_S72_L001_R1_001	3.740301566388523	85.77156427397973
3924R_L_F_S5_week9_S72_L001_R2_001	2.3007856341189674	82.41106719367589
3929R_0_F_S5_week9_S73_L001_R1_001	5.256396531420618	84.34280632118123
3929R_0_F_S5_week9_S73_L001_R2_001	3.012360725667652	79.9428491431489
3969R_0_F_S2_week5_S47_L001_R1_001	6.433142792031449	81.37094783219705
3969R_0_F_S2_week5_S47_L001_R2_001	2.630229599103633	79.05121826157966
3969R_0_F_S2_week6_S48_L001_R1_001	3.820742250915544	83.94967342469891
3969R_0_F_S2_week6_S48_L001_R2_001	2.3218937592026276	79.82217691697814
3969R_0_F_S2_week7_S49_L001_R1_001	4.758761896904742	83.28770821927054
3969R_0_F_S2_week7_S49_L001_R2_001	3.7987594968987426	79.82794956987392
3969R_0_F_S2_week9_S50_L001_R1_001	2.9728256190995435	85.6552555310052
3969R_0_F_S2_week9_S50_L001_R2_001	4.542454589801716	79.48482500693467
3971R_L_F_NS1_week5_S9_L001_R1_001	4.659894183547527	83.86860116864175
3971R_L_F_NS1_week5_S9_L001_R2_001	2.864639524947998	76.3837702074037
3971R_L_F_NS1_week6_S10_L001_R1_001	4.0637152667097745	85.25332191874391
3971R_L_F_NS1_week6_S10_L001_R2_001	2.356991284232384	77.60585058423877
3971R_L_F_NS1_week7_S11_L001_R1_001	3.918433436219197	84.08743611799828
3971R_L_F_NS1_week7_S11_L001_R2_001	2.388301371249304	79.04771542781967
3971R_L_F_NS1_week9_S12_L001_R1_001	4.232438271020068	84.11153853442231
3971R_L_F_NS1_week9_S12_L001_R2_001	2.4928464497546003	79.63370032783158
3975R_0_F_NS1_week9_S13_L001_R1_001	2.709822822205471	85.87755164195924
3975R_0_F_NS1_week9_S13_L001_R2_001	2.6032268134645986	77.83031438208577
3975R_R_F_NS1_week5_S14_L001_R1_001	2.943596047468205	86.17086662569146
3975R_R_F_NS1_week5_S14_L001_R2_001	2.579547066332561	77.58592974327455
3975R_R_F_NS1_week6_S15_L001_R1_001	5.364166364473207	83.50767571387394
3975R_R_F_NS1_week6_S15_L001_R2_001	2.5151794099324016	76.77759491199197
3975R_R_F_NS1_week7_S16_L001_R1_001	4.489320253252627	84.1917136297224
3975R_R_F_NS1_week7_S16_L001_R2_001	2.444687956585264	77.28901412370416
3975R_R_F_NS1_week9_S17_L001_R1_001	3.710453583558632	85.09793880425042
3975R_R_F_NS1_week9_S17_L001_R2_001	2.3624300571592096	80.75715243209048
3980R_0_F_S2_week9_S51_L001_R1_001	6.057295833589759	82.58277432457382
3980R_0_F_S2_week9_S51_L001_R2_001	4.6595175087697704	80.11800726198535
Positive_control_S89_L001_R1_001	5.129597159353518	84.3148187547228
Positive_control_S89_L001_R2_001	1.3975804617517809	83.61932989501639
negative_control_S90_L001_R1_001	4.930937394047497	79.76030779663017
negative_control_S90_L001_R2_001	2.958562436428498	75.07112637646122
