pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
GLUCOSE1PMETAB-PWY	0.0	3.5247e-11	0.0	0.0	0.0	0.0019568933835506	0.0	0.0	0.0	0.0003035086157218	1.0	0.0	0.0	0.0	1.0	1.6177331305e-06	1.0	1.0	0.9999999999997446	0.0	0.9999999999999836	6.699592e-10	0.999993415744646	1.0	6.58e-14	0.0	1.0	1.0	0.9998586452047585	1.0	0.9999994403872482	1.0	1.0	0.999999999327362	0.9999557347519324	0.9999999995362441	3.70053887019e-05	0.0	0.0	1.02511677e-08	0.0	0.0041722512243518	0.0	0.9848999437992779	0.9999999999969142	0.0	0.9999758577055342	0.9999999999984426	0.9999999999999984	1.0	0.9873197015065126	0.0003212924567726	0.9999818730658833	0.0647031589529225	0.9999999999999984	0.0	0.9999999914908112	1.0	0.9704646360746548	1.0	7.6119e-11	2.2e-15	0.0	2.434e-13	0.9998558903408196	0.9999998287281096	0.999999999990413	0.3589729955294746	0.9939216032444047	0.0	2.586656099e-07	0.0	1.1800000000000001e-14	0.0	0.0	0.0002446597319527	0.0	0.794788515305481	0.0	1.34674952577e-05	0.0	0.1403178586126886	0.0	1.7502093e-08	0.8995566630702141	0.0	0.0	0.0297868801684395	0.0	2e-16	0.0	0.0	0.0
GLUCUROCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7510746338514269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002148833017356968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY	0.9999999999874698	0.9989611804977829	0.9999999955415533	0.9999999965080407	0.9999999059116973	0.9999999999991058	0.9999999996364173	0.9999999999996302	0.9999992428561678	0.9999999983539034	0.0	0.999999955989962	0.9999086797219817	0.9999999990090226	0.0	0.9999999999996818	2.0661412521193344e-06	4.9433289998055525e-06	0.0	0.9999993044541159	0.9999999999999869	0.021629013234500265	0.08586226839135329	0.0	0.9999998181728694	0.9999999999995177	1.2499999999999992e-15	2.9999999999999943e-15	0.0	0.0	2.122261345342056e-05	0.0	0.0	0.0	0.0	0.1266162485701868	1.3649999999998884e-13	0.9999999628633306	0.6226657784387389	0.17807126937609355	0.029019892946922577	0.9998929908586736	0.2097102756568697	7.254877718420049e-09	0.0	0.9998977562421418	0.0	0.0	0.0	0.0	0.0	0.9999999925653911	0.0	0.9994114680736509	0.0	0.9999992533089468	0.0	0.0	0.7226514356554506	0.0	0.9915362040346939	0.9999829126919979	0.9999999994883011	0.9999999998521574	6.999999999999971e-15	0.6776110223145937	0.8425936384178827	0.9999999959133629	0.0651874597218256	0.27771916457316026	0.9999999999999997	0.9999908253810144	0.9999999990936962	0.999796036029457	0.9999999737623566	1.0644217945203654e-07	0.9999997755900984	0.0	0.9999999999999962	0.0	0.9999999683801231	0.0	0.9999991878231955	0.7430594663671874	0.9999904771857843	0.715392080349035	0.9999999999473868	0.0	0.9999999998779578	0.0068813716619375975	0.9999999722700763	0.9994821887491624	0.9999999999999216
GLYCOCAT-PWY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999682	1.0	1.0	1.0	0.9999999996345714	1.0	0.9999999999990483	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999649	0.9999999999999998	0.99999999999998	0.9999999999999991	1.0	1.0	1.0	0.9999999999957478	1.0	1.0	1.0	0.9999999985555652	1.0	0.9999997508631321	1.0	0.9999999990101482	1.0	0.9999999990034263	1.0	1.0	1.0	0.9999999999993756	1.0	0.999999999997849	1.0	0.9999999999983564	1.0	0.9999999999957367	1.0	1.0	0.9999999999999911	1.0	1.0	1.0	0.999999999999992	1.0	1.0	1.0	0.9999999999999998	0.9999999999996949	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999425	1.0	1.0	1.0
GLYCOLYSIS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4833928504398784e-08	0.0	0.5139900919605004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48290791670374e-07	1.0448162990292922e-09	0.0	1.349999999999838e-13	0.0	1.7999999999999973e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3596327222853705e-06	0.0	0.0	0.0	0.0	2.1091058960459207e-09	0.0	0.0	0.0	0.0	8.999999999999992e-16	0.0	3.6899999999998794e-14	0.0	4.444199999982443e-12	0.0	0.0	0.0	0.0	0.0	7.645418741801392e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HISTSYN-PWY	0.9999997833513814	0.9999937384936732	0.9999995599804669	0.9999985597084359	0.999914915012647	0.9999999976303908	0.9999994590843296	0.999999986239777	0.9999979002268394	0.9999999892764272	0.9966812197798918	0.9999997205428252	0.9997805978400807	0.9999999840026327	0.9989146427348392	0.9999999999841611	0.9268899255947523	0.9999999999547953	0.9969571014181381	0.9999893436209858	0.9999999999996907	0.9999446388389526	0.9999999999881908	0.9999999994481678	0.9999956813822822	0.9999999999963834	0.9999433780647258	0.9346015860113048	0.9999924469164473	0.9915286768681436	0.9999990085469338	0.9876727196977746	0.9999994001350565	0.99909587705633	0.9993596335333842	0.9999953318010611	0.9999035119257987	0.999999843181713	0.9757999609399807	0.9999998916942603	0.931902765282574	0.999999999977101	0.9630558399188963	0.9999999985707942	0.9887460410028233	0.99926642626955	0.9991878641453112	0.9999789513069987	0.9995046337216418	0.9999974699087162	0.9998933893298743	0.9999999791952832	0.9999532739673094	0.9999981945113126	0.9996224276418731	0.9999951151524172	0.9863450368451645	0.999998337070722	0.9992363763642685	0.9999868994268611	0.9937647379243943	0.9997989250016857	0.9999999969973647	0.9999999988280737	0.9776545790357871	0.9640843504681368	0.8279944331152858	0.999999999978513	0.9999999886431271	0.9999999898877858	0.9999999999999984	0.9999508646897333	0.9999999976986459	0.9996080819524535	0.999999946598883	0.9999961186381704	0.9999993575559736	0.9999191764544004	0.9999999999997672	0.9992555871171329	0.999999642800183	0.8488434474397845	0.9999983483749976	0.9999599628734704	0.9999999999305634	0.998727721847516	0.9999999997695728	0.9998401924540906	0.9999999989468984	0.9973122525242758	0.9999999353157232	0.9983334970595745	0.9999999999996038
HSERMETANA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1105272960960198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.610999999999827e-13	0.0	5.999999999999998e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.544499999714464e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.192399999955257e-12	0.0	0.0	0.0
ILEUSYN-PWY	0.9999999821501581	0.9999934251998386	0.9999993585442726	0.9999981173912393	0.9998992511923798	0.999999998266007	0.9999994895572656	0.9999999901225697	0.9999986838717081	0.999999985840822	0.9961944744634998	0.9999997390571546	0.9999228756494041	0.9999999701779947	0.9988970929642181	0.9999999999829077	0.9327818986157003	0.9999999999234586	0.9984101383947795	0.9999868454733976	0.9999999999992237	0.9999347777368003	0.9999999999893374	0.9999999992381121	0.9999963647590966	0.9999999999962952	0.9999406127890255	0.9740552239372764	0.9999907968383033	0.9912030318443484	0.9999984261477798	0.9845607829755949	0.9999992405767647	0.99907933147794	0.9994582750038896	0.999994066916598	0.9999327506819923	0.9999998364897295	0.9953644578706368	0.9999998511704953	0.955983365650781	0.9999999999587894	0.9893843005477679	0.9999999979856611	0.989818912390448	0.9990147157702018	0.9994949521907927	0.9999831688480199	0.9995890061720436	0.9999968023946573	0.9998713803404318	0.9999999826819556	0.9999743638595013	0.9999979901046292	0.9996189698498166	0.9999957715301965	0.9889530329050317	0.9999980436993781	0.9994109429236074	0.999990681408353	0.9920821836394992	0.9997537410179901	0.999999997324152	0.999999998690335	0.9833044890666588	0.9624473289346916	0.9907768408391162	0.9999999999748126	0.9999999881732201	0.9999999920388035	0.9999999999999991	0.999936412885045	0.9999999986185681	0.9996449575067589	0.9999999737877727	0.9999999942570126	0.9999996208520109	0.9999186550726339	0.9999999999998517	0.9993156482392203	0.9999996342435439	0.922888557251751	0.9999991267099456	0.9999609103138422	0.999999999938542	0.9990429598166141	0.9999999996372919	0.9998310695731126	0.999999998676258	0.9974293351244445	0.9999999713366291	0.9987840308581554	0.9999999999998637
NAGLIPASYN-PWY	0.22589461665561328	0.024526042520182843	0.1602374735434481	0.2551474554166136	0.0680725143035671	0.002172398424917014	0.027393721788928283	0.2382404097936408	3.372804372724838e-09	4.815154982852032e-06	0.0	6.866434825791327e-07	0.0003853622520685202	2.397183052571723e-05	0.0	1.2980145466303164e-08	1.25e-16	7.699999999999881e-14	8.092755767488077e-05	1.2428589016060343e-07	0.0	5.148527551103226e-07	0.0	2.0416332615832103e-05	0.0003351969245526596	3.188700129664383e-08	1.25e-16	3.533005012535751e-08	0.0008560292248193792	9.800762499807891e-11	0.005531552221969763	3.8016324997109517e-10	1.2601241887923257e-06	0.00017739722408053877	0.015990086995583807	8.909881248412281e-10	0.00042305807828849686	0.1240144085147595	7.25774186564631e-06	0.03920094700029451	0.00012633538535204887	0.039326397936205994	7.049255770584604e-06	5.0054034027344235e-05	1.449999999999996e-14	0.00013286946700036666	3.2530174997883575e-10	0.0	7.077025347994136e-05	0.0	0.0009802264756753531	0.36993445927603597	0.00041818616315805366	0.005935747925814385	1.4026249999960653e-11	0.016461273077734543	0.0	8.720124707935275e-05	0.0	2.9319111880779253e-07	6.187499999999923e-14	2.333556373590288e-07	0.0007258911660893728	7.252736239479564e-09	0.0	1.6108537499481028e-10	4.102239621634325e-09	1.0073701013193688e-05	1.0178807497927836e-09	0.0	6.499999999999991e-15	7.24896858635065e-06	1.25e-16	6.555908439040128e-08	4.4080624999611384e-11	5.3303118323707495e-05	2.1507424999074858e-10	9.469425652584062e-05	4.249999999999964e-14	9.715624999981121e-12	2.1249999999999992e-15	0.0	0.0	6.1941319923265455e-09	2.2023540344269137e-06	5.669800138317254e-07	9.256655393786302e-07	1.5894313744947415e-09	0.0	2.3592156998197315e-06	0.07744835724787533	0.0	0.11691287327234715
NONOXIPENT-PWY	1.0	1.0	0.9983206650925837	0.9999985688165501	0.9999639600749153	1.0	0.9999999999999865	1.0	1.0	1.0	1.0	0.9997309179293541	9.286791872431607e-05	1.0	1.0	1.0	0.9999929206583313	1.0	0.9999999999269402	0.9999313967113852	1.0	0.9999999999999998	1.0	1.0	1.0	1.0	0.9999999999999989	0.9999999999983753	0.9999999999995137	0.9999999999966671	0.9999999999990452	0.9999999999999889	0.9999999999999887	1.0	0.9999999992098971	1.0	1.0	0.9999700235286885	1.0	0.9999999999999982	0.9999999999999831	1.0	1.0	1.0	0.9999852751472128	0.9999999998657516	1.0	1.0	0.9999999944530571	1.0	0.9999999973109011	1.0	0.9999999389196914	1.0	0.9999998473225176	0.9999999999999987	0.9999999999999969	0.9999999999266853	1.0	1.0	1.0	0.9999999999957563	1.0	1.0	0.9999999999999458	0.9999999999999944	0.9999999999999998	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999916	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.304986407295963	1.0	0.9999999975202669
P108-PWY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999991	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
P164-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.816918592715566e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P42-PWY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PANTO-PWY	0.007208844478352352	0.00020911543266535553	0.036712660090010334	0.037066353326302856	0.0007582924841561266	1.8577537898539907e-05	0.0005393890299916467	0.00895633948144565	1.3525489990853055e-09	7.472118730371041e-07	0.0	1.2480271141214113e-07	0.00021501527721629117	2.8225617337670077e-06	0.0	5.169939998663587e-10	0.0	0.0	4.9885873994350634e-05	1.8185723983463973e-09	0.0	1.944764798108945e-09	0.0	6.950866585442899e-06	1.5259091815570244e-05	7.457723172191183e-09	0.0	2.8226167960164174e-09	0.00012917441704750335	2.05919999999788e-12	0.0019457259293834044	1.804999999998371e-12	1.2035624295718696e-07	3.2192735465305753e-06	0.006668258612064626	1.855999999982776e-11	0.000248068451074311	0.09999085973246509	2.6451430436045124e-06	0.03024332263722719	0.00010308956529805419	0.015948870229323366	3.878557743780328e-06	4.4948203696589046e-05	2.399999999999997e-15	6.855737656950033e-06	2.2307359997511907e-10	0.0	5.7066881834636094e-05	0.0	0.00023232173991881834	0.31218442712093175	0.0002736940666667351	0.0017142903761461447	6.587599999978302e-12	0.005862016590131642	0.0	4.236977384871608e-05	0.0	2.4269953970548468e-09	0.0	2.451699796994584e-09	0.00030805525496775747	9.140821995822269e-10	0.0	7.537999999997159e-13	1.043639999994554e-11	7.739788422782599e-07	5.459803998509527e-10	0.0	1.7999999999999985e-15	9.89715943830933e-07	0.0	2.8339369798440055e-08	3.479539999939464e-11	1.0040266943649453e-06	6.251279999804607e-11	1.0892832354578526e-05	4e-16	3.823999999999269e-13	0.0	0.0	0.0	4.284953999081958e-10	5.529734887110156e-08	7.927399505781673e-08	3.6062225357578343e-07	7.31067999973277e-11	0.0	4.052979204667812e-07	0.08749243682943118	0.0	0.12101701328574022
PANTOSYN-PWY	0.007067333734264403	0.00018451452987670367	0.037239106031621505	0.03832230577131416	0.0008529979987679349	1.69103239476105e-05	0.0004961056073590396	0.008561238642461843	1.0343223135295802e-09	8.4061327815872e-07	0.0	1.0352131512455107e-07	0.00020206912446435525	2.5353524262127263e-06	0.0	3.563317237318307e-10	0.0	0.0	5.612119809509848e-05	2.045893947646761e-09	0.0	2.187860396845946e-09	0.0	7.096234747155263e-06	1.7166445068292606e-05	6.4543353359232914e-09	0.0	3.7135830840367663e-09	0.00014531863194239733	3.0887965997098704e-12	0.0019437414398667714	2.7074879099909898e-12	1.1168559184489644e-07	3.6216812758577665e-06	0.007495420839980439	1.3728897150726186e-11	0.00025712732847132653	0.10558174695962734	2.568096514647674e-06	0.03389547727949198	0.00011597406518792652	0.015423174269662054	3.910119939841498e-06	4.425045321857586e-05	3.59999999999983e-15	7.712698230206754e-06	2.5095779996435534e-10	0.0	6.067547173221603e-05	0.0	0.00024052576045414825	0.32891559501037226	0.0002958276298965742	0.001786628903126861	9.878160523143982e-12	0.006208618504242906	0.0	4.360933024202987e-05	0.0	3.637958075683305e-09	0.0	2.7581622689766546e-09	0.0003009982843049359	7.998284175069972e-10	0.0	8.480249999995724e-13	8.254892683040254e-12	8.707261119062669e-07	4.556896968017733e-10	0.0	1.2461538461538454e-15	8.9936430071235e-07	0.0	2.685124407212164e-08	2.6434645609831018e-11	8.693682873569579e-07	5.452519212975724e-11	1.2254419343191055e-05	3e-16	3.3980354430373295e-13	0.0	0.0	0.0	4.820573248486556e-10	6.220951704910582e-08	6.507069179858546e-08	3.31560144188897e-07	5.670875465808574e-11	0.0	4.5596013183673717e-07	0.08927125333622729	0.0	0.12074266363070177
PEPTIDOGLYCANSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99999999999999e-16	0.0	4.052699218842697e-05	0.9448719884755444	0.0	0.0	9.999999269592357e-16	0.0	0.0	0.0	0.0	0.0	0.00045613697011470444	3.128864541803317e-07	0.0	1.8505599997260315e-10	0.0	2.7809999999938127e-12	1.44031723340389e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.959519993573225e-10	0.0	0.0	1.9999999999999966e-15	0.0	4.600571820728544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.824999999998137e-13	0.0	0.00025682146800600386	0.0	0.0	0.0	0.0	4.099370565432686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHOSLIPSYN-PWY	1.0	0.9999999999073902	0.9999999999997197	0.999999999999997	0.9999999562290515	0.9999999999999793	0.9999999999990731	1.0	0.9999999999934838	1.0	0.0	0.9999999999999908	0.999999997301327	1.0	0.0	0.9999999999999993	0.0	3.517773319540657e-05	0.0	0.9999999999999993	0.14851607234117198	0.008611618670279155	0.03763283526977204	0.0	0.9999999629333739	1.0	0.0	0.0	0.0	0.0	0.08338818777587007	0.0	0.0	0.0	0.0	0.7140366542298683	0.0003541675715570168	0.99999999999752	0.9999999916398283	0.9993828169172195	0.9950953091947893	1.0	0.9999744175827316	0.05757918328146692	0.0	0.9999999999866767	0.0	0.0	0.0	0.0	0.0	0.9999999999999891	0.0	0.9999999239202617	0.0	0.9999999999982198	0.0	0.0	0.8194979733885936	0.0	0.9999991910314562	0.9999991382355312	0.9999999999999722	0.999999999999984	0.0	0.9987272773737063	0.9999913580222841	0.9999999999999863	0.8343184042058792	0.7776936382518175	1.0	0.999999999999123	0.9999999999999998	0.9999998664901768	1.0	0.8183903115627122	0.9999999999999984	0.0	1.0	8.861999999937171e-12	1.0	0.0	1.0	0.8624592538162331	1.0	0.9997483622627327	1.0	0.0	1.0	0.6934244313810207	0.9999999999997093	1.0	1.0
POLYISOPRENSYN-PWY	0.482884535713385	0.07446538540532362	0.37911379470378614	0.5229354363035664	0.18945878663630203	0.006918609014020162	0.08267726606961094	0.5002000228237496	1.0792973912633784e-08	1.5408332719404347e-05	0.0	2.1972558250441625e-06	0.0012321146230427123	7.670581236907935e-05	0.0	4.153646430604156e-08	3.9999999999999975e-16	2.4639999999995445e-13	0.0002589220830540258	3.977147397672039e-07	0.0	1.6475269502386937e-06	0.0	6.532933004293294e-05	0.0010718397483061711	1.0203839699112356e-07	3.9999999999999984e-16	1.1305615159892994e-07	0.002734144401797938	3.136243999262059e-10	0.01748814659505246	1.2165223988899306e-09	4.032386225258984e-06	0.0005674496562692446	0.04942939514296918	2.8511619939031566e-09	0.001352527016051269	0.3117820741588978	2.32244031451373e-05	0.11548349333422148	0.00040416089045929645	0.11582363537083401	2.2557268637100826e-05	0.00016015527276906066	4.6399999999998394e-14	0.00042505804448184846	1.040965599187289e-09	0.0	0.00022642955454529808	0.0	0.0031299748524763866	0.6526374714256836	0.0013369656857726946	0.0187495496390108	4.4883999998488973e-11	0.05083509114673779	0.0	0.0002789904683520437	0.0	9.382109750196323e-07	1.9799999999997058e-13	7.467376561868187e-07	0.0023191481433556976	2.320875559601524e-08	0.0	5.154731998006988e-10	1.3127166670737243e-08	3.223512884270962e-05	3.257218392042896e-09	0.0	2.0799999999999675e-14	2.319632954750071e-05	3.9999999999999984e-16	2.0978903979132143e-07	1.41057999985077e-10	0.0001705499787753267	6.882375996447467e-10	0.0003029585063344105	1.3599999999998614e-13	3.108999999927506e-11	6.799999999999966e-15	0.0	0.0	1.9821222105339337e-08	7.047498763773987e-06	1.8143337811413206e-06	2.962123693752798e-06	5.086180380598076e-09	0.0	7.549451055678564e-06	0.2117546360483707	0.0	0.2975809085598977
