Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
073R_0_M_S2_week9_S55_L001_R1_001	073R_0_M_S2_week9_S55_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	141510.0	0.0	50-301	49.0	1.9433255600310932	279.22861988552046	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
073R_0_M_S2_week9_S55_L001_R2_001	073R_0_M_S2_week9_S55_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	141510.0	0.0	50-301	52.0	4.525475231432408	267.58921630980143	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
096R_0_M_S5_week9_S74_L001_R1_001	096R_0_M_S5_week9_S74_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	112749.0	0.0	54-301	50.0	1.9068905267452485	279.6882367027645	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
096R_0_M_S5_week9_S74_L001_R2_001	096R_0_M_S5_week9_S74_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	112749.0	0.0	50-301	53.0	5.529095601734827	264.33045082439753	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week5_S22_L001_R1_001	1030R_L_M_NS1_week5_S22_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139286.0	0.0	52-301	49.0	1.7431759114340277	279.92796835288544	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week5_S22_L001_R2_001	1030R_L_M_NS1_week5_S22_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139286.0	0.0	50-301	51.0	4.166247864106945	270.94906882242293	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week6_S23_L001_R1_001	1030R_L_M_NS1_week6_S23_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126764.0	0.0	52-301	49.0	1.937458584456155	279.83128490738693	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week6_S23_L001_R2_001	1030R_L_M_NS1_week6_S23_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126764.0	0.0	50-301	51.0	4.407402732637027	270.3177479410558	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week7_S24_L001_R1_001	1030R_L_M_NS1_week7_S24_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107102.0	0.0	52-301	50.0	1.8384343896472521	279.32079699725494	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week7_S24_L001_R2_001	1030R_L_M_NS1_week7_S24_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107102.0	0.0	50-301	53.0	4.5666747586412955	266.7530765065078	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week9_S25_L001_R1_001	1030R_L_M_NS1_week9_S25_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106680.0	0.0	63-301	50.0	2.0753655793025874	279.4556430446194	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1030R_L_M_NS1_week9_S25_L001_R2_001	1030R_L_M_NS1_week9_S25_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106680.0	0.0	50-301	52.0	5.704911886014248	267.02613423322083	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1060R_L_M_S5_week9_S75_L001_R1_001	1060R_L_M_S5_week9_S75_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	111828.0	0.0	51-301	49.0	1.6722108953035018	280.16412705225883	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1060R_L_M_S5_week9_S75_L001_R2_001	1060R_L_M_S5_week9_S75_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	111828.0	0.0	50-301	52.0	4.7260077976893085	267.0405891190042	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week5_S56_L001_R1_001	1067R_R_M_S2_week5_S56_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	130865.0	0.0	52-301	49.0	1.9569785656974745	279.6041645971039	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week5_S56_L001_R2_001	1067R_R_M_S2_week5_S56_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	130865.0	0.0	50-301	52.0	4.75604630726321	267.8090245673022	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week6_S57_L001_R1_001	1067R_R_M_S2_week6_S57_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129022.0	0.0	54-301	49.0	1.9926834183317574	279.53045992156376	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week6_S57_L001_R2_001	1067R_R_M_S2_week6_S57_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129022.0	0.0	50-301	52.0	5.174311357752941	267.27113205499836	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week7_S58_L001_R1_001	1067R_R_M_S2_week7_S58_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131992.0	0.0	53-301	51.0	1.7879871507364082	279.4687102248621	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week7_S58_L001_R2_001	1067R_R_M_S2_week7_S58_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131992.0	0.0	50-301	54.0	4.5290623674162065	264.8218149584823	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week9_S59_L001_R1_001	1067R_R_M_S2_week9_S59_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109737.0	0.0	51-301	49.0	2.090452627646099	280.24033826330225	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1067R_R_M_S2_week9_S59_L001_R2_001	1067R_R_M_S2_week9_S59_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109737.0	0.0	50-301	52.0	4.305749200360863	268.9533429927919	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1075R_L_M_NS6_week9_S84_L001_R1_001	1075R_L_M_NS6_week9_S84_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109724.0	0.0	52-301	48.0	1.7152127155408117	280.57453246327145	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1075R_L_M_NS6_week9_S84_L001_R2_001	1075R_L_M_NS6_week9_S84_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109724.0	0.0	50-301	50.0	4.16681856293974	271.68228464146404	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1076R_0_M_S5_week9_S76_L001_R1_001	1076R_0_M_S5_week9_S76_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93722.0	0.0	52-301	50.0	2.033674057318452	279.8884253430358	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1076R_0_M_S5_week9_S76_L001_R2_001	1076R_0_M_S5_week9_S76_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93722.0	0.0	50-301	53.0	5.45549604148439	266.9358421715286	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week5_S26_L001_R1_001	1121R_0_M_NS1_week5_S26_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	99163.0	0.0	51-301	50.0	1.8071256416203625	279.74647802103607	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week5_S26_L001_R2_001	1121R_0_M_NS1_week5_S26_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	99163.0	0.0	50-301	53.0	4.81832941722215	266.518883051138	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week6_S27_L001_R1_001	1121R_0_M_NS1_week6_S27_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100255.0	0.0	52-301	50.0	1.819360630392499	280.0097052516084	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week6_S27_L001_R2_001	1121R_0_M_NS1_week6_S27_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100255.0	0.0	50-301	53.0	4.440676275497482	267.6243778365169	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week7_S28_L001_R1_001	1121R_0_M_NS1_week7_S28_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87117.0	0.0	57-301	50.0	2.153425852589047	279.91239367746823	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week7_S28_L001_R2_001	1121R_0_M_NS1_week7_S28_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87117.0	0.0	50-301	52.0	4.7935534970212474	268.2552085126898	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week9_S29_L001_R1_001	1121R_0_M_NS1_week9_S29_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98067.0	0.0	55-301	49.0	2.1260974639787085	279.6807386786585	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1121R_0_M_NS1_week9_S29_L001_R2_001	1121R_0_M_NS1_week9_S29_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98067.0	0.0	50-301	52.0	5.385093864398829	268.3399410607034	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1136R_0_F_S5_week9_S69_L001_R1_001	1136R_0_F_S5_week9_S69_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152473.0	0.0	52-301	48.0	1.6593101729486532	279.9834528080381	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1136R_0_F_S5_week9_S69_L001_R2_001	1136R_0_F_S5_week9_S69_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152473.0	0.0	50-301	51.0	4.244030090573412	269.85984403796084	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week5_S30_L001_R1_001	1151R_R_M_NS1_week5_S30_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106887.0	0.0	53-301	49.0	1.9824674656412848	279.86753300214247	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week5_S30_L001_R2_001	1151R_R_M_NS1_week5_S30_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106887.0	0.0	50-301	51.0	5.043644222403099	270.1336271015184	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week6_S31_L001_R1_001	1151R_R_M_NS1_week6_S31_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114642.0	0.0	51-301	49.0	2.0236911428621274	279.67965492576894	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week6_S31_L001_R2_001	1151R_R_M_NS1_week6_S31_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114642.0	0.0	50-301	52.0	5.1237766263673	268.74369777219516	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week7_S32_L001_R1_001	1151R_R_M_NS1_week7_S32_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114445.0	0.0	54-301	49.0	1.9153305081043297	279.6804491240334	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week7_S32_L001_R2_001	1151R_R_M_NS1_week7_S32_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114445.0	0.0	50-301	52.0	5.136091572371008	267.81982611734895	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week9_S33_L001_R1_001	1151R_R_M_NS1_week9_S33_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105201.0	0.0	54-301	49.0	2.098839364644823	279.83685516297373	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1151R_R_M_NS1_week9_S33_L001_R2_001	1151R_R_M_NS1_week9_S33_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105201.0	0.0	51-301	52.0	4.940067109628235	268.84734935979697	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1152R_0_M_S2_week9_S60_L001_R1_001	1152R_0_M_S2_week9_S60_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135723.0	0.0	52-301	49.0	1.771254687856885	280.070894395202	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1152R_0_M_S2_week9_S60_L001_R2_001	1152R_0_M_S2_week9_S60_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135723.0	0.0	50-301	52.0	3.992690995630807	268.60403910906774	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1184R_0_M_NS6_week9_S85_L001_R1_001	1184R_0_M_NS6_week9_S85_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124528.0	0.0	53-301	48.0	1.8381408197353206	280.1814130155467	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1184R_0_M_NS6_week9_S85_L001_R2_001	1184R_0_M_NS6_week9_S85_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124528.0	0.0	50-301	50.0	4.647147629448798	271.46811158936146	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1186R_0_M_NS6_week9_S86_L001_R1_001	1186R_0_M_NS6_week9_S86_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119159.0	0.0	54-301	48.0	1.8630569239419599	280.13837813341837	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1186R_0_M_NS6_week9_S86_L001_R2_001	1186R_0_M_NS6_week9_S86_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119159.0	0.0	50-301	50.0	4.751634370882602	271.1425406389782	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1186R_RR_M_NS6_week9_S87_L001_R1_001	1186R_RR_M_NS6_week9_S87_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123350.0	0.0	53-301	48.0	1.9424402107823269	280.06854479124445	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1186R_RR_M_NS6_week9_S87_L001_R2_001	1186R_RR_M_NS6_week9_S87_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123350.0	0.0	50-301	50.0	4.715849209566274	271.0251317389542	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week5_S1_L001_R1_001	1193R_R_F_NS1_week5_S1_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104538.0	0.0	54-301	48.0	1.8969178671870517	279.96383133406033	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week5_S1_L001_R2_001	1193R_R_F_NS1_week5_S1_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104538.0	0.0	50-301	51.0	5.129235301995447	270.2616847462167	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week6_S2_L001_R1_001	1193R_R_F_NS1_week6_S2_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	85111.0	0.0	57-301	49.0	1.858749162857915	280.189164737813	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week6_S2_L001_R2_001	1193R_R_F_NS1_week6_S2_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	85111.0	0.0	50-301	52.0	4.941781908331473	268.4790685105333	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week7_S3_L001_R1_001	1193R_R_F_NS1_week7_S3_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91027.0	0.0	51-301	49.0	1.8730706273962672	280.28815626132905	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week7_S3_L001_R2_001	1193R_R_F_NS1_week7_S3_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91027.0	0.0	50-301	52.0	4.574466916409417	268.63617388247445	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week9_S4_L001_R1_001	1193R_R_F_NS1_week9_S4_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98208.0	0.0	52-301	49.0	2.1973769957640927	279.80689964157705	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
1193R_R_F_NS1_week9_S4_L001_R2_001	1193R_R_F_NS1_week9_S4_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98208.0	0.0	50-301	51.0	6.016821440208537	268.3976254480287	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
184R_0_M_NS6_week9_S88_L001_R1_001	184R_0_M_NS6_week9_S88_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135991.0	0.0	50-301	48.0	1.8310035222919165	280.21648491444284	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
184R_0_M_NS6_week9_S88_L001_R2_001	184R_0_M_NS6_week9_S88_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135991.0	0.0	50-301	50.0	4.768697928539389	270.852365230052	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2402R_0_F_S5_week9_S70_L001_R1_001	2402R_0_F_S5_week9_S70_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123105.0	0.0	61-301	50.0	1.7610982494618417	279.4255066812883	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2402R_0_F_S5_week9_S70_L001_R2_001	2402R_0_F_S5_week9_S70_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123105.0	0.0	50-301	53.0	4.6155720726209335	267.5321473538849	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2403R_0_F_NS6_week9_S80_L001_R1_001	2403R_0_F_NS6_week9_S80_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	134161.0	0.0	67-301	49.0	1.8746133377061887	279.787464315263	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2403R_0_F_NS6_week9_S80_L001_R2_001	2403R_0_F_NS6_week9_S80_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	134161.0	0.0	50-301	51.0	5.780368363384292	268.53013170742616	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week5_S35_L001_R1_001	2404R_R_F_S2_week5_S35_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98636.0	0.0	64-301	48.0	2.0012977006366843	280.6175534287684	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week5_S35_L001_R2_001	2404R_R_F_S2_week5_S35_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98636.0	0.0	50-301	51.0	3.747110588426132	270.87910093677766	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week6_S36_L001_R1_001	2404R_R_F_S2_week6_S36_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	112292.0	0.0	59-301	49.0	1.6501620774409576	280.3307359384462	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week6_S36_L001_R2_001	2404R_R_F_S2_week6_S36_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	112292.0	0.0	50-301	52.0	3.507818900723115	269.4544045880383	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week7_S37_L001_R1_001	2404R_R_F_S2_week7_S37_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119783.0	0.0	52-301	49.0	1.7698671764774636	279.6745948924305	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week7_S37_L001_R2_001	2404R_R_F_S2_week7_S37_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119783.0	0.0	50-301	52.0	3.833599091690808	268.2204653414925	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week9_S38_L001_R1_001	2404R_R_F_S2_week9_S38_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97536.0	0.0	76-301	48.0	2.1263943569553807	280.0919250328084	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2404R_R_F_S2_week9_S38_L001_R2_001	2404R_R_F_S2_week9_S38_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97536.0	0.0	50-301	51.0	4.11745406824147	270.18870980971127	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2433R_0_F_S5_week9_S71_L001_R1_001	2433R_0_F_S5_week9_S71_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125962.0	0.0	51-301	49.0	1.7664057414140775	279.66264428954764	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2433R_0_F_S5_week9_S71_L001_R2_001	2433R_0_F_S5_week9_S71_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125962.0	0.0	50-301	52.0	4.383067909369492	268.63826392086503	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
