	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
12	AEROBACTINSYN-PWY	Week_and_consortia	NS6_w5w6	1.50547997827897	0.340043017135295	32	32	0.0001240984980268	0.0007235555367307	AEROBACTINSYN-PWY	aerobactin biosynthesis	Biosynthesis						
13	ARGDEG-PWY	Week_and_consortia	NS6_w5w6	1.44993091585371	0.326236301023974	32	32	0.0001183800294778	0.0007235555367307	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
14	AST-PWY	Week_and_consortia	NS6_w5w6	1.47476250943906	0.332911680975201	32	32	0.0001232220893512	0.0007235555367307	AST-PWY	L-arginine degradation II (AST pathway) // L-arginine succinyltransferase pathway // AST pathway // ammonia-producing L-arginine catabolic pathway // L-arginine catabolism	Degradation/utilization/assimilation						
15	CENTFERM-PWY	Week_and_consortia	NS6_w5w6	1.36707753592531	0.307032575069461	32	32	0.0001157533266504	0.0007235555367307	CENTFERM-PWY	pyruvate fermentation to butanoate // central fermentation pathway // acetobutylicum fermentation // pyruvate fermentation to butyrate // pyruvic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
16	ECASYN-PWY	Week_and_consortia	NS6_w5w6	1.45302539132529	0.326737472166709	32	32	0.0001175161750974	0.0007235555367307	ECASYN-PWY	enterobacterial common antigen biosynthesis // ECA biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
17	FAO-PWY	Week_and_consortia	NS6_w5w6	1.46928344461905	0.332765188471725	32	32	0.0001282556637014	0.0007235555367307	FAO-PWY	fatty acid &beta;-oxidation I (generic)	Degradation/utilization/assimilation						
18	GLYCOL-GLYOXDEG-PWY	Week_and_consortia	NS6_w5w6	1.41513240063648	0.311222119021205	32	32	8.91574635526576e-05	0.0007235555367307	GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	Degradation/utilization/assimilation	Superpathways					
19	GLYCOLYSIS-TCA-GLYOX-BYPASS	Week_and_consortia	NS6_w5w6	1.42820981183097	0.319890526709163	32	32	0.0001119397795093	0.0007235555367307	GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	Superpathways	Generation of precursor metabolites and energy					
20	GLYOXYLATE-BYPASS	Week_and_consortia	NS6_w5w6	1.48208134136547	0.333633168505462	32	32	0.0001190914678273	0.0007235555367307	GLYOXYLATE-BYPASS	glyoxylate cycle // glyoxylate bypass // glyoxylate shunt	Generation of precursor metabolites and energy						
21	HCAMHPDEG-PWY	Week_and_consortia	NS6_w5w6	1.50547997827896	0.340043017131229	32	32	0.0001240984980053	0.0007235555367307	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	Degradation/utilization/assimilation						
22	HEME-BIOSYNTHESIS-II	Week_and_consortia	NS6_w5w6	0.730391040672697	0.158947591801519	32	32	7.80337880972243e-05	0.0007235555367307	HEME-BIOSYNTHESIS-II	heme <i>b</i> biosynthesis I (aerobic)	Biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis				
23	KDO-NAGLIPASYN-PWY	Week_and_consortia	NS6_w5w6	1.3006817826107	0.289500955874648	32	32	0.0001035634557391	0.0007235555367307	KDO-NAGLIPASYN-PWY	superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis (<i>E. coli</i>)	Superpathways	Glycan pathways		Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis
24	LPSSYN-PWY	Week_and_consortia	NS6_w5w6	1.429296298943	0.32308307723543	32	32	0.0001252658424795	0.0007235555367307	LPSSYN-PWY	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
25	METHGLYUT-PWY	Week_and_consortia	NS6_w5w6	1.49472971569575	0.327505414582877	32	32	8.50687825314415e-05	0.0007235555367307	METHGLYUT-PWY	superpathway of methylglyoxal degradation	Degradation/utilization/assimilation	Superpathways					
26	ORNARGDEG-PWY	Week_and_consortia	NS6_w5w6	1.44993091585371	0.326236301023974	32	32	0.0001183800294778	0.0007235555367307	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
27	P105-PWY	Week_and_consortia	NS6_w5w6	1.27529623097868	0.283656269380215	32	32	0.0001026857870721	0.0007235555367307	P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Generation of precursor metabolites and energy						
28	PWY-181	Week_and_consortia	NS6_w5w6	1.22039894493645	0.272501269751771	32	32	0.0001077466523618	0.0007235555367307	PWY-181	photorespiration I // C2 photorespiratory carbon oxidation cycle // PCO cycle	Generation of precursor metabolites and energy						
29	PWY-5022	Week_and_consortia	NS6_w5w6	0.91755428625227	0.207464471486353	32	32	0.0001256889527377	0.0007235555367307	PWY-5022	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
30	PWY-5747	Week_and_consortia	NS6_w5w6	1.42465835834162	0.307879367976958	32	32	7.13843798400742e-05	0.0007235555367307	PWY-5747	2-methylcitrate cycle II	Degradation/utilization/assimilation						
31	PWY-5918	Week_and_consortia	NS6_w5w6	0.679739215884506	0.148878682288522	32	32	8.46599529116069e-05	0.0007235555367307	PWY-5918	superpathway of heme <i>b</i> biosynthesis from glutamate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
32	PWY-5920	Week_and_consortia	NS6_w5w6	1.21629599652966	0.271182266177833	32	32	0.0001057845341079	0.0007235555367307	PWY-5920	superpathway of heme <i>b</i> biosynthesis from glycine	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
33	PWY-6163	Week_and_consortia	NS6_w5w6	-0.0450575488313196	0.0097595601910768	32	32	6.85988681981605e-05	0.0007235555367307	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	Biosynthesis						
34	PWY-6396	Week_and_consortia	NS6_w5w6	1.33627062308438	0.295901536900819	32	32	9.71612857186227e-05	0.0007235555367307	PWY-6396	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
35	PWY-6588	Week_and_consortia	NS6_w5w6	1.45302157493079	0.327375957944753	32	32	0.0001203668177179	0.0007235555367307	PWY-6588	pyruvate fermentation to acetone // acetone fermentation // pyruvic acid fermentation to acetone	Generation of precursor metabolites and energy						
36	PWY-6590	Week_and_consortia	NS6_w5w6	1.34828414533727	0.302267619393524	32	32	0.0001132200577785	0.0007235555367307	PWY-6590	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation // acetobutylicum acidogenic fermentation	Superpathways	Generation of precursor metabolites and energy					
37	PWY-6628	Week_and_consortia	NS6_w5w6	1.29573898491733	0.28910029692092	32	32	0.0001067208786907	0.0007235555367307	PWY-6628	superpathway of L-phenylalanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
38	PWY-6629	Week_and_consortia	NS6_w5w6	1.37851382610053	0.308416109495754	32	32	0.0001104131857845	0.0007235555367307	PWY-6629	superpathway of L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
39	PWY-6630	Week_and_consortia	NS6_w5w6	1.29232972426664	0.288654518478226	32	32	0.000108171919046	0.0007235555367307	PWY-6630	superpathway of L-tyrosine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
40	PWY-6690	Week_and_consortia	NS6_w5w6	1.50547997827896	0.340043017131229	32	32	0.0001240984980053	0.0007235555367307	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	Degradation/utilization/assimilation						
41	PWY-6749	Week_and_consortia	NS6_w5w6	0.51626153414594	0.111853118546739	32	32	7.37553233462222e-05	0.0007235555367307	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
42	PWY-7094	Week_and_consortia	NS6_w5w6	1.46928344461905	0.332765188469932	32	32	0.0001282556636802	0.0007235555367307	PWY-7094	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Biosynthesis						
43	PWY-7446	Week_and_consortia	NS6_w5w6	1.50547997827897	0.340043017135295	32	32	0.0001240984980268	0.0007235555367307	PWY-7446	sulfoquinovose degradation I // sulphoglycolysis // sulfoglycolysis // sulfo-EMP pathway	Degradation/utilization/assimilation						
44	PWY0-1277	Week_and_consortia	NS6_w5w6	1.22214583680255	0.266313264536787	32	32	7.93497601381732e-05	0.0007235555367307	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
45	PWY0-1338	Week_and_consortia	NS6_w5w6	1.42839187918423	0.313359307351004	32	32	8.64127936707512e-05	0.0007235555367307	PWY0-1338	polymyxin resistance // L-Ara4N-modified lipid A biosynthesis // 4-amino-4-deoxy-L-arabinose-modified lipid A biosynthesis	Detoxification	Glycan pathways		Biosynthesis	Cell structure biosynthesis		
46	PWY0-1415	Week_and_consortia	NS6_w5w6	1.21716013417052	0.266476660976241	32	32	8.42207892452097e-05	0.0007235555367307	PWY0-1415	superpathway of heme <i>b</i> biosynthesis from uroporphyrinogen-III	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
47	PWY0-1479	Week_and_consortia	NS6_w5w6	0.919268701621724	0.198911401160223	32	32	7.25462318185532e-05	0.0007235555367307	PWY0-1479	tRNA processing	Macromolecule modification						
48	PWY0-42	Week_and_consortia	NS6_w5w6	1.44869816833276	0.317131946504594	32	32	8.40998340152571e-05	0.0007235555367307	PWY0-42	2-methylcitrate cycle I	Degradation/utilization/assimilation						
49	PWY0-781	Week_and_consortia	NS6_w5w6	0.664290698436391	0.141188963923196	32	32	5.75602260111808e-05	0.0007235555367307	PWY0-781	aspartate superpathway	Superpathways						
50	REDCITCYC	Week_and_consortia	NS6_w5w6	1.48131787594641	0.333399061107841	32	32	0.0001188192112219	0.0007235555367307	REDCITCYC	TCA cycle VI (Helicobacter) // Krebs cycle // tricarboxylic acid cycle // TCA cycle // citric acid cycle	Generation of precursor metabolites and energy						
51	TCA-GLYOX-BYPASS	Week_and_consortia	NS6_w5w6	1.47713951527939	0.332493114945447	32	32	0.0001189703680976	0.0007235555367307	TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	Superpathways						
52	P281-PWY	Week_and_consortia	NS6_w5w6	1.41142504580707	0.318975097022005	32	32	0.0001249389469816	0.0007235555367307	P281-PWY	3-phenylpropanoate degradation // 3-phenylpropionate degradation // 3-phenylpropionic acid degradation	Degradation/utilization/assimilation	Superpathways					
53	ENTBACSYN-PWY	Week_and_consortia	NS6_w5w6	1.3046109644045	0.298264002835883	32	32	0.0001437433857535	0.0007959124507464	ENTBACSYN-PWY	enterobactin biosynthesis	Superpathways	Biosynthesis	Secondary metabolite biosynthesis				
54	ORNDEG-PWY	Week_and_consortia	NS6_w5w6	1.38900384225853	0.318951380222465	32	32	0.0001515093063926	0.0008236596838439	ORNDEG-PWY	superpathway of ornithine degradation	Degradation/utilization/assimilation	Superpathways					
55	PWY-6263	Week_and_consortia	NS6_w5w6	-0.713713345563641	0.167423207926077	32	32	0.0001845402376732	0.0009401202098529	PWY-6263	superpathway of menaquinol-8 biosynthesis II // vitamin K<sub>2</sub> biosynthesis II // superpathway of menaquinone-8 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
56	PWY-7003	Week_and_consortia	NS6_w5w6	1.1788023797806	0.274173597569409	32	32	0.0001764672845013	0.0009401202098529	PWY-7003	glycerol degradation to butanol	Superpathways	Generation of precursor metabolites and energy					
57	PWY-7371	Week_and_consortia	NS6_w5w6	-0.741696160415965	0.174099061201678	32	32	0.0001859483330674	0.0009401202098529	PWY-7371	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Biosynthesis						
58	PWY-7374	Week_and_consortia	NS6_w5w6	-0.734047281595754	0.172513929427422	32	32	0.0001886528849203	0.0009401202098529	PWY-7374	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Biosynthesis						
59	PWY0-1533	Week_and_consortia	NS6_w5w6	1.38410547593199	0.323565825210895	32	32	0.000187366221445	0.0009401202098529	PWY0-1533	methylphosphonate degradation I // carbon-phosphorus lyase pathway	Degradation/utilization/assimilation						
60	TRNA-CHARGING-PWY	Week_and_consortia	NS6_w5w6	-0.0402839755902657	0.0094942376446186	32	32	0.0001950574322815	0.0009561011844619	TRNA-CHARGING-PWY	tRNA charging	Macromolecule modification	Metabolic clusters					
61	PWY-5941	Week_and_consortia	NS6_w5w6	-0.0935314213163413	0.0225262450086163	32	32	0.0002509842535455	0.0011911792350814	PWY-5941	glycogen degradation II // glycogenolysis II	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
62	PWY-7219	Week_and_consortia	NS6_w5w6	-0.0576912402765269	0.0138916422703916	32	32	0.0002504032133205	0.0011911792350814	PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
63	PWY-6823	Week_and_consortia	NS6_w5w6	0.890808612554216	0.214731504955343	32	32	0.0002669493288989	0.0012471538959499	PWY-6823	molybdopterin biosynthesis	Biosynthesis						
64	PWY-5180	Week_and_consortia	NS6_w5w6	1.07217220245107	0.261016796027392	32	30	0.0002838042054894	0.0012857190521413	PWY-5180	toluene degradation I (aerobic) (<I>via</I> <i>o</I>-cresol)	Degradation/utilization/assimilation	Superpathways					
65	PWY-5182	Week_and_consortia	NS6_w5w6	1.07217220245107	0.261016796027392	32	30	0.0002838042054894	0.0012857190521413									
66	ALL-CHORISMATE-PWY	Week_and_consortia	NS6_w5w6	0.64941826263555	0.160444738276603	32	32	0.0003514905720166	0.0015685922542234	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
67	HEXITOLDEGSUPER-PWY	Week_and_consortia	NS6_w5w6	0.909488847517857	0.226441219043751	32	32	0.0003649641526512	0.0016047688476872	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
68	PWY-6700	Week_and_consortia	NS6_w5w6	-0.0535503473077616	0.0141204407598781	32	32	0.0006733127883923	0.0029176887497001	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
69	COA-PWY	Week_and_consortia	NS6_w5w6	-0.060231747010846	0.0161214704005305	32	32	0.0008149141325255	0.0034471021415628	COA-PWY	coenzyme A biosynthesis I (bacteria) // CoA biosynthesis	Biosynthesis						
70	PWY-6383	Week_and_consortia	NS6_w5w6	1.29697792037392	0.349109812028229	32	32	0.000830071418704	0.0034471021415628	PWY-6383	<i>trans</i>,octa-<i>cis</i> decaprenyl phosphate biosynthesis // mono-<i>trans</i>,poly-<i>cis</i> decaprenyl phosphate biosynthesis	Biosynthesis	Biosynthesis	Polyprenyl biosynthesis				
71	PWY-6737	Week_and_consortia	NS6_w5w6	-0.0893346958667091	0.0240457351883025	32	32	0.0008298494807023	0.0034471021415628	PWY-6737	starch degradation V	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
72	GLUCONEO-PWY	Week_and_consortia	NS6_w5w6	-0.0588631305702014	0.0158167176907964	32	32	0.0008472239430465	0.0034701364242593	GLUCONEO-PWY	gluconeogenesis I	Biosynthesis						
73	PWY-7208	Week_and_consortia	NS6_w5w6	-0.0494564589647742	0.0133826680015255	32	32	0.0009081665905503	0.0036694839266832	PWY-7208	superpathway of pyrimidine nucleobases salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
74	FOLSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0480881788033836	0.0131299399181555	32	32	0.0009565485433927	0.0038134401929923	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
75	HISTSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0576021805587402	0.0160201414113964	32	32	0.0011445490056438	0.0045028967458884	HISTSYN-PWY	L-histidine biosynthesis	Biosynthesis						
76	PWY-6572	Week_and_consortia	NS6_w5w6	-0.285237787714379	0.0804984338232423	32	32	0.0013158108881141	0.0051094474746251	PWY-6572	chondroitin sulfate degradation I (bacterial)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
77	PWY-6895	Week_and_consortia	NS6_w5w6	1.0112638021098	0.288383174883052	32	32	0.0014979574810999	0.0057421703442166	PWY-6895	superpathway of thiamine diphosphate biosynthesis II // superpathway of thiamine diphosphate biosynthesis (Bacillus) // superpathway of vitamin B<sub>1</sub> biosynthesis (Bacillus)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
78	PEPTIDOGLYCANSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0673288583684325	0.0196152116870036	32	32	0.0017658055430913	0.0063611549082447	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Superpathways	Biosynthesis	Cell structure biosynthesis				
79	PWY-5101	Week_and_consortia	NS6_w5w6	-0.037309693417465	0.0108149408665225	32	32	0.0017388506287502	0.0063611549082447	PWY-5101	L-isoleucine biosynthesis II	Biosynthesis						
80	PWY-6121	Week_and_consortia	NS6_w5w6	-0.0414273702079034	0.0120460660267999	32	32	0.0017353212041189	0.0063611549082447	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	Biosynthesis						
81	PWY-6123	Week_and_consortia	NS6_w5w6	-0.0399510308049741	0.0115852897858856	32	32	0.0016929899769037	0.0063611549082447	PWY-6123	inosine-5'-phosphate biosynthesis I // IMP biosynthesis I	Biosynthesis						
82	PWY-6609	Week_and_consortia	NS6_w5w6	-0.0742279594823373	0.0215281224041387	32	32	0.0017474060986381	0.0063611549082447	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
83	BRANCHED-CHAIN-AA-SYN-PWY	Week_and_consortia	NS6_w5w6	-0.0321536133728841	0.0094190020232191	32	32	0.0018554704383092	0.0066045912030292	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
84	PWY-6891	Week_and_consortia	NS6_w5w6	1.21568009391606	0.356169864955409	32	32	0.0019134895453398	0.0067309808712541	PWY-6891	thiazole component of thiamine diphosphate biosynthesis II // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate biosynthesis	Biosynthesis						
85	PWY-6385	Week_and_consortia	NS6_w5w6	-0.0680136402286545	0.0202663093164924	32	32	0.0021591768042806	0.0075069054009293	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	Superpathways	Biosynthesis	Cell structure biosynthesis				
86	COBALSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0535913284355577	0.0162600100313752	32	32	0.0025261547894758	0.0086818423224516	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
87	P108-PWY	Week_and_consortia	NS6_w5w6	-0.0694441259242827	0.0212185454866393	32	32	0.0026825352194426	0.0090768947454994	P108-PWY	pyruvate fermentation to propanoate I // succinate-propionate fermentation pathway // pyruvate fermentation to propionate I // succinate-propanoate fermentation pathway // pyruvic acid fermentation to propanoic acid I	Generation of precursor metabolites and energy						
88	PWY-6387	Week_and_consortia	NS6_w5w6	-0.0747939307054347	0.0228724428614513	32	32	0.0027018181683928	0.0090768947454994	PWY-6387	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
89	PWY-5104	Week_and_consortia	NS6_w5w6	-0.0407714941529792	0.0124798201741184	32	32	0.0027947828071229	0.0092848895481086	PWY-5104	L-isoleucine biosynthesis IV	Biosynthesis						
90	ILEUSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0343527407159494	0.0105857258591288	32	32	0.0029558002379077	0.0096063507732	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	Biosynthesis						
91	VALSYN-PWY	Week_and_consortia	NS6_w5w6	-0.0343527407159494	0.0105857258591288	32	32	0.0029558002379077	0.0096063507732	VALSYN-PWY	L-valine biosynthesis	Biosynthesis						
92	PWY-6612	Week_and_consortia	NS6_w5w6	-0.0390483519521922	0.0122053007151966	32	32	0.0032444949205556	0.0103202551196398	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
93	PYRIDNUCSAL-PWY	Week_and_consortia	NS6_w5w6	-0.0738024004229734	0.0229790489748164	32	32	0.0032204597649219	0.0103202551196398	PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle) // pyridine nucleotide cycling // nicotinamide adenine dinucleotide salvage	Biosynthesis						
94	PWY-5103	Week_and_consortia	NS6_w5w6	-0.0395067303704517	0.0123756853243245	32	32	0.0033844508961064	0.0106521138730088	PWY-5103	L-isoleucine biosynthesis III	Biosynthesis						
95	PWY-6122	Week_and_consortia	NS6_w5w6	-0.0344506311869641	0.0108726713079689	32	32	0.0035115008277957	0.0108241107990818	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	Biosynthesis						
96	PWY-6277	Week_and_consortia	NS6_w5w6	-0.0344506311869641	0.0108726713079689	32	32	0.0035115008277957	0.0108241107990818	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis (from PRPP)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
97	MET-SAM-PWY	Week_and_consortia	NS6_w5w6	-0.190279145828127	0.0602739259272487	32	32	0.0036180345358243	0.0108565505233544	MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis from L-aspartate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
98	PWY-5347	Week_and_consortia	NS6_w5w6	-0.162456481884779	0.0514833249687354	32	32	0.0036309533522924	0.0108565505233544	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
99	PWY-5973	Week_and_consortia	NS6_w5w6	-0.0354013090116761	0.0112077131587742	32	32	0.0036018369722634	0.0108565505233544	PWY-5973	<i>cis</i>-vaccenate biosynthesis // <i>cis</i> vaccenic acid acid biosynthesis	Biosynthesis						
100	PWY-7242	Week_and_consortia	NS6_w5w6	-0.0475108025357294	0.0151243929646087	32	32	0.0038530619185565	0.0114065892440438	PWY-7242	D-fructuronate degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
101	PWY-7399	Week_and_consortia	NS6_w5w6	0.930921211905043	0.296836145643393	32	32	0.0039041451599026	0.0114445039491263	PWY-7399	methylphosphonate degradation II	Degradation/utilization/assimilation						
