	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
24	PENTOSE-P-PWY	Week_and_consortia	NS6_w5w6	0.726761515242894	0.0654042083961195	24	24	1.71501451343428e-10	2.0785975902823503e-09	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
25	PWY-6507	Week_and_consortia	NS6_w5w6	0.76922771894791	0.0694325493488671	24	24	1.8138650919215501e-10	2.1138504725085802e-09	PWY-6507	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation // 5-dehydro-4-deoxy-D-glucuronate degradation	Degradation/utilization/assimilation						
26	ARGDEG-PWY	Week_and_consortia	NS6_w5w6	3.08298369235208	0.281149098971032	24	12	2.19911689006634e-10	2.12463649438045e-09	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
27	ORNARGDEG-PWY	Week_and_consortia	NS6_w5w6	3.08298369235208	0.281149098971032	24	12	2.19911689006634e-10	2.12463649438045e-09	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
28	ORNDEG-PWY	Week_and_consortia	NS6_w5w6	2.8943122438401	0.26539128094816	24	12	2.43628764643305e-10	2.12463649438045e-09	ORNDEG-PWY	superpathway of ornithine degradation	Degradation/utilization/assimilation	Superpathways					
29	PWY-5855	Week_and_consortia	NS6_w5w6	-0.878331943854901	0.0781902796135451	24	24	2.43610369505041e-10	2.12463649438045e-09	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation) // ubiquinone-7 biosynthesis (prokaryotic) // ubiquinol-7 biosynthesis (prokaryotic)	Biosynthesis						
30	PWY-5856	Week_and_consortia	NS6_w5w6	-0.878331943854901	0.0781902796135451	24	24	2.43610369505041e-10	2.12463649438045e-09	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation) // Q9 biosynthesis // ubiquinone-9 biosynthesis (prokaryotic) // ubiquinol-9 biosynthesis (prokaryotic)	Biosynthesis						
31	PWY-5857	Week_and_consortia	NS6_w5w6	-0.878331943854901	0.0781902796135451	24	24	2.43610369505041e-10	2.12463649438045e-09	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Biosynthesis						
32	PWY-6708	Week_and_consortia	NS6_w5w6	-0.878331943854901	0.0781902796135451	24	24	2.43610369505041e-10	2.12463649438045e-09	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Biosynthesis						
33	PWY-7220	Week_and_consortia	NS6_w5w6	-0.526557480117001	0.0468939862373676	24	24	2.45420057106653e-10	2.12463649438045e-09	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
34	PWY-7222	Week_and_consortia	NS6_w5w6	-0.526557480117001	0.0468939862373676	24	24	2.45420057106653e-10	2.12463649438045e-09	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
35	P281-PWY	Week_and_consortia	NS6_w5w6	3.00815020830101	0.277589682736059	24	12	2.74383748011519e-10	2.30939654576362e-09	P281-PWY	3-phenylpropanoate degradation // 3-phenylpropionate degradation // 3-phenylpropionic acid degradation	Degradation/utilization/assimilation	Superpathways					
36	THRESYN-PWY	Week_and_consortia	NS6_w5w6	0.403714014635367	0.0382785947326595	24	24	4.5432944580438003e-10	3.72058978591155e-09	THRESYN-PWY	superpathway of L-threonine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
37	UBISYN-PWY	Week_and_consortia	NS6_w5w6	-0.840197963180242	0.0777177797195486	24	24	4.8630230969891e-10	3.87762104838868e-09	UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
38	PWY-5179	Week_and_consortia	NS6_w5w6	2.08420268436457	0.199740193088003	24	12	5.53610633978097e-10	4.3011287716759905e-09	PWY-5179	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	Degradation/utilization/assimilation	Superpathways					
39	P42-PWY	Week_and_consortia	NS6_w5w6	0.257652672664811	0.0240908416271149	24	24	5.89796038898118e-10	4.46770499465325e-09	P42-PWY	incomplete reductive TCA cycle // citric acid cycle variant // tricarboxylic acid cycle variant // TCA cycle variation I // incomplete reductive tricarboxylic acid cycle	Degradation/utilization/assimilation						
40	PWY-7197	Week_and_consortia	NS6_w5w6	-0.508625396854638	0.0482054251737736	24	24	7.51014947663088e-10	5.5501836376077e-09	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
41	PWY-7228	Week_and_consortia	NS6_w5w6	-0.328741549481467	0.0312188378802436	24	24	7.78102142671935e-10	5.613451172133251e-09	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
42	PWY-6125	Week_and_consortia	NS6_w5w6	-0.383737506383118	0.036585199223543	24	24	8.34523568269812e-10	5.88048002757565e-09	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
43	PWY0-1586	Week_and_consortia	NS6_w5w6	0.165257614959382	0.0163489142726117	24	24	9.92177708199175e-10	6.83249649055341e-09	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
44	PWY-6147	Week_and_consortia	NS6_w5w6	0.485814346433967	0.0482695076907125	24	24	1.07351447503959e-09	7.2283307985999305e-09	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Biosynthesis						
45	PWY-6731	Week_and_consortia	NS6_w5w6	-0.938881747272968	0.0936518869274295	24	24	1.15303952549566e-09	7.595021222286621e-09	PWY-6731	starch degradation III	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
46	REDCITCYC	Week_and_consortia	NS6_w5w6	-3.0352943121556	0.303939012646626	24	24	1.2371399970387802e-09	7.97560466176064e-09	REDCITCYC	TCA cycle VI (Helicobacter) // Krebs cycle // tricarboxylic acid cycle // TCA cycle // citric acid cycle	Generation of precursor metabolites and energy						
47	PWY-5188	Week_and_consortia	NS6_w5w6	-0.753036958076256	0.0756086501558097	24	24	1.2992111654722902e-09	8.20127048204381e-09	PWY-5188	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Biosynthesis						
48	ASPASN-PWY	Week_and_consortia	NS6_w5w6	0.636992434998499	0.0640441316178139	24	24	1.3316661308768302e-09	8.2345885235853e-09	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
49	GLUTORN-PWY	Week_and_consortia	NS6_w5w6	-0.269042068982609	0.0272326896864471	24	24	1.5047390749166502e-09	9.1187187939949e-09	GLUTORN-PWY	L-ornithine biosynthesis I	Biosynthesis						
50	PWY-3001	Week_and_consortia	NS6_w5w6	0.246143430304237	0.0251893723404643	24	24	1.8345088603386302e-09	1.08991408761295e-08	PWY-3001	superpathway of L-isoleucine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
51	PWY-5189	Week_and_consortia	NS6_w5w6	-0.772575281003007	0.0794945717839189	24	24	2.02400233045057e-09	1.17937058870485e-08	PWY-5189	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Biosynthesis						
52	PWY-6353	Week_and_consortia	NS6_w5w6	0.966635382332825	0.0995704506662305	24	24	2.06393552065232e-09	1.17994804293897e-08	PWY-6353	purine nucleotides degradation II (aerobic) // purine nucleotides catabolism	Degradation/utilization/assimilation	Superpathways					
53	FASYN-INITIAL-PWY	Week_and_consortia	NS6_w5w6	0.712314994775926	0.0746241947028685	24	24	2.7954980457587802e-09	1.56858501456465e-08	FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
54	PWY-6126	Week_and_consortia	NS6_w5w6	-0.312993071436251	0.032069732958079	24	24	2.96078728909394e-09	1.63112463380993e-08	PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
55	PWY-7234	Week_and_consortia	NS6_w5w6	-1.00020056294428	0.106483703655818	24	24	3.7252304304208604e-09	2.01561575074557e-08	PWY-7234	inosine-5'-phosphate biosynthesis III // IMP biosynthesis I	Biosynthesis						
56	PWY-5419	Week_and_consortia	NS6_w5w6	-2.66680622993502	0.285095961787572	24	24	4.0106144819084705e-09	2.13195822459345e-08	PWY-5419	catechol degradation to 2-hydroxypentadienoate II // catechol degradation, <I>meta</I>-cleavage	Degradation/utilization/assimilation						
57	SALVADEHYPOX-PWY	Week_and_consortia	NS6_w5w6	1.30589865856377	0.140194450010612	24	24	4.32056398576208e-09	2.25712222014812e-08	SALVADEHYPOX-PWY	adenosine nucleotides degradation II // purine ribonucleotide/ribonucleoside metabolism	Degradation/utilization/assimilation						
58	ARGSYNBSUB-PWY	Week_and_consortia	NS6_w5w6	-0.414583428209333	0.0446211392278703	24	24	4.520296838369431e-09	2.32144057970498e-08	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	Biosynthesis						
59	TEICHOICACID-PWY	Week_and_consortia	NS6_w5w6	-0.463631965406914	0.0512643041976688	24	24	7.270579357357461e-09	3.67164257546552e-08	TEICHOICACID-PWY	poly(glycerol phosphate) wall teichoic acid biosynthesis // major teichoic acid biosynthesis // glycerol teichoic acid biosynthesis	Biosynthesis						
60	PWY-5420	Week_and_consortia	NS6_w5w6	-2.44796313193999	0.271143631781929	24	24	7.49479582590385e-09	3.72282481188339e-08	PWY-5420	catechol degradation II (<I>meta</I>-cleavage pathway) // 4-oxalocrotonate pathway	Degradation/utilization/assimilation	Superpathways					
61	PWY-7229	Week_and_consortia	NS6_w5w6	-0.228278292555276	0.0253104448097234	24	24	7.62914549315897e-09	3.72843723294704e-08	PWY-7229	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
62	PWY-7196	Week_and_consortia	NS6_w5w6	-0.185764320877773	0.0201624686439214	24	24	7.97240204046135e-09	3.7885677529424e-08	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
63	PWY-7539	Week_and_consortia	NS6_w5w6	0.487937300868912	0.0542480626754272	24	24	8.002255319746331e-09	3.7885677529424e-08	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
64	P164-PWY	Week_and_consortia	NS6_w5w6	1.11773629864402	0.125530754818658	24	24	9.54640137704753e-09	4.42819425492183e-08	P164-PWY	purine nucleobases degradation I (anaerobic) // purine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
65	PWY-6385	Week_and_consortia	NS6_w5w6	0.257186793946078	0.0289012870875844	24	24	9.64557164438417e-09	4.42819425492183e-08	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	Superpathways	Biosynthesis	Cell structure biosynthesis				
66	PWY-6387	Week_and_consortia	NS6_w5w6	0.298731258187085	0.033703197633424	24	24	1.0334415077806e-08	4.67362353518692e-08	PWY-6387	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
67	PWY-7399	Week_and_consortia	NS6_w5w6	-2.58613272088015	0.290008296232789	24	24	1.38452848018447e-08	6.16929602199844e-08	PWY-7399	methylphosphonate degradation II	Degradation/utilization/assimilation						
68	PWY-5022	Week_and_consortia	NS6_w5w6	-1.58121557745399	0.178871550813033	24	24	1.6027757716949e-08	7.03827621483413e-08	PWY-5022	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
69	PYRIDNUCSAL-PWY	Week_and_consortia	NS6_w5w6	0.265892062137427	0.0310599631214323	24	24	1.88342025490453e-08	8.15251910337247e-08	PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle) // pyridine nucleotide cycling // nicotinamide adenine dinucleotide salvage	Biosynthesis						
70	PWY-6386	Week_and_consortia	NS6_w5w6	0.390287490803412	0.0459237650759175	24	24	2.1327396186518e-08	9.10169161199289e-08	PWY-6386	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	Biosynthesis						
71	PWY-7199	Week_and_consortia	NS6_w5w6	0.525451485656044	0.0619953188465172	24	24	2.23336378509351e-08	9.38616928050366e-08	PWY-7199	pyrimidine deoxyribonucleosides salvage	Biosynthesis						
72	PWY-841	Week_and_consortia	NS6_w5w6	-0.194741670572205	0.0224893115662448	24	24	2.26135431510484e-08	9.38616928050366e-08	PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
73	PEPTIDOGLYCANSYN-PWY	Week_and_consortia	NS6_w5w6	0.23152690553205	0.0277573123759234	24	24	2.93119043592647e-08	1.18420093611429e-07	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Superpathways	Biosynthesis	Cell structure biosynthesis				
74	PWY-7328	Week_and_consortia	NS6_w5w6	-0.835776188708761	0.100156544663733	24	24	2.90994296919562e-08	1.18420093611429e-07	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
75	GLUCOSE1PMETAB-PWY	Week_and_consortia	NS6_w5w6	0.629695514349138	0.0757826819345887	24	24	3.12738431536886e-08	1.23064603578801e-07	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	Degradation/utilization/assimilation						
76	P4-PWY	Week_and_consortia	NS6_w5w6	-0.764633640364821	0.0919559100507305	24	24	3.08950163439658e-08	1.23064603578801e-07	P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
77	GALACTUROCAT-PWY	Week_and_consortia	NS6_w5w6	0.42693171737515	0.0522890981524295	24	24	4.20078340533704e-08	1.63184278438093e-07	GALACTUROCAT-PWY	D-galacturonate degradation I // D-galacturonate catabolism // D-galacturonate degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
78	PWY-5265	Week_and_consortia	NS6_w5w6	4.31485184196401	0.519051182507571	24	11	4.427207806045e-08	1.69803033573625e-07	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	Superpathways	Biosynthesis	Cell structure biosynthesis				
79	PWY-6749	Week_and_consortia	NS6_w5w6	-0.82299287093691	0.101677850542966	24	24	4.85875615090685e-08	1.81753470830219e-07	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
80	PWY0-162	Week_and_consortia	NS6_w5w6	-0.23531573478252	0.0284595719315606	24	24	4.83221814962583e-08	1.81753470830219e-07	PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // pyrimidine biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
81	PWY-5384	Week_and_consortia	NS6_w5w6	-0.985801107900561	0.122789188754919	24	24	5.56567433224353e-08	2.05658453984121e-07	PWY-5384	sucrose degradation IV (sucrose phosphorylase)	Degradation/utilization/assimilation						
82	COBALSYN-PWY	Week_and_consortia	NS6_w5w6	0.152883727723264	0.0192155406589864	24	24	6.46504392677195e-08	2.34510409296507e-07	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
83	HSERMETANA-PWY	Week_and_consortia	NS6_w5w6	-0.611685352060957	0.0769620406226999	24	24	6.57867484825183e-08	2.34510409296507e-07	HSERMETANA-PWY	L-methionine biosynthesis III // L-methionine biosynthesis by sulfhydrylation	Superpathways	Biosynthesis	Amino acid biosynthesis				
84	PWY-7211	Week_and_consortia	NS6_w5w6	-0.396986388600944	0.0499195703154757	24	24	6.51548320884475e-08	2.34510409296507e-07	PWY-7211	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
85	SO4ASSIM-PWY	Week_and_consortia	NS6_w5w6	-0.699298127601352	0.0887730994247308	24	24	7.62164316046979e-08	2.6852998577004e-07	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
86	PWY-6263	Week_and_consortia	NS6_w5w6	-1.72458907214021	0.219818572196456	24	24	8.14727503941719e-08	2.83749923786599e-07	PWY-6263	superpathway of menaquinol-8 biosynthesis II // vitamin K<sub>2</sub> biosynthesis II // superpathway of menaquinone-8 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
87	PWY-5505	Week_and_consortia	NS6_w5w6	0.446868930918595	0.0578299554818261	24	24	1.04477159218229e-07	3.59733855035493e-07	PWY-5505	L-glutamate and L-glutamine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
88	P562-PWY	Week_and_consortia	NS6_w5w6	-3.16469567349817	0.401987535310715	24	24	1.06416787531694e-07	3.62295355304533e-07	P562-PWY	<I>myo</I>-inositol degradation I	Degradation/utilization/assimilation						
89	NONOXIPENT-PWY	Week_and_consortia	NS6_w5w6	0.319578370788451	0.0414909510483705	24	24	1.10128725195076e-07	3.70766708156757e-07	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	Generation of precursor metabolites and energy						
90	GLUCARDEG-PWY	Week_and_consortia	NS6_w5w6	1.41568282993779	0.18779974901308	24	24	1.56105509823964e-07	5.19779884358912e-07	GLUCARDEG-PWY	<i>D</i>-glucarate degradation I // <i>D</i>-glucarate catabolism	Degradation/utilization/assimilation						
91	GALACTARDEG-PWY	Week_and_consortia	NS6_w5w6	0.752300079754891	0.100336802036344	24	24	1.70239701706243e-07	5.546519313655e-07	GALACTARDEG-PWY	D-galactarate degradation I // D-galactarate catabolism	Degradation/utilization/assimilation						
92	GLUCARGALACTSUPER-PWY	Week_and_consortia	NS6_w5w6	0.752300079754891	0.100336802036344	24	24	1.70239701706243e-07	5.546519313655e-07	GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation // D-glucarate and D-galactarate catabolism super-pathway // aldarate catabolism	Superpathways						
93	PWY-5415	Week_and_consortia	NS6_w5w6	-2.03418586508194	0.276291098333091	24	24	2.27747348476407e-07	7.34121772216502e-07	PWY-5415	catechol degradation I (<I>meta</I>-cleavage pathway)	Degradation/utilization/assimilation	Superpathways					
94	PWY-6269	Week_and_consortia	NS6_w5w6	0.281851608426656	0.0383238675484883	24	24	2.31722135556805e-07	7.39071653407493e-07	PWY-6269	superpathway of adenosylcobalamin salvage from cobinamide II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
95	PWY-7316	Week_and_consortia	NS6_w5w6	5.40502528655824	0.722173743189397	24	11	2.35594483789985e-07	7.43595089462141e-07	PWY-7316	dTDP-<i>N</i>-acetylviosamine biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-glucose biosynthesis	Biosynthesis						
