Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
1127R_S2_0_Female_week5_S62_L001_R2_001	91.84006049228202	53.0	301.0	301	54.54545454545454	0.153408
1127R_S2_0_Female_week9_S76_L001_R1_001	96.21061475983755	51.0	301.0	301	36.36363636363637	0.14282
1127R_S2_0_Female_week9_S76_L001_R2_001	92.43103206833777	53.0	301.0	301	54.54545454545454	0.14282
1127R_S2_R_Female_week5_S63_L001_R1_001	96.09673375028082	51.0	301.0	301	45.45454545454545	0.137987
1127R_S2_R_Female_week5_S63_L001_R2_001	92.04490278069673	52.0	301.0	301	54.54545454545454	0.137987
1127R_S2_R_Female_week9_S77_L001_R1_001	96.90875108963846	51.0	301.0	301	45.45454545454545	0.270732
1127R_S2_R_Female_week9_S77_L001_R2_001	93.49615117533206	53.0	301.0	301	54.54545454545454	0.270732
2514R_S2_L_Male_week5_S71_L001_R1_001	94.69801378192136	51.0	301.0	301	45.45454545454545	0.08634499999999999
2514R_S2_L_Male_week5_S71_L001_R2_001	92.44194799930511	53.0	301.0	301	45.45454545454545	0.08634499999999999
2514R_S2_L_Male_week9_S85_L001_R1_001	96.46916876071766	51.0	301.0	301	45.45454545454545	0.21051699999999998
2514R_S2_L_Male_week9_S85_L001_R2_001	92.16595334343545	53.0	301.0	301	54.54545454545454	0.21051699999999998
2514R_S2_R_Male_week5_S72_L001_R1_001	96.00792085636144	51.0	301.0	301	36.36363636363637	0.123219
2514R_S2_R_Male_week5_S72_L001_R2_001	92.69674319707188	53.0	301.0	301	54.54545454545454	0.123219
2514R_S2_R_Male_week9_S86_L001_R1_001	96.77010880058913	50.0	301.0	301	45.45454545454545	0.22270099999999998
2514R_S2_R_Male_week9_S86_L001_R2_001	93.21736319100498	52.0	301.0	301	54.54545454545454	0.22270099999999998
2808_NS1_0_Female_week5_S37_L001_R1_001	97.06745388922045	50.0	301.0	301	45.45454545454545	0.28149599999999997
2808_NS1_0_Female_week5_S37_L001_R2_001	93.13311734447382	52.0	301.0	301	54.54545454545454	0.28149599999999997
2808_NS1_0_Female_week9_S49_L001_R1_001	96.3207685538281	51.0	301.0	301	45.45454545454545	0.13635999999999998
2808_NS1_0_Female_week9_S49_L001_R2_001	92.25139337048988	52.0	301.0	301	54.54545454545454	0.13635999999999998
2808_NS1_L_Female_week5_S38_L001_R1_001	96.38200609513714	51.0	301.0	301	45.45454545454545	0.15094
2808_NS1_L_Female_week5_S38_L001_R2_001	91.51782165098714	53.0	301.0	301	54.54545454545454	0.15094
2808_NS1_L_Female_week9_S50_L001_R1_001	96.04831333727874	51.0	301.0	301	36.36363636363637	0.111522
2808_NS1_L_Female_week9_S50_L001_R2_001	91.91190975771596	52.0	301.0	301	54.54545454545454	0.111522
2808_NS1_RR_Female_week5_S40_L001_R1_001	94.06914212548016	51.0	301.0	301	45.45454545454545	0.058574999999999995
2808_NS1_RR_Female_week5_S40_L001_R2_001	91.68075117370893	52.0	301.0	301	54.54545454545454	0.058574999999999995
2808_NS1_RR_Female_week9_S52_L001_R1_001	96.23042836041358	51.0	301.0	301	45.45454545454545	0.1354
2808_NS1_RR_Female_week9_S52_L001_R2_001	92.11890694239291	53.0	301.0	301	54.54545454545454	0.1354
2808_NS1_R_Female_week5_S39_L001_R1_001	96.56541227714749	50.0	301.0	301	36.36363636363637	0.15795199999999998
2808_NS1_R_Female_week5_S39_L001_R2_001	91.94818679092383	52.0	301.0	301	54.54545454545454	0.15795199999999998
2808_NS1_R_Female_week9_S51_L001_R1_001	95.72648172120537	51.0	301.0	301	36.36363636363637	0.122054
2808_NS1_R_Female_week9_S51_L001_R2_001	91.40298556376686	53.0	301.0	301	54.54545454545454	0.122054
2824_NS1_0_Male_week5_S43_L001_R1_001	96.21104979525434	50.0	301.0	301	36.36363636363637	0.108183
2824_NS1_0_Male_week5_S43_L001_R2_001	91.1353909579139	52.0	301.0	301	54.54545454545454	0.108183
2824_NS1_0_Male_week9_S55_L001_R1_001	95.97545998694444	51.0	301.0	301	45.45454545454545	0.18076599999999998
2824_NS1_0_Male_week9_S55_L001_R2_001	93.3521790602215	52.0	301.0	301	54.54545454545454	0.18076599999999998
2824_NS1_L_Male_week5_S44_L001_R1_001	96.62876139466776	51.0	301.0	301	36.36363636363637	0.151606
2824_NS1_L_Male_week5_S44_L001_R2_001	92.21007084152342	52.0	301.0	301	54.54545454545454	0.151606
2824_NS1_L_Male_week9_S56_L001_R1_001	94.99443215859722	51.0	301.0	301	45.45454545454545	0.127518
2824_NS1_L_Male_week9_S56_L001_R2_001	91.8395834313587	53.0	301.0	301	54.54545454545454	0.127518
2824_NS1_R_Male_week5_S45_L001_R1_001	96.42834066809772	50.0	301.0	301	45.45454545454545	0.139291
2824_NS1_R_Male_week5_S45_L001_R2_001	92.69730276902312	52.0	301.0	301	54.54545454545454	0.139291
2824_NS1_R_Male_week9_S57_L001_R1_001	96.13987475663512	51.0	301.0	301	45.45454545454545	0.11864899999999999
2824_NS1_R_Male_week9_S57_L001_R2_001	91.78838422574148	52.0	301.0	301	54.54545454545454	0.11864899999999999
2864_NS1_R_Male_week5_S46_L001_R1_001	96.13715230563382	50.0	301.0	301	36.36363636363637	0.091927
2864_NS1_R_Male_week5_S46_L001_R2_001	91.33007712641552	52.0	301.0	301	54.54545454545454	0.091927
2864_NS1_R_Male_week9_S58_L001_R1_001	96.17093753504543	50.0	301.0	301	36.36363636363637	0.142672
2864_NS1_R_Male_week9_S58_L001_R2_001	91.83231467982506	52.0	301.0	301	54.54545454545454	0.142672
2893_NS1_0_Male_week5_S47_L001_R1_001	96.20917244880691	51.0	301.0	301	36.36363636363637	0.106362
2893_NS1_0_Male_week5_S47_L001_R2_001	91.3211485304902	52.0	301.0	301	54.54545454545454	0.106362
2893_NS1_0_Male_week9_S59_L001_R1_001	96.41747899159664	51.0	301.0	301	45.45454545454545	0.14875
2893_NS1_0_Male_week9_S59_L001_R2_001	92.15058823529412	53.0	301.0	301	54.54545454545454	0.14875
2893_NS1_R_Male_week5_S48_L001_R1_001	96.11801954756115	50.0	301.0	301	36.36363636363637	0.10896499999999999
2893_NS1_R_Male_week5_S48_L001_R2_001	91.74872665534805	52.0	301.0	301	54.54545454545454	0.10896499999999999
2893_NS1_R_Male_week9_S60_L001_R1_001	96.51375649913345	51.0	301.0	301	45.45454545454545	0.18464
2893_NS1_R_Male_week9_S60_L001_R2_001	92.53682842287695	53.0	301.0	301	54.54545454545454	0.18464
2999_NS1_0_Female_week5_S41_L001_R1_001	96.13446896956826	51.0	301.0	301	36.36363636363637	0.088526
2999_NS1_0_Female_week5_S41_L001_R2_001	91.72898357544676	52.0	301.0	301	54.54545454545454	0.088526
2999_NS1_0_Female_week9_S53_L001_R1_001	96.20679389391341	51.0	301.0	301	45.45454545454545	0.097411
2999_NS1_0_Female_week9_S53_L001_R2_001	91.08622229522334	53.0	301.0	301	54.54545454545454	0.097411
2999_NS1_R_Female_week5_S42_L001_R1_001	97.10632202260928	51.0	301.0	301	45.45454545454545	0.21920199999999998
2999_NS1_R_Female_week5_S42_L001_R2_001	93.63281356921925	53.0	301.0	301	54.54545454545454	0.21920199999999998
2999_NS1_R_Female_week9_S54_L001_R1_001	96.63411048099138	51.0	301.0	301	45.45454545454545	0.152352
2999_NS1_R_Female_week9_S54_L001_R2_001	92.78972379752153	53.0	301.0	301	54.54545454545454	0.152352
3995R_S2_0_Female_week5_S64_L001_R1_001	96.38569556660177	51.0	301.0	301	45.45454545454545	0.188501
3995R_S2_0_Female_week5_S64_L001_R2_001	92.51993358125421	53.0	301.0	301	54.54545454545454	0.188501
3995R_S2_0_Female_week9_S78_L001_R1_001	95.5835212196506	51.0	301.0	301	45.45454545454545	0.130398
3995R_S2_0_Female_week9_S78_L001_R2_001	93.16707311461832	53.0	301.0	301	54.54545454545454	0.130398
3995R_S2_L_Female_week5_S65_L001_R1_001	96.14576493762311	51.0	301.0	301	45.45454545454545	0.12183999999999999
3995R_S2_L_Female_week5_S65_L001_R2_001	91.1408404464872	53.0	301.0	301	45.45454545454545	0.12183999999999999
3995R_S2_L_Female_week9_S79_L001_R1_001	95.82990476326768	50.0	301.0	301	45.45454545454545	0.139757
3995R_S2_L_Female_week9_S79_L001_R2_001	92.36460427742439	52.0	301.0	301	54.54545454545454	0.139757
3995R_S2_RR_Female_week5_S67_L001_R1_001	96.14684753831162	51.0	301.0	301	45.45454545454545	0.11595699999999999
3995R_S2_RR_Female_week5_S67_L001_R2_001	92.16951111187768	52.0	301.0	301	54.54545454545454	0.11595699999999999
3995R_S2_RR_Female_week9_S81_L001_R1_001	96.59778307453776	51.0	301.0	301	45.45454545454545	0.21606499999999998
3995R_S2_RR_Female_week9_S81_L001_R2_001	93.5186170828223	53.0	301.0	301	54.54545454545454	0.21606499999999998
3995R_S2_R_Female_week5_S66_L001_R1_001	95.59983395599834	51.0	301.0	301	36.36363636363637	0.110814
3995R_S2_R_Female_week5_S66_L001_R2_001	92.00642518093382	53.0	301.0	301	45.45454545454545	0.110814
3995R_S2_R_Female_week9_S80_L001_R1_001	96.36269969191846	51.0	301.0	301	36.36363636363637	0.196052
3995R_S2_R_Female_week9_S80_L001_R2_001	92.53463366861853	53.0	301.0	301	54.54545454545454	0.196052
3997R_S2_L_Male_week5_S73_L001_R1_001	95.9947260204505	50.0	301.0	301	36.36363636363637	0.108457
3997R_S2_L_Male_week5_S73_L001_R2_001	92.66345187493661	51.0	301.0	301	54.54545454545454	0.108457
3997R_S2_L_Male_week9_S87_L001_R1_001	96.38052318631964	50.0	301.0	301	36.36363636363637	0.196603
3997R_S2_L_Male_week9_S87_L001_R2_001	92.36888552056683	52.0	301.0	301	54.54545454545454	0.196603
3997R_S2_R_Male_week5_S74_L001_R1_001	96.53462378951613	50.0	301.0	301	45.45454545454545	0.183501
3997R_S2_R_Male_week5_S74_L001_R2_001	92.73954910327464	52.0	301.0	301	54.54545454545454	0.183501
3997R_S2_R_Male_week9_S88_L001_R1_001	96.0519934038219	51.0	301.0	301	36.36363636363637	0.113399
3997R_S2_R_Male_week9_S88_L001_R2_001	91.95671919505463	53.0	301.0	301	54.54545454545454	0.113399
NS1_mouse_inoculum_S35_L001_R1_001	95.71597755007465	52.0	301.0	301	45.45454545454545	0.13594699999999998
NS1_mouse_inoculum_S35_L001_R2_001	90.70299454934644	52.0	301.0	301	54.54545454545454	0.13594699999999998
Positive_Control_S89_L001_R1_001	96.31232933442041	53.0	301.0	301	36.36363636363637	0.15454199999999998
Positive_Control_S89_L001_R2_001	91.05874131304111	54.0	301.0	301	54.54545454545454	0.15454199999999998
S2_mouse_inoculum_S36_L001_R1_001	95.78525459478996	52.0	301.0	301	36.36363636363637	0.18537299999999998
S2_mouse_inoculum_S36_L001_R2_001	91.71130639305616	53.0	301.0	301	54.54545454545454	0.18537299999999998
negative_ctrl_S90_L001_R1_001	94.06075858349811	56.0	301.0	301	45.45454545454545	0.027815
negative_ctrl_S90_L001_R2_001	90.94014021211576	55.0	301.0	301	54.54545454545454	0.027815
