Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
2999_NS1_0_Female_week9_S53_L001_R2_001	2.0644485735697202	75.92366365194896
2999_NS1_R_Female_week5_S42_L001_R1_001	4.790102280088685	85.29894800229924
2999_NS1_R_Female_week5_S42_L001_R2_001	2.5241558014981615	79.57682867857045
2999_NS1_R_Female_week9_S54_L001_R1_001	4.789566267590843	85.17774627179165
2999_NS1_R_Female_week9_S54_L001_R2_001	2.065611216131065	77.30584436042848
3995R_S2_0_Female_week5_S64_L001_R1_001	3.973453721730919	84.03881146519117
3995R_S2_0_Female_week5_S64_L001_R2_001	2.3586081771449487	79.24361143972712
3995R_S2_0_Female_week9_S78_L001_R1_001	4.4057424193622605	83.64468780196016
3995R_S2_0_Female_week9_S78_L001_R2_001	2.2270280219021763	79.58404270004142
3995R_S2_L_Female_week5_S65_L001_R1_001	4.5083716349310565	84.49113591595535
3995R_S2_L_Female_week5_S65_L001_R2_001	1.761326329612607	79.51739986868024
3995R_S2_L_Female_week9_S79_L001_R1_001	2.0685904820509884	88.14799974241004
3995R_S2_L_Female_week9_S79_L001_R2_001	2.3612412973947636	77.9681876399751
3995R_S2_RR_Female_week5_S67_L001_R1_001	4.058400958976172	85.30834705968593
3995R_S2_RR_Female_week5_S67_L001_R2_001	2.217201203894547	79.57949929715325
3995R_S2_RR_Female_week9_S81_L001_R1_001	3.691018906347627	85.97690509800292
3995R_S2_RR_Female_week9_S81_L001_R2_001	2.253488533543147	79.40851132760974
3995R_S2_R_Female_week5_S66_L001_R1_001	4.8784449618279275	84.27455014709334
3995R_S2_R_Female_week5_S66_L001_R2_001	2.2082047394733517	79.39791001137041
3995R_S2_R_Female_week9_S80_L001_R1_001	3.441943974047702	86.35872115561178
3995R_S2_R_Female_week9_S80_L001_R2_001	1.998449390977904	76.83369718238018
3997R_S2_L_Male_week5_S73_L001_R1_001	4.785306619213144	84.78659745336861
3997R_S2_L_Male_week5_S73_L001_R2_001	3.096157924338678	78.72428704463519
3997R_S2_L_Male_week9_S87_L001_R1_001	2.1413711896563123	87.16092836833619
3997R_S2_L_Male_week9_S87_L001_R2_001	1.8585677736351935	76.52121279939777
3997R_S2_R_Male_week5_S74_L001_R1_001	3.4010713838071727	85.93086686176096
3997R_S2_R_Male_week5_S74_L001_R2_001	2.161296123726846	77.70965825799315
3997R_S2_R_Male_week9_S88_L001_R1_001	3.731073466256316	86.43727016993095
3997R_S2_R_Male_week9_S88_L001_R2_001	1.8950784398451486	78.10827255972275
NS1_mouse_inoculum_S35_L001_R1_001	2.897452683766468	86.50724179275747
NS1_mouse_inoculum_S35_L001_R2_001	1.3137472691563625	77.33234275121922
Positive_Control_S89_L001_R1_001	4.373568350351361	87.3451877159607
Positive_Control_S89_L001_R2_001	1.0398467730455152	80.0662603046421
S2_mouse_inoculum_S36_L001_R1_001	2.059091669229068	86.82386323790412
S2_mouse_inoculum_S36_L001_R2_001	2.1054846175009305	76.23656087995555
negative_ctrl_S90_L001_R1_001	8.330037749415784	81.16483911558512
negative_ctrl_S90_L001_R2_001	3.979866978249146	81.63940319971238
