Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
2506R_0_F_NS6_week10_S68_L001_R2_001	96.23889884410137	52.0	263.64490085264754	277	54.54545454545454	0.10156599999999999
2518R_L_M_S5_week10_S61_L001_R1_001	98.20970966122741	49.0	277.9729034757875	282	45.45454545454545	0.11355699999999999
2518R_L_M_S5_week10_S61_L001_R2_001	95.76424174643572	52.0	258.753700784628	277	54.54545454545454	0.11355699999999999
2518R_R_M_S5_week10_S62_L001_R1_001	98.14931630484361	50.0	278.32473821608454	282	45.45454545454545	0.103043
2518R_R_M_S5_week10_S62_L001_R2_001	95.56010597517542	52.0	259.1016565899673	277	54.54545454545454	0.103043
3752R_0_F_S5_week10_S59_L001_R1_001	98.23078492523828	50.0	278.45154332682387	282	45.45454545454545	0.10292699999999999
3752R_0_F_S5_week10_S59_L001_R2_001	96.00396397446734	53.0	258.41662537526594	277	54.54545454545454	0.10292699999999999
3752R_L_F_S5_week10_S60_L001_R1_001	98.15781159783425	50.0	278.5086553440894	282	45.45454545454545	0.091793
3752R_L_F_S5_week10_S60_L001_R2_001	95.7741875742159	52.0	259.1709062782565	277	54.54545454545454	0.091793
3795R_R_F_S2_week10_S51_L001_R1_001	98.27688969037503	48.0	279.2513295840083	282	45.45454545454545	0.13086799999999998
3795R_R_F_S2_week10_S51_L001_R2_001	96.85255371825045	51.0	262.49929700155883	277	45.45454545454545	0.13086799999999998
3874R_0_F_NS1_week10_S75_L001_R1_001	98.16344496890687	49.0	278.66794036112987	282	45.45454545454545	0.106776
3874R_0_F_NS1_week10_S75_L001_R2_001	95.61792912264929	52.0	259.5423971679029	277	54.54545454545454	0.106776
3874R_L_F_NS1_week10_S76_L001_R1_001	98.04723882080852	49.0	278.5253827558421	282	45.45454545454545	0.09555699999999999
3874R_L_F_NS1_week10_S76_L001_R2_001	95.391232458114	52.0	259.7088334711219	277	54.54545454545454	0.09555699999999999
3893R_RL_M_S5_week10_S64_L001_R1_001	97.81985202427467	49.0	278.34658949206084	282	45.45454545454545	0.096232
3893R_RL_M_S5_week10_S64_L001_R2_001	95.33730983456647	52.0	258.6494513259623	277	54.54545454545454	0.096232
3893R_R_M_S5_week10_S63_L001_R1_001	98.12549557656156	50.0	277.5745748064467	282	45.45454545454545	0.112243
3893R_R_M_S5_week10_S63_L001_R2_001	96.03182381083899	52.0	258.1244086490917	277	54.54545454545454	0.112243
3894R_0_M_NS6_week10_S71_L001_R1_001	97.9824885041439	48.0	278.56274352767554	282	45.45454545454545	0.11112699999999999
3894R_0_M_NS6_week10_S71_L001_R2_001	96.40411421166773	51.0	265.3582477705688	277	36.36363636363637	0.11112699999999999
3896R_0_M_S2_week10_S52_L001_R1_001	98.08391899527174	49.0	278.509114518799	282	45.45454545454545	0.100883
3896R_0_M_S2_week10_S52_L001_R2_001	96.57325813070587	52.0	260.14822120674444	277	54.54545454545454	0.100883
3896R_L_M_S2_week10_S53_L001_R1_001	98.21497667423507	49.0	278.27513451556143	282	45.45454545454545	0.13697299999999998
3896R_L_M_S2_week10_S53_L001_R2_001	96.44236455359815	52.0	259.84260401685003	277	54.54545454545454	0.13697299999999998
3909R_R_M_S2_week10_S54_L001_R1_001	98.13474045895202	49.0	278.4221622284943	282	45.45454545454545	0.122235
3909R_R_M_S2_week10_S54_L001_R2_001	96.2809342659631	52.0	259.6404057757598	277	54.54545454545454	0.122235
3974R_0_M_NS1_week10_S79_L001_R1_001	98.0565514625534	49.0	277.85231777912236	282	45.45454545454545	0.110731
3974R_0_M_NS1_week10_S79_L001_R2_001	95.34276760798693	52.0	258.6052776548573	277	54.54545454545454	0.110731
3974R_L_M_NS1_week10_S80_L001_R1_001	98.138315918035	49.0	278.6276716650835	282	45.45454545454545	0.117904
3974R_L_M_NS1_week10_S80_L001_R2_001	95.37929162708645	52.0	258.74754037182794	277	54.54545454545454	0.117904
Positive_control_S89_L001_R1_001	98.30048815765684	52.0	276.9059357745852	282	45.45454545454545	0.143806
Positive_control_S89_L001_R2_001	96.15384615384616	54.0	262.1587555456657	277	54.54545454545454	0.143806
T1D_NS1_defined_mouse_inocula_S81_L001_R1_001	97.65684575389947	50.0	277.47242634315427	282	45.45454545454545	0.11539999999999999
T1D_NS1_defined_mouse_inocula_S81_L001_R2_001	94.75823223570191	52.0	261.4924956672444	277	54.54545454545454	0.11539999999999999
T1D_NS6_defined_mouse_inocula_S82_L001_R1_001	97.59482668042143	50.0	278.45841571863866	282	45.45454545454545	0.10469099999999999
T1D_NS6_defined_mouse_inocula_S82_L001_R2_001	95.19251893668033	52.0	261.61637581071915	277	54.54545454545454	0.10469099999999999
T1D_S2_defined_mouse_inocula_S83_L001_R1_001	97.53625866050808	51.0	278.32117321016165	282	45.45454545454545	0.10825
T1D_S2_defined_mouse_inocula_S83_L001_R2_001	95.6609699769053	52.0	261.48354734411083	277	54.54545454545454	0.10825
T1D_S5_defined_mouse_inocula_S84_L001_R1_001	97.6381389306159	51.0	277.711400267955	282	45.45454545454545	0.098524
T1D_S5_defined_mouse_inocula_S84_L001_R2_001	95.34428159636231	53.0	261.1647111363729	277	54.54545454545454	0.098524
negative_control_S90_L001_R1_001	97.35414954806902	53.0	278.07115858668857	282	45.45454545454545	0.006085
negative_control_S90_L001_R2_001	93.09778142974528	56.0	258.1912900575185	277	54.54545454545454	0.006085
