Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1136R_RL_F_S5_week10_S58_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0018343659284867843)	(40.0, 0.0012229106189911895)	(41.0, 0.003974459511721365)	(42.0, 0.009171829642433921)	(43.0, 0.027056897445180073)	(44.0, 0.10104298989414705)	(45.0, 0.16509293356381044)	(46.0, 1.0422255750352323)	(47.0, 16.05651069969601)	(48.0, 7.494607728488824)	(49.0, 7.844207301692652)	(50.0, 7.5337408682965386)	(51.0, 22.25361026144503)	(52.0, 27.064387772737643)	(53.0, 7.83350683377648)	(54.0, 1.750749414913326)	(55.0, 0.4303116740575282)	(56.0, 0.1091447727449638)	(57.0, 0.04662346734903907)	(58.0, 0.06695435638976761)	(59.0, 0.05212656513449941)	(60.0, 0.012534833844659693)	(61.0, 0.01589783804688546)	(62.0, 0.06940017762775)	(63.0, 0.010089012606677312)	(64.0, 0.0018343659284867843)	(65.0, 0.0009171829642433922)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0006114553094955947)	(70.0, 0.0006114553094955947)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1136R_RL_F_S5_week10_S58_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.005511430093633384)	(39.0, 0.01163524130878159)	(40.0, 0.009185716822722307)	(41.0, 0.011941431869538997)	(42.0, 0.023882863739078)	(43.0, 0.03674286729088923)	(44.0, 0.0946128832740399)	(45.0, 1.7449800057565492)	(46.0, 15.014972718416471)	(47.0, 2.8181779212110776)	(48.0, 3.092371568369297)	(49.0, 1.1855698512526995)	(50.0, 0.6636680404416819)	(51.0, 2.0655615228695243)	(52.0, 2.9703546299074883)	(53.0, 12.464099156748878)	(54.0, 11.532973661486471)	(55.0, 3.5239471637568403)	(56.0, 19.67090638530188)	(57.0, 19.530518013194406)	(58.0, 1.6868037992126117)	(59.0, 0.5091949025395739)	(60.0, 0.3877903451992609)	(61.0, 0.31078341916877195)	(62.0, 0.15248289925719027)	(63.0, 0.11880193757387515)	(64.0, 0.09277573990949534)	(65.0, 0.05388953869330418)	(66.0, 0.04133572570225038)	(67.0, 0.043172869066794836)	(68.0, 0.03215000887952806)	(69.0, 0.01530952803787051)	(70.0, 0.007654764018935257)	(71.0, 0.015921909159385326)	(72.0, 0.04715334635664114)	(73.0, 0.007960954579692666)	(74.0, 0.0015309528037870512)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0009185716822722307)	(81.0, 0.0009185716822722307)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0006123811215148204)	(90.0, 0.0006123811215148204)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0006123811215148204)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1136R_R_F_S5_week10_S57_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0005722894582849272)	(37.0, 0.0011445789165698543)	(38.0, 0.0)	(39.0, 0.0005722894582849272)	(40.0, 0.0022891578331397087)	(41.0, 0.008012052415988982)	(42.0, 0.02675453217482035)	(43.0, 0.07125003755647343)	(44.0, 0.184563350296889)	(45.0, 0.26954833485220087)	(46.0, 1.2674780777365644)	(47.0, 17.523789357414792)	(48.0, 7.34891200620228)	(49.0, 6.712669200954135)	(50.0, 6.428098267821837)	(51.0, 21.567014380205038)	(52.0, 27.39621172994113)	(53.0, 8.715825377314628)	(54.0, 1.639609297986378)	(55.0, 0.4459565603685332)	(56.0, 0.12332837826040183)	(57.0, 0.046927735579364)	(58.0, 0.0683885902650488)	(59.0, 0.05951810366163238)	(60.0, 0.0062951840411342)	(61.0, 0.012018078623983467)	(62.0, 0.058373524745062515)	(63.0, 0.007153618228561591)	(64.0, 0.0028614472914246358)	(65.0, 0.0008584341874273908)	(66.0, 0.0005722894582849272)	(67.0, 0.0)	(68.0, 0.0008584341874273908)	(69.0, 0.0017168683748547816)	(70.0, 0.0008584341874273908)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1136R_R_F_S5_week10_S57_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0008550808906522494)	(33.0, 0.0017101617813044987)	(34.0, 0.0034203235626089974)	(35.0, 0.004275404453261246)	(36.0, 0.0025652426719567478)	(37.0, 0.0031352965990582475)	(38.0, 0.006840647125217995)	(39.0, 0.008265781942971744)	(40.0, 0.0065556201616672445)	(41.0, 0.014536375141088237)	(42.0, 0.025937453683118235)	(43.0, 0.04588934113167069)	(44.0, 0.11728859550113362)	(45.0, 1.8771875819452868)	(46.0, 16.224874873161824)	(47.0, 2.9846598488214857)	(48.0, 2.805947942675218)	(49.0, 1.1659027944043547)	(50.0, 0.7318067289165427)	(51.0, 2.600015961509836)	(52.0, 3.3413710937051886)	(53.0, 11.915837238199623)	(54.0, 11.080993261960282)	(55.0, 3.2557204911582787)	(56.0, 19.18730261883156)	(57.0, 19.06987150984852)	(58.0, 1.687787164665805)	(59.0, 0.5156137770633058)	(60.0, 0.38250618508510686)	(61.0, 0.2895873949675622)	(62.0, 0.15818996477066607)	(63.0, 0.11614848764693055)	(64.0, 0.0970516810890304)	(65.0, 0.0607107432363097)	(66.0, 0.03391820866253922)	(67.0, 0.03192301991768398)	(68.0, 0.03377569518076385)	(69.0, 0.02109199530275549)	(70.0, 0.013396267286885238)	(71.0, 0.01852675263079874)	(72.0, 0.04902463773072891)	(73.0, 0.002280215708405998)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0008550808906522494)	(77.0, 0.0008550808906522494)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0005700539271014995)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0005700539271014995)	(92.0, 0.0)	(93.0, 0.0008550808906522494)	(94.0, 0.0008550808906522494)	(95.0, 0.0)	(96.0, 0.0005700539271014995)	(97.0, 0.0005700539271014995)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_week9_S56_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0008364491062539531)	(40.0, 0.004182245531269765)	(41.0, 0.006970409218782942)	(42.0, 0.020632411287597508)	(43.0, 0.04391357807833253)	(44.0, 0.1335530406318812)	(45.0, 0.19726258089155704)	(46.0, 0.39117936535810166)	(47.0, 19.28893461477443)	(48.0, 21.649533400811723)	(49.0, 5.490870158004688)	(50.0, 5.414892697519915)	(51.0, 14.690555653135032)	(52.0, 21.44516100251658)	(53.0, 8.781739758375377)	(54.0, 1.6650913541829366)	(55.0, 0.4512642928240106)	(56.0, 0.11236299660678116)	(57.0, 0.032760923328279824)	(58.0, 0.0667765203159406)	(59.0, 0.056599722856517445)	(60.0, 0.0064127764812803075)	(61.0, 0.012267920225057976)	(62.0, 0.03066980056264495)	(63.0, 0.0022305309500105413)	(64.0, 0.0016728982125079062)	(65.0, 0.0016728982125079062)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1174R_0_M_S2_week9_S56_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0008714875420856276)	(26.0, 0.0017429750841712552)	(27.0, 0.0008714875420856276)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.002614462626256883)	(36.0, 0.005228925252513766)	(37.0, 0.005228925252513766)	(38.0, 0.0066814044893231455)	(39.0, 0.0084243795734944)	(40.0, 0.0084243795734944)	(41.0, 0.013072313131284412)	(42.0, 0.022077684399502567)	(43.0, 0.03427850998870134)	(44.0, 0.09789710056095234)	(45.0, 2.0988324971895613)	(46.0, 19.207730675494677)	(47.0, 12.4423728862767)	(48.0, 2.4475727619474204)	(49.0, 1.0879069483702288)	(50.0, 0.7619706076301929)	(51.0, 5.915076443983227)	(52.0, 6.398606781917277)	(53.0, 8.469261181911875)	(54.0, 7.277066224339699)	(55.0, 1.7897449155965603)	(56.0, 14.701413843286046)	(57.0, 14.557618398841665)	(58.0, 1.195245163970449)	(59.0, 0.3308747701451774)	(60.0, 0.3705274533100743)	(61.0, 0.3060373751957369)	(62.0, 0.11677933063947413)	(63.0, 0.09237767946107653)	(64.0, 0.08482478742966781)	(65.0, 0.03485950168342509)	(66.0, 0.020044213467969436)	(67.0, 0.016267767452265044)	(68.0, 0.010457850505027531)	(69.0, 0.007843387878770649)	(70.0, 0.0063909086419612696)	(71.0, 0.009586362962941903)	(72.0, 0.029340080583549477)	(73.0, 0.0034859501683425103)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0005809916947237517)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0005809916947237517)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0004357437710428138)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0008714875420856276)
160R_0_F_S2_week10_S49_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0007434686281017746)	(31.0, 0.0007434686281017746)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0012391143801696242)	(38.0, 0.0039651660165427975)	(39.0, 0.003221697388441023)	(40.0, 0.004212988892576723)	(41.0, 0.009912915041356994)	(42.0, 0.018462804264527406)	(43.0, 0.05030804383488675)	(44.0, 0.16455438968652608)	(45.0, 0.2415033926950598)	(46.0, 0.4794133536876267)	(47.0, 19.526831782787937)	(48.0, 20.24861590923806)	(49.0, 3.7079258712196106)	(50.0, 4.147315830427948)	(51.0, 20.95615022031611)	(52.0, 23.311211011270665)	(53.0, 4.895864827488734)	(54.0, 1.581853417724594)	(55.0, 0.33084353950529205)	(56.0, 0.09206619844660323)	(57.0, 0.04832546082661532)	(58.0, 0.06815129090932939)	(59.0, 0.05402538697539559)	(60.0, 0.008921623537221292)	(61.0, 0.006195571900848122)	(62.0, 0.02949092224803706)	(63.0, 0.004460811768610648)	(64.0, 0.0004956457520678497)	(65.0, 0.0014869372562035493)	(66.0, 0.0014869372562035493)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
160R_0_F_S2_week10_S49_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0007933884297518739)	(29.0, 0.0007933884297518739)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0007933884297518739)	(34.0, 0.0031735537190074954)	(35.0, 0.00396694214875937)	(36.0, 0.004760330578511243)	(37.0, 0.0071404958677668655)	(38.0, 0.011636363636360817)	(39.0, 0.014809917355368315)	(40.0, 0.013223140495864562)	(41.0, 0.02195041322313518)	(42.0, 0.03173553719007495)	(43.0, 0.045223140495856795)	(44.0, 0.11054545454542786)	(45.0, 3.125685950412202)	(46.0, 20.23087603306134)	(47.0, 9.026644628095873)	(48.0, 2.036628099173038)	(49.0, 0.9615867768592727)	(50.0, 0.6176528925618301)	(51.0, 3.13996694214775)	(52.0, 3.5030743801642803)	(53.0, 5.605024793387798)	(54.0, 4.871801652891783)	(55.0, 1.8545454545450146)	(56.0, 20.65031404958997)	(57.0, 20.67252892562311)	(58.0, 1.653421487602945)	(59.0, 0.4728595041321168)	(60.0, 0.395900826446186)	(61.0, 0.3170909090908331)	(62.0, 0.1672727272726867)	(63.0, 0.12085950413220212)	(64.0, 0.08885950413220996)	(65.0, 0.044694214876022216)	(66.0, 0.036495867768586196)	(67.0, 0.03861157024792452)	(68.0, 0.022743801652887054)	(69.0, 0.012958677685947273)	(70.0, 0.01057851239669165)	(71.0, 0.013487603305781855)	(72.0, 0.02406611570247352)	(73.0, 0.0050247933884285355)	(74.0, 0.0023801652892556217)	(75.0, 0.0005289256198345826)	(76.0, 0.0)	(77.0, 0.0013223140495864565)	(78.0, 0.0015867768595037477)	(79.0, 0.0007933884297518739)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0005289256198345826)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0005289256198345826)	(94.0, 0.0005289256198345826)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
160R_L_F_S2_week10_S50_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.000776929342160948)	(39.0, 0.000776929342160948)	(40.0, 0.0018128351317088782)	(41.0, 0.004920552500352671)	(42.0, 0.00867571098746392)	(43.0, 0.019164257106636714)	(44.0, 0.06150690625440837)	(45.0, 0.10397904362587358)	(46.0, 0.24007116672773296)	(47.0, 10.293666342511699)	(48.0, 11.785888632354151)	(49.0, 4.3931469652493345)	(50.0, 4.519527471574238)	(51.0, 27.604817479883863)	(52.0, 31.15266532084907)	(53.0, 6.4968126473745125)	(54.0, 2.378180716354563)	(55.0, 0.5186003358924313)	(56.0, 0.12120097737710797)	(57.0, 0.033796426384001224)	(58.0, 0.09245459171715302)	(59.0, 0.09193663882237905)	(60.0, 0.012171893027188182)	(61.0, 0.009064175658544392)	(62.0, 0.044025996055787)	(63.0, 0.006215434737287584)	(64.0, 0.0025897644738698262)	(65.0, 0.001553858684321896)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
160R_L_F_S2_week10_S50_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0005400501166506772)	(32.0, 0.0005400501166506772)	(33.0, 0.0008100751749760159)	(34.0, 0.0008100751749760159)	(35.0, 0.0008100751749760159)	(36.0, 0.0016201503499520319)	(37.0, 0.004860451049856097)	(38.0, 0.00810075174976016)	(39.0, 0.007290676574784143)	(40.0, 0.0056705262248321125)	(41.0, 0.00783072669143482)	(42.0, 0.012961202799616255)	(43.0, 0.023492180074304467)	(44.0, 0.06183573835650254)	(45.0, 1.453814914023674)	(46.0, 10.296595524059706)	(47.0, 5.078631296983459)	(48.0, 2.1415687375782246)	(49.0, 0.8724509634491615)	(50.0, 0.5403201417090003)	(51.0, 3.9774691091322416)	(52.0, 4.2619405080781085)	(53.0, 5.340825628617448)	(54.0, 4.791054609866823)	(55.0, 2.1309027477743845)	(56.0, 27.488415925004055)	(57.0, 27.316409962851317)	(58.0, 1.9933249805576405)	(59.0, 0.5354596906591457)	(60.0, 0.5088622224141)	(61.0, 0.4124632765919562)	(62.0, 0.17929663872802487)	(63.0, 0.13798280480424802)	(64.0, 0.11881102566314898)	(65.0, 0.06372591376477994)	(66.0, 0.04563423485698223)	(67.0, 0.04131383392377681)	(68.0, 0.038748595869686105)	(69.0, 0.023897217661792473)	(70.0, 0.014446340620405621)	(71.0, 0.012421152682965574)	(72.0, 0.03402315734899266)	(73.0, 0.005400501166506774)	(74.0, 0.0013501252916266933)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0005400501166506772)	(80.0, 0.0005400501166506772)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0005400501166506772)	(84.0, 0.0005400501166506772)	(85.0, 0.0)	(86.0, 0.0005400501166506772)	(87.0, 0.0005400501166506772)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0005400501166506772)	(96.0, 0.0005400501166506772)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.00040503758748800797)	(100.0, 0.0005400501166506772)
