	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
35	SULFATE-CYS-PWY	Sex_and_consortia	Female_NS6	0.112479780670042	0.0482466666191508	32	32	0.026642333892675	0.293724541414627	SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	Degradation/utilization/assimilation	Superpathways					
36	PWY-5695	Sex_and_consortia	Female_NS6	-0.068363356892422	0.0312460301907468	32	32	0.0366017346198445	0.295781585171176	PWY-5695	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Degradation/utilization/assimilation						
37	PWY-5384	Sex_and_consortia	Female_NS6	0.338084950983299	0.155528052404561	32	32	0.0377432949326626	0.296980136443845	PWY-5384	sucrose degradation IV (sucrose phosphorylase)	Degradation/utilization/assimilation						
38	PWY-7211	Sex_and_consortia	Female_NS6	0.157477865600212	0.0735308344055872	32	32	0.0404606696776995	0.31019846752903	PWY-7211	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
39	COLANSYN-PWY	Sex_and_consortia	Female_NS6	0.220381242967219	0.106873449656178	32	32	0.0479543781170988	0.333629309193113	COLANSYN-PWY	colanic acid building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
40	GALACTARDEG-PWY	Sex_and_consortia	Female_NS6	-0.163476974704813	0.0792876013405443	32	32	0.0479801347669025	0.333629309193113	GALACTARDEG-PWY	D-galactarate degradation I // D-galactarate catabolism	Degradation/utilization/assimilation						
41	GLUCARGALACTSUPER-PWY	Sex_and_consortia	Female_NS6	-0.163476974704813	0.0792876013405443	32	32	0.0479801347669025	0.333629309193113	GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation // D-glucarate and D-galactarate catabolism super-pathway // aldarate catabolism	Superpathways						
42	PWY0-1298	Sex_and_consortia	Female_NS6	-0.17101541251856	0.0819824704132937	32	32	0.0455820838185599	0.333629309193113	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
43	THISYN-PWY	Sex_and_consortia	Female_NS6	0.0630626635786299	0.0309716762007777	32	32	0.0506488514296722	0.344181967669818	THISYN-PWY	superpathway of thiamine diphosphate biosynthesis I // superpathway of thiamine diphosphate biosynthesis (E .coli) // superpathway of vitamin B<sub>1</sub> biosynthesis (E .coli)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
44	P161-PWY	Sex_and_consortia	Female_NS6	-0.157163179940668	0.0789102124904756	32	32	0.0555793136778074	0.346212808118009	P161-PWY	acetylene degradation (anaerobic) // acetylene fermentation	Generation of precursor metabolites and energy						
45	PWY-1269	Sex_and_consortia	Female_NS6	0.0608623187592884	0.0305563856156649	32	32	0.0555640056020918	0.346212808118009	PWY-1269	CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis // CMP-Kdo biosynthesis I	Biosynthesis						
46	PWY-6143	Sex_and_consortia	Female_NS6	-0.806769645528507	0.404089435604502	32	20	0.0550228423612715	0.346212808118009	PWY-6143	CMP-pseudaminate biosynthesis // CMP-pseudaminic acid biosynthesis	Biosynthesis						
47	PWY-7234	Sex_and_consortia	Female_NS6	0.243310313308605	0.120648814040381	32	32	0.0527568260670894	0.346212808118009	PWY-7234	inosine-5'-phosphate biosynthesis III // IMP biosynthesis I	Biosynthesis						
48	PWY-6478	Sex_and_consortia	Female_NS6	-0.172062680297389	0.08685195598446	32	32	0.0568110647565142	0.34666343596322	PWY-6478	GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose biosynthesis	Biosynthesis						
49	GALACT-GLUCUROCAT-PWY	Sex_and_consortia	Female_NS6	-0.0562909973511699	0.0288451245851414	32	32	0.0603904431905938	0.35221529163364	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
50	PWY-5345	Sex_and_consortia	Female_NS6	0.175473013403133	0.0915291174980161	32	32	0.0647887660195659	0.35221529163364	PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	Superpathways	Biosynthesis	Amino acid biosynthesis				
51	PWY-6467	Sex_and_consortia	Female_NS6	0.0703760742657983	0.0365767422382944	32	32	0.0638789345515399	0.35221529163364	PWY-6467	Kdo transfer to lipid IV<sub>A</sub> (four Kdo residues)	Glycan pathways	Biosynthesis	Cell structure biosynthesis				
52	PWY-6608	Sex_and_consortia	Female_NS6	-0.165959519371258	0.0858082131213415	32	32	0.0625860289368834	0.35221529163364	PWY-6608	guanosine nucleotides degradation III	Degradation/utilization/assimilation						
53	PWY-6731	Sex_and_consortia	Female_NS6	0.249083904368227	0.12762977525203	32	32	0.0603753101404939	0.35221529163364	PWY-6731	starch degradation III	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
54	PWY-6897	Sex_and_consortia	Female_NS6	0.0592926454321576	0.0308689548351283	32	32	0.0643077225026877	0.35221529163364	PWY-6897	thiamine diphosphate salvage II // thiamin salvage II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
55	GLCMANNANAUT-PWY	Sex_and_consortia	Female_NS6	-0.157624486869414	0.0845342957189479	32	32	0.0720447435797299	0.371403074661021	GLCMANNANAUT-PWY	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Degradation/utilization/assimilation	Superpathways					
56	P164-PWY	Sex_and_consortia	Female_NS6	-0.164247742223467	0.0880091171245005	32	32	0.0718084390119381	0.371403074661021	P164-PWY	purine nucleobases degradation I (anaerobic) // purine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
57	PWY-5265	Sex_and_consortia	Female_NS6	-1.14705908592951	0.613338387030452	32	29	0.0712434930055533	0.371403074661021	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	Superpathways	Biosynthesis	Cell structure biosynthesis				
58	PWY-6892	Sex_and_consortia	Female_NS6	0.0648016072972869	0.0351344706581987	32	32	0.0750220479829546	0.38019648045599	PWY-6892	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Biosynthesis						
59	GLUCUROCAT-PWY	Sex_and_consortia	Female_NS6	-0.0597227966153631	0.0334461639966539	32	32	0.0842712103486602	0.397289930698104	GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
60	NAGLIPASYN-PWY	Sex_and_consortia	Female_NS6	0.0653423889586907	0.0364811623405456	32	32	0.083368073921295	0.397289930698104	NAGLIPASYN-PWY	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>) // lipid-A-precursor biosynthesis (<i>E. coli</i>)	Glycan pathways	Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis		
61	P221-PWY	Sex_and_consortia	Female_NS6	-0.406941249937823	0.225965946008007	32	32	0.0817804874634402	0.397289930698104	P221-PWY	octane oxidation	Degradation/utilization/assimilation						
62	PWY-1861	Sex_and_consortia	Female_NS6	0.613148612627895	0.351037947707106	32	32	0.0909267819780878	0.397289930698104	PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle) // ribulose monophosphate cycle // formaldehyde assimilation // assimilatory RuMP pathway	Degradation/utilization/assimilation						
63	PWY-5304	Sex_and_consortia	Female_NS6	0.157184999782894	0.0896585057298148	32	32	0.0897903136379261	0.397289930698104	PWY-5304	superpathway of sulfur oxidation (<i>Acidianus ambivalens</i>)	Degradation/utilization/assimilation	Superpathways					
64	PWY-5837	Sex_and_consortia	Female_NS6	0.138885039763358	0.0811269491496161	32	32	0.0972272002246567	0.397289930698104	PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis	Biosynthesis						
65	PWY-5863	Sex_and_consortia	Female_NS6	0.132132526081801	0.076501016930643	32	32	0.0944160970117227	0.397289930698104	PWY-5863	superpathway of phylloquinol biosynthesis // superpathway of phylloquinone biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
66	PWY-6507	Sex_and_consortia	Female_NS6	-0.0528589253415265	0.0309825667179868	32	32	0.0983259360256178	0.397289930698104	PWY-6507	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation // 5-dehydro-4-deoxy-D-glucuronate degradation	Degradation/utilization/assimilation						
67	PWY-7221	Sex_and_consortia	Female_NS6	-0.0246332184707697	0.0138403995327588	32	32	0.0852405714706201	0.397289930698104	PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
68	PWY-7323	Sex_and_consortia	Female_NS6	-0.0520805115247429	0.0299383915120874	32	32	0.0921832545511925	0.397289930698104	PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
69	PWY-7328	Sex_and_consortia	Female_NS6	0.21766331914971	0.123616793962419	32	32	0.0884658360349857	0.397289930698104	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
70	PWY0-1241	Sex_and_consortia	Female_NS6	0.0985074214300675	0.0574519314686524	32	32	0.0967321584414384	0.397289930698104	PWY0-1241	ADP-L-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose biosynthesis	Biosynthesis						
71	PYRIDNUCSYN-PWY	Sex_and_consortia	Female_NS6	0.0391249552605239	0.0228342444859394	32	32	0.0969502158114437	0.397289930698104	PYRIDNUCSYN-PWY	NAD <i>de novo</i> biosynthesis I // nicotinamide adenine dinucleotide biosynthesis	Biosynthesis						
72	RUMP-PWY	Sex_and_consortia	Female_NS6	0.610894587650268	0.349129741408217	32	32	0.0903831601090048	0.397289930698104	RUMP-PWY	formaldehyde oxidation I // dissimilatory RUMP cycle	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
73	SER-GLYSYN-PWY	Sex_and_consortia	Female_NS6	-0.0759374331284869	0.0427809814540461	32	32	0.0860414147108201	0.397289930698104	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
74	PWY-6317	Sex_and_consortia	Female_NS6	-0.136451659360701	0.080313563551999	32	32	0.0996708021843466	0.397354264708262	PWY-6317	D-galactose degradation I (Leloir pathway) // Leloir pathway	Degradation/utilization/assimilation						
75	PWY-5913	Sex_and_consortia	Female_NS6	0.0856548294147219	0.0510248071411556	32	32	0.103600805680735	0.403278224141795	PWY-5913	partial TCA cycle (obligate autotrophs) // TCA cycle VI (obligate autotrophs)	Generation of precursor metabolites and energy						
76	PWY0-1061	Sex_and_consortia	Female_NS6	0.0262438315361777	0.0157092298145517	32	32	0.105203014993512	0.403278224141795	PWY0-1061	superpathway of L-alanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
77	PWY0-162	Sex_and_consortia	Female_NS6	0.0566188117969123	0.0337807155634252	32	32	0.104117592508	0.403278224141795	PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // pyrimidine biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
78	PWY-6609	Sex_and_consortia	Female_NS6	-0.040344951473123	0.0243349876712951	32	32	0.107759827269256	0.407850485487437	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
79	PWY-5188	Sex_and_consortia	Female_NS6	0.152083750636605	0.0926974638030409	32	32	0.111315650542235	0.411105507840938	PWY-5188	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Biosynthesis						
80	RIBOSYN2-PWY	Sex_and_consortia	Female_NS6	0.0394263976315241	0.0240348072962933	32	32	0.111369719515438	0.411105507840938	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants) // riboflavin, FMN and FAD biosynthesis // vitamin B<sub>2</sub> biosynthesis	Biosynthesis						
81	PENTOSE-P-PWY	Sex_and_consortia	Female_NS6	-0.0690151675187635	0.0424555436144201	32	32	0.114498476668012	0.415910570933504	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
82	PWY-7200	Sex_and_consortia	Female_NS6	0.0528130534128656	0.0325778080842478	32	32	0.115453436078531	0.415910570933504	PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
83	PWY-7196	Sex_and_consortia	Female_NS6	0.0593916608587885	0.0370139682769208	32	32	0.119064788242413	0.421469356313085	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
84	PWY-841	Sex_and_consortia	Female_NS6	0.0475348643647599	0.0296873462199131	32	32	0.119815703299706	0.421469356313085	PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
85	PWY-5189	Sex_and_consortia	Female_NS6	0.149204180248279	0.0941477796550037	32	32	0.123500903664399	0.42444563443282	PWY-5189	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Biosynthesis						
86	PWY-5659	Sex_and_consortia	Female_NS6	-0.0362645989304447	0.0228803271629766	32	32	0.123459601344325	0.42444563443282	PWY-5659	GDP-mannose biosynthesis	Biosynthesis						
87	P125-PWY	Sex_and_consortia	Female_NS6	-0.227694266274868	0.146019450713398	32	32	0.129403695998867	0.439678467087058	P125-PWY	superpathway of (<i>R,R</i>)-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
88	PWY-5154	Sex_and_consortia	Female_NS6	-0.0284962061146093	0.0184093048644033	32	32	0.132126294552173	0.443884967091008	PWY-5154	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Biosynthesis						
89	PWY-7209	Sex_and_consortia	Female_NS6	-0.234823033429821	0.153897186884007	32	32	0.137523530057849	0.456883727636631	PWY-7209	superpathway of pyrimidine ribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
90	PWY-5505	Sex_and_consortia	Female_NS6	-0.0661262193481191	0.0435358054663422	32	32	0.139259056524264	0.457565471436868	PWY-5505	L-glutamate and L-glutamine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
91	PWY-7197	Sex_and_consortia	Female_NS6	0.109670365961526	0.0728504966402436	32	32	0.142674242529961	0.463691288222373	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
92	PWY-6126	Sex_and_consortia	Female_NS6	0.0652220877252626	0.0435032247816818	32	32	0.144260200419111	0.463804300272195	PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
93	P4-PWY	Sex_and_consortia	Female_NS6	0.156183230087061	0.106408329848067	32	32	0.152573039961907	0.473849601736019	P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
94	POLYISOPRENSYN-PWY	Sex_and_consortia	Female_NS6	0.029349052404421	0.020072080507898	32	32	0.154088660244762	0.473849601736019	POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (<i>E. coli</i>)	Superpathways	Biosynthesis	Polyprenyl biosynthesis				
95	PWY-7220	Sex_and_consortia	Female_NS6	0.106255285260162	0.073180904609301	32	32	0.1568933463942	0.473849601736019	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
96	PWY-7222	Sex_and_consortia	Female_NS6	0.106255285260162	0.073180904609301	32	32	0.1568933463942	0.473849601736019	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
97	PWY-7229	Sex_and_consortia	Female_NS6	0.041453700400836	0.0283724544907504	32	32	0.154396084901187	0.473849601736019	PWY-7229	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
98	PYRIDOXSYN-PWY	Sex_and_consortia	Female_NS6	0.0658666227320915	0.0447793522388869	32	32	0.151726229441221	0.473849601736019	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Biosynthesis						
99	ILEUSYN-PWY	Sex_and_consortia	Female_NS6	-0.0166285132746341	0.0117656560014734	32	32	0.16785734619237	0.482589870303063	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	Biosynthesis						
