	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
13	13	BRANCHED-CHAIN-AA-SYN-PWY	Yes	Yes	7	5	Super-Pathways // Metabolic-Clusters // Amino-Acid-Biosynthesis	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Amino acid biosynthesis			
14	14	ASPASN-PWY	Yes	Yes	3	1	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
15	15	P4-PWY	Yes	Yes	17	15	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
16	16	PWY-724	Yes	Yes	7	5	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
17	17	PWY-3481	Yes	Yes	2	1	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-phenylalanine and L-tyrosine biosynthesis	Nicotiana sylvestris,Sorghum bicolor,Spinacia oleracea,Zea mays,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
18	18	SER-GLYSYN-PWY	Yes	Yes	4	4	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-serine and glycine biosynthesis I	Escherichia coli,Glycine max,Homo sapiens	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
19	19	PWY-821	Yes	No	9	3	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
20	20	TRNA-CHARGING-PWY	Yes	Yes	20	18	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli	Bacteria	Macromolecule modification	Metabolic clusters			Aminoacyl-tRNAs-charging			
21	21	PWY-6164	Yes	Yes	2	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis I	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica	Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
22	22	PWY-6160	Yes	No	5	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis II (archaea)	Methanocaldococcus jannaschii,Methanococcus maripaludis	Non-Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
23	23	PWY-6163	Yes	Yes	5	5	Carboxylate-Biosynthesis	chorismate biosynthesis from 3-dehydroquinate	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Methanocaldococcus jannaschii,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Saccharolobus solfataricus	Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
24	24	ARO-PWY	Yes	Yes	7	7	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Toxoplasma gondii,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carboxylic acid biosynthesis			
25	25	PWY-6165	Yes	Yes	8	5	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis II (archaea)	Methanocaldococcus jannaschii,Methanococcus maripaludis	Non-Bacteria	Biosynthesis	Superpathways			Carboxylic acid biosynthesis			
26	26	PWY-8088	Yes	Yes	4	3	AROMATIC-COMPOUNDS-BIOSYN	dipicolinate biosynthesis // dipicolinic acid biosynthesis	Priestia megaterium,Bacillus subtilis	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
27	27	PWY-6707	Yes	Yes	2	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
28	28	PWY-6333	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	acetaldehyde biosynthesis I // anoxic acetaldehyde biosynthesis // flooding related acetaldehyde biosynthesis	Arabidopsis,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum tuberosum,Zea mays	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
29	29	PWY-6981	Yes	No	9	4	Super-Pathways // Glycan-Pathways // Carbohydrates-Biosynthesis	chitin biosynthesis	Aedes aegypti,Apis mellifera,Bombyx mori,Drosophila melanogaster,Haemaphysalis longicornis,Helicoverpa armigera,Locusta migratoria,Manduca sexta,Phormia regina,Saccharomyces cerevisiae,Schistocerca gregaria,Spodoptera exigua,Spodoptera frugiperda	Non-Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis			
30	30	CALVIN-PWY	Yes	Yes	11	6	C1-COMPOUNDS // Carbohydrates-Biosynthesis	Calvin-Benson-Bassham cycle // photosynthetic dark reactions // photosynthetic CO<SUB>2</SUB> fixation // reductive pentose phosphate pathway // Calvin cycle // photosynthesis - dark reaction // carbon fixation // Calvin-Benson cycle	Chlamydomonas reinhardtii,Nicotiana tabacum,Synechococcus elongatus,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
31	31	COLANSYN-PWY	Yes	No	9	2	Super-Pathways // Carbohydrates-Biosynthesis	colanic acid building blocks biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
32	32	PWY-6397	Yes	No	12	2	Glycan-Pathways // Cell-Structure-Biosynthesis	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis // arabinogalactan biosynthesis // mAGP	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Glycan pathways			Cell structure biosynthesis			
33	33	PWY-6404	Yes	Yes	16	4	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis	Carbohydrate biosynthesis		
34	34	ECASYN-PWY	Yes	No	9	2	Glycan-Pathways // Carbohydrates-Biosynthesis	enterobacterial common antigen biosynthesis // ECA biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
35	35	PWY-6733	Yes	No	7	1	Metabolic-Clusters // Cell-Structure-Biosynthesis	sporopollenin precursors biosynthesis // sporopollenin monomer biosynthesis	Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Metabolic clusters			Cell structure biosynthesis			
36	36	PWY-1121	Yes	No	13	1	Metabolic-Clusters // Cell-Structure-Biosynthesis	suberin monomers biosynthesis	Solanum tuberosum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Metabolic clusters			Cell structure biosynthesis			
37	37	GLUTATHIONESYN-PWY	Yes	Yes	2	1	Other-biosynthesis	glutathione biosynthesis	Escherichia coli,Homo sapiens,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Biosynthesis				Other biosynthesis			
38	38	PWY-7250	Yes	Yes	3	1	Cofactor-Biosynthesis	[2Fe-2S] iron-sulfur cluster biosynthesis (mitochondria) // [Fe-S] cluster biosynthesis // [2Fe-2S] cluster biosynthesis	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
39	39	PANTOSYN-PWY	Yes	Yes	8	5	Super-Pathways // Cofactor-Biosynthesis	superpathway of coenzyme A biosynthesis I (bacteria)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
40	40	PWY-8051	Yes	No	9	2	Lipid-Biosynthesis	anandamide biosynthesis I // the transacylation-phosphodiesterase pathway	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
41	41	PWY-8053	Yes	No	7	1	Lipid-Biosynthesis	anandamide biosynthesis II	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
42	42	FASYN-ELONG-PWY	Yes	No	5	1	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
43	43	PWY-7094	Yes	No	6	1	Lipid-Biosynthesis	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Pseudomonas aeruginosa	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
44	44	PWYG-321	Yes	No	23	3	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
45	45	PWY-7388	Yes	No	3	1	Lipid-Biosynthesis	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast) // octanoyl-ACP biosynthesis (mitochondria, yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
46	46	PWY0-881	Yes	No	9	1												
47	47	PWY-5156	Yes	No	9	2	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis II (plant)	Persea americana,Pisum sativum,Brassica napus,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
48	48	PWY-6285	Yes	No	11	2	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acids biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
49	49	PWY-6113	Yes	Yes	26	3	Super-Pathways // Lipid-Biosynthesis	superpathway of mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
50	50	PWY66-430	Yes	No	4	1	Lipid-Biosynthesis	tetradecanoate biosynthesis (mitochondria) // myristic acid biosynthesis (mitochondria) // myristate biosynthesis (mitochondria) // fatty acid biosynthesis (type II fatty acid synthase) // fatty acid biosynthesis (mitochondria)	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
51	51	PWY-7902	Yes	Yes	3	1	Lipid-Biosynthesis	glucosylglycerol biosynthesis	Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
52	52	PWY-7411	Yes	No	5	1	Lipid-Biosynthesis	phosphatidate biosynthesis (yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
53	53	PWY-7039	Yes	Yes	4	1	Lipid-Biosynthesis	phosphatidate metabolism, as a signaling molecule // PA metabolism	Catharanthus roseus,Triticum aestivum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
54	54	PWY-7417	Yes	Yes	1	1	Lipid-Biosynthesis	phospholipid remodeling (phosphatidate, yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
55	55	PWY-7782	Yes	No	11	1	Lipid-Biosynthesis	plasmalogen biosynthesis I (aerobic)	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
56	56	PHOSLIPSYN-PWY	Yes	No	9	3	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis III (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
57	57	PHOSLIPSYN2-PWY	Yes	No	14	3	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis II (plants) // phosphoglyceride biosynthesis	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
58	58	PWY66-5	Yes	No	19	2	Super-Pathways // Lipid-Biosynthesis	superpathway of cholesterol biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
59	59	PWY0-1264	Yes	Yes	3	2	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
60	60	PWY-321	Yes	No	4	1	Cell-Structure-Biosynthesis	cutin biosynthesis // cutin monomer biosynthesis	Glycine max,Oryza sativa,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Cell structure biosynthesis			
61	61	TRIGLSYN-PWY	Yes	No	6	1	Lipid-Biosynthesis	diacylglycerol and triacylglycerol biosynthesis // triglyceride biosynthesis // Kennedy pathway // TAG biosynthesis	Carthamus tinctorius,Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Saccharomyces cerevisiae,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
62	62	PWY-4983	Yes	Yes	3	2	Metabolic-Regulators	nitric oxide biosynthesis II (mammals) // L-citrulline-NO cycle // L-citrulline-nitric oxide cycle	Homo sapiens	Non-Bacteria	Biosynthesis				Metabolic regulators			
63	63	PPGPPMET-PWY	Yes	Yes	3	2	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Metabolic regulators			
64	64	PWY66-385	Yes	Yes	3	3	Nucleotide-Biosynthesis	dTMP <i>de novo</i> biosynthesis (mitochondrial)	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
65	65	PWY-6519	Yes	No	6	1	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Mycobacterium tuberculosis,Candidatus Nitrososphaera gargensis Ga9.2,Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Prochlorococcus marinus	Bacteria	Biosynthesis				Other biosynthesis			
66	66	P125-PWY	Yes	Yes	2	1	Super-Pathways // Other-biosynthesis	superpathway of (<i>R,R</i>)-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Aeromonas hydrophila,Bacillus subtilis,Corynebacterium glutamicum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lacticaseibacillus casei,Lactobacillus helveticus,Lactiplantibacillus plantarum,Lactococcus lactis,Leuconostoc lactis,Leuconostoc mesenteroides,Oenococcus oeni,Pediococcus pentosaceus,Raoultella terrigena,Serratia marcescens,Brevibacillus brevis	Bacteria	Biosynthesis	Superpathways			Other biosynthesis			
67	67	PWY-6396	Yes	No	7	1	Super-Pathways // Other-biosynthesis	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Saccharomyces cerevisiae,Paenibacillus polymyxa,Corynebacterium glutamicum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lactococcus lactis,Leuconostoc lactis,Brevibacillus brevis	Bacteria	Biosynthesis	Superpathways			Other biosynthesis			
68	68	PWY-6871	Yes	No	3	1	Other-biosynthesis	3-methylbutanol biosynthesis (engineered)	Escherichia coli,Lactococcus lactis,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Other biosynthesis			
69	69	PWY-8043	Yes	Yes	2	1	Other-biosynthesis	ophthalmate biosynthesis // ophthalmic acid biosynthesis	Homo sapiens,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Biosynthesis				Other biosynthesis			
70	70	PWY-5122	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranyl diphosphate biosynthesis // GPP biosynthesis	Escherichia coli,Hevea brasiliensis,Mentha x piperita,Methanothermobacter marburgensis,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Polyprenyl biosynthesis			
71	71	POLYISOPRENSYN-PWY	Yes	Yes	5	4	Super-Pathways // Polyprenyl-Biosynthesis	polyisoprenoid biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Polyprenyl biosynthesis			
72	72	PWY-5120	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranylgeranyl diphosphate biosynthesis // GGPP biosynthesis	Bacillus subtilis,Capsicum annuum,Homo sapiens,Methanothermobacter marburgensis,Micrococcus luteus,Pantoea agglomerans,Rhodobacter capsulatus,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Polyprenyl biosynthesis			
73	73	PWY-5121	Yes	Yes	11	10	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP) // GGPP biosynthesis II (plastidic)	Capsicum annuum,Chlamydomonas reinhardtii,Escherichia coli,Hevea brasiliensis,Arabidopsis thaliana	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Polyprenyl biosynthesis	Secondary metabolite biosynthesis		
74	74	PWY-5910	Yes	No	10	3	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // GGPP biosynthesis	Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Polyprenyl biosynthesis	Secondary metabolite biosynthesis		
75	75	PWY-5785	Yes	Yes	1	1	Cofactor-Biosynthesis // Polyprenyl-Biosynthesis	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis			Cofactor, carrier, and vitamin biosynthesis	Polyprenyl biosynthesis		
76	76	PWY-6383	Yes	Yes	2	1	Cofactor-Biosynthesis // Polyprenyl-Biosynthesis	<i>trans</i>,octa-<i>cis</i> decaprenyl phosphate biosynthesis // mono-<i>trans</i>,poly-<i>cis</i> decaprenyl phosphate biosynthesis	Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Biosynthesis			Cofactor, carrier, and vitamin biosynthesis	Polyprenyl biosynthesis		
77	77	PWY-7141	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	(3<i>S</i>)-linalool biosynthesis // (<i>S</i>)-linalool biosynthesis // <i>S</i>-(+)-linalool biosynthesis	Clarkia breweri	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
78	78	PWY-6153	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis I	Escherichia coli,Porphyromonas gingivalis,Salmonella enterica	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
79	79	PWY-6154	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)	Aliivibrio fischeri,Vibrio cholerae,Vibrio harveyi	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
80	80	PWY-7255	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	ergothioneine biosynthesis I (bacteria)	Synechocystis sp. PCC 6803,Mycobacterium avium,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
81	81	PWY-8055	Yes	No	5	1	SECONDARY-METABOLITE-BIOSYNTHESIS	palmitoyl ethanolamide biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
82	82	PWY-6627	Yes	No	9	1	SECONDARY-METABOLITE-BIOSYNTHESIS	salinosporamide A biosynthesis	Salinispora tropica	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
83	83	PWY-7659	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	viridicatumtoxin biosynthesis	Penicillium aethiopicum	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
84	84	ENTBACSYN-PWY	Yes	No	4	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	enterobactin biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
85	85	PWY-6661	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis // DHQ biosynthesis // 4-hydroxy-2-quinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
86	86	PWY-6920	Yes	No	5	1	SECONDARY-METABOLITE-BIOSYNTHESIS	6-gingerol analog biosynthesis (engineered)	Lithospermum erythrorhizon,Oryza sativa,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
87	87	PWY-6703	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Bacillus subtilis,Escherichia coli	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
88	88	PWY-6662	Yes	No	5	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of quinolone and alkylquinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
89	89	PWY-7218	Yes	No	21	9	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Storage compound biosynthesis			
90	90	PWY-6146	Yes	No	20	8	Super-Pathways	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	Methanothermobacter thermautotrophicus,Methanothermobacter marburgensis	Non-Bacteria	Superpathways							
91	91	ETOH-ACETYLCOA-ANA-PWY	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation I // acetyl-CoA biosynthesis (from alcohol)	Citrobacter sp. S-77,Clostridium acetobutylicum,Clostridium kluyveri,Escherichia coli,Syntrophotalea acetylenica	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
92	92	PWY66-21	Yes	Yes	2	1	Alcohol-Degradation	ethanol degradation II	Homo sapiens	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
93	93	PWY66-161	Yes	Yes	2	1	Alcohol-Degradation	ethanol degradation III	Homo sapiens	Non-Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
94	94	PWY66-162	Yes	Yes	2	1	Alcohol-Degradation	ethanol degradation IV	Homo sapiens	Non-Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
95	95	PWY0-381	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	glycerol and glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Synechocystis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Alcohol degradation	Carbohydrate degradation		
