	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
12	12	PWY1F-353	Yes	Yes	1	1	Polyamine-Biosynthesis // Metabolic-Regulators	glycine betaine biosynthesis III (plants) // glycine betaine biosynthesis	Spinacia oleracea,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Biosynthesis			Amide, amidine, amine, and polyamine biosynthesis	Metabolic regulator biosynthesis		
13	13	PWY-40	Yes	Yes	2	2	Polyamine-Biosynthesis	putrescine biosynthesis I	Homo sapiens,Bacillus subtilis,Escherichia coli,Mycolicibacterium phlei,Mycolicibacterium smegmatis	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
14	14	PWY-43	Yes	Yes	3	1	Polyamine-Biosynthesis	putrescine biosynthesis II	Aeromonas caviae,Campylobacter jejuni,Pseudomonas aeruginosa,Arabidopsis thaliana	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
15	15	PWY-46	Yes	Yes	2	2	Polyamine-Biosynthesis	putrescine biosynthesis III // ODC pathway	Escherichia coli,Homo sapiens,Nicotiana tabacum,Pseudomonas aeruginosa,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
16	16	PWY-6305	Yes	Yes	3	3	Super-Pathways // Polyamine-Biosynthesis	superpathway of putrescine biosynthesis // putrescine biosynthesis in plants // ODC and ADC putrescine biosynthesis	Avena sativa,Brassica juncea,Capsicum annuum,Datura stramonium,Dianthus caryophyllus,Glycine max,Malus domestica,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum lycopersicum,Theobroma cacao,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amide, amidine, amine, and polyamine biosynthesis			
17	17	BSUBPOLYAMSYN-PWY	Yes	Yes	2	2	Polyamine-Biosynthesis	spermidine biosynthesis I // arginine degradation to spermidine // spermidine biosynthesis	Solanum tuberosum,Archaea,Bacillus subtilis,Escherichia coli,Eukaryota,Homo sapiens,Saccharomyces cerevisiae,Thermococcus kodakarensis,Arabidopsis thaliana	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
18	18	P101-PWY	Yes	No	4	1	Polyamine-Biosynthesis	ectoine biosynthesis	Halomonas elongata,Chromohalobacter israelensis	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
19	19	PWY-6562	Yes	No	4	1	Polyamine-Biosynthesis	norspermidine biosynthesis // <i>sym</i>-norspermidine biosynthesis	Vibrio vulnificus,Vibrio alginolyticus,Vibrio parahaemolyticus,Vibrio cholerae	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
20	20	ARGSPECAT-PWY	Yes	Yes	2	1	Polyamine-Biosynthesis	spermine biosynthesis // Spermine Syn	Archaea,Aves,Bacillus subtilis,Bos taurus,Geobacillus stearothermophilus,Homo sapiens,Mammalia,Physarum polycephalum,Pseudomonas aeruginosa,Saccharolobus solfataricus,Saccharomyces cerevisiae,Salmonella enterica,Teleostei,Arabidopsis thaliana	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
21	21	POLYAMSYN-PWY	Yes	Yes	6	4	Super-Pathways // Polyamine-Biosynthesis	superpathway of polyamine biosynthesis I // spermidine biosynthesis // putrescine biosynthesis // polyamine biosynthesis I // aminopropylcadaverine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amide, amidine, amine, and polyamine biosynthesis			
22	22	POLYAMINSYN3-PWY	Yes	Yes	7	4	Super-Pathways // Polyamine-Biosynthesis	superpathway of polyamine biosynthesis II // polyamn	Bos taurus,Homo sapiens,Nicotiana tabacum,Pseudomonas aeruginosa,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Amide, amidine, amine, and polyamine biosynthesis			
23	23	PWY-6565	Yes	No	5	1	Super-Pathways // Polyamine-Biosynthesis	superpathway of polyamine biosynthesis III	Vibrio vulnificus,Vibrio alginolyticus,Vibrio parahaemolyticus,Vibrio cholerae	Bacteria	Biosynthesis	Superpathways			Amide, amidine, amine, and polyamine biosynthesis			
24	24	URSIN-PWY	Yes	Yes	2	2	Super-Pathways // Polyamine-Biosynthesis	ureide biosynthesis // ureide biogenesis	Glycine max	Non-Bacteria	Biosynthesis	Superpathways			Amide, amidine, amine, and polyamine biosynthesis			
25	25	PWY-8072	Yes	Yes	1	1	Amino-Acid-Biosynthesis	alanine racemization	Escherichia coli,Pseudomonas putida	Bacteria	Biosynthesis				Amino acid biosynthesis			
26	26	HOMOSERSYN-PWY	Yes	Yes	3	3	Amino-Acid-Biosynthesis	L-homoserine biosynthesis	Escherichia coli,Methanocaldococcus jannaschii	Bacteria	Biosynthesis				Amino acid biosynthesis			
27	27	PWY-6936	Yes	Yes	2	1	Amino-Acid-Biosynthesis	seleno-amino acid biosynthesis (plants) // Se-amino acid biosynthesis // L-selenocysteine and L-selenomethionine biosynthesis	Astragalus,Astragalus bisulcatus,Brassica juncea,Pisum sativum,Spinacia oleracea,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Amino acid biosynthesis			
28	28	PWY-6395	Yes	No	5	2	Seleno-Amino-Acid-Detoxification // Noncarbon-Nutrients // Super-Pathways // Amino-Acid-Biosynthesis	superpathway of seleno-compound metabolism // superpathway of seleno-compound detoxification // superpathway of selenium uptake and metabolism // superpathway of seleno-amino acid biosynthesis and detoxification	Astragalus,Astragalus bisulcatus,Brassica juncea,Brassica oleracea,Neptunia,Pisum sativum,Saccharomyces cerevisiae,Spartina,Sporobolus alterniflorus,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation	Metabolic clusters	Metabolite activation/inactivation/interconversion		Secondary metabolite degradation			
29	29	COMPLETE-ARO-PWY	Yes	Yes	18	14	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of aromatic amino acid biosynthesis (from phospho<i>enol</i>pyruvate and D-erythrose 4-phosphate) // superpathway of L-phenylalanine, L-tyrosine, and L-tryptophan biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
30	30	BRANCHED-CHAIN-AA-SYN-PWY	Yes	Yes	7	5	Super-Pathways // Metabolic-Clusters // Amino-Acid-Biosynthesis	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Amino acid biosynthesis			
31	31	ASPASN-PWY	Yes	Yes	3	1	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
32	32	P4-PWY	Yes	Yes	17	15	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
33	33	PWY-724	Yes	Yes	7	5	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
34	34	PWY-3481	Yes	Yes	2	1	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-phenylalanine and L-tyrosine biosynthesis	Nicotiana sylvestris,Sorghum bicolor,Spinacia oleracea,Zea mays,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
35	35	SER-GLYSYN-PWY	Yes	Yes	4	4	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-serine and glycine biosynthesis I	Escherichia coli,Glycine max,Homo sapiens	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
36	36	PWY-821	Yes	Yes	9	5	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
37	37	PWY-5921	Yes	Yes	3	1	Aminoacyl-tRNAs-Charging	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	Bacillus subtilis,Deinococcus radiodurans,Geobacillus stearothermophilus,Helicobacter pylori,Methanothermobacter thermautotrophicus,Arabidopsis thaliana	Bacteria	Macromolecule modification				Aminoacyl-tRNAs-charging			
38	38	TRNA-CHARGING-PWY	Yes	Yes	20	18	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli	Bacteria	Macromolecule modification	Metabolic clusters			Aminoacyl-tRNAs-charging			
39	39	PWY-6164	Yes	Yes	2	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis I	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica	Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
40	40	PWY-6160	Yes	No	5	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis II (archaea)	Methanocaldococcus jannaschii,Methanococcus maripaludis	Non-Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
41	41	PWY-6163	Yes	Yes	5	5	Carboxylate-Biosynthesis	chorismate biosynthesis from 3-dehydroquinate	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Methanocaldococcus jannaschii,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Saccharolobus solfataricus	Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
42	42	ARO-PWY	Yes	Yes	7	7	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Toxoplasma gondii,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carboxylic acid biosynthesis			
43	43	PWY-6165	Yes	Yes	8	5	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis II (archaea)	Methanocaldococcus jannaschii,Methanococcus maripaludis	Non-Bacteria	Biosynthesis	Superpathways			Carboxylic acid biosynthesis			
44	44	PWY-6406	Yes	Yes	2	1	AROMATIC-COMPOUNDS-BIOSYN	salicylate biosynthesis I // salicylic acid biosynthesis	Mycobacterium tuberculosis,Pseudomonas aeruginosa,Yersinia enterocolitica,Yersinia pestis	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
45	45	PWY-5901	Yes	Yes	3	3	AROMATIC-COMPOUNDS-BIOSYN	2,3-dihydroxybenzoate biosynthesis	Bacillus subtilis,Escherichia coli,Vibrio cholerae	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
46	46	PWY-8088	Yes	Yes	4	3	AROMATIC-COMPOUNDS-BIOSYN	dipicolinate biosynthesis // dipicolinic acid biosynthesis	Priestia megaterium,Bacillus subtilis	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
47	47	PWY-6707	Yes	Yes	2	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
48	48	PWY-6333	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	acetaldehyde biosynthesis I // anoxic acetaldehyde biosynthesis // flooding related acetaldehyde biosynthesis	Arabidopsis,Nicotiana tabacum,Oryza sativa,Pisum sativum,Solanum tuberosum,Zea mays	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
49	49	PWY-6981	Yes	No	9	4	Super-Pathways // Glycan-Pathways // Carbohydrates-Biosynthesis	chitin biosynthesis	Aedes aegypti,Apis mellifera,Bombyx mori,Drosophila melanogaster,Haemaphysalis longicornis,Helicoverpa armigera,Locusta migratoria,Manduca sexta,Phormia regina,Saccharomyces cerevisiae,Schistocerca gregaria,Spodoptera exigua,Spodoptera frugiperda	Non-Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis			
50	50	PWY-822	Yes	Yes	3	1	Glycan-Pathways // Carbohydrates-Biosynthesis	fructan biosynthesis	Allium cepa,Helianthus tuberosus,Hordeum vulgare	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
51	51	CALVIN-PWY	Yes	Yes	11	7	C1-COMPOUNDS // Carbohydrates-Biosynthesis	Calvin-Benson-Bassham cycle // photosynthetic dark reactions // photosynthetic CO<SUB>2</SUB> fixation // reductive pentose phosphate pathway // Calvin cycle // photosynthesis - dark reaction // carbon fixation // Calvin-Benson cycle	Chlamydomonas reinhardtii,Nicotiana tabacum,Synechococcus elongatus,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
52	52	COLANSYN-PWY	Yes	No	9	4	Super-Pathways // Carbohydrates-Biosynthesis	colanic acid building blocks biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
53	53	PWY-6397	Yes	No	12	1	Glycan-Pathways // Cell-Structure-Biosynthesis	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis // arabinogalactan biosynthesis // mAGP	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Glycan pathways			Cell structure biosynthesis			
54	54	PWY-6404	Yes	Yes	16	2	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis	Carbohydrate biosynthesis		
55	55	PWY-7820	Yes	No	6	1	Cell-Structure-Biosynthesis	teichuronic acid biosynthesis (<i>B. subtilis</i> 168)	Bacillus licheniformis,Bacillus spizizenii,Bacillus subtilis	Bacteria	Biosynthesis				Cell structure biosynthesis			
56	56	ECASYN-PWY	Yes	No	9	4	Glycan-Pathways // Carbohydrates-Biosynthesis	enterobacterial common antigen biosynthesis // ECA biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
57	57	PWY-6733	Yes	No	7	1	Metabolic-Clusters // Cell-Structure-Biosynthesis	sporopollenin precursors biosynthesis // sporopollenin monomer biosynthesis	Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Metabolic clusters			Cell structure biosynthesis			
58	58	PWY-1121	Yes	No	13	2	Metabolic-Clusters // Cell-Structure-Biosynthesis	suberin monomers biosynthesis	Solanum tuberosum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Metabolic clusters			Cell structure biosynthesis			
59	59	PWY-7250	Yes	Yes	3	1	Cofactor-Biosynthesis	[2Fe-2S] iron-sulfur cluster biosynthesis (mitochondria) // [Fe-S] cluster biosynthesis // [2Fe-2S] cluster biosynthesis	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
60	60	PANTOSYN-PWY	Yes	Yes	8	8	Super-Pathways // Cofactor-Biosynthesis	superpathway of coenzyme A biosynthesis I (bacteria)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
61	61	PWY-7999	Yes	Yes	3	1	Cofactor-Biosynthesis	vitamin K-epoxide cycle // vitamin K cycle	Homo sapiens	Non-Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
62	62	PWY-8051	Yes	No	9	2	Lipid-Biosynthesis	anandamide biosynthesis I // the transacylation-phosphodiesterase pathway	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
63	63	PWY-8053	Yes	No	7	1	Lipid-Biosynthesis	anandamide biosynthesis II	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
64	64	FASYN-ELONG-PWY	Yes	Yes	5	3	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
65	65	PWY-7094	Yes	Yes	6	4	Lipid-Biosynthesis	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Pseudomonas aeruginosa	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
66	66	PWYG-321	Yes	No	23	4	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
67	67	PWY-7388	Yes	Yes	3	2	Lipid-Biosynthesis	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast) // octanoyl-ACP biosynthesis (mitochondria, yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
68	68	PWY0-881	Yes	Yes	9	6												
69	69	PWY-5156	Yes	No	9	4	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis II (plant)	Persea americana,Pisum sativum,Brassica napus,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
70	70	FASYN-INITIAL-PWY	Yes	Yes	4	3	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis initiation	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
71	71	PWY-6285	Yes	Yes	11	8	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acids biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
72	72	PWY-6113	Yes	No	26	7	Super-Pathways // Lipid-Biosynthesis	superpathway of mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
73	73	PWY66-430	Yes	Yes	4	2	Lipid-Biosynthesis	tetradecanoate biosynthesis (mitochondria) // myristic acid biosynthesis (mitochondria) // myristate biosynthesis (mitochondria) // fatty acid biosynthesis (type II fatty acid synthase) // fatty acid biosynthesis (mitochondria)	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
74	74	PWY-7902	Yes	Yes	3	1	Lipid-Biosynthesis	glucosylglycerol biosynthesis	Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
75	75	PWY-782	Yes	Yes	4	1	Lipid-Biosynthesis	glycolipid desaturation // fatty acid desaturation // polyunsaturated glycolipid biosynthesis	Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
76	76	PWY-7411	Yes	No	5	2	Lipid-Biosynthesis	phosphatidate biosynthesis (yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
77	77	PWY-7039	Yes	Yes	4	1	Lipid-Biosynthesis	phosphatidate metabolism, as a signaling molecule // PA metabolism	Catharanthus roseus,Triticum aestivum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
78	78	PWY-762	Yes	No	5	1	Lipid-Biosynthesis	phospholipid desaturation // fatty acid desaturation // polyunsaturated phospholipid biosynthesis	Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
79	79	PWY-7417	Yes	Yes	1	1	Lipid-Biosynthesis	phospholipid remodeling (phosphatidate, yeast)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
80	80	PWY-7782	Yes	No	11	1	Lipid-Biosynthesis	plasmalogen biosynthesis I (aerobic)	Homo sapiens	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
81	81	PHOSLIPSYN-PWY	Yes	Yes	9	7	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis III (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
82	82	PHOSLIPSYN2-PWY	Yes	No	14	6	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis II (plants) // phosphoglyceride biosynthesis	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
83	83	PWY66-5	Yes	No	19	4	Super-Pathways // Lipid-Biosynthesis	superpathway of cholesterol biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
84	84	PWY0-1264	Yes	Yes	3	3	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
85	85	PWY-321	Yes	No	4	1	Cell-Structure-Biosynthesis	cutin biosynthesis // cutin monomer biosynthesis	Glycine max,Oryza sativa,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Cell structure biosynthesis			
86	86	TRIGLSYN-PWY	Yes	No	6	2	Lipid-Biosynthesis	diacylglycerol and triacylglycerol biosynthesis // triglyceride biosynthesis // Kennedy pathway // TAG biosynthesis	Carthamus tinctorius,Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Saccharomyces cerevisiae,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
87	87	PWY-4983	Yes	Yes	3	2	Metabolic-Regulators	nitric oxide biosynthesis II (mammals) // L-citrulline-NO cycle // L-citrulline-nitric oxide cycle	Homo sapiens	Non-Bacteria	Biosynthesis				Metabolic regulators			
88	88	PPGPPMET-PWY	Yes	Yes	3	2	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Metabolic regulators			
89	89	PWY66-385	Yes	Yes	3	3	Nucleotide-Biosynthesis	dTMP <i>de novo</i> biosynthesis (mitochondrial)	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
90	90	PWY-6519	Yes	Yes	6	4	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Mycobacterium tuberculosis,Candidatus Nitrososphaera gargensis Ga9.2,Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Prochlorococcus marinus	Bacteria	Biosynthesis				Other biosynthesis			
91	91	PWY-7147	Yes	Yes	1	1	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis II // 7-keto-8-aminopelargonate biosynthesis II	Bacillus subtilis	Bacteria	Biosynthesis				Other biosynthesis			
92	92	PWY-6578	Yes	Yes	2	2	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis III // 7-keto-8-aminopelargonate biosynthesis III	Bacillus subtilis,Lysinibacillus sphaericus,Methylobacillus flagellatus,Priestia megaterium,Ectopseudomonas mendocina,Arabidopsis thaliana	Bacteria	Biosynthesis				Other biosynthesis			
