	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
20	PWY-6395	Yes	No	5	1	Seleno-Amino-Acid-Detoxification // Noncarbon-Nutrients // Super-Pathways // Amino-Acid-Biosynthesis	superpathway of seleno-compound metabolism // superpathway of seleno-compound detoxification // superpathway of selenium uptake and metabolism // superpathway of seleno-amino acid biosynthesis and detoxification	Astragalus,Astragalus bisulcatus,Brassica juncea,Brassica oleracea,Neptunia,Pisum sativum,Saccharomyces cerevisiae,Spartina,Sporobolus alterniflorus,Spinacia oleracea,Arabidopsis thaliana
21	COMPLETE-ARO-PWY	Yes	Yes	18	9	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of aromatic amino acid biosynthesis (from phospho<i>enol</i>pyruvate and D-erythrose 4-phosphate) // superpathway of L-phenylalanine, L-tyrosine, and L-tryptophan biosynthesis	Escherichia coli
22	BRANCHED-CHAIN-AA-SYN-PWY	Yes	Yes	7	1	Super-Pathways // Metabolic-Clusters // Amino-Acid-Biosynthesis	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Escherichia coli
23	ASPASN-PWY	Yes	Yes	3	1	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Escherichia coli
24	P4-PWY	Yes	Yes	17	9	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	Escherichia coli
25	PWY-724	Yes	No	7	2			
26	PWY-3481	Yes	Yes	2	1			
27	SER-GLYSYN-PWY	Yes	Yes	4	2	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-serine and glycine biosynthesis I	Escherichia coli,Glycine max,Homo sapiens
28	PWY-5921	Yes	Yes	3	1	Aminoacyl-tRNAs-Charging	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	Bacillus subtilis,Deinococcus radiodurans,Geobacillus stearothermophilus,Helicobacter pylori,Methanothermobacter thermautotrophicus,Arabidopsis thaliana
29	TRNA-CHARGING-PWY	Yes	Yes	20	20	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli
30	PWY-6164	Yes	Yes	2	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis I	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica
31	PWY-6160	Yes	No	5	2			
32	PWY-6163	Yes	Yes	5	5	Carboxylate-Biosynthesis	chorismate biosynthesis from 3-dehydroquinate	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Methanocaldococcus jannaschii,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Saccharolobus solfataricus
33	ARO-PWY	Yes	Yes	7	7	Super-Pathways // Carboxylate-Biosynthesis	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Toxoplasma gondii,Arabidopsis thaliana
34	PWY-6165	Yes	Yes	8	5			
35	PWY-8088	Yes	Yes	4	3	AROMATIC-COMPOUNDS-BIOSYN	dipicolinate biosynthesis // dipicolinic acid biosynthesis	Priestia megaterium,Bacillus subtilis
36	PWY-6707	Yes	Yes	2	1	AROMATIC-COMPOUNDS-BIOSYN	gallate biosynthesis	Escherichia coli,Juglans regia,Arabidopsis thaliana
37	PWY-6333	Yes	Yes	1	1			
38	PWY-6981	Yes	No	9	4			
39	CALVIN-PWY	Yes	Yes	11	6	C1-COMPOUNDS // Carbohydrates-Biosynthesis	Calvin-Benson-Bassham cycle // photosynthetic dark reactions // photosynthetic CO<SUB>2</SUB> fixation // reductive pentose phosphate pathway // Calvin cycle // photosynthesis - dark reaction // carbon fixation // Calvin-Benson cycle	Chlamydomonas reinhardtii,Nicotiana tabacum,Synechococcus elongatus,Synechocystis sp. PCC 6803,Arabidopsis thaliana
40	COLANSYN-PWY	Yes	Yes	9	5	Super-Pathways // Carbohydrates-Biosynthesis	colanic acid building blocks biosynthesis	Escherichia coli
41	PWY-6397	Yes	No	12	1	Glycan-Pathways // Cell-Structure-Biosynthesis	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis // arabinogalactan biosynthesis // mAGP	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
42	PWY-6404	Yes	Yes	16	2	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	Mycobacterium avium,Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
43	PWY-6454	Yes	Yes	2	1	Antibiotic-Resistance // Cell-Structure-Biosynthesis	vancomycin resistance I // D-ala-D-lactate biosynthesis	Enterococcus raffinosus,Enterococcus faecalis,Enterococcus faecium
44	ECASYN-PWY	Yes	No	9	1	Glycan-Pathways // Carbohydrates-Biosynthesis	enterobacterial common antigen biosynthesis // ECA biosynthesis	Escherichia coli
45	GLUTATHIONESYN-PWY	Yes	Yes	2	1	Other-biosynthesis	glutathione biosynthesis	Escherichia coli,Homo sapiens,Synechocystis sp. PCC 6803,Arabidopsis thaliana
46	PWY-7250	Yes	Yes	3	1			
47	PANTOSYN-PWY	Yes	Yes	8	6	Super-Pathways // Cofactor-Biosynthesis	superpathway of coenzyme A biosynthesis I (bacteria)	Escherichia coli
48	PWY-8051	Yes	No	9	2			
49	PWY-8053	Yes	No	7	1			
50	FASYN-ELONG-PWY	Yes	Yes	5	3	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana
51	PWY-7094	Yes	Yes	6	1	Lipid-Biosynthesis	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Pseudomonas aeruginosa
52	PWYG-321	Yes	No	23	4	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis
53	PWY-7388	Yes	Yes	3	2			
54	PWY0-881	Yes	Yes	9	6			
55	PWY-5156	Yes	Yes	9	4			
56	FASYN-INITIAL-PWY	Yes	Yes	4	3	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis initiation	Escherichia coli
57	PWY-6285	Yes	Yes	11	7	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acids biosynthesis (<i>E. coli</i>)	Escherichia coli
58	PWY-6113	Yes	Yes	26	7	Super-Pathways // Lipid-Biosynthesis	superpathway of mycolate biosynthesis	Mycobacterium tuberculosis
59	PWY66-430	Yes	Yes	4	2			
60	PWY-7902	Yes	Yes	3	1	Lipid-Biosynthesis	glucosylglycerol biosynthesis	Synechocystis sp. PCC 6803
61	PWY-7411	Yes	No	5	2			
62	PWY-7039	Yes	Yes	4	1			
63	PWY-7417	Yes	Yes	1	1			
64	PWY-7782	Yes	No	11	1			
65	PHOSLIPSYN-PWY	Yes	Yes	9	6	Super-Pathways // Lipid-Biosynthesis	superpathway of phospholipid biosynthesis III (<i>E. coli</i>)	Escherichia coli
66	PHOSLIPSYN2-PWY	Yes	Yes	14	6			
67	PWY66-5	Yes	No	19	2			
68	PWY0-1264	Yes	Yes	3	3	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana
69	TRIGLSYN-PWY	Yes	No	6	2			
70	PWY-4983	Yes	Yes	3	2			
71	PPGPPMET-PWY	Yes	Yes	3	2	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli
72	PWY66-385	Yes	Yes	3	2			
73	PWY-6519	Yes	Yes	6	3	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Mycobacterium tuberculosis,Candidatus Nitrososphaera gargensis Ga9.2,Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Prochlorococcus marinus
74	PWY-6871	Yes	No	3	1	Other-biosynthesis	3-methylbutanol biosynthesis (engineered)	Escherichia coli,Lactococcus lactis,Saccharomyces cerevisiae
75	PWY-8043	Yes	Yes	2	1	Other-biosynthesis	ophthalmate biosynthesis // ophthalmic acid biosynthesis	Homo sapiens,Synechocystis sp. PCC 6803,Arabidopsis thaliana
76	PWY-5122	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranyl diphosphate biosynthesis // GPP biosynthesis	Escherichia coli,Hevea brasiliensis,Mentha x piperita,Methanothermobacter marburgensis,Saccharomyces cerevisiae,Arabidopsis thaliana
77	PWY-5807	Yes	Yes	1	1	Polyprenyl-Biosynthesis	<i>all-trans</i>-heptaprenyl diphosphate biosynthesis	Bacillus subtilis,Bacillus halotolerans,Exiguobacterium acetylicum,Pimelobacter simplex,Staphylococcus warneri,Staphylococcus simulans,Staphylococcus saprophyticus,Staphylococcus hominis,Staphylococcus haemolyticus,Staphylococcus epidermidis,Staphylococcus cohnii,Staphylococcus capitis,Staphylococcus aureus,Listeria grayi,Brochothrix thermosphacta,Geobacillus stearothermophilus,Bacillus thuringiensis,Sporosarcina ureae,Sporolactobacillus inulinus,Desulfotomaculum nigrificans,Bacillus racemilacticus,Bacillus pumilus,Peribacillus psychrosaccharolyticus,Priestia megaterium,Bacillus licheniformis,Psychrobacillus insolitus,Cytobacillus firmus,Heyndrickxia coagulans,Niallia circulans,Bacillus cereus,Pseudobacillus badius,Bacillus amyloliquefaciens,Domibacillus aminovorans,Alkalihalobacillus alcalophilus,Allochromatium vinosum,Desulfuromonas acetoxidans,Chlorobaculum thiosulfatiphilum,Eisenibacter elegans,Thermoplasma acidophilum
78	POLYISOPRENSYN-PWY	Yes	Yes	5	4	Super-Pathways // Polyprenyl-Biosynthesis	polyisoprenoid biosynthesis (<i>E. coli</i>)	Escherichia coli
79	PWY-5120	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranylgeranyl diphosphate biosynthesis // GGPP biosynthesis	Bacillus subtilis,Capsicum annuum,Homo sapiens,Methanothermobacter marburgensis,Micrococcus luteus,Pantoea agglomerans,Rhodobacter capsulatus,Saccharomyces cerevisiae
80	PWY-5121	Yes	Yes	11	10	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP) // GGPP biosynthesis II (plastidic)	Capsicum annuum,Chlamydomonas reinhardtii,Escherichia coli,Hevea brasiliensis,Arabidopsis thaliana
81	PWY-5910	Yes	No	10	3	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // GGPP biosynthesis	Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana
82	PWY-5785	Yes	Yes	1	1	Cofactor-Biosynthesis // Polyprenyl-Biosynthesis	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis	Escherichia coli
83	PWY-7141	Yes	Yes	2	1			
84	PWY-6153	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis I	Escherichia coli,Porphyromonas gingivalis,Salmonella enterica
85	PWY-6154	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)	Aliivibrio fischeri,Vibrio cholerae,Vibrio harveyi
86	PWY-7255	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	ergothioneine biosynthesis I (bacteria)	Synechocystis sp. PCC 6803,Mycobacterium avium,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
87	PWY66-375	Yes	Yes	5	1			
88	PWY-8055	Yes	No	5	1			
89	PWY-8047	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	bryostatin biosynthesis	Candidatus Endobugula sertula
90	PWY-8049	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	pederin biosynthesis	Paederus sabaeus endosymbiont,symbiont bacterium of Paederus fuscipes
91	PWY-6627	Yes	No	9	2	SECONDARY-METABOLITE-BIOSYNTHESIS	salinosporamide A biosynthesis	Salinispora tropica
92	PWY-7659	Yes	No	7	1			
93	PWY-6375	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	desferrioxamine E biosynthesis	Streptomyces coelicolor,Streptomyces pilosus
94	ENTBACSYN-PWY	Yes	No	4	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	enterobactin biosynthesis	Escherichia coli
95	PWY-6644	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	fluoroacetate and fluorothreonine biosynthesis	Streptantibioticus cattleyicolor
96	PWY-7533	Yes	No	7	1			
97	PWY-7991	Yes	Yes	3	2	SECONDARY-METABOLITE-BIOSYNTHESIS	toxoflavin biosynthesis	Burkholderia gladioli,Burkholderia glumae,Pseudomonas protegens
98	PWY-6661	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis // DHQ biosynthesis // 4-hydroxy-2-quinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa
99	PWY-6703	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Bacillus subtilis,Escherichia coli
100	PWY-6662	Yes	No	5	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of quinolone and alkylquinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa
101	PWY-7052	Yes	Yes	3	3	Storage-Compounds-Biosynthesis	cyanophycin metabolism	Nostoc sp. PCC 7120 = FACHB-418,Acinetobacter baylyi,Geminocystis herdmanii,Synechocystis sp. PCC 6803,Thermosynechococcus vestitus
102	PWY-7218	Yes	No	21	9	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803
103	PWY-5194	Yes	Yes	3	2	Tetrapyrrole-Biosynthesis	siroheme biosynthesis	Archaeoglobus fulgidus,Priestia megaterium,Escherichia coli,Paracoccus pantotrophus,Pseudomonas denitrificans (nom. rej.),Saccharomyces cerevisiae,Salmonella enterica,Spinacia oleracea
104	PWY-5188	Yes	Yes	5	5	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Escherichia coli,Euglena gracilis,Nicotiana tabacum,Pseudomonas denitrificans (nom. rej.),Salmonella enterica,Triticum aestivum,Arabidopsis thaliana
105	PWY-5189	Yes	Yes	4	3	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Cereibacter sphaeroides,Euglena gracilis,Homo sapiens,Plasmodium falciparum,Rhodobacter capsulatus,Saccharomyces cerevisiae,Streptomyces nodosus
106	PWY-6146	Yes	No	20	9			
107	ETOH-ACETYLCOA-ANA-PWY	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation I // acetyl-CoA biosynthesis (from alcohol)	Citrobacter sp. S-77,Clostridium acetobutylicum,Clostridium kluyveri,Escherichia coli,Syntrophotalea acetylenica
108	PWY66-21	Yes	Yes	2	1	Alcohol-Degradation	ethanol degradation II	Homo sapiens
109	PWY66-161	Yes	Yes	2	1			
110	PWY66-162	Yes	Yes	2	1			
111	PWY0-381	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	glycerol and glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Synechocystis
112	PWY-4261	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation I	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana
113	PWY-6131	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation II	Citrobacter freundii,Klebsiella aerogenes,Klebsiella pneumoniae,Schizosaccharomyces pombe
114	PWY-6130	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation // Energy-Metabolism	glycerol degradation III // glycerol fermentation to 1,3-propanediol // glycerol fermentation to PDO	Citrobacter freundii,Clostridium butyricum,Clostridium pasteurianum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lentilactobacillus buchneri
115	GLYCEROLMETAB-PWY	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation V	Escherichia coli
116	PWY-6952	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Pseudomonas putida,Saccharomyces cerevisiae,Synechocystis
117	GOLPDLCAT-PWY	Yes	Yes	4	4	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	superpathway of glycerol degradation to 1,3-propanediol	Citrobacter freundii,Clostridium butyricum,Clostridium pasteurianum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lentilactobacillus buchneri
118	PWY-7013	Yes	Yes	5	2	Alcohol-Degradation // Energy-Metabolism	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Citrobacter freundii,Klebsiella oxytoca,Listeria innocua,Salmonella enterica
119	PWY66-389	Yes	Yes	2	1			
120	GLYCOL-GLYOXDEG-PWY	Yes	No	6	1	Alcohol-Degradation // Super-Pathways	superpathway of glycol metabolism and degradation	Escherichia coli,Pseudomonas putida
121	PWY-5386	Yes	Yes	2	1	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation I	Escherichia coli,Homo sapiens,Pseudomonas putida,Synechococcus sp. RS9916
122	GLUDEG-I-PWY	Yes	Yes	4	2			
123	PWY6666-2	Yes	No	3	1			
124	PWY0-1477	Yes	Yes	5	4	AMINE-DEG	ethanolamine utilization	Escherichia coli,Salmonella enterica
125	GLCMANNANAUT-PWY	Yes	Yes	5	4	AMINE-DEG // Super-Pathways	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Clostridium perfringens,Escherichia coli
126	PWY0-1277	Yes	No	7	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Escherichia coli
127	P345-PWY	Yes	Yes	2	1	AROMATIC-COMPOUNDS-DEGRADATION	aldoxime degradation // aldoxime metabolism	Bacillus sp. OxB-1,Rhodococcus rhodochrous,Rhodococcus sp. N-771,Pseudomonas chlororaphis,Rhodococcus YH3-3
128	PWY-5273	Yes	No	8	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	<i>p</i>-cumate degradation	Pseudomonas putida
129	PWY-5266	Yes	No	10	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	<I>p</I>-cymene degradation	Pseudomonas putida
130	PWY-6954	Yes	No	35	2	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of aromatic compound degradation (via 2-hydroxypentadienoate)	Acinetobacter baylyi,Delftia acidovorans,Paenibacillus sp. JJ-1b,Pseudomonas aeruginosa,Pseudomonas fluorescens,Ectopseudomonas oleovorans,Pseudomonas putida,Pseudomonas reinekei,Pseudomonas sp. NCIB9816-4,pseudomonas putida,Pseudomonas stutzeri
131	PWY-2504	Yes	No	29	2	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of aromatic compound degradation (via 3-oxoadipate)	Acinetobacter baylyi,Delftia acidovorans,Pseudomonas aeruginosa,Pseudomonas fluorescens,Ectopseudomonas oleovorans,Pseudomonas putida,Pseudomonas sp. NCIB9816-4
132	PWY-1722	Yes	Yes	3	3	C1-COMPOUNDS	formate assimilation into 5,10-methylenetetrahydrofolate	Homo sapiens,Methylorubrum extorquens,Saccharomyces cerevisiae,Arabidopsis thaliana,Hyphomicrobium zavarzinii
133	PWY-1881	Yes	Yes	1	1	C1-COMPOUNDS // Energy-Metabolism	formate oxidation to CO<sub>2</sub>	Methylorubrum extorquens,Methylosinus trichosporium,Moraxella sp.,Mycolicibacterium vaccae,[Candida] boidinii
134	PWY-1882	Yes	No	10	1	C1-COMPOUNDS // Super-Pathways	superpathway of C1 compounds oxidation to CO<sub>2</sub>	Methylobacillus flagellatus,Methylorubrum extorquens,Methylobacterium organophilum,Methylococcus capsulatus,Methylophilus methylotrophus,Methylosinus trichosporium,Paracoccus denitrificans,Methylomonas aminofaciens
135	PWY-5162	Yes	No	3	1	CARBOXYLATES-DEG	2-hydroxypenta-2,4-dienoate degradation // 2-oxopent-4-enoate degradation // 2-ketopentenoate degradation // 2-oxopentenoate degradation // (2Z)-2-hydroxypenta-2,4-dienoate degradation	Acidovorax sp. JS42,Bordetella sp. 10d,Burkholderia cepacia,Comamonas sp. JS765,Escherichia coli,Pseudomonas putida,Pseudomonas sp. CF600,Ralstonia pickettii
136	ACETATEUTIL-PWY	Yes	Yes	2	1	CARBOXYLATES-DEG // Super-Pathways	superpathway of acetate utilization and formation // superpathway of acetic acid utilization and formation	Escherichia coli
137	P441-PWY	Yes	Yes	21	17	CARBOXYLATES-DEG // Super-Pathways	superpathway of <i>N</i>-acetylneuraminate degradation // <i>N</i>-acetylneuraminate catabolism // sialic acid degradation	Clostridium perfringens,Abiotrophia defectiva,Escherichia coli,Streptococcus anginosus,Streptococcus constellatus,Streptococcus gordonii,Streptococcus intermedius,Streptococcus mitis,Streptococcus oralis,Streptococcus sanguinis
138	PWY-5744	Yes	No	11	1	C1-COMPOUNDS // Other-Degradation	glyoxylate assimilation	Chloroflexus aurantiacus,Sulfurisphaera tokodaii
139	P221-PWY	Yes	No	4	1	Other-Degradation	octane oxidation	Ectopseudomonas oleovorans
140	LIPASYN-PWY	Yes	Yes	5	1	Fatty-Acid-and-Lipid-Degradation // Metabolic-Clusters	phospholipases // phospholipase pathway	Glycine max,Arabidopsis thaliana
141	PWY-6342	Yes	No	5	2			
142	PWY-6313	Yes	Yes	4	2			
143	PWY-5532	Yes	No	8	1			
144	PWY0-1297	Yes	Yes	4	4	NUCLEO-DEG // Super-Pathways	superpathway of purine deoxyribonucleosides degradation	Escherichia coli
145	PWY0-1546	Yes	Yes	4	1	Polymer-Degradation	muropeptide degradation	Escherichia coli
146	PWY-6502	Yes	Yes	2	1	8-Oxo-GTP-Detoxification // Metabolic-Clusters	8-oxo-(d)GTP detoxification I // oxidized GTP and dGTP detoxification I // oxidized guanosine triphosphate and deoxyguanosine triphosphate detoxification I // 8-oxo-7,8-dihydro-guanosine-triphosphate and 8-oxo-7,8-dihydro-deoxyguanosine-triphosphate I	Escherichia coli,Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana
