pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
BIOTIN-BIOSYNTHESIS-PWY	11229.059625	6498.632556818182	8348.976920454546	4957.072193181818	7067.949477272727	7576.010352272727	5081.131363636364	8938.082522727273	2339.8071136363633	5674.768193181817	6552.078988636364	7133.538443181819	9249.986454545455	8834.738420454545	11040.726852272724	6038.405863636363	6345.033306818183	8657.465011363634	8881.247931818181	7973.601681818181	5395.799659090909	4143.765340909091	3200.1794999999993	4969.852124999999	4006.171670454545	5842.6651022727265	4542.747204545455	3688.355045454545	4488.976943181818	4129.361727272727	6808.558670454545	6029.776295454544	4907.852488636363	4561.782272727271	2150.350840909091
BRANCHED-CHAIN-AA-SYN-PWY	22765.68494936073	20382.918258755923	18413.08722873942	19411.97467824307	21126.361451643555	22124.963883698827	16729.537587643605	20145.348166957672	17201.309509797324	22249.574880406628	20676.613621845154	22957.047821037155	22324.736362949112	23127.18141160241	24839.533476450873	21110.775345464685	21122.26219455431	20740.655011832994	20257.338726002767	15668.915326801747	16418.460002047337	16451.80076889344	20738.52418977938	12352.8541209971	10451.43668353032	14030.008039637705	11087.727236370125	10914.515917420025	12140.763114421272	10823.058514637849	12744.816904908066	11679.88249046095	11935.47219190837	10908.12268233396	12950.020976869664
CALVIN-PWY	18826.764357596672	16637.15889247621	18118.17956390005	13724.877908447786	20537.137351423044	19227.380382691394	12135.566622389786	20056.511159149588	18115.128455542752	21159.981814855004	19409.78097744461	22510.24689576921	23838.804803071635	23891.5928791017	26901.639984818525	17178.243604939908	18227.213327964248	16838.06739359216	16698.510897493466	12828.624524864957	13433.380603346719	15557.50460371548	23968.91524567295	10846.942166116225	10315.553821471507	12846.27846618915	10447.480712434382	9469.247804941308	11291.5962602147	8333.520741613747	10909.72720002743	11255.555596074877	11376.569876601752	11360.787306033011	15395.440545992218
COA-PWY	18292.431428571424	16375.944285714284	14040.895714285716	16138.784285714284	16994.549999999996	17957.344285714287	14373.372857142856	15086.487142857146	15562.131428571425	17102.035714285717	16953.241428571433	18648.612857142864	16761.491428571433	17240.858571428573	19059.642857142862	18505.504285714283	17578.58571428571	16485.074285714283	16635.844285714287	12553.498571428569	13496.18142857143	13036.660000000002	21970.447142857145	10150.024285714284	7862.945714285714	11179.015714285719	8437.248571428572	8731.015714285715	9859.93571428571	8765.995714285717	10411.019999999997	8731.92142857143	8841.464285714286	7928.231428571431	13974.185714285715
COBALSYN-PWY	19012.08794543387	17088.911804471387	15589.224640773018	16311.951827207271	17656.96532057597	18407.016012125805	14877.489039408869	16558.22020424403	11656.77434899583	18313.998161045853	17556.211502841983	19342.87487722622	18569.473154604017	19107.469201970445	20568.961511178484	18959.939778325122	18212.150637741568	17791.320993558165	17025.89491815081	13100.717275483139	13846.532193633953	13822.899947328531	14505.339113300493	10521.720183023874	8853.705507010232	11792.856378173554	9191.857616900339	9498.711520272831	10502.553716559303	9255.349111405836	10691.097536187945	9709.885904130353	10175.483883289126	9037.78048313755	9354.562502463054
COLANSYN-PWY	5533.637254901962	4762.296078431373	2417.2124183006536	6196.177777777779	2756.5300653594772	4195.609803921569	5665.399346405229	2784.7627450980394	2554.081045751634	3697.5901960784313	2463.634640522876	1838.1986928104575	2329.0196078431372	2289.201307189543	2407.9254901960785	4910.392156862746	2952.5660130718957	4541.4862745098035	4352.841830065359	4880.235947712418	3071.6653594771246	2139.0281045751635	1087.8176470588237	2490.4091503267973	1637.7947712418302	2517.5392156862745	2561.2758169934646	2460.8267973856214	1924.2398692810457	3020.2215686274512	3172.475163398693	1546.740522875817	2120.8013071895425	1251.3071895424837	779.3777777777777
COMPLETE-ARO-PWY	9667.961140697735	8634.451259280237	6871.016692138673	9667.087002792265	7373.149933374329	7907.786142932643	9819.559598998852	8601.806713596188	8042.494669304082	8984.884829349472	6117.151289512899	6480.245602611423	8329.80571012546	8499.97749211941	9375.995819004116	9686.134305450962	6789.24819672733	8607.50244972016	7511.3474059968175	7638.050480792772	5730.129087239178	6176.604701753432	8021.186805291326	4341.987322230542	4807.1722827294325	5558.219960581819	5507.430232412522	4764.639231225238	4369.461037775092	5437.664231452219	5604.727025172349	4151.480185790526	5560.034653415705	4170.562265389262	5201.14977515671
DAPLYSINESYN-PWY	9797.120404630132	7445.298251725641	8755.33035201956	5889.938539338065	8219.124413086409	7804.438666010037	6734.77207654214	10304.121541089886	10527.261811750133	8432.039531831182	6837.061236652562	8515.524986430071	10377.064987392134	10701.076850357978	12672.006968979635	7463.210757128801	7741.576907782679	8240.842390745429	7355.587367316526	6584.624510199717	5496.209657599664	6218.171108699982	15562.930490559851	4303.85785797006	4420.91098145136	5702.41424708551	5058.766177373093	3915.1315197965782	4115.058602167637	4345.177672876693	5636.315559524301	5525.722231618996	5475.610338851384	4994.298055407073	9643.552714654114
DTDPRHAMSYN-PWY	26170.450106352215	22609.00802358362	20085.527518116924	20729.17207644348	24054.748083401097	24848.745995210982	17997.107282913166	23131.26554748352	21666.101764163734	26612.27638872324	23664.21153835728	26471.7701718623	27605.444996476006	28312.491185145023	29227.609549019602	22970.171687178095	23831.814382127042	24101.510143941436	23357.207880816833	17555.55892102647	17872.501507725672	16850.748023312553	27346.738206921484	14238.151668835273	12781.292711123158	16426.226450528597	12959.351234390531	12880.6650056926	14761.673978856059	11459.863248667207	14373.639268907562	13902.473977410316	14387.956371374354	13259.081373091172	17254.412991958077
ECASYN-PWY	222.12236842105264	99.98289473684213	95.24605263157896	76.29868421052633	102.00789473684212	69.02763157894738	594.4736842105264	115.88684210526317	766.871052631579	95.24605263157896	66.65921052631579	28.76447368421053	82.89473684210527	71.89342105263158	71.72763157894738	107.76315789473685	135.675	78.66710526315791	74.43947368421054	500.921052631579	53.12368421052632	53.45526315789474	638.2894736842105	237.51710526315793	69.35921052631579	161.56184210526317	322.271052631579	244.2789473684211	159.35921052631582	30.78947368421053	147.5171052631579	132.79736842105265	284.8855263157895	63.94736842105264	434.43947368421055
ENTBACSYN-PWY	202.3226966292135	91.07056179775283	86.7559550561798	69.49752808988767	92.91505617977529	62.87460674157305	541.4831460674159	105.55685393258429	698.5132584269663	86.7559550561798	60.717303370786524	26.200449438202252	75.5056179775281	65.48494382022473	65.33393258426968	98.15730337078654	123.58112359550563	71.65483146067417	67.80404494382023	456.2696629213484	48.38831460674158	48.690337078651694	581.3932584269664	216.3451685393259	63.17662921348316	147.16044943820228	293.5442696629214	222.50426966292142	145.15415730337082	28.044943820224724	134.36764044943823	120.96000000000002	259.49123595505625	58.24719101123596	395.7141573033708
FAO-PWY	375.14	168.86	160.86	128.86	172.28	116.58	1004.0	195.72	1295.1599999999999	160.86	112.58	48.58	140.0	121.42	121.14	182.0	229.14	132.86	125.72	846.0	89.72	90.28	1078.0	401.14	117.14	272.86	544.28	412.56	269.14	52.0	249.14	224.28	481.14	108.0	733.72
FASYN-ELONG-PWY	27337.70392131398	21906.67008250573	20375.095728545974	20334.39403132162	22806.762798064683	24820.614144130388	17251.649187165774	21374.577649096005	18245.313254647317	22407.75226992616	23016.42997555386	25280.907090399796	23812.77218360072	24246.078606824558	27029.517310415078	22632.246868092694	23868.715116883108	24165.652708174177	24500.976955436727	18471.942688311687	18646.178079195317	15864.040297428068	27227.29737484084	14531.844374331551	10706.868900942196	15775.39806646295	11476.572348612173	11751.307351922585	13690.948825311945	11774.98443672014	15328.635583651643	13826.273435956198	12536.335709702062	11596.948774637125	17116.4139241151
FASYN-INITIAL-PWY	10999.57575250836	6782.633779264215	8271.485618729099	4840.458361204013	6654.69882943144	7522.341973244147	5113.244147157191	8362.5627090301	2371.358026755853	5261.412541806021	6067.040969899666	7055.213377926422	7944.450501672241	8035.683110367894	10466.573578595317	5817.887959866221	7030.942976588629	8102.763210702342	8182.833612040134	7297.781438127089	5254.4784280936465	4092.539799331104	3953.7742474916386	4724.424581939799	2317.6610367892977	5065.886789297659	3903.653678929766	3160.057023411371	3245.103010033445	3925.5707357859537	6413.144147157191	5387.661872909698	3707.283110367893	3905.0463210702346	2495.4822742474917
FERMENTATION-PWY	369.70113092979125	183.39661100569262	165.25788235294118	127.4745806451613	175.34322960151803	127.38785958254269	890.5835104364327	202.3024819734345	1313.746705882353	141.1611081593928	113.94994686907022	57.8994724857685	126.58823529411765	126.33375332068312	112.16109297912713	172.31857685009484	211.97344592030362	129.75862239089184	119.65352561669829	738.0311195445921	86.83682732447818	98.49730929791272	1083.459411764706	358.88595066413666	144.64382542694497	272.6694383301708	509.8113700189753	361.39807210626185	238.33225047438327	81.49867172675522	219.29429981024666	198.2364174573055	449.3925920303605	113.41783681214422	724.504
FOLSYN-PWY	12672.233367022138	11392.66546316195	11222.445656272806	9615.392361730595	13089.86450956938	13336.494785398589	9219.44990633363	10678.555889627763	6680.739935629713	12232.200010339793	14135.341870590379	15801.638690596865	13196.573453693942	13616.241767699292	14430.92521450004	13559.130751763847	14807.622317431675	12354.838057639281	12207.744515651606	8105.925889830506	10291.550297927983	9861.196239254723	10401.322418802207	8048.1434137539545	5718.613047299488	8343.954148893034	5617.623965919227	6715.654575662962	8075.416411685994	5591.533717865543	6997.269708458354	7069.151510927741	6755.8003343200035	6241.530631639768	6759.340808125861
FUC-RHAMCAT-PWY	2269.40125	2155.23625	639.2737500000001	1220.18	1836.69625	1821.93375	1854.8874999999998	2107.335	1855.62375	2530.3424999999997	1350.65875	1713.29	3699.025	4014.3537499999998	2389.7325	1571.5749999999998	2058.96375	1784.3424999999997	1100.335	1478.08125	778.2475	1496.99	2452.85	639.6012499999999	695.7887499999999	1006.8050000000001	964.70875	1189.2299999999998	1171.4450000000002	440.28125	1243.58875	731.04	878.3325	666.80625	1566.57875
FUCCAT-PWY	7825.930476190476	7211.061904761904	5237.131428571428	7744.493809523809	6016.65761904762	5977.2723809523795	6994.420476190476	7123.129999999999	4486.194285714286	6935.514285714285	4952.374285714285	5288.173809523809	6978.099999999999	7196.319523809523	7134.927142857143	6426.07619047619	5180.54142857143	6734.249047619047	6086.488571428571	6252.987142857142	4391.731428571428	4920.765238095238	4057.0204761904765	3518.27	3803.2414285714285	4524.988571428571	4583.16857142857	3659.8100000000004	3283.9904761904763	4268.427142857143	4691.895238095238	3611.0461904761905	4419.165238095238	3536.042857142857	2554.3028571428567
GALACT-GLUCUROCAT-PWY	13053.035952733177	9944.178803124121	9867.84212319716	8417.761574605453	12509.767317626054	11283.832991374515	7021.4200350442425	13042.358897462123	8370.180248692881	14291.749365994387	11709.362629673995	13668.874360159401	15195.683029908156	15216.23267174434	17421.42780085432	9247.563046858373	11053.888489888312	11899.355939806224	11643.1556510537	8470.72085369286	8406.122860379068	7558.73348211405	9576.423267547956	6906.84586970475	6034.690982759702	7852.194516227201	6246.3010514015	6006.291410152059	7305.213090637935	4851.325571073567	7354.614441471651	7108.070863602133	6890.9779805292355	6884.7908073459985	6037.2528023511
GALACTARDEG-PWY	5596.087282913166	3653.016918767507	4773.038235294117	2516.07350140056	3712.3157142857144	4414.499495798319	3003.8325210084035	4488.393529411765	3780.2214285714285	3746.9990196078434	3334.472605042017	3830.3162745098043	4611.536666666667	4502.029915966387	6024.238543417366	3394.979803921569	3548.473809523809	4190.327843137255	4134.158235294118	4055.499159663865	2971.8377871148455	2587.8832773109243	3870.788235294117	2517.07324929972	1484.6463585434174	2739.8611764705875	2409.096162464986	1865.6622969187672	1905.8531092436974	2096.2195798319326	3159.0245378151258	2803.6703921568624	2275.55675070028	2204.4678151260505	2482.790140056022
GALACTUROCAT-PWY	16205.26483709273	14696.399738930657	14300.468533834586	11515.177422723476	16409.65592967927	17050.375770676692	10726.90054093567	15449.224918546366	11401.095242453963	17579.631136173764	16569.206702172098	18904.791478696745	19650.32508899059	20421.40432812103	20341.987986724052	15262.878101503758	17200.82465538847	15137.47128427954	13951.421804511276	10615.22713241437	12248.419175020888	13524.954436090227	15656.419731666121	8915.237226399331	7435.828753042026	10050.632211143802	7382.84539228506	8214.69381787803	9703.236779448622	6712.614789055973	8871.074402673348	8908.464136518834	8619.043126566416	8064.3372584541075	9845.880579437722
GLCMANNANAUT-PWY	4448.370625509756	4012.182574973336	5458.5459933182765	3588.8665709893976	5313.258788976724	4395.846854413703	4334.703116569422	6590.636848296631	5584.605912384717	6487.6691017316025	4172.093900966183	5335.435352751114	6881.260845253781	6985.089413545393	8961.62545878035	4932.578107158542	3749.1592461885944	3922.4190233076106	3565.381958560763	3170.5468450028234	2747.7814856640944	4170.834218740197	6288.376021864609	2291.3078918062615	3688.7740016625885	3693.327722880984	3820.09476676705	2502.7944664031625	2530.6090234644585	2494.989213564214	2642.6220089089657	3253.950070581592	4129.931161773009	3803.256521739131	4167.479301555932
GLUCARDEG-PWY	748.6815686274509	344.03215686274507	741.1582352941176	320.4125490196078	486.5233333333333	1157.8023529411764	1018.651568627451	443.0335294117646	3129.37	1293.8523529411764	396.39450980392155	325.00960784313725	720.8033333333333	640.593725490196	1221.2423529411763	879.3798039215686	389.43	478.51450980392156	405.53156862745095	927.2705882352941	578.4492156862746	487.08137254901965	2772.0549019607843	412.7437254901961	171.4692156862745	309.6478431372549	427.4656862745098	510.2870588235294	496.2854901960784	133.57196078431372	252.75215686274507	195.8970588235294	414.1129411764706	176.9535294117647	1844.1349019607842
GLUCARGALACTSUPER-PWY	5596.087282913166	3653.016918767507	4773.038235294117	2516.07350140056	3712.3157142857144	4414.499495798319	3003.8325210084035	4488.393529411765	3780.2214285714285	3746.9990196078434	3334.472605042017	3830.3162745098043	4611.536666666667	4502.029915966387	6024.238543417366	3394.979803921569	3548.473809523809	4190.327843137255	4134.158235294118	4055.499159663865	2971.8377871148455	2587.8832773109243	3870.788235294117	2517.07324929972	1484.6463585434174	2739.8611764705875	2409.096162464986	1865.6622969187672	1905.8531092436974	2096.2195798319326	3159.0245378151258	2803.6703921568624	2275.55675070028	2204.4678151260505	2482.790140056022
GLUCONEO-PWY	17319.37187558895	15591.515369570989	13921.518906502228	12441.570513520574	17298.563018290937	17977.268996368	11174.393077316037	15658.412910347119	13186.254380061058	18489.92312111549	17680.530240348082	20270.049112187866	20271.247414715122	21158.960186800454	20774.268553947746	15898.09824017389	18288.649261935043	15709.61938452887	15338.51079027512	11022.43695292832	12819.31724249531	13247.364891677289	18036.40081987117	9602.276154960347	7566.710362244524	10808.759637914101	7861.399838042917	8459.509768966318	10169.185996783215	6830.176496226951	9539.318558350646	9229.830503740197	8669.722278233992	8307.169443796807	11247.898276041571
GLUCOSE1PMETAB-PWY	32409.994642857135	29271.2901984127	30525.77654761905	26451.978214285715	31286.663174603167	33164.35869047619	23956.937777777785	28444.428968253967	22049.90238095238	28740.48765873016	32320.65884920635	36045.98932539683	30243.06928571428	31606.592896825394	36000.03821428571	31801.957142857136	33451.65749999999	28983.495595238095	29529.95492063491	22442.326746031744	24889.977380952383	25712.80619047619	29687.347539682534	19524.602976190476	14303.073452380951	21016.746309523816	15944.128095238091	15513.383015873018	17267.734166666665	15756.45650793651	18454.721150793655	18237.37103174603	17304.440277777776	16344.968253968254	18502.383333333328
GLUCUROCAT-PWY	13893.978887989819	10776.020215223309	10771.155677519631	9490.580130184657	13963.477951901921	11816.134749542058	8540.204425956354	14550.954943122844	9471.109472124575	15219.271207315922	12771.270854291884	15050.117281429213	16422.571359023284	16407.588614099546	19320.64632420428	10990.902480682738	12166.294976211946	12817.984779908997	12560.786458230672	8984.170180295716	9012.023044519197	8587.1367068314	11575.335966335015	7409.039982008246	6924.772686578788	8722.427112265545	7022.882362116893	6585.965196782228	7959.622946783352	5555.3302094719365	8072.370745435224	7652.378913410427	7751.905057071862	7562.972084609543	7320.81754525834
GLUTORN-PWY	20187.256390708124	18067.92076441902	16024.104110434546	17347.448420204943	18638.26031377683	19681.441559333725	14935.667802813454	17439.488028390206	15896.785247037853	19563.90407427799	18236.624045864046	20178.330631899764	19424.818357661406	20065.239181236575	21617.002331422336	18741.82652058869	18712.785356603184	18258.11015826711	17951.147742716872	14020.482284181415	14596.850035517427	14414.485814650163	19608.425996765993	10954.252405488494	9030.475129200348	12313.910817695169	9706.457425251336	9634.025624307795	10675.322886872886	9549.622643117427	11270.38564684173	10201.766074794776	10382.969951992127	9405.649190376149	12252.838402400575
GLYCOCAT-PWY	22435.41778555623	20127.787862608508	16483.670878646248	18523.66900146622	20045.692064430586	22033.676018797123	17350.37242301314	18158.07467437408	16728.640474985514	21861.339279086234	19846.362597620326	21903.92880897136	22356.14770212063	23093.55380937395	23232.66460195725	22176.84052678556	21536.179260596302	20566.97705656831	19456.046189108692	15071.165867783046	15866.633232152892	15442.37175110884	21158.20658196529	11643.451566786032	9382.190192982387	13132.879883615265	10009.582232699437	10901.123166641997	12114.640497448883	10076.894641900033	12304.811794529394	10449.89304171975	10774.358636487374	9389.067768855624	13388.805937428615
